#	old_rank	structure_name	score
0	832	ranked_832.pdb_clean_haddock.pdb	-252.74740400000002
1	948	ranked_948.pdb_clean_haddock.pdb	-252.60508800000002
2	894	ranked_894.pdb_clean_haddock.pdb	-251.464594
3	940	ranked_940.pdb_clean_haddock.pdb	-251.335777
4	931	ranked_931.pdb_clean_haddock.pdb	-251.27634799999998
5	925	ranked_925.pdb_clean_haddock.pdb	-250.916556
6	836	ranked_836.pdb_clean_haddock.pdb	-250.64717000000005
7	899	ranked_899.pdb_clean_haddock.pdb	-250.434358
8	972	ranked_972.pdb_clean_haddock.pdb	-250.27368300000003
9	860	ranked_860.pdb_clean_haddock.pdb	-250.10251
10	810	ranked_810.pdb_clean_haddock.pdb	-249.48774799999998
11	923	ranked_923.pdb_clean_haddock.pdb	-249.441458135
12	981	ranked_981.pdb_clean_haddock.pdb	-249.35380899999998
13	840	ranked_840.pdb_clean_haddock.pdb	-248.74022399999998
14	813	ranked_813.pdb_clean_haddock.pdb	-248.449377332
15	915	ranked_915.pdb_clean_haddock.pdb	-248.443811
16	982	ranked_982.pdb_clean_haddock.pdb	-248.25231300000002
17	952	ranked_952.pdb_clean_haddock.pdb	-248.18807000000004
18	912	ranked_912.pdb_clean_haddock.pdb	-248.08162215000002
19	863	ranked_863.pdb_clean_haddock.pdb	-248.074668
20	961	ranked_961.pdb_clean_haddock.pdb	-248.07433100000003
21	886	ranked_886.pdb_clean_haddock.pdb	-248.05734800000002
22	844	ranked_844.pdb_clean_haddock.pdb	-248.04371
23	256	ranked_256.pdb_clean_haddock.pdb	-247.93114
24	898	ranked_898.pdb_clean_haddock.pdb	-247.85329963
25	874	ranked_874.pdb_clean_haddock.pdb	-247.782154
26	901	ranked_901.pdb_clean_haddock.pdb	-247.547836
27	917	ranked_917.pdb_clean_haddock.pdb	-247.48518700000002
28	983	ranked_983.pdb_clean_haddock.pdb	-247.47553300000004
29	955	ranked_955.pdb_clean_haddock.pdb	-247.30150500000002
30	728	ranked_728.pdb_clean_haddock.pdb	-247.20332
31	866	ranked_866.pdb_clean_haddock.pdb	-247.192145
32	651	ranked_651.pdb_clean_haddock.pdb	-247.046467
33	769	ranked_769.pdb_clean_haddock.pdb	-246.995367
34	921	ranked_921.pdb_clean_haddock.pdb	-246.824186
35	919	ranked_919.pdb_clean_haddock.pdb	-246.786045
36	941	ranked_941.pdb_clean_haddock.pdb	-246.71631399999998
37	882	ranked_882.pdb_clean_haddock.pdb	-246.69712229
38	997	ranked_997.pdb_clean_haddock.pdb	-246.69597966300003
39	798	ranked_798.pdb_clean_haddock.pdb	-246.625407
40	867	ranked_867.pdb_clean_haddock.pdb	-246.51079500000003
41	805	ranked_805.pdb_clean_haddock.pdb	-246.44307000000003
42	984	ranked_984.pdb_clean_haddock.pdb	-246.31403371899998
43	914	ranked_914.pdb_clean_haddock.pdb	-246.277071
44	850	ranked_850.pdb_clean_haddock.pdb	-246.24657499999998
45	865	ranked_865.pdb_clean_haddock.pdb	-246.244189
