Filename,Value,AlphaFold Rank
ranked_996.pdb_clean,0.5606,996.0
ranked_965.pdb_clean,0.5580,965.0
ranked_997.pdb_clean,0.5473,997.0
ranked_654.pdb_clean,0.5416,654.0
ranked_797.pdb_clean,0.5377,797.0
ranked_368.pdb_clean,0.5287,368.0
ranked_795.pdb_clean,0.5247,795.0
ranked_483.pdb_clean,0.5244,483.0
ranked_950.pdb_clean,0.5206,950.0
ranked_652.pdb_clean,0.5197,652.0
ranked_801.pdb_clean,0.5187,801.0
ranked_824.pdb_clean,0.5183,824.0
ranked_1.pdb_clean,0.5179,1.0
ranked_336.pdb_clean,0.5168,336.0
ranked_558.pdb_clean,0.5159,558.0
ranked_455.pdb_clean,0.5157,455.0
ranked_430.pdb_clean,0.5150,430.0
ranked_493.pdb_clean,0.5143,493.0
ranked_414.pdb_clean,0.5134,414.0
ranked_914.pdb_clean,0.5117,914.0
ranked_2.pdb_clean,0.5113,2.0
ranked_477.pdb_clean,0.5110,477.0
ranked_998.pdb_clean,0.5107,998.0
ranked_768.pdb_clean,0.5106,768.0
ranked_943.pdb_clean,0.5104,943.0
ranked_882.pdb_clean,0.5097,882.0
ranked_396.pdb_clean,0.5095,396.0
ranked_3.pdb_clean,0.5087,3.0
ranked_901.pdb_clean,0.5077,901.0
ranked_688.pdb_clean,0.5060,688.0
ranked_5.pdb_clean,0.5056,5.0
ranked_598.pdb_clean,0.5042,598.0
ranked_662.pdb_clean,0.5040,662.0
ranked_753.pdb_clean,0.5036,753.0
ranked_550.pdb_clean,0.5030,550.0
ranked_6.pdb_clean,0.5028,6.0
ranked_13.pdb_clean,0.5028,13.0
ranked_4.pdb_clean,0.5022,4.0
ranked_519.pdb_clean,0.5021,519.0
ranked_10.pdb_clean,0.5015,10.0
ranked_908.pdb_clean,0.5009,908.0
ranked_7.pdb_clean,0.5004,7.0
ranked_482.pdb_clean,0.4995,482.0
ranked_670.pdb_clean,0.4988,670.0
ranked_794.pdb_clean,0.4987,794.0
ranked_549.pdb_clean,0.4981,549.0
ranked_8.pdb_clean,0.4973,8.0
ranked_813.pdb_clean,0.4967,813.0
ranked_601.pdb_clean,0.4966,601.0
ranked_458.pdb_clean,0.4966,458.0
ranked_408.pdb_clean,0.4965,408.0
ranked_472.pdb_clean,0.4963,472.0
ranked_956.pdb_clean,0.4958,956.0
ranked_20.pdb_clean,0.4950,20.0
ranked_17.pdb_clean,0.4950,17.0
ranked_803.pdb_clean,0.4944,803.0
ranked_646.pdb_clean,0.4940,646.0
ranked_500.pdb_clean,0.4938,500.0
ranked_849.pdb_clean,0.4930,849.0
