Filename,Value,AlphaFold Rank
ranked_842.pdb_clean,0.6408,842.0
ranked_804.pdb_clean,0.6398,804.0
ranked_745.pdb_clean,0.6392,745.0
ranked_738.pdb_clean,0.6359,738.0
ranked_963.pdb_clean,0.6337,963.0
ranked_931.pdb_clean,0.6331,931.0
ranked_975.pdb_clean,0.6326,975.0
ranked_656.pdb_clean,0.6325,656.0
ranked_750.pdb_clean,0.6323,750.0
ranked_938.pdb_clean,0.6318,938.0
ranked_965.pdb_clean,0.6307,965.0
ranked_595.pdb_clean,0.6305,595.0
ranked_625.pdb_clean,0.6300,625.0
ranked_947.pdb_clean,0.6291,947.0
ranked_940.pdb_clean,0.6291,940.0
ranked_934.pdb_clean,0.6288,934.0
ranked_959.pdb_clean,0.6280,959.0
ranked_925.pdb_clean,0.6279,925.0
ranked_682.pdb_clean,0.6278,682.0
ranked_933.pdb_clean,0.6277,933.0
ranked_905.pdb_clean,0.6274,905.0
ranked_805.pdb_clean,0.6274,805.0
ranked_972.pdb_clean,0.6270,972.0
ranked_556.pdb_clean,0.6270,556.0
ranked_962.pdb_clean,0.6269,962.0
ranked_856.pdb_clean,0.6268,856.0
ranked_723.pdb_clean,0.6267,723.0
ranked_960.pdb_clean,0.6266,960.0
ranked_834.pdb_clean,0.6264,834.0
ranked_583.pdb_clean,0.6258,583.0
ranked_916.pdb_clean,0.6257,916.0
ranked_875.pdb_clean,0.6255,875.0
ranked_862.pdb_clean,0.6255,862.0
ranked_883.pdb_clean,0.6254,883.0
ranked_593.pdb_clean,0.6254,593.0
ranked_867.pdb_clean,0.6251,867.0
ranked_841.pdb_clean,0.6248,841.0
ranked_729.pdb_clean,0.6247,729.0
ranked_979.pdb_clean,0.6245,979.0
ranked_906.pdb_clean,0.6245,906.0
ranked_982.pdb_clean,0.6244,982.0
ranked_518.pdb_clean,0.6244,518.0
ranked_970.pdb_clean,0.6242,970.0
ranked_696.pdb_clean,0.6241,696.0
ranked_857.pdb_clean,0.6237,857.0
ranked_566.pdb_clean,0.6237,566.0
ranked_544.pdb_clean,0.6236,544.0
ranked_996.pdb_clean,0.6235,996.0
ranked_969.pdb_clean,0.6235,969.0
ranked_898.pdb_clean,0.6235,898.0
ranked_549.pdb_clean,0.6235,549.0
ranked_993.pdb_clean,0.6234,993.0
ranked_927.pdb_clean,0.6233,927.0
ranked_891.pdb_clean,0.6233,891.0
ranked_531.pdb_clean,0.6229,531.0
ranked_865.pdb_clean,0.6227,865.0
ranked_924.pdb_clean,0.6224,924.0
ranked_574.pdb_clean,0.6223,574.0
ranked_787.pdb_clean,0.6221,787.0
ranked_941.pdb_clean,0.6211,941.0
ranked_623.pdb_clean,0.6211,623.0
ranked_966.pdb_clean,0.6210,966.0
ranked_506.pdb_clean,0.6210,506.0
ranked_877.pdb_clean,0.6209,877.0
ranked_532.pdb_clean,0.6208,532.0
ranked_831.pdb_clean,0.6202,831.0
ranked_926.pdb_clean,0.6200,926.0
ranked_868.pdb_clean,0.6196,868.0
ranked_800.pdb_clean,0.6196,800.0
ranked_892.pdb_clean,0.6195,892.0
ranked_565.pdb_clean,0.6192,565.0
ranked_887.pdb_clean,0.6190,887.0
ranked_717.pdb_clean,0.6190,717.0
ranked_985.pdb_clean,0.6189,985.0
ranked_589.pdb_clean,0.6188,589.0
ranked_838.pdb_clean,0.6185,838.0
ranked_676.pdb_clean,0.6183,676.0
ranked_579.pdb_clean,0.6182,579.0
ranked_795.pdb_clean,0.6181,795.0
ranked_799.pdb_clean,0.6180,799.0
ranked_929.pdb_clean,0.6179,929.0
ranked_991.pdb_clean,0.6177,991.0
ranked_827.pdb_clean,0.6177,827.0
ranked_530.pdb_clean,0.6177,530.0
ranked_636.pdb_clean,0.6176,636.0
ranked_908.pdb_clean,0.6173,908.0
ranked_708.pdb_clean,0.6173,708.0
ranked_968.pdb_clean,0.6172,968.0
ranked_951.pdb_clean,0.6172,951.0
ranked_910.pdb_clean,0.6170,910.0
ranked_995.pdb_clean,0.6167,995.0
ranked_766.pdb_clean,0.6167,766.0
ranked_919.pdb_clean,0.6166,919.0
ranked_997.pdb_clean,0.6164,997.0
ranked_888.pdb_clean,0.6164,888.0
ranked_545.pdb_clean,0.6163,545.0
ranked_903.pdb_clean,0.6162,903.0
ranked_790.pdb_clean,0.6162,790.0
ranked_524.pdb_clean,0.6162,524.0
ranked_851.pdb_clean,0.6161,851.0
ranked_724.pdb_clean,0.6161,724.0
ranked_954.pdb_clean,0.6159,954.0
ranked_779.pdb_clean,0.6157,779.0
ranked_528.pdb_clean,0.6156,528.0
ranked_981.pdb_clean,0.6153,981.0
ranked_866.pdb_clean,0.6152,866.0
ranked_818.pdb_clean,0.6152,818.0
ranked_852.pdb_clean,0.6151,852.0
ranked_986.pdb_clean,0.6146,986.0
ranked_495.pdb_clean,0.6146,495.0
ranked_746.pdb_clean,0.6142,746.0
ranked_847.pdb_clean,0.6141,847.0
ranked_658.pdb_clean,0.6141,658.0
ranked_767.pdb_clean,0.6140,767.0
ranked_422.pdb_clean,0.6139,422.0
ranked_578.pdb_clean,0.6138,578.0
ranked_948.pdb_clean,0.6135,948.0
ranked_557.pdb_clean,0.6135,557.0
ranked_956.pdb_clean,0.6134,956.0
ranked_757.pdb_clean,0.6134,757.0
ranked_718.pdb_clean,0.6134,718.0
ranked_601.pdb_clean,0.6134,601.0
ranked_914.pdb_clean,0.6133,914.0
ranked_22.pdb_clean,0.6133,22.0
ranked_465.pdb_clean,0.6132,465.0
ranked_895.pdb_clean,0.6131,895.0
ranked_516.pdb_clean,0.6131,516.0
ranked_878.pdb_clean,0.6130,878.0
ranked_559.pdb_clean,0.6129,559.0
ranked_594.pdb_clean,0.6128,594.0
ranked_417.pdb_clean,0.6127,417.0
ranked_922.pdb_clean,0.6126,922.0
ranked_491.pdb_clean,0.6125,491.0
ranked_974.pdb_clean,0.6122,974.0
ranked_853.pdb_clean,0.6122,853.0
ranked_835.pdb_clean,0.6121,835.0
ranked_814.pdb_clean,0.6121,814.0
ranked_858.pdb_clean,0.6119,858.0
ranked_815.pdb_clean,0.6118,815.0
ranked_618.pdb_clean,0.6118,618.0
ranked_598.pdb_clean,0.6115,598.0
ranked_807.pdb_clean,0.6114,807.0
ranked_372.pdb_clean,0.6114,372.0
ranked_819.pdb_clean,0.6113,819.0
ranked_817.pdb_clean,0.6113,817.0
ranked_796.pdb_clean,0.6112,796.0
ranked_882.pdb_clean,0.6111,882.0
ranked_840.pdb_clean,0.6111,840.0
ranked_733.pdb_clean,0.6111,733.0
ranked_555.pdb_clean,0.6111,555.0
ranked_340.pdb_clean,0.6111,340.0
ranked_791.pdb_clean,0.6110,791.0
ranked_872.pdb_clean,0.6109,872.0
ranked_508.pdb_clean,0.6109,508.0
ranked_973.pdb_clean,0.6107,973.0
ranked_485.pdb_clean,0.6107,485.0
ranked_917.pdb_clean,0.6103,917.0
ranked_592.pdb_clean,0.6103,592.0
ranked_547.pdb_clean,0.6103,547.0
ranked_859.pdb_clean,0.6102,859.0
ranked_816.pdb_clean,0.6101,816.0
ranked_726.pdb_clean,0.6099,726.0
ranked_845.pdb_clean,0.6097,845.0
ranked_381.pdb_clean,0.6097,381.0
ranked_210.pdb_clean,0.6096,210.0
ranked_844.pdb_clean,0.6095,844.0
ranked_830.pdb_clean,0.6091,830.0
ranked_430.pdb_clean,0.6091,430.0
ranked_860.pdb_clean,0.6089,860.0
ranked_896.pdb_clean,0.6086,896.0
ranked_464.pdb_clean,0.6085,464.0
ranked_651.pdb_clean,0.6084,651.0
ranked_553.pdb_clean,0.6083,553.0
ranked_674.pdb_clean,0.6082,674.0
ranked_521.pdb_clean,0.6081,521.0
ranked_569.pdb_clean,0.6079,569.0
ranked_848.pdb_clean,0.6078,848.0
ranked_664.pdb_clean,0.6078,664.0
ranked_513.pdb_clean,0.6078,513.0
ranked_450.pdb_clean,0.6078,450.0
ranked_897.pdb_clean,0.6077,897.0
ranked_901.pdb_clean,0.6073,901.0
ranked_764.pdb_clean,0.6073,764.0
ranked_614.pdb_clean,0.6072,614.0
ranked_871.pdb_clean,0.6070,871.0
ranked_454.pdb_clean,0.6070,454.0
