Filename,Value,AlphaFold Rank
ranked_987.pdb_clean,0.7499,987.0
ranked_995.pdb_clean,0.7457,995.0
ranked_989.pdb_clean,0.7295,989.0
ranked_984.pdb_clean,0.7281,984.0
ranked_978.pdb_clean,0.7118,978.0
ranked_982.pdb_clean,0.7097,982.0
ranked_971.pdb_clean,0.7094,971.0
ranked_988.pdb_clean,0.6829,988.0
ranked_962.pdb_clean,0.6717,962.0
ranked_992.pdb_clean,0.6499,992.0
ranked_996.pdb_clean,0.6470,996.0
ranked_991.pdb_clean,0.6464,991.0
ranked_973.pdb_clean,0.6451,973.0
ranked_963.pdb_clean,0.6382,963.0
ranked_999.pdb_clean,0.6325,999.0
ranked_990.pdb_clean,0.6253,990.0
ranked_975.pdb_clean,0.6141,975.0
ranked_998.pdb_clean,0.6115,998.0
ranked_993.pdb_clean,0.5947,993.0
ranked_977.pdb_clean,0.5884,977.0
ranked_994.pdb_clean,0.5873,994.0
ranked_913.pdb_clean,0.5836,913.0
ranked_985.pdb_clean,0.5776,985.0
ranked_967.pdb_clean,0.5741,967.0
ranked_953.pdb_clean,0.5732,953.0
ranked_901.pdb_clean,0.5731,901.0
ranked_941.pdb_clean,0.5714,941.0
ranked_899.pdb_clean,0.5712,899.0
ranked_970.pdb_clean,0.5649,970.0
ranked_770.pdb_clean,0.5637,770.0
ranked_730.pdb_clean,0.5626,730.0
ranked_809.pdb_clean,0.5590,809.0
ranked_974.pdb_clean,0.5567,974.0
ranked_926.pdb_clean,0.5553,926.0
ranked_980.pdb_clean,0.5549,980.0
ranked_923.pdb_clean,0.5545,923.0
ranked_983.pdb_clean,0.5535,983.0
ranked_968.pdb_clean,0.5484,968.0
ranked_890.pdb_clean,0.5482,890.0
ranked_886.pdb_clean,0.5451,886.0
ranked_910.pdb_clean,0.5440,910.0
ranked_59.pdb_clean,0.5438,59.0
ranked_969.pdb_clean,0.5437,969.0
ranked_961.pdb_clean,0.5418,961.0
ranked_981.pdb_clean,0.5391,981.0
ranked_934.pdb_clean,0.5389,934.0
ranked_883.pdb_clean,0.5365,883.0
ranked_880.pdb_clean,0.5353,880.0
ranked_876.pdb_clean,0.5331,876.0
ranked_979.pdb_clean,0.5301,979.0
ranked_804.pdb_clean,0.5292,804.0
ranked_951.pdb_clean,0.5291,951.0
ranked_99.pdb_clean,0.5273,99.0
ranked_964.pdb_clean,0.5271,964.0
ranked_960.pdb_clean,0.5270,960.0
ranked_882.pdb_clean,0.5248,882.0
ranked_717.pdb_clean,0.5241,717.0
ranked_893.pdb_clean,0.5232,893.0
ranked_67.pdb_clean,0.5229,67.0
ranked_986.pdb_clean,0.5225,986.0
ranked_966.pdb_clean,0.5224,966.0
ranked_933.pdb_clean,0.5210,933.0
ranked_907.pdb_clean,0.5205,907.0
ranked_889.pdb_clean,0.5203,889.0
ranked_868.pdb_clean,0.5203,868.0
ranked_853.pdb_clean,0.5201,853.0
ranked_260.pdb_clean,0.5201,260.0
ranked_938.pdb_clean,0.5181,938.0
ranked_911.pdb_clean,0.5176,911.0
ranked_49.pdb_clean,0.5167,49.0
ranked_936.pdb_clean,0.5164,936.0
ranked_246.pdb_clean,0.5145,246.0
ranked_932.pdb_clean,0.5144,932.0
ranked_878.pdb_clean,0.5140,878.0
ranked_884.pdb_clean,0.5139,884.0
ranked_948.pdb_clean,0.5137,948.0
ranked_958.pdb_clean,0.5133,958.0
ranked_943.pdb_clean,0.5108,943.0
ranked_764.pdb_clean,0.5108,764.0
ranked_108.pdb_clean,0.5107,108.0
ranked_918.pdb_clean,0.5103,918.0
ranked_955.pdb_clean,0.5100,955.0
ranked_940.pdb_clean,0.5095,940.0
ranked_877.pdb_clean,0.5089,877.0
ranked_879.pdb_clean,0.5083,879.0
ranked_867.pdb_clean,0.5083,867.0
ranked_859.pdb_clean,0.5063,859.0
ranked_959.pdb_clean,0.5052,959.0
ranked_922.pdb_clean,0.5048,922.0
ranked_43.pdb_clean,0.5045,43.0
ranked_870.pdb_clean,0.5035,870.0
ranked_829.pdb_clean,0.5035,829.0
ranked_825.pdb_clean,0.5025,825.0
ranked_972.pdb_clean,0.5012,972.0
ranked_795.pdb_clean,0.4993,795.0
ranked_950.pdb_clean,0.4991,950.0
ranked_838.pdb_clean,0.4991,838.0
ranked_47.pdb_clean,0.4985,47.0
ranked_875.pdb_clean,0.4973,875.0
ranked_863.pdb_clean,0.4972,863.0
ranked_56.pdb_clean,0.4963,56.0
ranked_371.pdb_clean,0.4957,371.0
ranked_128.pdb_clean,0.4955,128.0
ranked_815.pdb_clean,0.4947,815.0
ranked_123.pdb_clean,0.4932,123.0
ranked_707.pdb_clean,0.4930,707.0
ranked_181.pdb_clean,0.4926,181.0
ranked_41.pdb_clean,0.4925,41.0
ranked_821.pdb_clean,0.4921,821.0
ranked_839.pdb_clean,0.4915,839.0
ranked_68.pdb_clean,0.4915,68.0
ranked_965.pdb_clean,0.4912,965.0
ranked_855.pdb_clean,0.4906,855.0
ranked_339.pdb_clean,0.4906,339.0
ranked_251.pdb_clean,0.4897,251.0
ranked_154.pdb_clean,0.4897,154.0
ranked_137.pdb_clean,0.4893,137.0
ranked_96.pdb_clean,0.4891,96.0
ranked_53.pdb_clean,0.4890,53.0
ranked_704.pdb_clean,0.4889,704.0
ranked_204.pdb_clean,0.4879,204.0
ranked_183.pdb_clean,0.4879,183.0
ranked_904.pdb_clean,0.4876,904.0
ranked_64.pdb_clean,0.4876,64.0
ranked_80.pdb_clean,0.4874,80.0
ranked_74.pdb_clean,0.4871,74.0
ranked_28.pdb_clean,0.4856,28.0
