Filename,Value,AlphaFold Rank
ranked_413.pdb_clean,0.6524,413.0
ranked_295.pdb_clean,0.6517,295.0
ranked_313.pdb_clean,0.6514,313.0
ranked_226.pdb_clean,0.6513,226.0
ranked_324.pdb_clean,0.6509,324.0
ranked_292.pdb_clean,0.6509,292.0
ranked_457.pdb_clean,0.6507,457.0
ranked_238.pdb_clean,0.6507,238.0
ranked_211.pdb_clean,0.6504,211.0
ranked_207.pdb_clean,0.6504,207.0
ranked_527.pdb_clean,0.6503,527.0
ranked_198.pdb_clean,0.6500,198.0
ranked_470.pdb_clean,0.6498,470.0
ranked_287.pdb_clean,0.6498,287.0
ranked_656.pdb_clean,0.6496,656.0
ranked_518.pdb_clean,0.6494,518.0
ranked_422.pdb_clean,0.6494,422.0
ranked_232.pdb_clean,0.6494,232.0
ranked_371.pdb_clean,0.6493,371.0
ranked_428.pdb_clean,0.6491,428.0
ranked_754.pdb_clean,0.6490,754.0
ranked_370.pdb_clean,0.6490,370.0
ranked_338.pdb_clean,0.6489,338.0
ranked_657.pdb_clean,0.6488,657.0
ranked_297.pdb_clean,0.6488,297.0
ranked_533.pdb_clean,0.6487,533.0
ranked_241.pdb_clean,0.6487,241.0
ranked_257.pdb_clean,0.6486,257.0
ranked_110.pdb_clean,0.6486,110.0
ranked_755.pdb_clean,0.6485,755.0
ranked_341.pdb_clean,0.6484,341.0
ranked_227.pdb_clean,0.6483,227.0
ranked_190.pdb_clean,0.6483,190.0
ranked_316.pdb_clean,0.6482,316.0
ranked_202.pdb_clean,0.6482,202.0
ranked_308.pdb_clean,0.6481,308.0
ranked_829.pdb_clean,0.6480,829.0
ranked_521.pdb_clean,0.6480,521.0
ranked_206.pdb_clean,0.6480,206.0
ranked_467.pdb_clean,0.6479,467.0
ranked_271.pdb_clean,0.6479,271.0
ranked_258.pdb_clean,0.6478,258.0
ranked_759.pdb_clean,0.6477,759.0
ranked_432.pdb_clean,0.6477,432.0
ranked_277.pdb_clean,0.6477,277.0
ranked_440.pdb_clean,0.6476,440.0
ranked_162.pdb_clean,0.6476,162.0
ranked_421.pdb_clean,0.6474,421.0
ranked_343.pdb_clean,0.6471,343.0
ranked_863.pdb_clean,0.6469,863.0
ranked_407.pdb_clean,0.6469,407.0
ranked_358.pdb_clean,0.6469,358.0
ranked_477.pdb_clean,0.6468,477.0
ranked_368.pdb_clean,0.6468,368.0
ranked_247.pdb_clean,0.6468,247.0
ranked_372.pdb_clean,0.6461,372.0
ranked_245.pdb_clean,0.6461,245.0
ranked_214.pdb_clean,0.6459,214.0
ranked_480.pdb_clean,0.6457,480.0
ranked_243.pdb_clean,0.6455,243.0
ranked_774.pdb_clean,0.6452,774.0
ranked_291.pdb_clean,0.6452,291.0
ranked_625.pdb_clean,0.6451,625.0
ranked_365.pdb_clean,0.6451,365.0
ranked_223.pdb_clean,0.6451,223.0
ranked_434.pdb_clean,0.6449,434.0
ranked_217.pdb_clean,0.6449,217.0
ranked_393.pdb_clean,0.6448,393.0
ranked_864.pdb_clean,0.6447,864.0
ranked_331.pdb_clean,0.6447,331.0
ranked_290.pdb_clean,0.6447,290.0
ranked_356.pdb_clean,0.6446,356.0
ranked_790.pdb_clean,0.6445,790.0
ranked_549.pdb_clean,0.6445,549.0
ranked_208.pdb_clean,0.6445,208.0
ranked_714.pdb_clean,0.6444,714.0
ranked_389.pdb_clean,0.6443,389.0
ranked_252.pdb_clean,0.6442,252.0
ranked_193.pdb_clean,0.6441,193.0
ranked_586.pdb_clean,0.6440,586.0
ranked_237.pdb_clean,0.6438,237.0
ranked_476.pdb_clean,0.6437,476.0
ranked_492.pdb_clean,0.6434,492.0
ranked_402.pdb_clean,0.6434,402.0
ranked_302.pdb_clean,0.6434,302.0
ranked_733.pdb_clean,0.6433,733.0
ranked_396.pdb_clean,0.6432,396.0
ranked_903.pdb_clean,0.6431,903.0
ranked_797.pdb_clean,0.6429,797.0
ranked_418.pdb_clean,0.6424,418.0
ranked_240.pdb_clean,0.6424,240.0
ranked_398.pdb_clean,0.6423,398.0
ranked_716.pdb_clean,0.6421,716.0
ranked_254.pdb_clean,0.6421,254.0
ranked_671.pdb_clean,0.6420,671.0
ranked_558.pdb_clean,0.6419,558.0
ranked_403.pdb_clean,0.6419,403.0
ranked_777.pdb_clean,0.6418,777.0
ranked_363.pdb_clean,0.6415,363.0
ranked_300.pdb_clean,0.6414,300.0
ranked_935.pdb_clean,0.6413,935.0
ranked_353.pdb_clean,0.6412,353.0
ranked_970.pdb_clean,0.6411,970.0
ranked_289.pdb_clean,0.6411,289.0
ranked_856.pdb_clean,0.6410,856.0
ranked_401.pdb_clean,0.6410,401.0
ranked_817.pdb_clean,0.6407,817.0
ranked_756.pdb_clean,0.6407,756.0
ranked_416.pdb_clean,0.6407,416.0
ranked_203.pdb_clean,0.6407,203.0
ranked_465.pdb_clean,0.6406,465.0
ranked_235.pdb_clean,0.6405,235.0
ranked_991.pdb_clean,0.6403,991.0
ranked_983.pdb_clean,0.6401,983.0
ranked_473.pdb_clean,0.6401,473.0
ranked_348.pdb_clean,0.6401,348.0
ranked_535.pdb_clean,0.6399,535.0
ranked_263.pdb_clean,0.6399,263.0
ranked_544.pdb_clean,0.6398,544.0
ranked_996.pdb_clean,0.6394,996.0
ranked_646.pdb_clean,0.6394,646.0
ranked_624.pdb_clean,0.6394,624.0
ranked_485.pdb_clean,0.6394,485.0
ranked_381.pdb_clean,0.6393,381.0
ranked_264.pdb_clean,0.6393,264.0
ranked_681.pdb_clean,0.6391,681.0
ranked_613.pdb_clean,0.6389,613.0
ranked_317.pdb_clean,0.6386,317.0
ranked_538.pdb_clean,0.6382,538.0
ranked_438.pdb_clean,0.6380,438.0
ranked_901.pdb_clean,0.6378,901.0
ranked_724.pdb_clean,0.6378,724.0
ranked_576.pdb_clean,0.6378,576.0
ranked_986.pdb_clean,0.6376,986.0
ranked_782.pdb_clean,0.6376,782.0
ranked_548.pdb_clean,0.6376,548.0
ranked_184.pdb_clean,0.6376,184.0
ranked_322.pdb_clean,0.6375,322.0
ranked_775.pdb_clean,0.6374,775.0
ranked_889.pdb_clean,0.6371,889.0
ranked_330.pdb_clean,0.6368,330.0
ranked_896.pdb_clean,0.6367,896.0
ranked_838.pdb_clean,0.6367,838.0
ranked_971.pdb_clean,0.6366,971.0
ranked_752.pdb_clean,0.6365,752.0
ranked_744.pdb_clean,0.6365,744.0
ranked_602.pdb_clean,0.6364,602.0
ranked_321.pdb_clean,0.6364,321.0
ranked_230.pdb_clean,0.6364,230.0
ranked_771.pdb_clean,0.6363,771.0
ranked_728.pdb_clean,0.6363,728.0
ranked_210.pdb_clean,0.6361,210.0
ranked_444.pdb_clean,0.6359,444.0
ranked_866.pdb_clean,0.6358,866.0
ranked_455.pdb_clean,0.6358,455.0
ranked_359.pdb_clean,0.6358,359.0
ranked_187.pdb_clean,0.6357,187.0
