Filename,Value,AlphaFold Rank
ranked_997.pdb_clean,0.6603,997.0
ranked_279.pdb_clean,0.5824,279.0
ranked_907.pdb_clean,0.5731,907.0
ranked_466.pdb_clean,0.5713,466.0
ranked_308.pdb_clean,0.5571,308.0
ranked_364.pdb_clean,0.5545,364.0
ranked_331.pdb_clean,0.5524,331.0
ranked_303.pdb_clean,0.5455,303.0
ranked_299.pdb_clean,0.5184,299.0
ranked_350.pdb_clean,0.4870,350.0
ranked_73.pdb_clean,0.4863,73.0
ranked_289.pdb_clean,0.4702,289.0
ranked_98.pdb_clean,0.4638,98.0
ranked_342.pdb_clean,0.4606,342.0
ranked_115.pdb_clean,0.4581,115.0
ranked_280.pdb_clean,0.4560,280.0
ranked_501.pdb_clean,0.4533,501.0
ranked_302.pdb_clean,0.4516,302.0
ranked_988.pdb_clean,0.4514,988.0
ranked_527.pdb_clean,0.4473,527.0
ranked_863.pdb_clean,0.4429,863.0
ranked_177.pdb_clean,0.4426,177.0
ranked_269.pdb_clean,0.4359,269.0
ranked_295.pdb_clean,0.4349,295.0
ranked_304.pdb_clean,0.4328,304.0
ranked_464.pdb_clean,0.4326,464.0
ranked_462.pdb_clean,0.4323,462.0
ranked_370.pdb_clean,0.4312,370.0
ranked_268.pdb_clean,0.4311,268.0
ranked_369.pdb_clean,0.4309,369.0
ranked_87.pdb_clean,0.4285,87.0
ranked_358.pdb_clean,0.4275,358.0
ranked_227.pdb_clean,0.4255,227.0
ranked_266.pdb_clean,0.4253,266.0
ranked_680.pdb_clean,0.4248,680.0
ranked_648.pdb_clean,0.4244,648.0
ranked_235.pdb_clean,0.4241,235.0
ranked_254.pdb_clean,0.4205,254.0
ranked_121.pdb_clean,0.4194,121.0
ranked_550.pdb_clean,0.4191,550.0
ranked_384.pdb_clean,0.4187,384.0
ranked_783.pdb_clean,0.4179,783.0
ranked_63.pdb_clean,0.4172,63.0
ranked_361.pdb_clean,0.4103,361.0
ranked_92.pdb_clean,0.4085,92.0
ranked_338.pdb_clean,0.4079,338.0
ranked_253.pdb_clean,0.4068,253.0
ranked_206.pdb_clean,0.4064,206.0
ranked_541.pdb_clean,0.4056,541.0
ranked_276.pdb_clean,0.4043,276.0
ranked_700.pdb_clean,0.4032,700.0
ranked_182.pdb_clean,0.4023,182.0
ranked_223.pdb_clean,0.4022,223.0
ranked_152.pdb_clean,0.4010,152.0
ranked_990.pdb_clean,0.4008,990.0
ranked_93.pdb_clean,0.3980,93.0
ranked_250.pdb_clean,0.3976,250.0
ranked_330.pdb_clean,0.3943,330.0
ranked_282.pdb_clean,0.3904,282.0
ranked_897.pdb_clean,0.3899,897.0
ranked_217.pdb_clean,0.3894,217.0
