Filename,Value,AlphaFold Rank
ranked_822.pdb_clean,0.658,822
ranked_327.pdb_clean,0.6577,327
ranked_138.pdb_clean,0.6563,138
ranked_845.pdb_clean,0.6558,845
ranked_769.pdb_clean,0.6554,769
ranked_899.pdb_clean,0.6554,899
ranked_115.pdb_clean,0.6546,115
ranked_609.pdb_clean,0.6538,609
ranked_527.pdb_clean,0.6533,527
ranked_13.pdb_clean,0.653,13
ranked_484.pdb_clean,0.6529,484
ranked_794.pdb_clean,0.6525,794
ranked_588.pdb_clean,0.6519,588
ranked_5.pdb_clean,0.6518,5
ranked_496.pdb_clean,0.6515,496
ranked_292.pdb_clean,0.6511,292
ranked_963.pdb_clean,0.6505,963
ranked_485.pdb_clean,0.6502,485
ranked_504.pdb_clean,0.6492,504
ranked_603.pdb_clean,0.6492,603
ranked_471.pdb_clean,0.6485,471
ranked_847.pdb_clean,0.6485,847
ranked_436.pdb_clean,0.6483,436
ranked_886.pdb_clean,0.648,886
ranked_939.pdb_clean,0.6478,939
ranked_668.pdb_clean,0.6477,668
ranked_740.pdb_clean,0.6476,740
ranked_575.pdb_clean,0.6469,575
ranked_828.pdb_clean,0.6469,828
ranked_168.pdb_clean,0.6465,168
ranked_633.pdb_clean,0.6463,633
ranked_165.pdb_clean,0.6458,165
ranked_656.pdb_clean,0.6451,656
ranked_651.pdb_clean,0.645,651
ranked_546.pdb_clean,0.6448,546
ranked_146.pdb_clean,0.6448,146
ranked_530.pdb_clean,0.6444,530
ranked_6.pdb_clean,0.6442,6
ranked_893.pdb_clean,0.6436,893
ranked_576.pdb_clean,0.6435,576
ranked_97.pdb_clean,0.6433,97
ranked_774.pdb_clean,0.6426,774
ranked_187.pdb_clean,0.6422,187
ranked_61.pdb_clean,0.6422,61
ranked_141.pdb_clean,0.6419,141
ranked_912.pdb_clean,0.6412,912
ranked_645.pdb_clean,0.6409,645
ranked_118.pdb_clean,0.6408,118
ranked_99.pdb_clean,0.6405,99
ranked_266.pdb_clean,0.6404,266
ranked_768.pdb_clean,0.6399,768
ranked_906.pdb_clean,0.6399,906
ranked_150.pdb_clean,0.6398,150
ranked_261.pdb_clean,0.6397,261
ranked_379.pdb_clean,0.6395,379
ranked_30.pdb_clean,0.6387,30
ranked_271.pdb_clean,0.6379,271
ranked_234.pdb_clean,0.6378,234
ranked_898.pdb_clean,0.6373,898
ranked_911.pdb_clean,0.6372,911
ranked_222.pdb_clean,0.6369,222
ranked_550.pdb_clean,0.6368,550
ranked_915.pdb_clean,0.6362,915
ranked_863.pdb_clean,0.636,863
ranked_406.pdb_clean,0.6357,406
ranked_806.pdb_clean,0.635,806
ranked_336.pdb_clean,0.6347,336
ranked_752.pdb_clean,0.6345,752
ranked_198.pdb_clean,0.633,198
ranked_124.pdb_clean,0.6326,124
ranked_329.pdb_clean,0.6325,329
ranked_177.pdb_clean,0.632,177
ranked_801.pdb_clean,0.6315,801
ranked_559.pdb_clean,0.6314,559
ranked_818.pdb_clean,0.6314,818
ranked_52.pdb_clean,0.6312,52
ranked_706.pdb_clean,0.6302,706
ranked_953.pdb_clean,0.6298,953
ranked_347.pdb_clean,0.6283,347
ranked_790.pdb_clean,0.6283,790
ranked_505.pdb_clean,0.6278,505
ranked_669.pdb_clean,0.6278,669
ranked_277.pdb_clean,0.6276,277
ranked_44.pdb_clean,0.6274,44
ranked_311.pdb_clean,0.627,311
ranked_947.pdb_clean,0.627,947
ranked_469.pdb_clean,0.6266,469
ranked_632.pdb_clean,0.6259,632
ranked_73.pdb_clean,0.6258,73
ranked_827.pdb_clean,0.6255,827
ranked_659.pdb_clean,0.6254,659
ranked_815.pdb_clean,0.6246,815
ranked_685.pdb_clean,0.6244,685
ranked_597.pdb_clean,0.624,597
ranked_784.pdb_clean,0.624,784
ranked_961.pdb_clean,0.6238,961
ranked_480.pdb_clean,0.6236,480
ranked_282.pdb_clean,0.6235,282
ranked_665.pdb_clean,0.6233,665
ranked_735.pdb_clean,0.6227,735
ranked_185.pdb_clean,0.6225,185
ranked_567.pdb_clean,0.6218,567
ranked_681.pdb_clean,0.6214,681
ranked_70.pdb_clean,0.6209,70
ranked_309.pdb_clean,0.6209,309
ranked_731.pdb_clean,0.6207,731
ranked_905.pdb_clean,0.6203,905
ranked_472.pdb_clean,0.6201,472
ranked_242.pdb_clean,0.6201,242
ranked_896.pdb_clean,0.6197,896
ranked_351.pdb_clean,0.6196,351
ranked_258.pdb_clean,0.6192,258
ranked_474.pdb_clean,0.6191,474
ranked_267.pdb_clean,0.6187,267
ranked_958.pdb_clean,0.6167,958
ranked_564.pdb_clean,0.6159,564
ranked_308.pdb_clean,0.6155,308
ranked_120.pdb_clean,0.6152,120
ranked_962.pdb_clean,0.6139,962
ranked_71.pdb_clean,0.6137,71
ranked_872.pdb_clean,0.6136,872
ranked_742.pdb_clean,0.6135,742
ranked_876.pdb_clean,0.6134,876
ranked_851.pdb_clean,0.6127,851
ranked_526.pdb_clean,0.6124,526
ranked_307.pdb_clean,0.6123,307
ranked_223.pdb_clean,0.6113,223
ranked_2.pdb_clean,0.6109,2
ranked_428.pdb_clean,0.6106,428
ranked_615.pdb_clean,0.6098,615
ranked_878.pdb_clean,0.6096,878
ranked_58.pdb_clean,0.6093,58
ranked_628.pdb_clean,0.6083,628
ranked_951.pdb_clean,0.6083,951
ranked_682.pdb_clean,0.6082,682
ranked_759.pdb_clean,0.6078,759
ranked_272.pdb_clean,0.6077,272
ranked_251.pdb_clean,0.6076,251
ranked_131.pdb_clean,0.6075,131
ranked_247.pdb_clean,0.6074,247
ranked_811.pdb_clean,0.6072,811
ranked_652.pdb_clean,0.6069,652
ranked_563.pdb_clean,0.6069,563
ranked_301.pdb_clean,0.6068,301
ranked_708.pdb_clean,0.6065,708
ranked_203.pdb_clean,0.6058,203
ranked_711.pdb_clean,0.6057,711
ranked_674.pdb_clean,0.6055,674
ranked_409.pdb_clean,0.6053,409
ranked_25.pdb_clean,0.6043,25
ranked_291.pdb_clean,0.6039,291
ranked_306.pdb_clean,0.6034,306
ranked_616.pdb_clean,0.6029,616
ranked_202.pdb_clean,0.6029,202
ranked_321.pdb_clean,0.6028,321
ranked_23.pdb_clean,0.6023,23
ranked_834.pdb_clean,0.6022,834
ranked_671.pdb_clean,0.6015,671
ranked_542.pdb_clean,0.6015,542
ranked_208.pdb_clean,0.6015,208
ranked_860.pdb_clean,0.6013,860
ranked_506.pdb_clean,0.601,506
ranked_841.pdb_clean,0.6006,841
ranked_797.pdb_clean,0.6004,797
ranked_189.pdb_clean,0.6,189
ranked_602.pdb_clean,0.598,602
ranked_744.pdb_clean,0.5979,744
ranked_497.pdb_clean,0.5978,497
ranked_456.pdb_clean,0.5976,456
ranked_78.pdb_clean,0.5973,78
ranked_32.pdb_clean,0.5968,32
ranked_174.pdb_clean,0.5963,174
ranked_696.pdb_clean,0.5962,696
ranked_675.pdb_clean,0.5961,675
ranked_64.pdb_clean,0.5959,64
ranked_119.pdb_clean,0.5958,119
ranked_224.pdb_clean,0.5958,224
