Filename,Value,AlphaFold Rank
ranked_529.pdb_clean,0.5360,529.0
ranked_580.pdb_clean,0.5081,580.0
ranked_397.pdb_clean,0.4530,397.0
ranked_348.pdb_clean,0.4499,348.0
ranked_306.pdb_clean,0.4489,306.0
ranked_261.pdb_clean,0.4489,261.0
ranked_330.pdb_clean,0.4486,330.0
ranked_345.pdb_clean,0.4481,345.0
ranked_323.pdb_clean,0.4480,323.0
ranked_350.pdb_clean,0.4469,350.0
ranked_248.pdb_clean,0.4461,248.0
ranked_900.pdb_clean,0.4456,900.0
ranked_368.pdb_clean,0.4456,368.0
ranked_296.pdb_clean,0.4456,296.0
ranked_297.pdb_clean,0.4449,297.0
ranked_378.pdb_clean,0.4444,378.0
ranked_312.pdb_clean,0.4439,312.0
ranked_295.pdb_clean,0.4438,295.0
ranked_338.pdb_clean,0.4436,338.0
ranked_308.pdb_clean,0.4436,308.0
ranked_352.pdb_clean,0.4433,352.0
ranked_259.pdb_clean,0.4431,259.0
ranked_360.pdb_clean,0.4429,360.0
ranked_305.pdb_clean,0.4429,305.0
ranked_334.pdb_clean,0.4427,334.0
ranked_268.pdb_clean,0.4424,268.0
ranked_881.pdb_clean,0.4419,881.0
ranked_291.pdb_clean,0.4419,291.0
ranked_287.pdb_clean,0.4415,287.0
ranked_309.pdb_clean,0.4413,309.0
ranked_395.pdb_clean,0.4411,395.0
ranked_322.pdb_clean,0.4408,322.0
ranked_332.pdb_clean,0.4406,332.0
ranked_288.pdb_clean,0.4406,288.0
ranked_278.pdb_clean,0.4405,278.0
ranked_314.pdb_clean,0.4402,314.0
ranked_227.pdb_clean,0.4402,227.0
ranked_266.pdb_clean,0.4398,266.0
ranked_246.pdb_clean,0.4396,246.0
ranked_300.pdb_clean,0.4395,300.0
ranked_281.pdb_clean,0.4393,281.0
ranked_238.pdb_clean,0.4391,238.0
ranked_272.pdb_clean,0.4388,272.0
ranked_745.pdb_clean,0.4387,745.0
ranked_361.pdb_clean,0.4386,361.0
ranked_286.pdb_clean,0.4383,286.0
ranked_264.pdb_clean,0.4383,264.0
ranked_363.pdb_clean,0.4380,363.0
ranked_324.pdb_clean,0.4380,324.0
ranked_377.pdb_clean,0.4378,377.0
ranked_304.pdb_clean,0.4377,304.0
ranked_260.pdb_clean,0.4376,260.0
ranked_239.pdb_clean,0.4375,239.0
ranked_340.pdb_clean,0.4361,340.0
ranked_250.pdb_clean,0.4359,250.0
ranked_251.pdb_clean,0.4357,251.0
ranked_253.pdb_clean,0.4349,253.0
ranked_329.pdb_clean,0.4348,329.0
ranked_231.pdb_clean,0.4348,231.0
ranked_358.pdb_clean,0.4347,358.0
ranked_383.pdb_clean,0.4344,383.0
ranked_292.pdb_clean,0.4343,292.0
ranked_265.pdb_clean,0.4342,265.0
ranked_311.pdb_clean,0.4340,311.0
ranked_392.pdb_clean,0.4339,392.0
ranked_275.pdb_clean,0.4337,275.0
ranked_274.pdb_clean,0.4336,274.0
ranked_374.pdb_clean,0.4333,374.0
ranked_279.pdb_clean,0.4333,279.0
ranked_369.pdb_clean,0.4332,369.0
ranked_367.pdb_clean,0.4332,367.0
ranked_336.pdb_clean,0.4332,336.0
ranked_290.pdb_clean,0.4332,290.0
ranked_396.pdb_clean,0.4331,396.0
ranked_273.pdb_clean,0.4326,273.0
ranked_906.pdb_clean,0.4324,906.0
ranked_710.pdb_clean,0.4323,710.0
ranked_276.pdb_clean,0.4322,276.0
ranked_371.pdb_clean,0.4321,371.0
ranked_230.pdb_clean,0.4321,230.0
ranked_341.pdb_clean,0.4320,341.0
ranked_939.pdb_clean,0.4312,939.0
ranked_202.pdb_clean,0.4312,202.0
ranked_240.pdb_clean,0.4310,240.0
ranked_326.pdb_clean,0.4303,326.0
ranked_243.pdb_clean,0.4303,243.0
ranked_225.pdb_clean,0.4303,225.0
ranked_883.pdb_clean,0.4300,883.0
ranked_209.pdb_clean,0.4300,209.0
ranked_792.pdb_clean,0.4298,792.0
ranked_462.pdb_clean,0.4298,462.0
ranked_957.pdb_clean,0.4296,957.0
