Filename,Value,AlphaFold Rank
ranked_842.pdb_clean,0.6431,842.0
ranked_892.pdb_clean,0.6427,892.0
ranked_932.pdb_clean,0.6422,932.0
ranked_888.pdb_clean,0.6422,888.0
ranked_899.pdb_clean,0.6420,899.0
ranked_916.pdb_clean,0.6419,916.0
ranked_851.pdb_clean,0.6419,851.0
ranked_828.pdb_clean,0.6419,828.0
ranked_865.pdb_clean,0.6417,865.0
ranked_870.pdb_clean,0.6416,870.0
ranked_855.pdb_clean,0.6416,855.0
ranked_853.pdb_clean,0.6415,853.0
ranked_809.pdb_clean,0.6413,809.0
ranked_875.pdb_clean,0.6411,875.0
ranked_881.pdb_clean,0.6410,881.0
ranked_919.pdb_clean,0.6407,919.0
ranked_827.pdb_clean,0.6407,827.0
ranked_825.pdb_clean,0.6406,825.0
ranked_454.pdb_clean,0.6405,454.0
ranked_861.pdb_clean,0.6402,861.0
ranked_972.pdb_clean,0.6401,972.0
ranked_905.pdb_clean,0.6401,905.0
ranked_874.pdb_clean,0.6400,874.0
ranked_946.pdb_clean,0.6399,946.0
ranked_952.pdb_clean,0.6398,952.0
ranked_964.pdb_clean,0.6397,964.0
ranked_902.pdb_clean,0.6397,902.0
ranked_844.pdb_clean,0.6396,844.0
ranked_944.pdb_clean,0.6393,944.0
ranked_833.pdb_clean,0.6393,833.0
ranked_903.pdb_clean,0.6392,903.0
ranked_914.pdb_clean,0.6390,914.0
ranked_939.pdb_clean,0.6389,939.0
ranked_938.pdb_clean,0.6389,938.0
ranked_740.pdb_clean,0.6388,740.0
ranked_901.pdb_clean,0.6385,901.0
ranked_959.pdb_clean,0.6384,959.0
ranked_910.pdb_clean,0.6384,910.0
ranked_985.pdb_clean,0.6382,985.0
ranked_906.pdb_clean,0.6382,906.0
ranked_917.pdb_clean,0.6381,917.0
ranked_849.pdb_clean,0.6381,849.0
ranked_887.pdb_clean,0.6380,887.0
ranked_884.pdb_clean,0.6379,884.0
ranked_869.pdb_clean,0.6379,869.0
ranked_841.pdb_clean,0.6377,841.0
ranked_922.pdb_clean,0.6376,922.0
ranked_885.pdb_clean,0.6376,885.0
ranked_863.pdb_clean,0.6376,863.0
ranked_41.pdb_clean,0.6376,41.0
ranked_913.pdb_clean,0.6375,913.0
ranked_890.pdb_clean,0.6375,890.0
ranked_112.pdb_clean,0.6375,112.0
ranked_989.pdb_clean,0.6373,989.0
ranked_929.pdb_clean,0.6373,929.0
ranked_918.pdb_clean,0.6373,918.0
ranked_915.pdb_clean,0.6372,915.0
ranked_852.pdb_clean,0.6372,852.0
ranked_816.pdb_clean,0.6372,816.0
ranked_941.pdb_clean,0.6371,941.0
ranked_451.pdb_clean,0.6371,451.0
ranked_886.pdb_clean,0.6370,886.0
ranked_969.pdb_clean,0.6369,969.0
ranked_871.pdb_clean,0.6369,871.0
ranked_100.pdb_clean,0.6369,100.0
ranked_995.pdb_clean,0.6368,995.0
ranked_818.pdb_clean,0.6368,818.0
ranked_824.pdb_clean,0.6367,824.0
ranked_909.pdb_clean,0.6366,909.0
ranked_976.pdb_clean,0.6365,976.0
ranked_965.pdb_clean,0.6363,965.0
ranked_880.pdb_clean,0.6363,880.0
