Filename,Value,AlphaFold Rank
ranked_769.pdb_clean,0.6581,769.0
ranked_620.pdb_clean,0.6574,620.0
ranked_761.pdb_clean,0.6568,761.0
ranked_706.pdb_clean,0.6568,706.0
ranked_645.pdb_clean,0.6562,645.0
ranked_698.pdb_clean,0.6560,698.0
ranked_762.pdb_clean,0.6559,762.0
ranked_728.pdb_clean,0.6558,728.0
ranked_684.pdb_clean,0.6557,684.0
ranked_669.pdb_clean,0.6555,669.0
ranked_654.pdb_clean,0.6554,654.0
ranked_639.pdb_clean,0.6552,639.0
ranked_611.pdb_clean,0.6551,611.0
ranked_719.pdb_clean,0.6548,719.0
ranked_646.pdb_clean,0.6548,646.0
ranked_722.pdb_clean,0.6547,722.0
ranked_695.pdb_clean,0.6544,695.0
ranked_667.pdb_clean,0.6541,667.0
ranked_715.pdb_clean,0.6540,715.0
ranked_628.pdb_clean,0.6540,628.0
ranked_705.pdb_clean,0.6539,705.0
ranked_733.pdb_clean,0.6538,733.0
ranked_666.pdb_clean,0.6537,666.0
ranked_704.pdb_clean,0.6536,704.0
ranked_657.pdb_clean,0.6536,657.0
ranked_640.pdb_clean,0.6536,640.0
ranked_779.pdb_clean,0.6534,779.0
ranked_621.pdb_clean,0.6534,621.0
ranked_747.pdb_clean,0.6530,747.0
ranked_723.pdb_clean,0.6527,723.0
ranked_711.pdb_clean,0.6525,711.0
ranked_673.pdb_clean,0.6524,673.0
ranked_688.pdb_clean,0.6523,688.0
ranked_647.pdb_clean,0.6521,647.0
ranked_642.pdb_clean,0.6521,642.0
ranked_692.pdb_clean,0.6520,692.0
ranked_656.pdb_clean,0.6519,656.0
ranked_659.pdb_clean,0.6518,659.0
ranked_650.pdb_clean,0.6516,650.0
ranked_696.pdb_clean,0.6515,696.0
ranked_663.pdb_clean,0.6514,663.0
ranked_613.pdb_clean,0.6514,613.0
ranked_643.pdb_clean,0.6513,643.0
ranked_658.pdb_clean,0.6512,658.0
ranked_789.pdb_clean,0.6511,789.0
ranked_724.pdb_clean,0.6510,724.0
ranked_710.pdb_clean,0.6508,710.0
ranked_701.pdb_clean,0.6508,701.0
ranked_619.pdb_clean,0.6508,619.0
ranked_753.pdb_clean,0.6506,753.0
ranked_662.pdb_clean,0.6504,662.0
ranked_742.pdb_clean,0.6501,742.0
ranked_618.pdb_clean,0.6501,618.0
ranked_795.pdb_clean,0.6500,795.0
ranked_714.pdb_clean,0.6500,714.0
ranked_751.pdb_clean,0.6498,751.0
ranked_721.pdb_clean,0.6498,721.0
ranked_683.pdb_clean,0.6496,683.0
ranked_718.pdb_clean,0.6494,718.0
ranked_726.pdb_clean,0.6492,726.0
ranked_794.pdb_clean,0.6491,794.0
ranked_780.pdb_clean,0.6490,780.0
ranked_966.pdb_clean,0.6489,966.0
ranked_736.pdb_clean,0.6489,736.0
ranked_941.pdb_clean,0.6488,941.0
ranked_857.pdb_clean,0.6487,857.0
ranked_784.pdb_clean,0.6486,784.0
ranked_792.pdb_clean,0.6485,792.0
ranked_739.pdb_clean,0.6485,739.0
ranked_649.pdb_clean,0.6484,649.0
ranked_776.pdb_clean,0.6483,776.0
ranked_765.pdb_clean,0.6483,765.0
ranked_805.pdb_clean,0.6482,805.0
ranked_754.pdb_clean,0.6481,754.0
ranked_734.pdb_clean,0.6481,734.0
ranked_923.pdb_clean,0.6480,923.0
ranked_709.pdb_clean,0.6480,709.0
ranked_994.pdb_clean,0.6479,994.0
ranked_793.pdb_clean,0.6478,793.0
ranked_788.pdb_clean,0.6478,788.0
ranked_806.pdb_clean,0.6477,806.0
ranked_633.pdb_clean,0.6477,633.0
ranked_740.pdb_clean,0.6476,740.0
ranked_610.pdb_clean,0.6476,610.0
ranked_652.pdb_clean,0.6475,652.0
ranked_775.pdb_clean,0.6473,775.0
ranked_767.pdb_clean,0.6472,767.0
ranked_702.pdb_clean,0.6472,702.0
ranked_627.pdb_clean,0.6472,627.0
ranked_781.pdb_clean,0.6471,781.0
ranked_737.pdb_clean,0.6471,737.0
ranked_992.pdb_clean,0.6470,992.0
ranked_690.pdb_clean,0.6470,690.0
ranked_617.pdb_clean,0.6470,617.0
ranked_997.pdb_clean,0.6469,997.0
ranked_908.pdb_clean,0.6467,908.0
ranked_993.pdb_clean,0.6466,993.0
ranked_674.pdb_clean,0.6466,674.0
ranked_678.pdb_clean,0.6464,678.0
ranked_991.pdb_clean,0.6463,991.0
ranked_954.pdb_clean,0.6463,954.0
ranked_783.pdb_clean,0.6463,783.0
ranked_644.pdb_clean,0.6463,644.0
ranked_995.pdb_clean,0.6462,995.0
ranked_973.pdb_clean,0.6462,973.0
ranked_648.pdb_clean,0.6462,648.0
ranked_668.pdb_clean,0.6461,668.0
ranked_984.pdb_clean,0.6460,984.0
ranked_977.pdb_clean,0.6459,977.0
ranked_708.pdb_clean,0.6459,708.0
ranked_665.pdb_clean,0.6459,665.0
ranked_918.pdb_clean,0.6458,918.0
ranked_738.pdb_clean,0.6458,738.0
ranked_682.pdb_clean,0.6458,682.0
ranked_676.pdb_clean,0.6458,676.0
ranked_616.pdb_clean,0.6458,616.0
ranked_979.pdb_clean,0.6457,979.0
ranked_886.pdb_clean,0.6457,886.0
ranked_934.pdb_clean,0.6455,934.0
ranked_763.pdb_clean,0.6455,763.0
ranked_840.pdb_clean,0.6454,840.0
ranked_694.pdb_clean,0.6454,694.0
ranked_671.pdb_clean,0.6454,671.0
ranked_974.pdb_clean,0.6453,974.0
ranked_877.pdb_clean,0.6453,877.0
ranked_930.pdb_clean,0.6452,930.0
ranked_842.pdb_clean,0.6452,842.0
ranked_735.pdb_clean,0.6452,735.0
ranked_729.pdb_clean,0.6452,729.0
ranked_697.pdb_clean,0.6452,697.0
ranked_677.pdb_clean,0.6452,677.0
ranked_971.pdb_clean,0.6451,971.0
ranked_838.pdb_clean,0.6451,838.0
ranked_744.pdb_clean,0.6451,744.0
ranked_712.pdb_clean,0.6451,712.0
ranked_978.pdb_clean,0.6450,978.0
ranked_831.pdb_clean,0.6450,831.0
ranked_687.pdb_clean,0.6449,687.0
ranked_651.pdb_clean,0.6449,651.0
ranked_998.pdb_clean,0.6448,998.0
ranked_691.pdb_clean,0.6448,691.0
ranked_746.pdb_clean,0.6447,746.0
ranked_725.pdb_clean,0.6447,725.0
ranked_785.pdb_clean,0.6446,785.0
ranked_731.pdb_clean,0.6446,731.0
ranked_743.pdb_clean,0.6445,743.0
ranked_630.pdb_clean,0.6445,630.0
ranked_981.pdb_clean,0.6442,981.0
ranked_681.pdb_clean,0.6442,681.0
ranked_983.pdb_clean,0.6441,983.0
ranked_875.pdb_clean,0.6441,875.0
ranked_837.pdb_clean,0.6441,837.0
ranked_797.pdb_clean,0.6441,797.0
ranked_989.pdb_clean,0.6440,989.0
ranked_916.pdb_clean,0.6440,916.0
ranked_713.pdb_clean,0.6440,713.0
ranked_911.pdb_clean,0.6439,911.0
ranked_757.pdb_clean,0.6439,757.0
ranked_986.pdb_clean,0.6437,986.0
ranked_774.pdb_clean,0.6436,774.0
ranked_720.pdb_clean,0.6436,720.0
ranked_699.pdb_clean,0.6435,699.0
ranked_980.pdb_clean,0.6434,980.0
ranked_632.pdb_clean,0.6434,632.0
ranked_760.pdb_clean,0.6433,760.0
ranked_852.pdb_clean,0.6432,852.0
ranked_813.pdb_clean,0.6432,813.0
ranked_907.pdb_clean,0.6431,907.0
ranked_862.pdb_clean,0.6431,862.0
ranked_802.pdb_clean,0.6430,802.0
