Filename,Value,AlphaFold Rank
ranked_948.pdb_clean,0.3706,948.0
ranked_741.pdb_clean,0.3703,741.0
ranked_961.pdb_clean,0.3702,961.0
ranked_738.pdb_clean,0.3685,738.0
ranked_2.pdb_clean,0.3684,2.0
ranked_697.pdb_clean,0.3683,697.0
ranked_642.pdb_clean,0.3682,642.0
ranked_641.pdb_clean,0.3682,641.0
ranked_731.pdb_clean,0.3680,731.0
ranked_788.pdb_clean,0.3678,788.0
ranked_685.pdb_clean,0.3675,685.0
ranked_894.pdb_clean,0.3674,894.0
ranked_784.pdb_clean,0.3674,784.0
ranked_765.pdb_clean,0.3674,765.0
ranked_722.pdb_clean,0.3674,722.0
ranked_700.pdb_clean,0.3674,700.0
ranked_682.pdb_clean,0.3674,682.0
ranked_658.pdb_clean,0.3674,658.0
ranked_991.pdb_clean,0.3669,991.0
ranked_949.pdb_clean,0.3669,949.0
ranked_996.pdb_clean,0.3668,996.0
ranked_716.pdb_clean,0.3668,716.0
ranked_710.pdb_clean,0.3667,710.0
ranked_606.pdb_clean,0.3667,606.0
ranked_984.pdb_clean,0.3665,984.0
ranked_929.pdb_clean,0.3665,929.0
ranked_865.pdb_clean,0.3665,865.0
ranked_859.pdb_clean,0.3665,859.0
ranked_841.pdb_clean,0.3665,841.0
ranked_839.pdb_clean,0.3665,839.0
ranked_820.pdb_clean,0.3665,820.0
ranked_672.pdb_clean,0.3665,672.0
ranked_799.pdb_clean,0.3663,799.0
ranked_701.pdb_clean,0.3662,701.0
ranked_805.pdb_clean,0.3661,805.0
ranked_802.pdb_clean,0.3661,802.0
ranked_768.pdb_clean,0.3661,768.0
ranked_761.pdb_clean,0.3661,761.0
ranked_753.pdb_clean,0.3661,753.0
ranked_747.pdb_clean,0.3661,747.0
ranked_742.pdb_clean,0.3661,742.0
ranked_726.pdb_clean,0.3661,726.0
ranked_709.pdb_clean,0.3661,709.0
ranked_706.pdb_clean,0.3661,706.0
7Y8F_AC,0.3660,
ranked_967.pdb_clean,0.3659,967.0
ranked_963.pdb_clean,0.3659,963.0
ranked_938.pdb_clean,0.3659,938.0
ranked_913.pdb_clean,0.3659,913.0
ranked_909.pdb_clean,0.3659,909.0
ranked_904.pdb_clean,0.3659,904.0
ranked_896.pdb_clean,0.3659,896.0
ranked_893.pdb_clean,0.3659,893.0
ranked_890.pdb_clean,0.3659,890.0
ranked_883.pdb_clean,0.3659,883.0
ranked_874.pdb_clean,0.3659,874.0
ranked_867.pdb_clean,0.3659,867.0
ranked_850.pdb_clean,0.3659,850.0
ranked_844.pdb_clean,0.3659,844.0
ranked_843.pdb_clean,0.3659,843.0
ranked_838.pdb_clean,0.3659,838.0
ranked_831.pdb_clean,0.3659,831.0
ranked_829.pdb_clean,0.3659,829.0
ranked_782.pdb_clean,0.3659,782.0
ranked_781.pdb_clean,0.3659,781.0
ranked_776.pdb_clean,0.3659,776.0
ranked_770.pdb_clean,0.3657,770.0
ranked_897.pdb_clean,0.3656,897.0
ranked_877.pdb_clean,0.3656,877.0
ranked_941.pdb_clean,0.3655,941.0
ranked_934.pdb_clean,0.3655,934.0
ranked_927.pdb_clean,0.3655,927.0
ranked_903.pdb_clean,0.3655,903.0
ranked_891.pdb_clean,0.3655,891.0
ranked_889.pdb_clean,0.3655,889.0
ranked_800.pdb_clean,0.3655,800.0
ranked_791.pdb_clean,0.3655,791.0
ranked_766.pdb_clean,0.3654,766.0
ranked_750.pdb_clean,0.3654,750.0
ranked_856.pdb_clean,0.3653,856.0
ranked_840.pdb_clean,0.3653,840.0
ranked_825.pdb_clean,0.3653,825.0
ranked_819.pdb_clean,0.3653,819.0
ranked_808.pdb_clean,0.3653,808.0
ranked_787.pdb_clean,0.3653,787.0
ranked_928.pdb_clean,0.3652,928.0
ranked_886.pdb_clean,0.3652,886.0
ranked_879.pdb_clean,0.3652,879.0
ranked_869.pdb_clean,0.3652,869.0
ranked_393.pdb_clean,0.3652,393.0
ranked_970.pdb_clean,0.3649,970.0
ranked_783.pdb_clean,0.3649,783.0
ranked_864.pdb_clean,0.3648,864.0
ranked_955.pdb_clean,0.3647,955.0
ranked_954.pdb_clean,0.3647,954.0
ranked_942.pdb_clean,0.3647,942.0
ranked_863.pdb_clean,0.3647,863.0
ranked_795.pdb_clean,0.3647,795.0
ranked_905.pdb_clean,0.3646,905.0
