#  old_rank	structure_name		score
0	586	ranked_586.pdb_clean	-300.7717580549055
1	440	ranked_440.pdb_clean	-298.6597937377585
2	280	ranked_280.pdb_clean	-289.3537703785946
3	96	ranked_96.pdb_clean	-281.15563589165527
4	488	ranked_488.pdb_clean	-270.180768582264
5	571	ranked_571.pdb_clean	-245.50894793515383
6	364	ranked_364.pdb_clean	-241.83939614673295
7	211	ranked_211.pdb_clean	-227.04797254952348
8	321	ranked_321.pdb_clean	-226.04510645915116
9	196	ranked_196.pdb_clean	-224.53176940893522
10	638	ranked_638.pdb_clean	-221.47753462549045
11	256	ranked_256.pdb_clean	-219.9044264506442
12	206	ranked_206.pdb_clean	-219.83342083672775
13	38	ranked_38.pdb_clean	-219.5732771905538
14	553	ranked_553.pdb_clean	-217.39535246934648
15	801	ranked_801.pdb_clean	-211.66457847354113
16	429	ranked_429.pdb_clean	-210.76880226075215
17	752	ranked_752.pdb_clean	-210.3377655395263
18	34	ranked_34.pdb_clean	-209.35146708585856
19	486	ranked_486.pdb_clean	-204.19707119150638
20	126	ranked_126.pdb_clean	-200.57918137466052
21	17	ranked_17.pdb_clean	-198.8848758462763
22	54	ranked_54.pdb_clean	-196.9412660075245
23	90	ranked_90.pdb_clean	-193.1263887012918
24	583	ranked_583.pdb_clean	-192.88985536019905
25	811	ranked_811.pdb_clean	-192.67384054390322
26	146	ranked_146.pdb_clean	-190.1437230672691
27	136	ranked_136.pdb_clean	-185.76268810836496
28	511	ranked_511.pdb_clean	-185.43310252510355
29	761	ranked_761.pdb_clean	-184.19219483676494
30	525	ranked_525.pdb_clean	-183.97030120998085
31	202	ranked_202.pdb_clean	-182.80881616149108
32	398	ranked_398.pdb_clean	-182.51428131592152
33	75	ranked_75.pdb_clean	-179.89459119316587
34	526	ranked_526.pdb_clean	-176.27759428059107
35	103	ranked_103.pdb_clean	-173.0488488416253
36	60	ranked_60.pdb_clean	-172.8073333275644
37	258	ranked_258.pdb_clean	-164.16961558281972
38	739	ranked_739.pdb_clean	-158.75305161675365
39	227	ranked_227.pdb_clean	-158.0866005108663
40	239	ranked_239.pdb_clean	-157.48976569415268
41	626	ranked_626.pdb_clean	-156.6241405372588
42	612	ranked_612.pdb_clean	-154.1979215862369
43	11	ranked_11.pdb_clean	-151.201776183616
44	116	ranked_116.pdb_clean	-150.54225789113147
45	346	ranked_346.pdb_clean	-147.76812106536448
46	51	ranked_51.pdb_clean	-146.57114598711325
47	0	ranked_0.pdb_clean	-145.74532251514864
48	109	ranked_109.pdb_clean	-145.18176930944625
49	147	ranked_147.pdb_clean	-144.17713495294512
50	296	ranked_296.pdb_clean	-143.59753761205317
51	102	ranked_102.pdb_clean	-142.0621664487085
52	79	ranked_79.pdb_clean	-141.83266502747335
53	168	ranked_168.pdb_clean	-134.35323522074796
54	382	ranked_382.pdb_clean	-133.2043502063007
55	119	ranked_119.pdb_clean	-132.975481738869
56	176	ranked_176.pdb_clean	-132.4647055331238
57	52	ranked_52.pdb_clean	-131.35951895065963
58	1	ranked_1.pdb_clean	-130.2634280837618
59	84	ranked_84.pdb_clean	-129.37878085350548
60	118	ranked_118.pdb_clean	-128.95369597978532
61	64	ranked_64.pdb_clean	-128.82626499057514
62	622	ranked_622.pdb_clean	-127.22453178818546
63	337	ranked_337.pdb_clean	-126.99007413907518
64	56	ranked_56.pdb_clean	-123.91963481658314
65	336	ranked_336.pdb_clean	-123.70667923862058
66	98	ranked_98.pdb_clean	-122.84415614492605
67	592	ranked_592.pdb_clean	-121.83605105646402
68	294	ranked_294.pdb_clean	-119.66854126466555
69	162	ranked_162.pdb_clean	-119.33846536240605
70	9	ranked_9.pdb_clean	-118.02838807446517
71	566	ranked_566.pdb_clean	-117.59901334401991
72	688	ranked_688.pdb_clean	-116.00313211075476
73	133	ranked_133.pdb_clean	-115.65543364593671
74	148	ranked_148.pdb_clean	-114.47954617933044
75	53	ranked_53.pdb_clean	-114.1198161878309
76	114	ranked_114.pdb_clean	-112.20557912483179
77	16	ranked_16.pdb_clean	-111.5040281526469
78	372	ranked_372.pdb_clean	-111.131832511272
79	149	ranked_149.pdb_clean	-105.96962147227421
80	293	ranked_293.pdb_clean	-103.93530934932357
81	107	ranked_107.pdb_clean	-103.70267266937242
82	467	ranked_467.pdb_clean	-103.21815507389101
83	33	ranked_33.pdb_clean	-101.9730230061775
84	71	ranked_71.pdb_clean	-101.67266738941848
85	100	ranked_100.pdb_clean	-101.0070677145338
86	231	ranked_231.pdb_clean	-99.900077290595
87	422	ranked_422.pdb_clean	-99.30050166720115
88	712	ranked_712.pdb_clean	-98.76274305193802
89	179	ranked_179.pdb_clean	-97.87460090415104
90	170	ranked_170.pdb_clean	-97.40351810382964
91	723	ranked_723.pdb_clean	-95.86538505788607
92	125	ranked_125.pdb_clean	-94.5904976256164
93	449	ranked_449.pdb_clean	-94.49080455585657
94	77	ranked_77.pdb_clean	-93.6437611512154
95	610	ranked_610.pdb_clean	-93.38862305386505
96	3	ranked_3.pdb_clean	-88.92190503901409
97	37	ranked_37.pdb_clean	-85.84083527425082
98	233	ranked_233.pdb_clean	-85.38124089886634
99	15	ranked_15.pdb_clean	-85.32770912577158
100	158	ranked_158.pdb_clean	-84.63978950202403
101	318	ranked_318.pdb_clean	-83.94311173152153
102	113	ranked_113.pdb_clean	-83.8528177856067
103	353	ranked_353.pdb_clean	-83.0722563759582
104	237	ranked_237.pdb_clean	-82.15208483051029
105	49	ranked_49.pdb_clean	-81.74975788708093
106	78	ranked_78.pdb_clean	-81.6815752697635
107	466	ranked_466.pdb_clean	-81.47772871086272
108	27	ranked_27.pdb_clean	-76.91065471184629
109	193	ranked_193.pdb_clean	-72.60346277559688
110	260	ranked_260.pdb_clean	-72.31929590556896
111	300	ranked_300.pdb_clean	-71.84219410297646
112	629	ranked_629.pdb_clean	-71.05397397321381
113	342	ranked_342.pdb_clean	-70.06984274256622
114	427	ranked_427.pdb_clean	-69.81389001249774
115	155	ranked_155.pdb_clean	-69.70117282044453
116	10	ranked_10.pdb_clean	-67.44452808585827
117	528	ranked_528.pdb_clean	-65.3976507197216
118	248	ranked_248.pdb_clean	-65.30637380968994
119	234	ranked_234.pdb_clean	-64.55771220715567
120	82	ranked_82.pdb_clean	-63.198100512539284
121	474	ranked_474.pdb_clean	-62.6860196613951
122	47	ranked_47.pdb_clean	-62.67915376406517
123	20	ranked_20.pdb_clean	-62.2503149077295
124	411	ranked_411.pdb_clean	-61.796933762142295
125	24	ranked_24.pdb_clean	-59.62216680525589
126	182	ranked_182.pdb_clean	-57.78779745735199
127	690	ranked_690.pdb_clean	-57.51743111432749
128	93	ranked_93.pdb_clean	-55.8580964344411
129	144	ranked_144.pdb_clean	-55.48072731555905
130	159	ranked_159.pdb_clean	-53.61417162166374
131	507	ranked_507.pdb_clean	-53.030887084618385
132	478	ranked_478.pdb_clean	-50.967533638185365
133	41	ranked_41.pdb_clean	-50.34080407222362
134	653	ranked_653.pdb_clean	-50.05217598430468
135	264	ranked_264.pdb_clean	-49.81363677885557
136	331	ranked_331.pdb_clean	-49.670597739554765
137	18	ranked_18.pdb_clean	-49.49731835402193
138	70	ranked_70.pdb_clean	-47.91645498668703
139	283	ranked_283.pdb_clean	-47.806453348777254
140	609	ranked_609.pdb_clean	-46.817784533058
141	21	ranked_21.pdb_clean	-46.806880816745974
142	620	ranked_620.pdb_clean	-45.89154898160653
143	406	ranked_406.pdb_clean	-45.63649598810615
144	169	ranked_169.pdb_clean	-45.522568271986984
145	19	ranked_19.pdb_clean	-44.968811537793115
146	623	ranked_623.pdb_clean	-36.420678641314126
147	434	ranked_434.pdb_clean	-35.893949431848554
148	443	ranked_443.pdb_clean	-35.79992958456148
149	30	ranked_30.pdb_clean	-34.76827608128505
150	39	ranked_39.pdb_clean	-33.00890853582335
151	325	ranked_325.pdb_clean	-32.90885760132662
152	635	ranked_635.pdb_clean	-32.17723842811297
153	163	ranked_163.pdb_clean	-30.854175348116545
154	2	ranked_2.pdb_clean	-30.746101353837158
155	437	ranked_437.pdb_clean	-30.005227371272944
156	5	ranked_5.pdb_clean	-29.17952968598239
157	218	ranked_218.pdb_clean	-27.755023495404096
158	806	ranked_806.pdb_clean	-26.598366699392507
159	142	ranked_142.pdb_clean	-26.49019836610909
160	122	ranked_122.pdb_clean	-23.256997806148988
161	355	ranked_355.pdb_clean	-21.29046006078973
162	184	ranked_184.pdb_clean	-19.973462975066834
163	235	ranked_235.pdb_clean	-19.23456802152364
164	307	ranked_307.pdb_clean	-19.22926508217094
165	514	ranked_514.pdb_clean	-19.094016605055177
166	245	ranked_245.pdb_clean	-17.74953582258785
167	26	ranked_26.pdb_clean	-17.546548829504204
168	667	ranked_667.pdb_clean	-16.43358267304706
169	303	ranked_303.pdb_clean	-14.320057578340382
170	81	ranked_81.pdb_clean	-12.723749867078396
171	857	ranked_857.pdb_clean	-12.304184117820718
172	4	ranked_4.pdb_clean	-11.600862450924616
173	433	ranked_433.pdb_clean	-11.053905792446947
174	73	ranked_73.pdb_clean	-10.501907881516551
175	108	ranked_108.pdb_clean	-8.95226823816811
176	417	ranked_417.pdb_clean	-8.706008971191459
177	249	ranked_249.pdb_clean	-7.202010902198559
178	349	ranked_349.pdb_clean	-6.487479956616845
179	210	ranked_210.pdb_clean	-5.5438467261186375
180	672	ranked_672.pdb_clean	-4.983652549537936
181	463	ranked_463.pdb_clean	-4.1844582577141765
182	45	ranked_45.pdb_clean	-3.392207192543708
183	389	ranked_389.pdb_clean	-3.264400917157012
184	212	ranked_212.pdb_clean	-2.632896686174554
185	14	ranked_14.pdb_clean	-2.202587026322753
186	173	ranked_173.pdb_clean	-1.417920542900056
187	630	ranked_630.pdb_clean	0.4056328587866531
188	190	ranked_190.pdb_clean	0.5515591927013617
189	580	ranked_580.pdb_clean	1.1030627500369121
190	80	ranked_80.pdb_clean	1.3376199316126716
191	183	ranked_183.pdb_clean	2.2575000577448847
192	150	ranked_150.pdb_clean	2.439950884722691
193	547	ranked_547.pdb_clean	4.894907876617104
194	229	ranked_229.pdb_clean	6.370940228522024
195	110	ranked_110.pdb_clean	6.4429675787724605
196	419	ranked_419.pdb_clean	7.015512780984444
197	421	ranked_421.pdb_clean	7.6434054917731515
198	59	ranked_59.pdb_clean	8.966355612992345
199	23	ranked_23.pdb_clean	9.472062199025906
200	220	ranked_220.pdb_clean	10.441414216934746
201	63	ranked_63.pdb_clean	10.758698863345508
202	92	ranked_92.pdb_clean	10.958476776631457
203	274	ranked_274.pdb_clean	11.198965109345195
204	424	ranked_424.pdb_clean	13.654723088489469
205	139	ranked_139.pdb_clean	14.893929377078742
206	177	ranked_177.pdb_clean	16.871486933298506
207	436	ranked_436.pdb_clean	20.364180401391728
208	31	ranked_31.pdb_clean	22.5333485226519
209	145	ranked_145.pdb_clean	23.72478505186414
210	439	ranked_439.pdb_clean	23.78686041160396
211	269	ranked_269.pdb_clean	26.06169179189593
212	738	ranked_738.pdb_clean	26.59212864435782
213	674	ranked_674.pdb_clean	27.462329941801507
214	462	ranked_462.pdb_clean	27.4660498941899
215	519	ranked_519.pdb_clean	28.082374601302753
216	357	ranked_357.pdb_clean	28.357375508986713
217	13	ranked_13.pdb_clean	28.37109028258856
218	588	ranked_588.pdb_clean	28.95270323173171
219	380	ranked_380.pdb_clean	28.972980642962888
220	174	ranked_174.pdb_clean	30.420585809228676
221	480	ranked_480.pdb_clean	30.691918666526185
222	319	ranked_319.pdb_clean	31.407185314244863
223	87	ranked_87.pdb_clean	32.29038879078289
224	548	ranked_548.pdb_clean	32.586279292179434
225	156	ranked_156.pdb_clean	33.64127851203778
226	373	ranked_373.pdb_clean	33.813492757309426
227	730	ranked_730.pdb_clean	33.97832821602484
228	115	ranked_115.pdb_clean	34.165445997935144
229	219	ranked_219.pdb_clean	34.72353065722941
