#  old_rank	structure_name		score
0	7	ranked_7.pdb_clean	-257.5955041889591
1	11	ranked_11.pdb_clean	-256.028488586955
2	216	ranked_216.pdb_clean	-252.98630829423738
3	79	ranked_79.pdb_clean	-252.37406355384965
4	185	ranked_185.pdb_clean	-252.30194771593816
5	53	ranked_53.pdb_clean	-252.1150182246734
6	28	ranked_28.pdb_clean	-251.4359896868063
7	1	ranked_1.pdb_clean	-251.01364689388436
8	187	ranked_187.pdb_clean	-250.8960336132876
9	214	ranked_214.pdb_clean	-250.42394522789036
10	224	ranked_224.pdb_clean	-249.23961148411286
11	103	ranked_103.pdb_clean	-248.93004839698023
12	18	ranked_18.pdb_clean	-248.4755989204547
13	40	ranked_40.pdb_clean	-247.4336729314702
14	201	ranked_201.pdb_clean	-246.93237546105667
15	96	ranked_96.pdb_clean	-246.67577657247958
16	39	ranked_39.pdb_clean	-246.16439112537412
17	218	ranked_218.pdb_clean	-246.08742372468427
18	65	ranked_65.pdb_clean	-246.01883682692136
19	82	ranked_82.pdb_clean	-245.8261878230717
20	14	ranked_14.pdb_clean	-245.55229484582568
21	78	ranked_78.pdb_clean	-245.14719531164258
22	144	ranked_144.pdb_clean	-244.48819503592952
23	33	ranked_33.pdb_clean	-243.37624276497053
24	105	ranked_105.pdb_clean	-243.08291228275948
25	73	ranked_73.pdb_clean	-242.43710612283488
26	168	ranked_168.pdb_clean	-241.33607219172114
27	164	ranked_164.pdb_clean	-241.10475729137153
28	6	ranked_6.pdb_clean	-240.1749115466967
29	20	ranked_20.pdb_clean	-240.08673377583898
30	27	ranked_27.pdb_clean	-238.75345377699563
31	133	ranked_133.pdb_clean	-237.93902096770032
32	158	ranked_158.pdb_clean	-237.65986982370012
33	121	ranked_121.pdb_clean	-237.17657978127048
34	70	ranked_70.pdb_clean	-236.76329849856822
35	180	ranked_180.pdb_clean	-236.4179031301713
36	24	ranked_24.pdb_clean	-236.26879157409667
37	254	ranked_254.pdb_clean	-236.23788183203956
38	207	ranked_207.pdb_clean	-235.57609145414608
39	30	ranked_30.pdb_clean	-235.08678407622065
40	31	ranked_31.pdb_clean	-234.8355156575216
41	98	ranked_98.pdb_clean	-233.76993637270652
42	152	ranked_152.pdb_clean	-233.73846852531187
43	74	ranked_74.pdb_clean	-233.48855629800445
44	92	ranked_92.pdb_clean	-233.44854436653895
45	12	ranked_12.pdb_clean	-232.6565721632585
46	707	ranked_707.pdb_clean	-232.45578203716076
47	17	ranked_17.pdb_clean	-232.43545456079224
48	189	ranked_189.pdb_clean	-232.33557200048648
49	47	ranked_47.pdb_clean	-231.93879779233532
50	209	ranked_209.pdb_clean	-231.70156495145022
51	10	ranked_10.pdb_clean	-231.60625142033507
52	149	ranked_149.pdb_clean	-231.4845417327504
53	123	ranked_123.pdb_clean	-231.2245855631056
54	223	ranked_223.pdb_clean	-231.08553886948627
55	165	ranked_165.pdb_clean	-230.72798753242418
56	69	ranked_69.pdb_clean	-229.4803000220369
57	38	ranked_38.pdb_clean	-229.29272583132675
58	114	ranked_114.pdb_clean	-229.27272675917104
59	169	ranked_169.pdb_clean	-229.25803617210127
60	3	ranked_3.pdb_clean	-229.2467050276366
61	160	ranked_160.pdb_clean	-229.04156572556013
62	118	ranked_118.pdb_clean	-228.2893486386606
63	178	ranked_178.pdb_clean	-228.09772736132126
64	135	ranked_135.pdb_clean	-227.87950726614415
65	497	ranked_497.pdb_clean	-227.81056498083313
66	425	ranked_425.pdb_clean	-227.75920674644402
67	29	ranked_29.pdb_clean	-227.62170142279666
68	423	ranked_423.pdb_clean	-227.25426723290877
69	83	ranked_83.pdb_clean	-227.20645185383276
70	473	ranked_473.pdb_clean	-227.0587784404275
71	548	ranked_548.pdb_clean	-226.7480749119565
72	5	ranked_5.pdb_clean	-226.31819995071248
73	62	ranked_62.pdb_clean	-225.85624618157692
74	575	ranked_575.pdb_clean	-225.74084492299698
75	128	ranked_128.pdb_clean	-225.48855482676836
76	41	ranked_41.pdb_clean	-225.18186074174992
77	464	ranked_464.pdb_clean	-224.70374080003094
78	106	ranked_106.pdb_clean	-224.39787914407387
79	2	ranked_2.pdb_clean	-224.10427290050174
80	76	ranked_76.pdb_clean	-224.058289534236
81	136	ranked_136.pdb_clean	-223.81176802066062
82	0	ranked_0.pdb_clean	-223.67172543887722
83	772	ranked_772.pdb_clean	-223.35909870802524
84	278	ranked_278.pdb_clean	-222.82968763673952
85	752	ranked_752.pdb_clean	-222.64695769521424
86	15	ranked_15.pdb_clean	-222.55918927891906
87	406	ranked_406.pdb_clean	-222.35755637828535
88	46	ranked_46.pdb_clean	-222.14756481691998
89	25	ranked_25.pdb_clean	-222.08918448030394
90	102	ranked_102.pdb_clean	-221.7514714486395
91	94	ranked_94.pdb_clean	-221.6845931585707
92	773	ranked_773.pdb_clean	-220.9747912827465
93	482	ranked_482.pdb_clean	-220.84664363692085
94	573	ranked_573.pdb_clean	-220.7489341700262
95	559	ranked_559.pdb_clean	-220.42593084167015
96	509	ranked_509.pdb_clean	-220.25293628064352
97	511	ranked_511.pdb_clean	-220.14033912096772
98	940	ranked_940.pdb_clean	-220.03723894209816
99	581	ranked_581.pdb_clean	-219.83418512088878
100	56	ranked_56.pdb_clean	-219.53929589979512
101	504	ranked_504.pdb_clean	-218.29846170677413
102	88	ranked_88.pdb_clean	-218.06484108307384
103	148	ranked_148.pdb_clean	-217.99461793774978
104	110	ranked_110.pdb_clean	-217.3910302266906
105	219	ranked_219.pdb_clean	-217.31055445159845
106	86	ranked_86.pdb_clean	-217.034988474746
107	44	ranked_44.pdb_clean	-216.47645319238976
108	145	ranked_145.pdb_clean	-216.46396018600893
109	157	ranked_157.pdb_clean	-216.43800276242388
110	204	ranked_204.pdb_clean	-216.40096383691073
111	456	ranked_456.pdb_clean	-216.3060726788596
112	132	ranked_132.pdb_clean	-216.04998370682864
113	506	ranked_506.pdb_clean	-215.99854187656942
114	143	ranked_143.pdb_clean	-215.67328584048607
115	109	ranked_109.pdb_clean	-215.52413940041316
116	550	ranked_550.pdb_clean	-215.32710892423518
117	188	ranked_188.pdb_clean	-215.31736239922367
118	13	ranked_13.pdb_clean	-214.4792764816796
119	131	ranked_131.pdb_clean	-213.85564265502424
120	159	ranked_159.pdb_clean	-213.85369519755682
121	51	ranked_51.pdb_clean	-213.7678801870499
122	800	ranked_800.pdb_clean	-213.6541976988159
123	95	ranked_95.pdb_clean	-213.5116861998577
124	447	ranked_447.pdb_clean	-213.39213030866594
125	850	ranked_850.pdb_clean	-213.17838251329232
126	124	ranked_124.pdb_clean	-213.1238256549433
127	498	ranked_498.pdb_clean	-212.43060245333567
128	35	ranked_35.pdb_clean	-212.37791034371247
129	217	ranked_217.pdb_clean	-212.2925925287234
130	127	ranked_127.pdb_clean	-212.21679021959244
131	181	ranked_181.pdb_clean	-212.20830571295124
132	769	ranked_769.pdb_clean	-211.6084101315417
133	631	ranked_631.pdb_clean	-211.21633206217595
134	194	ranked_194.pdb_clean	-211.09656333828485
135	48	ranked_48.pdb_clean	-210.84799090490444
136	26	ranked_26.pdb_clean	-210.67531045515452
137	192	ranked_192.pdb_clean	-210.1389910400913
138	55	ranked_55.pdb_clean	-210.0093441299674
139	411	ranked_411.pdb_clean	-209.8900661995554
140	113	ranked_113.pdb_clean	-209.58279648615738
141	560	ranked_560.pdb_clean	-209.47142265507014
142	465	ranked_465.pdb_clean	-208.93664052967836
143	476	ranked_476.pdb_clean	-208.9187806973965
144	453	ranked_453.pdb_clean	-207.62173542814273
145	50	ranked_50.pdb_clean	-207.5979132826489
146	605	ranked_605.pdb_clean	-207.4627490804319
147	491	ranked_491.pdb_clean	-207.3860227653775
148	42	ranked_42.pdb_clean	-206.96825272072888
149	727	ranked_727.pdb_clean	-206.69563233116122
150	67	ranked_67.pdb_clean	-206.27565022496773
151	108	ranked_108.pdb_clean	-206.05212917433084
152	466	ranked_466.pdb_clean	-205.78259457524283
153	439	ranked_439.pdb_clean	-205.44922860892368
154	63	ranked_63.pdb_clean	-205.3890440030345
155	502	ranked_502.pdb_clean	-205.21037289844
156	578	ranked_578.pdb_clean	-205.0580956623545
157	576	ranked_576.pdb_clean	-205.03721895648954
158	530	ranked_530.pdb_clean	-204.7297001361606
159	635	ranked_635.pdb_clean	-204.314649723625
160	93	ranked_93.pdb_clean	-204.18186266036614
161	19	ranked_19.pdb_clean	-204.11383976222484
162	531	ranked_531.pdb_clean	-204.07835067832121
163	632	ranked_632.pdb_clean	-204.06221278806424
164	586	ranked_586.pdb_clean	-203.89490788577132
165	115	ranked_115.pdb_clean	-203.39200377225822
166	469	ranked_469.pdb_clean	-203.1983616321105
167	200	ranked_200.pdb_clean	-202.87021936357192
168	532	ranked_532.pdb_clean	-202.74071126206636
169	452	ranked_452.pdb_clean	-202.6928594101262
170	45	ranked_45.pdb_clean	-202.65436242160797
171	104	ranked_104.pdb_clean	-202.45864339152007
172	227	ranked_227.pdb_clean	-202.3218350190436
173	138	ranked_138.pdb_clean	-202.10180201971667
174	205	ranked_205.pdb_clean	-202.06547464064516
175	523	ranked_523.pdb_clean	-201.3638293324083
176	537	ranked_537.pdb_clean	-201.35119719328398
177	561	ranked_561.pdb_clean	-201.1089234379031
178	32	ranked_32.pdb_clean	-201.07380198721688
179	190	ranked_190.pdb_clean	-200.9835717512133
180	357	ranked_357.pdb_clean	-200.47350390860407
181	553	ranked_553.pdb_clean	-200.33181413230815
182	732	ranked_732.pdb_clean	-199.76771539591888
183	483	ranked_483.pdb_clean	-199.7067838479607
184	668	ranked_668.pdb_clean	-199.65349722817845
185	60	ranked_60.pdb_clean	-199.53789797192672
186	142	ranked_142.pdb_clean	-199.50982000501875
187	195	ranked_195.pdb_clean	-199.41763131930205
188	792	ranked_792.pdb_clean	-199.02638894340072
189	500	ranked_500.pdb_clean	-198.78387600525534
190	264	ranked_264.pdb_clean	-198.21981665132773
