#  old_rank	structure_name		score
0	95	ranked_95.pdb_clean	-401.90363047623515
1	205	ranked_205.pdb_clean	-401.7530278055819
2	157	ranked_157.pdb_clean	-394.29371357280303
3	73	ranked_73.pdb_clean	-391.41376264993795
4	67	ranked_67.pdb_clean	-386.9613760919407
5	114	ranked_114.pdb_clean	-386.5616555242197
6	121	ranked_121.pdb_clean	-386.3348489484928
7	182	ranked_182.pdb_clean	-382.6379312066776
8	47	ranked_47.pdb_clean	-382.52007935782825
9	132	ranked_132.pdb_clean	-378.49503361831205
10	191	ranked_191.pdb_clean	-375.4860570644274
11	122	ranked_122.pdb_clean	-375.05103772491384
12	107	ranked_107.pdb_clean	-372.4769068472174
13	179	ranked_179.pdb_clean	-370.6835732206207
14	128	ranked_128.pdb_clean	-367.1924454488537
15	75	ranked_75.pdb_clean	-363.026546160497
16	153	ranked_153.pdb_clean	-362.8751028844237
17	158	ranked_158.pdb_clean	-361.28049991650147
18	161	ranked_161.pdb_clean	-360.3115683940335
19	105	ranked_105.pdb_clean	-360.1651639995049
20	96	ranked_96.pdb_clean	-358.2160284747944
21	164	ranked_164.pdb_clean	-349.7256006092184
22	87	ranked_87.pdb_clean	-349.3965113854013
23	169	ranked_169.pdb_clean	-348.6024703787619
24	189	ranked_189.pdb_clean	-348.2220495736367
25	175	ranked_175.pdb_clean	-343.5410814773019
26	247	ranked_247.pdb_clean	-342.89690333687383
27	159	ranked_159.pdb_clean	-342.4572073740912
28	142	ranked_142.pdb_clean	-341.15438540768935
29	27	ranked_27.pdb_clean	-339.8995654699446
30	304	ranked_304.pdb_clean	-339.5902929807692
31	262	ranked_262.pdb_clean	-338.20257787649473
32	255	ranked_255.pdb_clean	-337.01288499423157
33	212	ranked_212.pdb_clean	-336.0463796463178
34	172	ranked_172.pdb_clean	-334.4204548551774
35	194	ranked_194.pdb_clean	-334.36158313874927
36	239	ranked_239.pdb_clean	-333.504924382617
37	240	ranked_240.pdb_clean	-333.4855601310255
38	220	ranked_220.pdb_clean	-333.4544217885086
39	168	ranked_168.pdb_clean	-333.3021630325655
40	63	ranked_63.pdb_clean	-331.43485795335096
41	125	ranked_125.pdb_clean	-330.6044033020904
42	93	ranked_93.pdb_clean	-329.4614546730442
43	219	ranked_219.pdb_clean	-329.2251333641105
44	213	ranked_213.pdb_clean	-329.1234518015775
45	78	ranked_78.pdb_clean	-328.97415371425774
46	251	ranked_251.pdb_clean	-327.98618580853594
47	145	ranked_145.pdb_clean	-327.80812951287936
48	81	ranked_81.pdb_clean	-327.78124551807235
49	146	ranked_146.pdb_clean	-327.4042441797542
50	197	ranked_197.pdb_clean	-326.8937594529187
51	32	ranked_32.pdb_clean	-326.093004838502
52	58	ranked_58.pdb_clean	-325.68751414191314
53	257	ranked_257.pdb_clean	-324.8680994208411
54	270	ranked_270.pdb_clean	-324.36037688283
55	123	ranked_123.pdb_clean	-323.3586660998179
56	163	ranked_163.pdb_clean	-323.2527615078507
57	111	ranked_111.pdb_clean	-323.2460851729253
58	120	ranked_120.pdb_clean	-323.1228493590681
59	178	ranked_178.pdb_clean	-323.03581515650615
60	104	ranked_104.pdb_clean	-321.7946984591862
61	138	ranked_138.pdb_clean	-320.3863422022888
62	136	ranked_136.pdb_clean	-320.3621771556366
63	226	ranked_226.pdb_clean	-319.4465527034762
64	214	ranked_214.pdb_clean	-318.92409948314014
65	215	ranked_215.pdb_clean	-318.85825780831914
66	245	ranked_245.pdb_clean	-317.7387254924649
67	46	ranked_46.pdb_clean	-317.6602589723658
68	38	ranked_38.pdb_clean	-317.5102757865365
69	148	ranked_148.pdb_clean	-315.21020254080605
70	207	ranked_207.pdb_clean	-314.60048661054356
71	28	ranked_28.pdb_clean	-314.06782554290277
72	110	ranked_110.pdb_clean	-313.83402224802995
73	206	ranked_206.pdb_clean	-313.6633994322013
74	102	ranked_102.pdb_clean	-312.56914857135445
75	40	ranked_40.pdb_clean	-312.1156585086776
76	231	ranked_231.pdb_clean	-311.8770170463271
77	89	ranked_89.pdb_clean	-310.590085377098
78	188	ranked_188.pdb_clean	-310.0862116538311
79	202	ranked_202.pdb_clean	-308.8895312018975
80	154	ranked_154.pdb_clean	-308.80891174626987
81	26	ranked_26.pdb_clean	-308.06828970972873
82	25	ranked_25.pdb_clean	-307.73437419700485
83	224	ranked_224.pdb_clean	-307.3007585064762
84	190	ranked_190.pdb_clean	-306.7193305104276
85	34	ranked_34.pdb_clean	-306.555237883568
86	181	ranked_181.pdb_clean	-306.3059295867802
87	56	ranked_56.pdb_clean	-306.2439099053073
88	101	ranked_101.pdb_clean	-306.18890210880585
89	192	ranked_192.pdb_clean	-306.16178639245845
90	184	ranked_184.pdb_clean	-304.8573552338123
91	109	ranked_109.pdb_clean	-304.79774212354596
92	119	ranked_119.pdb_clean	-304.5263413912681
93	269	ranked_269.pdb_clean	-303.9380924827792
94	203	ranked_203.pdb_clean	-303.3994480985241
95	294	ranked_294.pdb_clean	-303.19213631010194
96	346	ranked_346.pdb_clean	-302.99078356253136
97	177	ranked_177.pdb_clean	-302.94987983314127
98	234	ranked_234.pdb_clean	-302.08470585087434
99	180	ranked_180.pdb_clean	-300.38022062751486
100	30	ranked_30.pdb_clean	-300.0886023073187
101	90	ranked_90.pdb_clean	-299.3080041948888
102	9	ranked_9.pdb_clean	-298.5536561778583
103	310	ranked_310.pdb_clean	-296.73504470498915
104	222	ranked_222.pdb_clean	-296.5006303960957
105	4	ranked_4.pdb_clean	-296.2932133833254
106	49	ranked_49.pdb_clean	-295.88086269282735
107	216	ranked_216.pdb_clean	-295.7166897167908
108	149	ranked_149.pdb_clean	-295.5786016583773
109	126	ranked_126.pdb_clean	-295.5460483897634
110	103	ranked_103.pdb_clean	-295.545979184769
111	44	ranked_44.pdb_clean	-294.8018732566283
112	33	ranked_33.pdb_clean	-294.1056290047945
113	170	ranked_170.pdb_clean	-294.1043492937279
114	183	ranked_183.pdb_clean	-293.5654693324975
115	227	ranked_227.pdb_clean	-293.24083030626156
116	14	ranked_14.pdb_clean	-293.0125070934096
117	7	ranked_7.pdb_clean	-292.75174410746473
118	204	ranked_204.pdb_clean	-292.36844928451643
119	23	ranked_23.pdb_clean	-291.83605410103723
120	365	ranked_365.pdb_clean	-290.4596740513032
121	574	ranked_574.pdb_clean	-289.8567636163942
122	113	ranked_113.pdb_clean	-289.76761802288695
123	156	ranked_156.pdb_clean	-288.45078485278844
124	92	ranked_92.pdb_clean	-288.01972482945877
125	135	ranked_135.pdb_clean	-287.61354577626656
126	39	ranked_39.pdb_clean	-287.37269286457143
127	52	ranked_52.pdb_clean	-287.1693048605989
128	173	ranked_173.pdb_clean	-286.5688256438902
129	94	ranked_94.pdb_clean	-286.27965384912727
130	129	ranked_129.pdb_clean	-285.3578906233991
131	232	ranked_232.pdb_clean	-283.67124569409077
132	69	ranked_69.pdb_clean	-282.7795255057349
133	8	ranked_8.pdb_clean	-281.3568395157771
134	130	ranked_130.pdb_clean	-281.17645238256745
135	200	ranked_200.pdb_clean	-281.1048147064356
136	31	ranked_31.pdb_clean	-278.5149048217202
137	210	ranked_210.pdb_clean	-277.1603571362993
138	118	ranked_118.pdb_clean	-276.6972122017915
139	108	ranked_108.pdb_clean	-276.09770040742416
140	83	ranked_83.pdb_clean	-275.60268735920755
141	6	ranked_6.pdb_clean	-275.37604125315534
142	18	ranked_18.pdb_clean	-274.1467419749735
143	166	ranked_166.pdb_clean	-272.5275535099687
144	50	ranked_50.pdb_clean	-271.81273250269976
145	152	ranked_152.pdb_clean	-269.0564778436223
146	61	ranked_61.pdb_clean	-268.4620292126609
147	11	ranked_11.pdb_clean	-266.415408423572
148	1	ranked_1.pdb_clean	-265.3977517977699
149	59	ranked_59.pdb_clean	-264.93169848011826
