#  old_rank	structure_name		score
0	457	ranked_457.pdb_clean	-352.17030352261105
1	602	ranked_602.pdb_clean	-346.8273638079762
2	714	ranked_714.pdb_clean	-345.5201260978466
3	575	ranked_575.pdb_clean	-345.3177080067824
4	803	ranked_803.pdb_clean	-344.5269426677611
5	546	ranked_546.pdb_clean	-343.20834022972576
6	751	ranked_751.pdb_clean	-341.74731173342457
7	79	ranked_79.pdb_clean	-341.34257537209055
8	417	ranked_417.pdb_clean	-340.42977185206246
9	792	ranked_792.pdb_clean	-340.24150568339587
10	595	ranked_595.pdb_clean	-339.98667040248307
11	594	ranked_594.pdb_clean	-338.0845407795531
12	774	ranked_774.pdb_clean	-337.88385539512547
13	691	ranked_691.pdb_clean	-337.871784092896
14	828	ranked_828.pdb_clean	-337.72604826360543
15	612	ranked_612.pdb_clean	-337.48216995563854
16	429	ranked_429.pdb_clean	-337.41170818484363
17	791	ranked_791.pdb_clean	-337.25591474041283
18	413	ranked_413.pdb_clean	-335.37531765594883
19	701	ranked_701.pdb_clean	-335.12061699971747
20	530	ranked_530.pdb_clean	-334.99075267095253
21	622	ranked_622.pdb_clean	-334.95657575030776
22	749	ranked_749.pdb_clean	-334.8180107876852
23	350	ranked_350.pdb_clean	-334.23370865266185
24	655	ranked_655.pdb_clean	-332.7849225511805
25	698	ranked_698.pdb_clean	-332.6609450281788
26	414	ranked_414.pdb_clean	-332.5680238791515
27	370	ranked_370.pdb_clean	-332.16713508827723
28	38	ranked_38.pdb_clean	-331.7275933673195
29	752	ranked_752.pdb_clean	-331.56153117251887
30	509	ranked_509.pdb_clean	-331.4643453755859
31	762	ranked_762.pdb_clean	-331.1519587777582
32	452	ranked_452.pdb_clean	-330.94338618198174
33	633	ranked_633.pdb_clean	-330.9417922078518
34	759	ranked_759.pdb_clean	-330.4995116823394
35	755	ranked_755.pdb_clean	-330.1089531765797
36	225	ranked_225.pdb_clean	-329.6786104530485
37	340	ranked_340.pdb_clean	-329.4541908228728
38	687	ranked_687.pdb_clean	-329.03926560094044
39	416	ranked_416.pdb_clean	-328.95443610936803
40	611	ranked_611.pdb_clean	-328.92464596461707
41	638	ranked_638.pdb_clean	-327.2236148604479
42	662	ranked_662.pdb_clean	-327.11460442182016
43	626	ranked_626.pdb_clean	-326.8079417312177
44	604	ranked_604.pdb_clean	-326.48274387897936
45	483	ranked_483.pdb_clean	-325.9109588639588
46	590	ranked_590.pdb_clean	-325.8964549829816
47	661	ranked_661.pdb_clean	-325.84828068997075
48	635	ranked_635.pdb_clean	-325.66689164591264
49	744	ranked_744.pdb_clean	-325.50739380390127
50	213	ranked_213.pdb_clean	-325.05365542469303
51	30	ranked_30.pdb_clean	-324.39038506954074
52	630	ranked_630.pdb_clean	-324.29619822986433
53	813	ranked_813.pdb_clean	-323.91086975271094
54	648	ranked_648.pdb_clean	-323.23956408560485
55	363	ranked_363.pdb_clean	-323.211410174294
56	643	ranked_643.pdb_clean	-323.1685675107641
57	538	ranked_538.pdb_clean	-322.9222938914185
58	785	ranked_785.pdb_clean	-322.83260176106126
59	657	ranked_657.pdb_clean	-322.5781456625512
60	706	ranked_706.pdb_clean	-322.4255260913387
61	159	ranked_159.pdb_clean	-322.3170410826077
62	694	ranked_694.pdb_clean	-321.84150373578774
63	725	ranked_725.pdb_clean	-321.77507386850914
64	296	ranked_296.pdb_clean	-321.66218219293347
65	46	ranked_46.pdb_clean	-321.5313519704594
66	782	ranked_782.pdb_clean	-321.48470214748045
67	731	ranked_731.pdb_clean	-321.41611528181335
68	819	ranked_819.pdb_clean	-321.392195881315
69	573	ranked_573.pdb_clean	-321.36406775253016
70	614	ranked_614.pdb_clean	-320.97371141244145
71	615	ranked_615.pdb_clean	-320.73989867193694
72	811	ranked_811.pdb_clean	-320.71277014699996
73	338	ranked_338.pdb_clean	-320.6529400342328
74	392	ranked_392.pdb_clean	-320.46865124581285
75	745	ranked_745.pdb_clean	-320.42783691607053
76	218	ranked_218.pdb_clean	-320.33020165530064
77	786	ranked_786.pdb_clean	-319.54680417183096
78	15	ranked_15.pdb_clean	-319.53831040755995
79	486	ranked_486.pdb_clean	-319.4415400959976
80	67	ranked_67.pdb_clean	-319.30965855383494
81	778	ranked_778.pdb_clean	-319.3032997326811
82	603	ranked_603.pdb_clean	-319.2991237333206
83	310	ranked_310.pdb_clean	-319.29602535960765
84	281	ranked_281.pdb_clean	-318.9714151460096
85	709	ranked_709.pdb_clean	-318.8262140240385
86	870	ranked_870.pdb_clean	-318.7423907400247
87	577	ranked_577.pdb_clean	-318.72504749276936
88	607	ranked_607.pdb_clean	-318.6428435592566
89	83	ranked_83.pdb_clean	-318.62617420086497
90	658	ranked_658.pdb_clean	-318.60204079228754
91	667	ranked_667.pdb_clean	-318.25398546374436
92	51	ranked_51.pdb_clean	-318.11194558525773
93	523	ranked_523.pdb_clean	-317.94915839080517
94	101	ranked_101.pdb_clean	-317.756257130962
95	788	ranked_788.pdb_clean	-317.61270225474493
96	216	ranked_216.pdb_clean	-317.4597600270242
97	12	ranked_12.pdb_clean	-317.2138918857386
98	9	ranked_9.pdb_clean	-317.1418573313043
99	26	ranked_26.pdb_clean	-316.9263127233031
100	507	ranked_507.pdb_clean	-316.9179119757607
101	613	ranked_613.pdb_clean	-316.62136097898673
102	52	ranked_52.pdb_clean	-316.5675234145538
103	94	ranked_94.pdb_clean	-316.45792405794793
104	76	ranked_76.pdb_clean	-316.2163644737769
105	670	ranked_670.pdb_clean	-315.6979401016404
106	179	ranked_179.pdb_clean	-315.32345850433137
107	719	ranked_719.pdb_clean	-315.17731870493583
108	187	ranked_187.pdb_clean	-315.00070709896943
109	248	ranked_248.pdb_clean	-314.8863115929829
110	619	ranked_619.pdb_clean	-314.5713186814586
111	48	ranked_48.pdb_clean	-314.39175149709797
112	249	ranked_249.pdb_clean	-314.3714340695329
113	366	ranked_366.pdb_clean	-313.9899328663955
