#  old_rank	structure_name		score
0	666	ranked_666.pdb_clean	-345.39657875452303
1	523	ranked_523.pdb_clean	-337.42439681631606
2	416	ranked_416.pdb_clean	-337.4012876355186
3	720	ranked_720.pdb_clean	-337.2298426046059
4	444	ranked_444.pdb_clean	-336.6758848055487
5	742	ranked_742.pdb_clean	-334.5257006179846
6	330	ranked_330.pdb_clean	-332.5003466994589
7	338	ranked_338.pdb_clean	-331.91250849182285
8	420	ranked_420.pdb_clean	-331.65871085294384
9	258	ranked_258.pdb_clean	-330.20068463129707
10	375	ranked_375.pdb_clean	-329.5537111893237
11	447	ranked_447.pdb_clean	-327.3685909151824
12	318	ranked_318.pdb_clean	-327.2715069574131
13	501	ranked_501.pdb_clean	-326.0892588458646
14	493	ranked_493.pdb_clean	-324.4765915333844
15	471	ranked_471.pdb_clean	-323.1958327613694
16	278	ranked_278.pdb_clean	-322.7159009385008
17	229	ranked_229.pdb_clean	-322.12592312469286
18	267	ranked_267.pdb_clean	-321.7735037589901
19	255	ranked_255.pdb_clean	-321.7129043335919
20	509	ranked_509.pdb_clean	-321.2678927220155
21	273	ranked_273.pdb_clean	-320.46196827864
22	225	ranked_225.pdb_clean	-320.4025861070657
23	322	ranked_322.pdb_clean	-319.8259674531772
24	295	ranked_295.pdb_clean	-318.65442094400646
25	289	ranked_289.pdb_clean	-317.8095485291729
26	323	ranked_323.pdb_clean	-316.70195689286754
27	458	ranked_458.pdb_clean	-315.8381764374461
28	352	ranked_352.pdb_clean	-312.9356046418679
29	244	ranked_244.pdb_clean	-312.81806779163423
30	918	ranked_918.pdb_clean	-312.17242783885837
31	269	ranked_269.pdb_clean	-311.86918466654043
32	415	ranked_415.pdb_clean	-309.4858239124458
33	873	ranked_873.pdb_clean	-308.67102383322174
34	441	ranked_441.pdb_clean	-308.4668453964284
35	253	ranked_253.pdb_clean	-307.6839681478886
36	356	ranked_356.pdb_clean	-306.6497126969426
37	361	ranked_361.pdb_clean	-306.2650851459638
38	464	ranked_464.pdb_clean	-305.7249950376747
39	327	ranked_327.pdb_clean	-304.9806445553575
40	182	ranked_182.pdb_clean	-304.60017933891606
41	589	ranked_589.pdb_clean	-304.4638335655253
42	347	ranked_347.pdb_clean	-303.79539745616006
43	424	ranked_424.pdb_clean	-303.3602810680482
44	311	ranked_311.pdb_clean	-303.3273261259121
45	326	ranked_326.pdb_clean	-302.6302405651601
46	750	ranked_750.pdb_clean	-302.6229468549104
47	293	ranked_293.pdb_clean	-298.0409972340459
48	384	ranked_384.pdb_clean	-297.2684707609363
49	401	ranked_401.pdb_clean	-296.4738490827931
50	865	ranked_865.pdb_clean	-295.89472228484885
51	510	ranked_510.pdb_clean	-295.14635729493006
52	811	ranked_811.pdb_clean	-295.06619336165824
53	427	ranked_427.pdb_clean	-294.29350594616324
54	778	ranked_778.pdb_clean	-294.2035514991243
55	310	ranked_310.pdb_clean	-293.0117688327612
56	548	ranked_548.pdb_clean	-292.7402014099272
57	463	ranked_463.pdb_clean	-292.18854256541914
58	693	ranked_693.pdb_clean	-291.2922342916157
59	652	ranked_652.pdb_clean	-289.8907406510662
60	678	ranked_678.pdb_clean	-289.432156240314
61	731	ranked_731.pdb_clean	-288.3340928464268
62	479	ranked_479.pdb_clean	-287.85901106731984
63	291	ranked_291.pdb_clean	-287.5616404013995
64	393	ranked_393.pdb_clean	-287.22138671036674
65	789	ranked_789.pdb_clean	-286.10685442284864
66	443	ranked_443.pdb_clean	-284.3016252587961
67	649	ranked_649.pdb_clean	-284.0261457615239
68	651	ranked_651.pdb_clean	-283.3458317003063
69	407	ranked_407.pdb_clean	-282.8621782911538
70	484	ranked_484.pdb_clean	-282.5209423662764
71	406	ranked_406.pdb_clean	-282.4519654699768
72	201	ranked_201.pdb_clean	-282.3419973933225
73	452	ranked_452.pdb_clean	-281.9500738503963
74	771	ranked_771.pdb_clean	-281.61443115242434
75	147	ranked_147.pdb_clean	-280.67579986158125
76	387	ranked_387.pdb_clean	-280.12839382873284
77	345	ranked_345.pdb_clean	-279.21012812776195
78	580	ranked_580.pdb_clean	-277.3010784213695
79	299	ranked_299.pdb_clean	-274.96459815143095
