#  old_rank	structure_name		score
0	316	ranked_316.pdb_clean	-235.51237522391182
1	845	ranked_845.pdb_clean	-218.00297494393283
2	933	ranked_933.pdb_clean	-216.20992293211202
3	983	ranked_983.pdb_clean	-206.0809171100422
4	438	ranked_438.pdb_clean	-202.85715209566297
5	602	ranked_602.pdb_clean	-201.7895087970084
6	569	ranked_569.pdb_clean	-199.49029431480332
7	446	ranked_446.pdb_clean	-187.9209317460219
8	283	ranked_283.pdb_clean	-186.27175986436802
9	350	ranked_350.pdb_clean	-184.8694921649404
10	404	ranked_404.pdb_clean	-184.57839863953654
11	356	ranked_356.pdb_clean	-178.4604582688783
12	725	ranked_725.pdb_clean	-175.13981595696126
13	374	ranked_374.pdb_clean	-172.4454399475537
14	728	ranked_728.pdb_clean	-171.7305327520088
15	400	ranked_400.pdb_clean	-170.0077756557048
16	301	ranked_301.pdb_clean	-169.63355532430964
17	584	ranked_584.pdb_clean	-169.38967401213813
18	503	ranked_503.pdb_clean	-167.9059080400152
19	685	ranked_685.pdb_clean	-164.6442489032719
20	980	ranked_980.pdb_clean	-163.39123809160338
21	542	ranked_542.pdb_clean	-160.91281716342257
22	330	ranked_330.pdb_clean	-158.89517107663818
23	755	ranked_755.pdb_clean	-158.32805296677358
24	875	ranked_875.pdb_clean	-156.62753297505498
25	836	ranked_836.pdb_clean	-155.74723706867394
26	608	ranked_608.pdb_clean	-155.1601091303136
27	467	ranked_467.pdb_clean	-151.16872701524284
28	712	ranked_712.pdb_clean	-147.93350686480963
29	314	ranked_314.pdb_clean	-147.7198328203429
30	343	ranked_343.pdb_clean	-146.28223723910577
31	413	ranked_413.pdb_clean	-146.07597169395507
32	267	ranked_267.pdb_clean	-144.2960171126904
33	410	ranked_410.pdb_clean	-143.80869720021803
34	443	ranked_443.pdb_clean	-143.60038448996875
35	724	ranked_724.pdb_clean	-142.97851114961173
36	726	ranked_726.pdb_clean	-142.025125849709
37	277	ranked_277.pdb_clean	-140.74774842501205
38	545	ranked_545.pdb_clean	-140.70657086694328
39	793	ranked_793.pdb_clean	-140.31419981178965
40	462	ranked_462.pdb_clean	-139.2582219154458
41	577	ranked_577.pdb_clean	-137.56751863122935
42	526	ranked_526.pdb_clean	-136.6150205272121
43	946	ranked_946.pdb_clean	-135.10192417895016
44	323	ranked_323.pdb_clean	-134.9030174659901
45	740	ranked_740.pdb_clean	-134.7854762715765
46	559	ranked_559.pdb_clean	-134.60795221275686
47	656	ranked_656.pdb_clean	-134.588559097006
48	223	ranked_223.pdb_clean	-134.51810354882508
49	798	ranked_798.pdb_clean	-133.67610015962578
50	934	ranked_934.pdb_clean	-133.12011248961338
51	547	ranked_547.pdb_clean	-132.83585050407447
52	591	ranked_591.pdb_clean	-130.8397713060628
53	699	ranked_699.pdb_clean	-129.02520649898742
54	543	ranked_543.pdb_clean	-128.7540267274684
55	885	ranked_885.pdb_clean	-128.66918417732126
56	334	ranked_334.pdb_clean	-128.60788950083116
57	936	ranked_936.pdb_clean	-128.53950388510066
58	389	ranked_389.pdb_clean	-127.41103230080671
59	967	ranked_967.pdb_clean	-127.34547840868014
60	536	ranked_536.pdb_clean	-127.1549427954335
61	962	ranked_962.pdb_clean	-126.5294243129402
62	245	ranked_245.pdb_clean	-126.51561771602238
63	447	ranked_447.pdb_clean	-126.35568138993324
64	658	ranked_658.pdb_clean	-125.52066878897317
65	633	ranked_633.pdb_clean	-124.23392356292908
66	675	ranked_675.pdb_clean	-123.77171693948071
67	679	ranked_679.pdb_clean	-123.45217246306656
68	331	ranked_331.pdb_clean	-123.34309786808574
69	872	ranked_872.pdb_clean	-123.1673851972814
70	439	ranked_439.pdb_clean	-123.14218327621869
71	868	ranked_868.pdb_clean	-123.09566245994134
72	505	ranked_505.pdb_clean	-123.0245045057277
73	667	ranked_667.pdb_clean	-121.4337335598435
74	830	ranked_830.pdb_clean	-121.00193612523364
75	718	ranked_718.pdb_clean	-120.68908347263192
76	518	ranked_518.pdb_clean	-119.91549594995084
77	884	ranked_884.pdb_clean	-119.77574602756748
78	581	ranked_581.pdb_clean	-119.66331520028399
79	596	ranked_596.pdb_clean	-119.56351000768849
80	312	ranked_312.pdb_clean	-118.75114588378068
81	448	ranked_448.pdb_clean	-117.6744342080866
82	359	ranked_359.pdb_clean	-117.22385131981481
83	621	ranked_621.pdb_clean	-117.029373359264
84	897	ranked_897.pdb_clean	-116.59912402895974
85	434	ranked_434.pdb_clean	-116.05070430411625
86	337	ranked_337.pdb_clean	-114.24665479658549
87	377	ranked_377.pdb_clean	-114.22850611809359
88	882	ranked_882.pdb_clean	-113.306291732803
89	632	ranked_632.pdb_clean	-112.9896384292303
90	912	ranked_912.pdb_clean	-112.53239697852312
91	682	ranked_682.pdb_clean	-112.4421620399444
92	735	ranked_735.pdb_clean	-112.16977205255643
93	729	ranked_729.pdb_clean	-112.12116115878663
94	678	ranked_678.pdb_clean	-111.4652572231684
95	524	ranked_524.pdb_clean	-111.45073314193914
96	497	ranked_497.pdb_clean	-110.62544380279647
97	388	ranked_388.pdb_clean	-110.11706683074023
98	328	ranked_328.pdb_clean	-109.14876053613602
99	294	ranked_294.pdb_clean	-108.73537251607927
100	923	ranked_923.pdb_clean	-107.46300986854598
101	244	ranked_244.pdb_clean	-107.21656699246844
102	523	ranked_523.pdb_clean	-106.98639897758349
103	411	ranked_411.pdb_clean	-106.63498313250565
104	848	ranked_848.pdb_clean	-106.52793891399537
105	233	ranked_233.pdb_clean	-106.47898354286389
106	555	ranked_555.pdb_clean	-106.00298960008482
107	688	ranked_688.pdb_clean	-105.37688477089122
108	221	ranked_221.pdb_clean	-105.00584674726366
109	507	ranked_507.pdb_clean	-104.04142459382041
110	364	ranked_364.pdb_clean	-103.80273294892329
111	254	ranked_254.pdb_clean	-103.76983666288842
112	304	ranked_304.pdb_clean	-103.72684210879373
113	713	ranked_713.pdb_clean	-102.39651718022782
114	741	ranked_741.pdb_clean	-100.82575242786731
115	689	ranked_689.pdb_clean	-100.4053410871729
116	345	ranked_345.pdb_clean	-99.17759060796787
117	372	ranked_372.pdb_clean	-99.05071889681989
118	999	ranked_999.pdb_clean	-98.25595247259272
119	445	ranked_445.pdb_clean	-97.34219489845168
120	867	ranked_867.pdb_clean	-97.24421195407118
121	598	ranked_598.pdb_clean	-97.10687156427593
122	257	ranked_257.pdb_clean	-96.66131954504611
123	748	ranked_748.pdb_clean	-95.42907759964254
124	801	ranked_801.pdb_clean	-95.2600253691651
125	418	ranked_418.pdb_clean	-94.95597065593408
126	737	ranked_737.pdb_clean	-94.69644159749373
127	997	ranked_997.pdb_clean	-94.1468378890093
128	408	ranked_408.pdb_clean	-94.06958857504769
129	716	ranked_716.pdb_clean	-93.9440635259827
130	355	ranked_355.pdb_clean	-93.7556608042008
131	405	ranked_405.pdb_clean	-93.60017452240021
132	308	ranked_308.pdb_clean	-93.49998877052963
133	479	ranked_479.pdb_clean	-93.43657363941979
134	563	ranked_563.pdb_clean	-92.84700880963379
135	476	ranked_476.pdb_clean	-92.79764186323739
136	570	ranked_570.pdb_clean	-92.43329699910835
137	807	ranked_807.pdb_clean	-91.87701694214459
138	367	ranked_367.pdb_clean	-91.83402908103005
139	357	ranked_357.pdb_clean	-91.38900077038704
140	481	ranked_481.pdb_clean	-91.01488710949644
141	958	ranked_958.pdb_clean	-90.89726248878186
142	804	ranked_804.pdb_clean	-90.89535470641414
143	676	ranked_676.pdb_clean	-90.16170956952537
144	568	ranked_568.pdb_clean	-89.88689147091608
145	900	ranked_900.pdb_clean	-89.03025507689357
146	202	ranked_202.pdb_clean	-88.99588191160393
147	824	ranked_824.pdb_clean	-88.90377699363013
148	671	ranked_671.pdb_clean	-88.71519988669658
149	583	ranked_583.pdb_clean	-88.6427132205329
150	664	ranked_664.pdb_clean	-88.49216078589689
151	579	ranked_579.pdb_clean	-88.30150180025446
152	428	ranked_428.pdb_clean	-88.1584320922231
153	453	ranked_453.pdb_clean	-87.9346149656227
154	802	ranked_802.pdb_clean	-87.92669891699084
155	796	ranked_796.pdb_clean	-87.83770876896577
156	578	ranked_578.pdb_clean	-87.73753614780321
157	986	ranked_986.pdb_clean	-87.73591122243832
158	509	ranked_509.pdb_clean	-87.07008491779524
159	751	ranked_751.pdb_clean	-87.04247230448482
160	603	ranked_603.pdb_clean	-86.06878396213881
161	635	ranked_635.pdb_clean	-85.53067797011664
162	212	ranked_212.pdb_clean	-85.40432387911713
163	240	ranked_240.pdb_clean	-85.1284008731428
164	420	ranked_420.pdb_clean	-85.10106864411188
165	293	ranked_293.pdb_clean	-84.27696711024893
166	231	ranked_231.pdb_clean	-84.1696899751717
167	296	ranked_296.pdb_clean	-83.9891926181634
168	888	ranked_888.pdb_clean	-83.8104473966241
169	655	ranked_655.pdb_clean	-83.72618730845674
170	150	ranked_150.pdb_clean	-83.54140433350729
171	379	ranked_379.pdb_clean	-83.51783189022721
172	488	ranked_488.pdb_clean	-83.39208745602676
173	237	ranked_237.pdb_clean	-83.17737885675464
174	806	ranked_806.pdb_clean	-83.05064630062732
175	262	ranked_262.pdb_clean	-82.73430867120386
176	380	ranked_380.pdb_clean	-82.03716850664517
177	216	ranked_216.pdb_clean	-81.71924777838382
178	255	ranked_255.pdb_clean	-81.4558895739986
179	843	ranked_843.pdb_clean	-81.34512869955948
180	506	ranked_506.pdb_clean	-81.07771314968139
181	435	ranked_435.pdb_clean	-80.42359341794337
182	242	ranked_242.pdb_clean	-80.12409931802786
183	786	ranked_786.pdb_clean	-79.59656762008977
184	228	ranked_228.pdb_clean	-79.57696760848216
185	383	ranked_383.pdb_clean	-79.32466831331068
186	957	ranked_957.pdb_clean	-78.52413496127122
187	504	ranked_504.pdb_clean	-78.0229185628241
188	366	ranked_366.pdb_clean	-77.57994949013649
189	234	ranked_234.pdb_clean	-77.27460043867444
190	628	ranked_628.pdb_clean	-77.2365803732058
191	362	ranked_362.pdb_clean	-76.94408975415337
192	893	ranked_893.pdb_clean	-76.93771114205194
193	886	ranked_886.pdb_clean	-76.61122232676124
194	816	ranked_816.pdb_clean	-76.32407988888048
195	170	ranked_170.pdb_clean	-76.3206263251488
196	862	ranked_862.pdb_clean	-76.03577641337911
197	763	ranked_763.pdb_clean	-75.93823731574169
198	979	ranked_979.pdb_clean	-75.54097599967736
199	340	ranked_340.pdb_clean	-75.4550408645351
200	995	ranked_995.pdb_clean	-75.37186555715083
201	626	ranked_626.pdb_clean	-75.23252553718112
202	694	ranked_694.pdb_clean	-75.17041266460387
203	548	ranked_548.pdb_clean	-75.1514260333033
204	335	ranked_335.pdb_clean	-74.7694794927812
205	644	ranked_644.pdb_clean	-74.27856682441481
206	902	ranked_902.pdb_clean	-74.09545485223744
207	300	ranked_300.pdb_clean	-73.6985533382043
208	821	ranked_821.pdb_clean	-73.07349882732018
209	256	ranked_256.pdb_clean	-71.98702105338128
210	253	ranked_253.pdb_clean	-71.96896693416329
211	532	ranked_532.pdb_clean	-71.36907583198725
212	322	ranked_322.pdb_clean	-71.18868177463426
213	247	ranked_247.pdb_clean	-71.05469732534543
214	662	ranked_662.pdb_clean	-70.6146396386578
215	384	ranked_384.pdb_clean	-70.61032573892514
216	572	ranked_572.pdb_clean	-70.35656149348196
217	424	ranked_424.pdb_clean	-70.33591609093976
218	456	ranked_456.pdb_clean	-70.31694765500164
219	858	ranked_858.pdb_clean	-70.26456237212409
220	344	ranked_344.pdb_clean	-70.23969726080392
221	693	ranked_693.pdb_clean	-70.00198982228434
222	646	ranked_646.pdb_clean	-69.94319579655576
