#  old_rank	structure_name		score
0	684	ranked_684.pdb_clean	-219.85240505991283
1	773	ranked_773.pdb_clean	-199.09449793946422
2	359	ranked_359.pdb_clean	-185.28111531819349
3	582	ranked_582.pdb_clean	-181.86766889437513
4	831	ranked_831.pdb_clean	-173.18762066509998
5	165	ranked_165.pdb_clean	-170.0848597666399
6	512	ranked_512.pdb_clean	-161.39764011867226
7	874	ranked_874.pdb_clean	-158.17507231326152
8	705	ranked_705.pdb_clean	-157.04689481366754
9	683	ranked_683.pdb_clean	-125.40764822182823
10	877	ranked_877.pdb_clean	-123.92927998322048
11	370	ranked_370.pdb_clean	-123.55998705710878
12	357	ranked_357.pdb_clean	-117.80661093150022
13	590	ranked_590.pdb_clean	-116.63853034183128
14	600	ranked_600.pdb_clean	-110.05390947702159
15	113	ranked_113.pdb_clean	-107.4413518212634
16	842	ranked_842.pdb_clean	-106.1162586215475
17	344	ranked_344.pdb_clean	-105.59165034616053
18	943	ranked_943.pdb_clean	-96.54686928261125
19	553	ranked_553.pdb_clean	-93.81421144267573
20	860	ranked_860.pdb_clean	-88.27184292924326
21	527	ranked_527.pdb_clean	-85.59340095162116
22	177	ranked_177.pdb_clean	-80.53817334458775
23	949	ranked_949.pdb_clean	-78.38740203816741
24	300	ranked_300.pdb_clean	-76.88213252525802
25	719	ranked_719.pdb_clean	-75.97852169228857
26	265	ranked_265.pdb_clean	-75.91806350339812
27	430	ranked_430.pdb_clean	-75.50447719029319
28	364	ranked_364.pdb_clean	-74.65042612941016
29	666	ranked_666.pdb_clean	-74.14654807749967
30	908	ranked_908.pdb_clean	-67.55565300075463
31	497	ranked_497.pdb_clean	-66.99099405092754
32	439	ranked_439.pdb_clean	-62.783346519792445
33	228	ranked_228.pdb_clean	-60.86370962448228
34	689	ranked_689.pdb_clean	-59.13434935700732
35	522	ranked_522.pdb_clean	-56.95975763786241
36	798	ranked_798.pdb_clean	-56.91026182485717
37	112	ranked_112.pdb_clean	-56.467754473236916
38	366	ranked_366.pdb_clean	-54.78516431480767
39	485	ranked_485.pdb_clean	-54.129867164892374
40	457	ranked_457.pdb_clean	-48.49333036616834
41	734	ranked_734.pdb_clean	-47.42931088801613
42	203	ranked_203.pdb_clean	-46.03594247609474
43	758	ranked_758.pdb_clean	-42.36154273116664
44	351	ranked_351.pdb_clean	-40.40145653633988
45	887	ranked_887.pdb_clean	-39.267868595128135
46	510	ranked_510.pdb_clean	-37.38221290783194
47	742	ranked_742.pdb_clean	-35.02736644308299
48	882	ranked_882.pdb_clean	-34.160537648716044
49	446	ranked_446.pdb_clean	-32.729148351734665
50	533	ranked_533.pdb_clean	-30.769810947598536
51	521	ranked_521.pdb_clean	-29.475925701843668
52	640	ranked_640.pdb_clean	-28.436893388009988
53	118	ranked_118.pdb_clean	-27.77994664715789
54	273	ranked_273.pdb_clean	-25.773625622160388
55	442	ranked_442.pdb_clean	-24.44515996086371
56	32	ranked_32.pdb_clean	-24.190915143900373
57	270	ranked_270.pdb_clean	-21.953417365129464
58	729	ranked_729.pdb_clean	-20.972098334681004
59	692	ranked_692.pdb_clean	-20.52526360796383
60	811	ranked_811.pdb_clean	-18.413282489480384
61	899	ranked_899.pdb_clean	-18.188242012361652
62	108	ranked_108.pdb_clean	-16.797998059509045
63	893	ranked_893.pdb_clean	-14.016192435600068
64	615	ranked_615.pdb_clean	-13.420112361459296
65	894	ranked_894.pdb_clean	-12.244563754906256
66	507	ranked_507.pdb_clean	-10.337292427024341
67	109	ranked_109.pdb_clean	-10.29731935236487
68	765	ranked_765.pdb_clean	-9.665020923849376
69	936	ranked_936.pdb_clean	-8.18837843057318
70	255	ranked_255.pdb_clean	-7.543374353379999
71	503	ranked_503.pdb_clean	-3.697716267579157
72	253	ranked_253.pdb_clean	1.9266313290276393
73	328	ranked_328.pdb_clean	2.486889865524187
74	867	ranked_867.pdb_clean	3.1438610682290467
75	520	ranked_520.pdb_clean	3.3857057024562742
76	823	ranked_823.pdb_clean	5.20772653641443
77	214	ranked_214.pdb_clean	9.589559298172137
78	679	ranked_679.pdb_clean	10.162591267274227
79	923	ranked_923.pdb_clean	11.067598274405466
80	865	ranked_865.pdb_clean	12.651708662246438
81	149	ranked_149.pdb_clean	13.270960507307603
82	162	ranked_162.pdb_clean	15.462771879075628
83	242	ranked_242.pdb_clean	15.919947163572981
84	467	ranked_467.pdb_clean	16.338905358824885
85	895	ranked_895.pdb_clean	20.266457712942387
86	454	ranked_454.pdb_clean	23.300768155411244
87	941	ranked_941.pdb_clean	23.82186025360716
88	299	ranked_299.pdb_clean	24.733561727157966
89	478	ranked_478.pdb_clean	25.050781970003026
90	241	ranked_241.pdb_clean	28.25788980072255
91	661	ranked_661.pdb_clean	31.538565510262824
92	479	ranked_479.pdb_clean	31.581441753608633
93	813	ranked_813.pdb_clean	31.61103911242672
94	852	ranked_852.pdb_clean	31.671669549238242
95	298	ranked_298.pdb_clean	38.870846214960295
96	827	ranked_827.pdb_clean	40.16069406881928
97	127	ranked_127.pdb_clean	41.071174309251575
98	453	ranked_453.pdb_clean	42.88741839878202
99	542	ranked_542.pdb_clean	43.29301831106498
100	676	ranked_676.pdb_clean	44.24080749812205
101	917	ranked_917.pdb_clean	44.85172899410145
102	730	ranked_730.pdb_clean	45.56677235906896
103	608	ranked_608.pdb_clean	48.0181709212314
104	812	ranked_812.pdb_clean	50.66208722801308
105	884	ranked_884.pdb_clean	53.15313848785647
106	314	ranked_314.pdb_clean	54.7180736548827
107	570	ranked_570.pdb_clean	58.8609248978924
108	267	ranked_267.pdb_clean	58.86287699582019
109	913	ranked_913.pdb_clean	62.08901119921467
110	881	ranked_881.pdb_clean	63.75155570896811
111	502	ranked_502.pdb_clean	64.67687243462602
112	197	ranked_197.pdb_clean	65.8310262314253
113	295	ranked_295.pdb_clean	67.92758068283399
114	851	ranked_851.pdb_clean	69.878159957626
115	673	ranked_673.pdb_clean	69.9680930099189
116	225	ranked_225.pdb_clean	70.37537194850492
117	490	ranked_490.pdb_clean	71.04794169182324
118	311	ranked_311.pdb_clean	74.81928294042359
119	672	ranked_672.pdb_clean	76.37072130019065
120	932	ranked_932.pdb_clean	80.86127634053467
121	583	ranked_583.pdb_clean	81.99180471661504
122	900	ranked_900.pdb_clean	82.28901477561078
123	603	ranked_603.pdb_clean	85.83931347597608
124	781	ranked_781.pdb_clean	93.44863254330457
125	655	ranked_655.pdb_clean	97.01501266085594
126	754	ranked_754.pdb_clean	99.16368659192901
127	516	ranked_516.pdb_clean	99.24150780670067
128	106	ranked_106.pdb_clean	99.92892619723034
129	491	ranked_491.pdb_clean	101.75211169898967
130	876	ranked_876.pdb_clean	102.47110643849754
131	535	ranked_535.pdb_clean	102.57446015277878
132	403	ranked_403.pdb_clean	103.66187141675303
133	891	ranked_891.pdb_clean	105.16311809036927
134	549	ranked_549.pdb_clean	105.32998100169851
135	650	ranked_650.pdb_clean	107.8627279043072
136	849	ranked_849.pdb_clean	108.07240577548936
137	385	ranked_385.pdb_clean	111.01319069413105
138	450	ranked_450.pdb_clean	115.06400142401662
139	212	ranked_212.pdb_clean	115.58948656387537
140	373	ranked_373.pdb_clean	115.64593116802769
141	227	ranked_227.pdb_clean	115.69398171911618
142	711	ranked_711.pdb_clean	115.9408865590641
143	406	ranked_406.pdb_clean	119.70403823593898
144	280	ranked_280.pdb_clean	120.61001556614329
145	293	ranked_293.pdb_clean	128.86618741435356
146	896	ranked_896.pdb_clean	129.16038293505963
147	394	ranked_394.pdb_clean	129.3807284044631
148	424	ranked_424.pdb_clean	130.63967377618508
149	761	ranked_761.pdb_clean	134.7701151860951
150	627	ranked_627.pdb_clean	135.12403300236141
151	492	ranked_492.pdb_clean	136.99178178341197
152	483	ranked_483.pdb_clean	140.8667042911396
153	953	ranked_953.pdb_clean	143.3225261795649
154	651	ranked_651.pdb_clean	144.6457702634987
155	671	ranked_671.pdb_clean	145.20551362243037
156	431	ranked_431.pdb_clean	146.2286956436978
157	411	ranked_411.pdb_clean	147.3031374923928
158	421	ranked_421.pdb_clean	147.70566350036367
159	722	ranked_722.pdb_clean	148.49984198327118
160	807	ranked_807.pdb_clean	151.49008419108577
161	657	ranked_657.pdb_clean	154.01159610001216
162	778	ranked_778.pdb_clean	157.01852633500454
163	593	ranked_593.pdb_clean	158.0736015971773
164	928	ranked_928.pdb_clean	158.27648712822085
165	911	ranked_911.pdb_clean	161.09947765671484
166	926	ranked_926.pdb_clean	162.13677093900696
167	381	ranked_381.pdb_clean	162.19748859654763
168	346	ranked_346.pdb_clean	164.80032140293255
169	588	ranked_588.pdb_clean	165.81652866849885
170	688	ranked_688.pdb_clean	167.05503068530209
171	460	ranked_460.pdb_clean	168.1988564504016
172	712	ranked_712.pdb_clean	169.80057505344365
173	352	ranked_352.pdb_clean	171.1550655683601
174	264	ranked_264.pdb_clean	175.72174138610373
175	87	ranked_87.pdb_clean	176.14928566576964
176	619	ranked_619.pdb_clean	177.23111360205192
177	920	ranked_920.pdb_clean	181.91965511003698
178	419	ranked_419.pdb_clean	185.24208843700868
179	297	ranked_297.pdb_clean	185.3185844455271
180	836	ranked_836.pdb_clean	185.54861450839667
181	519	ranked_519.pdb_clean	186.38035774611112
182	708	ranked_708.pdb_clean	187.42572458435188
183	919	ranked_919.pdb_clean	190.77624814403907
184	167	ranked_167.pdb_clean	192.77882318946
185	463	ranked_463.pdb_clean	193.15804637310114
186	774	ranked_774.pdb_clean	193.75382977149496
187	804	ranked_804.pdb_clean	193.78916746098687
188	526	ranked_526.pdb_clean	193.84489708498884
189	822	ranked_822.pdb_clean	195.16591705623998
190	639	ranked_639.pdb_clean	195.43068396097698
191	910	ranked_910.pdb_clean	195.4853389017862
192	636	ranked_636.pdb_clean	198.44252394389224
193	380	ranked_380.pdb_clean	198.44573998020886
194	934	ranked_934.pdb_clean	199.0952227439941
195	801	ranked_801.pdb_clean	199.78605529109183
196	621	ranked_621.pdb_clean	202.49277483667873
197	229	ranked_229.pdb_clean	202.74792508268374
198	607	ranked_607.pdb_clean	206.64049694402246
199	601	ranked_601.pdb_clean	206.8046463795431
200	656	ranked_656.pdb_clean	206.88186625197324
201	391	ranked_391.pdb_clean	208.40839623153815
202	513	ranked_513.pdb_clean	210.07318618988305
203	104	ranked_104.pdb_clean	210.10924531420778
204	48	ranked_48.pdb_clean	211.43292316835823
205	443	ranked_443.pdb_clean	211.98247981490948
206	449	ranked_449.pdb_clean	212.26475167177387
207	772	ranked_772.pdb_clean	212.39093218549215
208	217	ranked_217.pdb_clean	213.47540019350996
209	678	ranked_678.pdb_clean	214.1141788098003
210	885	ranked_885.pdb_clean	215.07442669757347
211	834	ranked_834.pdb_clean	215.24321919409132
212	802	ranked_802.pdb_clean	215.77642613800498
213	693	ranked_693.pdb_clean	217.23643768907576
214	902	ranked_902.pdb_clean	217.79188204734783
215	586	ranked_586.pdb_clean	218.37749488605172
216	472	ranked_472.pdb_clean	218.82302030806622
217	947	ranked_947.pdb_clean	219.39612843686504
218	226	ranked_226.pdb_clean	220.52770537926324
219	880	ranked_880.pdb_clean	220.7123695849698
220	282	ranked_282.pdb_clean	223.05862650308907
221	90	ranked_90.pdb_clean	223.98801103979983
222	17	ranked_17.pdb_clean	223.98877320883582
223	487	ranked_487.pdb_clean	229.0053545692727
224	456	ranked_456.pdb_clean	229.77422130009109
225	614	ranked_614.pdb_clean	230.25664147321567
226	412	ranked_412.pdb_clean	233.3049617586069
227	757	ranked_757.pdb_clean	234.18698689516583
228	398	ranked_398.pdb_clean	234.37159307794087
229	362	ranked_362.pdb_clean	235.4984643145783
230	924	ranked_924.pdb_clean	237.54294332271002
231	441	ranked_441.pdb_clean	237.58083566934852
232	839	ranked_839.pdb_clean	237.86603059363574
233	837	ranked_837.pdb_clean	238.57425338383695
234	746	ranked_746.pdb_clean	239.49113725720912
235	539	ranked_539.pdb_clean	239.50213173072746
236	744	ranked_744.pdb_clean	239.88291840935864
237	340	ranked_340.pdb_clean	240.30558255166142
238	832	ranked_832.pdb_clean	240.98735736177923
239	675	ranked_675.pdb_clean	241.47106526513852
240	281	ranked_281.pdb_clean	243.45629192791182
241	792	ranked_792.pdb_clean	243.99425215486787
242	561	ranked_561.pdb_clean	244.13808369273312
243	909	ranked_909.pdb_clean	244.557907727746
244	780	ranked_780.pdb_clean	244.78080660508402
245	646	ranked_646.pdb_clean	244.80335387491402
246	536	ranked_536.pdb_clean	246.84063047061738
247	861	ranked_861.pdb_clean	247.02134992315388
248	873	ranked_873.pdb_clean	247.42718156452344
249	514	ranked_514.pdb_clean	248.05794440243653
250	786	ranked_786.pdb_clean	250.70461098764707
251	709	ranked_709.pdb_clean	250.73040658648233
252	548	ranked_548.pdb_clean	251.940309599903
253	243	ranked_243.pdb_clean	252.26486340190365
254	289	ranked_289.pdb_clean	253.8038148639759
255	925	ranked_925.pdb_clean	254.27846739848502
256	505	ranked_505.pdb_clean	255.48947958268963
257	901	ranked_901.pdb_clean	256.48958793790194
258	824	ranked_824.pdb_clean	258.18796455700135
259	741	ranked_741.pdb_clean	258.2527504352372
260	767	ranked_767.pdb_clean	258.6812388372833
261	578	ranked_578.pdb_clean	261.6792605327946
262	435	ranked_435.pdb_clean	262.15443883125846
263	699	ranked_699.pdb_clean	262.5641044495576
264	365	ranked_365.pdb_clean	265.8025427271224
265	584	ranked_584.pdb_clean	266.55930138834054
266	486	ranked_486.pdb_clean	267.47027127579906
267	595	ranked_595.pdb_clean	267.95534291390254
268	476	ranked_476.pdb_clean	271.30575071270897
269	240	ranked_240.pdb_clean	272.0160286603021
270	667	ranked_667.pdb_clean	272.85540537772266
271	206	ranked_206.pdb_clean	273.31823342452583
272	331	ranked_331.pdb_clean	273.3690344446173
273	879	ranked_879.pdb_clean	274.5960755676458
274	816	ranked_816.pdb_clean	274.78671304298194
275	644	ranked_644.pdb_clean	276.63439519332275
276	935	ranked_935.pdb_clean	277.7285874886116
277	863	ranked_863.pdb_clean	282.90494835535657
278	564	ranked_564.pdb_clean	284.2851829206644
279	637	ranked_637.pdb_clean	285.9456811864814
280	797	ranked_797.pdb_clean	286.744596805432
281	641	ranked_641.pdb_clean	289.067842871963
282	759	ranked_759.pdb_clean	289.96268996207345
283	555	ranked_555.pdb_clean	291.52992130482295
284	739	ranked_739.pdb_clean	293.6873389124527
285	662	ranked_662.pdb_clean	293.83301528612174
286	386	ranked_386.pdb_clean	294.98843337884017
287	868	ranked_868.pdb_clean	295.9780126983542
288	405	ranked_405.pdb_clean	296.31207069786427
289	377	ranked_377.pdb_clean	296.3901557407968
290	256	ranked_256.pdb_clean	297.4419671267554
291	715	ranked_715.pdb_clean	298.0909980506138
292	392	ranked_392.pdb_clean	300.8977937616234
293	545	ranked_545.pdb_clean	302.77297150566733
294	356	ranked_356.pdb_clean	303.72218671866483
295	862	ranked_862.pdb_clean	303.7223257748024
296	796	ranked_796.pdb_clean	303.7352647779008
297	799	ranked_799.pdb_clean	304.10001173488854
298	674	ranked_674.pdb_clean	304.7048120441399
299	585	ranked_585.pdb_clean	305.2926575256977
300	783	ranked_783.pdb_clean	305.8163825736677
301	371	ranked_371.pdb_clean	306.81198664349057
302	710	ranked_710.pdb_clean	307.17111949820395
303	723	ranked_723.pdb_clean	310.1222303909014
304	727	ranked_727.pdb_clean	312.3696354881815
305	833	ranked_833.pdb_clean	312.5804809034899
306	714	ranked_714.pdb_clean	313.30301949532833
307	794	ranked_794.pdb_clean	314.3860608436183
308	496	ranked_496.pdb_clean	315.13072482571476
309	413	ranked_413.pdb_clean	316.43080108392184
310	687	ranked_687.pdb_clean	318.06349700676674
311	888	ranked_888.pdb_clean	319.7566661364975
312	592	ranked_592.pdb_clean	320.6827411157002
313	695	ranked_695.pdb_clean	322.05925765320796
314	737	ranked_737.pdb_clean	322.3514493634251
315	866	ranked_866.pdb_clean	323.7399883066593
316	233	ranked_233.pdb_clean	324.6315659053943
317	703	ranked_703.pdb_clean	325.4726920976455
