#  old_rank	structure_name		score
0	432	ranked_432.pdb_clean	1780.4609976663498
1	443	ranked_443.pdb_clean	2104.5865818590464
2	474	ranked_474.pdb_clean	2580.4204551735725
3	376	ranked_376.pdb_clean	2605.5239616667354
4	584	ranked_584.pdb_clean	2675.128270626141
5	8	ranked_8.pdb_clean	2703.962212631053
6	392	ranked_392.pdb_clean	2708.3426655595326
7	764	ranked_764.pdb_clean	2710.1895136361322
8	427	ranked_427.pdb_clean	2725.92684413859
9	350	ranked_350.pdb_clean	2786.0830919731757
10	75	ranked_75.pdb_clean	2858.6708814299486
11	400	ranked_400.pdb_clean	2929.4727482574153
12	587	ranked_587.pdb_clean	2946.6358532590143
13	2	ranked_2.pdb_clean	2948.716423786874
14	377	ranked_377.pdb_clean	3039.9602620545083
15	449	ranked_449.pdb_clean	3072.1843175384274
16	179	ranked_179.pdb_clean	3196.8900012178656
17	289	ranked_289.pdb_clean	3200.425950848545
18	0	ranked_0.pdb_clean	3207.235660997004
19	579	ranked_579.pdb_clean	3213.844362910074
20	10	ranked_10.pdb_clean	3216.142735956755
21	732	ranked_732.pdb_clean	3221.939665412289
22	995	ranked_995.pdb_clean	3224.082985141932
23	763	ranked_763.pdb_clean	3292.3478833423983
24	549	ranked_549.pdb_clean	3298.6725147610346
25	526	ranked_526.pdb_clean	3310.882842068481
26	434	ranked_434.pdb_clean	3345.509616496973
27	66	ranked_66.pdb_clean	3374.523303602163
28	213	ranked_213.pdb_clean	3397.403261954203
29	333	ranked_333.pdb_clean	3405.786551537217
30	663	ranked_663.pdb_clean	3428.234873012999
31	920	ranked_920.pdb_clean	3432.4449541900426
32	925	ranked_925.pdb_clean	3439.967090793283
33	704	ranked_704.pdb_clean	3447.367868263665
34	395	ranked_395.pdb_clean	3447.5612601407643
35	378	ranked_378.pdb_clean	3459.9157597413446
36	743	ranked_743.pdb_clean	3467.402495764779
37	707	ranked_707.pdb_clean	3468.4581335552316
38	751	ranked_751.pdb_clean	3474.6112829561134
39	890	ranked_890.pdb_clean	3568.142985421418
40	538	ranked_538.pdb_clean	3612.7720920960433
41	791	ranked_791.pdb_clean	3625.577447749153
42	41	ranked_41.pdb_clean	3640.4240893132173
43	494	ranked_494.pdb_clean	3675.748997478548
44	814	ranked_814.pdb_clean	3728.2536796620752
45	713	ranked_713.pdb_clean	3758.012469260145
46	332	ranked_332.pdb_clean	3764.7824512931375
47	341	ranked_341.pdb_clean	3782.8570395627326
48	795	ranked_795.pdb_clean	3790.0426834678947
49	1	ranked_1.pdb_clean	3793.1454226082365
50	567	ranked_567.pdb_clean	3798.325169200085
51	404	ranked_404.pdb_clean	3799.0728558996966
52	649	ranked_649.pdb_clean	3873.4109561254163
53	577	ranked_577.pdb_clean	3885.4294467222117
54	499	ranked_499.pdb_clean	3901.0713183932958
55	197	ranked_197.pdb_clean	3912.2676294332914
56	99	ranked_99.pdb_clean	3916.711321050257
57	488	ranked_488.pdb_clean	3971.1984168475396
58	581	ranked_581.pdb_clean	3976.0520632004714
59	560	ranked_560.pdb_clean	3984.7635576457496
60	301	ranked_301.pdb_clean	3987.344478203248
61	534	ranked_534.pdb_clean	4007.001611158523
62	323	ranked_323.pdb_clean	4009.9403819679037
63	696	ranked_696.pdb_clean	4011.470991850078
64	52	ranked_52.pdb_clean	4016.527331718182
65	803	ranked_803.pdb_clean	4028.9125984839825
66	428	ranked_428.pdb_clean	4035.555735706095
67	185	ranked_185.pdb_clean	4042.724239431172
68	691	ranked_691.pdb_clean	4043.708032841682
69	723	ranked_723.pdb_clean	4049.807475425559
70	204	ranked_204.pdb_clean	4081.8598241007035
71	446	ranked_446.pdb_clean	4088.1712513944926
72	847	ranked_847.pdb_clean	4120.8927166454605
73	518	ranked_518.pdb_clean	4140.259887505553
74	193	ranked_193.pdb_clean	4141.681878986217
75	892	ranked_892.pdb_clean	4143.062372279749
76	755	ranked_755.pdb_clean	4198.629841288732
77	860	ranked_860.pdb_clean	4223.504166477972
78	794	ranked_794.pdb_clean	4227.168257922448
79	818	ranked_818.pdb_clean	4263.758799085179
80	640	ranked_640.pdb_clean	4270.848933451575
81	720	ranked_720.pdb_clean	4271.85408442602
82	47	ranked_47.pdb_clean	4290.458457571992
83	412	ranked_412.pdb_clean	4290.725742593945
84	3	ranked_3.pdb_clean	4294.457372348373
85	596	ranked_596.pdb_clean	4326.419034294007
86	334	ranked_334.pdb_clean	4357.793555993946
87	473	ranked_473.pdb_clean	4368.635812625672
88	801	ranked_801.pdb_clean	4376.009260128407
89	554	ranked_554.pdb_clean	4377.958931495629
90	506	ranked_506.pdb_clean	4378.49854668067
91	778	ranked_778.pdb_clean	4379.804510212413
92	96	ranked_96.pdb_clean	4398.7305748518775
93	823	ranked_823.pdb_clean	4406.24218503024
94	305	ranked_305.pdb_clean	4419.849029247231
95	735	ranked_735.pdb_clean	4421.827609138276
96	687	ranked_687.pdb_clean	4425.8917222788905
97	517	ranked_517.pdb_clean	4428.445275118321
98	317	ranked_317.pdb_clean	4430.949256645908
99	641	ranked_641.pdb_clean	4443.402845823938
100	470	ranked_470.pdb_clean	4467.786305615924
101	385	ranked_385.pdb_clean	4474.071596740899
102	576	ranked_576.pdb_clean	4474.293329821594
103	532	ranked_532.pdb_clean	4507.1557777559365
104	647	ranked_647.pdb_clean	4512.083099535865
105	817	ranked_817.pdb_clean	4518.8076373921895
106	698	ranked_698.pdb_clean	4527.445483176278
107	619	ranked_619.pdb_clean	4544.826332627577
108	842	ranked_842.pdb_clean	4545.81708753769
109	367	ranked_367.pdb_clean	4546.998351309498
110	471	ranked_471.pdb_clean	4547.416300833672
111	397	ranked_397.pdb_clean	4557.8988862911165
112	599	ranked_599.pdb_clean	4560.139700926631
113	592	ranked_592.pdb_clean	4560.459814813276
114	347	ranked_347.pdb_clean	4574.267680398267
115	5	ranked_5.pdb_clean	4576.140822011333
116	537	ranked_537.pdb_clean	4586.773360025222
117	482	ranked_482.pdb_clean	4592.167480827688
118	674	ranked_674.pdb_clean	4605.614450312374
119	648	ranked_648.pdb_clean	4608.8855507874605
120	416	ranked_416.pdb_clean	4625.875923744985
121	616	ranked_616.pdb_clean	4637.220758896962
122	344	ranked_344.pdb_clean	4641.508609220492
123	731	ranked_731.pdb_clean	4654.041824304925
124	536	ranked_536.pdb_clean	4656.339995612249
125	389	ranked_389.pdb_clean	4657.876525010005
126	715	ranked_715.pdb_clean	4660.231500763077
127	681	ranked_681.pdb_clean	4677.624418354056
128	728	ranked_728.pdb_clean	4693.778865613441
129	839	ranked_839.pdb_clean	4700.505353831758
130	693	ranked_693.pdb_clean	4708.8697808305205
131	429	ranked_429.pdb_clean	4743.734137277736
132	689	ranked_689.pdb_clean	4749.768546989798
133	544	ranked_544.pdb_clean	4756.67778113033
134	222	ranked_222.pdb_clean	4759.136296527251
135	745	ranked_745.pdb_clean	4770.24073236871
136	835	ranked_835.pdb_clean	4814.700933859725
137	601	ranked_601.pdb_clean	4828.982828768077
138	757	ranked_757.pdb_clean	4830.633350193522
139	430	ranked_430.pdb_clean	4837.765257947424
140	589	ranked_589.pdb_clean	4843.8127738348185
141	813	ranked_813.pdb_clean	4848.214840030728
142	187	ranked_187.pdb_clean	4850.92533681587
143	357	ranked_357.pdb_clean	4851.388832107954
144	682	ranked_682.pdb_clean	4854.54190775168
145	308	ranked_308.pdb_clean	4871.1444208961775
146	417	ranked_417.pdb_clean	4891.662162746496
147	739	ranked_739.pdb_clean	4897.255947204355
148	157	ranked_157.pdb_clean	4917.239477848113
149	343	ranked_343.pdb_clean	4922.507944025739
150	520	ranked_520.pdb_clean	4925.403662777559
151	335	ranked_335.pdb_clean	4962.937548346479
152	746	ranked_746.pdb_clean	4982.458503138188
153	658	ranked_658.pdb_clean	4988.904585297173
154	889	ranked_889.pdb_clean	5007.115630013469
155	643	ranked_643.pdb_clean	5007.624837346888
156	765	ranked_765.pdb_clean	5012.51885752999
157	916	ranked_916.pdb_clean	5014.009384844574
158	533	ranked_533.pdb_clean	5015.223675157857
159	553	ranked_553.pdb_clean	5022.0579621502775
160	527	ranked_527.pdb_clean	5027.616978324641
161	125	ranked_125.pdb_clean	5030.556071036362
162	684	ranked_684.pdb_clean	5042.121501415496
163	627	ranked_627.pdb_clean	5045.273749545166
164	245	ranked_245.pdb_clean	5047.223483729701
165	356	ranked_356.pdb_clean	5049.147229280966
166	638	ranked_638.pdb_clean	5069.711729624545
167	146	ranked_146.pdb_clean	5074.213939284434
168	320	ranked_320.pdb_clean	5077.423591244776
169	541	ranked_541.pdb_clean	5082.025249711338
170	617	ranked_617.pdb_clean	5085.924524637779
171	856	ranked_856.pdb_clean	5087.058399781679
172	294	ranked_294.pdb_clean	5087.474571490147
173	999	ranked_999.pdb_clean	5091.117467765719
174	523	ranked_523.pdb_clean	5098.609456604735
175	250	ranked_250.pdb_clean	5100.130526346036
176	149	ranked_149.pdb_clean	5103.715530484934
177	568	ranked_568.pdb_clean	5128.525948808178
178	586	ranked_586.pdb_clean	5135.120335226322
179	241	ranked_241.pdb_clean	5138.425055762891
180	322	ranked_322.pdb_clean	5145.05077945514
181	671	ranked_671.pdb_clean	5147.699157721019
182	477	ranked_477.pdb_clean	5155.625471214803
183	662	ranked_662.pdb_clean	5156.659476905815
184	352	ranked_352.pdb_clean	5158.704248783315
185	677	ranked_677.pdb_clean	5161.830047462788
186	233	ranked_233.pdb_clean	5164.63100530274
187	672	ranked_672.pdb_clean	5187.562229156224
188	216	ranked_216.pdb_clean	5188.153031646477
189	600	ranked_600.pdb_clean	5196.447071367546
190	497	ranked_497.pdb_clean	5205.556501502491
191	825	ranked_825.pdb_clean	5205.883990889552
192	807	ranked_807.pdb_clean	5208.990355683608
193	270	ranked_270.pdb_clean	5227.215879938674
194	793	ranked_793.pdb_clean	5251.025066380884
195	676	ranked_676.pdb_clean	5251.317294526747
196	718	ranked_718.pdb_clean	5252.492782594494
197	230	ranked_230.pdb_clean	5253.516502234385
198	43	ranked_43.pdb_clean	5255.024180158527
199	159	ranked_159.pdb_clean	5268.898496103577
200	891	ranked_891.pdb_clean	5270.821608985427
201	543	ranked_543.pdb_clean	5277.205343143401
202	685	ranked_685.pdb_clean	5279.660328990356
203	614	ranked_614.pdb_clean	5283.653361131159
204	141	ranked_141.pdb_clean	5283.754390471535
205	695	ranked_695.pdb_clean	5300.692332519385
206	929	ranked_929.pdb_clean	5310.660017975652
207	828	ranked_828.pdb_clean	5320.8148218686465
208	330	ranked_330.pdb_clean	5337.518847860722
209	709	ranked_709.pdb_clean	5344.342202931831
210	202	ranked_202.pdb_clean	5345.054790515378
211	805	ranked_805.pdb_clean	5355.232313256435
212	472	ranked_472.pdb_clean	5367.567986153009
213	24	ranked_24.pdb_clean	5368.132198552134
214	722	ranked_722.pdb_clean	5371.054484571702
215	694	ranked_694.pdb_clean	5387.08016817189
216	603	ranked_603.pdb_clean	5394.171868752524
217	396	ranked_396.pdb_clean	5405.726775726854
218	542	ranked_542.pdb_clean	5412.698293454341
219	458	ranked_458.pdb_clean	5420.347070802635
220	606	ranked_606.pdb_clean	5422.434176597069
