#  old_rank	structure_name		score
0	128	ranked_128.pdb_clean	-477.2008470387739
1	178	ranked_178.pdb_clean	-464.1041151930362
2	125	ranked_125.pdb_clean	-430.2246372636604
3	12	ranked_12.pdb_clean	-399.6082886580448
4	60	ranked_60.pdb_clean	-393.969817908195
5	118	ranked_118.pdb_clean	-367.38798008850404
6	5	ranked_5.pdb_clean	-359.1548758850638
7	17	ranked_17.pdb_clean	-357.68131997824565
8	216	ranked_216.pdb_clean	-348.5164517760803
9	22	ranked_22.pdb_clean	-347.75176546741153
10	107	ranked_107.pdb_clean	-341.5899606617209
11	143	ranked_143.pdb_clean	-330.4685937088519
12	192	ranked_192.pdb_clean	-328.66130063703145
13	201	ranked_201.pdb_clean	-321.43358888833524
14	136	ranked_136.pdb_clean	-320.1982755996854
15	202	ranked_202.pdb_clean	-317.26201908746697
16	0	ranked_0.pdb_clean	-304.2584305552675
17	172	ranked_172.pdb_clean	-294.3539254690236
18	30	ranked_30.pdb_clean	-291.68760818106875
19	104	ranked_104.pdb_clean	-291.1986811296329
20	189	ranked_189.pdb_clean	-289.6179682468265
21	181	ranked_181.pdb_clean	-286.1448339095935
22	156	ranked_156.pdb_clean	-285.0915655061807
23	3	ranked_3.pdb_clean	-284.1676563879019
24	106	ranked_106.pdb_clean	-283.404125028971
25	530	ranked_530.pdb_clean	-282.13838892930886
26	32	ranked_32.pdb_clean	-278.79053327944797
27	134	ranked_134.pdb_clean	-278.5955069893025
28	25	ranked_25.pdb_clean	-275.0891811880464
29	82	ranked_82.pdb_clean	-272.4349372852103
30	258	ranked_258.pdb_clean	-271.06333582384593
31	2	ranked_2.pdb_clean	-270.49769451845617
32	101	ranked_101.pdb_clean	-267.2253712253738
33	726	ranked_726.pdb_clean	-266.00558827319287
34	89	ranked_89.pdb_clean	-265.52773065444273
35	193	ranked_193.pdb_clean	-264.7714629268994
36	105	ranked_105.pdb_clean	-261.04270819316235
37	9	ranked_9.pdb_clean	-254.38000649795498
38	168	ranked_168.pdb_clean	-254.07149580116783
39	166	ranked_166.pdb_clean	-253.68777545164198
40	131	ranked_131.pdb_clean	-246.72176123135347
41	61	ranked_61.pdb_clean	-246.4760264816614
42	261	ranked_261.pdb_clean	-243.98975420405014
43	67	ranked_67.pdb_clean	-238.5185201618059
44	526	ranked_526.pdb_clean	-237.91616224086312
45	600	ranked_600.pdb_clean	-228.84998876817383
46	169	ranked_169.pdb_clean	-227.1541861707322
47	141	ranked_141.pdb_clean	-225.48049384988002
48	667	ranked_667.pdb_clean	-225.32480168201988
49	176	ranked_176.pdb_clean	-222.9302827011864
50	177	ranked_177.pdb_clean	-216.1481844846174
51	139	ranked_139.pdb_clean	-216.08138871823706
52	186	ranked_186.pdb_clean	-215.7235760159349
53	195	ranked_195.pdb_clean	-214.97742630500306
54	358	ranked_358.pdb_clean	-213.43471611189972
55	700	ranked_700.pdb_clean	-213.1074899752681
56	108	ranked_108.pdb_clean	-212.97581561401728
57	363	ranked_363.pdb_clean	-211.7913276119388
58	148	ranked_148.pdb_clean	-211.46017703451588
59	198	ranked_198.pdb_clean	-208.75275058071185
60	21	ranked_21.pdb_clean	-205.06413099803905
61	46	ranked_46.pdb_clean	-202.55463608923634
62	11	ranked_11.pdb_clean	-201.53390831702927
63	122	ranked_122.pdb_clean	-200.52555807293214
64	175	ranked_175.pdb_clean	-200.46687413928208
65	457	ranked_457.pdb_clean	-199.63349083108147
66	659	ranked_659.pdb_clean	-198.76614455081202
67	110	ranked_110.pdb_clean	-198.68927502617782
68	123	ranked_123.pdb_clean	-197.90259537183329
69	14	ranked_14.pdb_clean	-197.66871542150437
70	26	ranked_26.pdb_clean	-195.9851778704578
71	153	ranked_153.pdb_clean	-193.83334624370923
72	543	ranked_543.pdb_clean	-187.59019511162836
73	112	ranked_112.pdb_clean	-186.60248834542483
74	78	ranked_78.pdb_clean	-186.55152726654256
75	161	ranked_161.pdb_clean	-184.54563355426842
76	608	ranked_608.pdb_clean	-184.51380714112702
77	736	ranked_736.pdb_clean	-182.35118030853096
78	534	ranked_534.pdb_clean	-179.78263261350708
79	15	ranked_15.pdb_clean	-178.86789070322556
80	483	ranked_483.pdb_clean	-178.6583727652016
81	102	ranked_102.pdb_clean	-178.19777333709885
82	91	ranked_91.pdb_clean	-177.75162759578416
83	768	ranked_768.pdb_clean	-175.52969000878375
84	94	ranked_94.pdb_clean	-175.48961974458638
85	83	ranked_83.pdb_clean	-174.75355204877707
86	145	ranked_145.pdb_clean	-169.21570409483644
87	77	ranked_77.pdb_clean	-168.98231769596873
88	376	ranked_376.pdb_clean	-168.62978515042568
89	167	ranked_167.pdb_clean	-167.57795582026196
90	212	ranked_212.pdb_clean	-166.3567892966073
91	229	ranked_229.pdb_clean	-164.72716085464717
92	98	ranked_98.pdb_clean	-164.72709575041964
93	18	ranked_18.pdb_clean	-163.7962821005351
94	155	ranked_155.pdb_clean	-162.23066952000028
95	373	ranked_373.pdb_clean	-159.47834831444436
96	185	ranked_185.pdb_clean	-158.82999426979967
97	214	ranked_214.pdb_clean	-155.31432740771595
98	558	ranked_558.pdb_clean	-153.4273600380692
99	163	ranked_163.pdb_clean	-151.3326928213904
100	640	ranked_640.pdb_clean	-151.09970509952927
101	68	ranked_68.pdb_clean	-150.48931125635917
102	55	ranked_55.pdb_clean	-148.49380866514156
103	368	ranked_368.pdb_clean	-147.92597870642584
104	151	ranked_151.pdb_clean	-141.722609560692
105	149	ranked_149.pdb_clean	-141.48948593712396
106	774	ranked_774.pdb_clean	-140.04629242197257
