#  old_rank	structure_name		score
0	845	ranked_845.pdb_clean	-104.20214714645445
1	875	ranked_875.pdb_clean	-103.56149514460456
2	846	ranked_846.pdb_clean	-99.48541127515429
3	917	ranked_917.pdb_clean	-97.60097738392257
4	813	ranked_813.pdb_clean	-96.91969152366248
5	774	ranked_774.pdb_clean	-96.58835796767885
6	829	ranked_829.pdb_clean	-95.62939657662734
7	865	ranked_865.pdb_clean	-94.94035344087698
8	643	ranked_643.pdb_clean	-94.91330404966361
9	837	ranked_837.pdb_clean	-94.65790533842149
10	789	ranked_789.pdb_clean	-94.33083389835632
11	693	ranked_693.pdb_clean	-93.85029490725022
12	878	ranked_878.pdb_clean	-93.40488306216017
13	811	ranked_811.pdb_clean	-91.50041339381593
14	805	ranked_805.pdb_clean	-91.27805492140675
15	729	ranked_729.pdb_clean	-90.88625437894683
16	840	ranked_840.pdb_clean	-89.45499681213215
17	936	ranked_936.pdb_clean	-89.43590849950766
18	812	ranked_812.pdb_clean	-89.29863784720233
19	867	ranked_867.pdb_clean	-88.55291115694357
20	881	ranked_881.pdb_clean	-88.25967691565342
21	858	ranked_858.pdb_clean	-87.25836076423239
22	939	ranked_939.pdb_clean	-86.78902512375797
23	974	ranked_974.pdb_clean	-85.84123269535941
24	843	ranked_843.pdb_clean	-85.43151676899937
25	793	ranked_793.pdb_clean	-84.8258101597146
26	902	ranked_902.pdb_clean	-84.37749757130489
27	778	ranked_778.pdb_clean	-83.75709105767086
28	682	ranked_682.pdb_clean	-83.69491697779263
29	882	ranked_882.pdb_clean	-82.97680946738392
30	964	ranked_964.pdb_clean	-81.74355878596322
31	720	ranked_720.pdb_clean	-81.54687880111807
32	783	ranked_783.pdb_clean	-81.4578615891335
33	955	ranked_955.pdb_clean	-81.30948220020849
34	921	ranked_921.pdb_clean	-81.13364294824729
35	685	ranked_685.pdb_clean	-81.08245166111651
36	919	ranked_919.pdb_clean	-80.04705681665999
37	786	ranked_786.pdb_clean	-80.00041826053969
38	967	ranked_967.pdb_clean	-79.77198171481139
39	857	ranked_857.pdb_clean	-79.64939607970132
40	841	ranked_841.pdb_clean	-79.64523166042477
41	743	ranked_743.pdb_clean	-79.54332046165854
42	861	ranked_861.pdb_clean	-79.45520317751931
43	711	ranked_711.pdb_clean	-78.87166545896365
44	933	ranked_933.pdb_clean	-78.08840867608238
45	835	ranked_835.pdb_clean	-77.93614346995012
46	907	ranked_907.pdb_clean	-77.7160568825726
47	792	ranked_792.pdb_clean	-77.22770485879813
48	947	ranked_947.pdb_clean	-76.98831134907378
49	862	ranked_862.pdb_clean	-76.97609649782845
50	822	ranked_822.pdb_clean	-75.22443137410835
51	815	ranked_815.pdb_clean	-74.47079667772196
52	668	ranked_668.pdb_clean	-74.06727924269447
53	904	ranked_904.pdb_clean	-73.87767981354109
54	885	ranked_885.pdb_clean	-73.05985779027942
55	853	ranked_853.pdb_clean	-73.05308601389784
56	850	ranked_850.pdb_clean	-72.63136794795498
57	953	ranked_953.pdb_clean	-71.9658709809311
58	827	ranked_827.pdb_clean	-71.72606911090651
59	800	ranked_800.pdb_clean	-71.39910001785093
60	935	ranked_935.pdb_clean	-71.39104167456588
61	788	ranked_788.pdb_clean	-71.16555050026184
62	839	ranked_839.pdb_clean	-70.61941217136747
63	736	ranked_736.pdb_clean	-70.11351973370357
64	798	ranked_798.pdb_clean	-69.53928933937351
65	37	ranked_37.pdb_clean	-69.18893635253286
66	893	ranked_893.pdb_clean	-68.97560974652947
67	825	ranked_825.pdb_clean	-68.90357936655262
68	956	ranked_956.pdb_clean	-68.32885014882056
69	856	ranked_856.pdb_clean	-68.24196125698573
70	943	ranked_943.pdb_clean	-67.89865264416251
71	671	ranked_671.pdb_clean	-65.79132651534977
72	695	ranked_695.pdb_clean	-65.62149101727316
73	983	ranked_983.pdb_clean	-65.10949030676554
74	751	ranked_751.pdb_clean	-65.04785236846804
75	863	ranked_863.pdb_clean	-63.37630974230727
76	879	ranked_879.pdb_clean	-62.62400806121245
77	804	ranked_804.pdb_clean	-62.27428297966554
78	796	ranked_796.pdb_clean	-61.63798220072198
79	809	ranked_809.pdb_clean	-61.166938741200866
80	698	ranked_698.pdb_clean	-61.144470582874206
81	836	ranked_836.pdb_clean	-60.816082030522935
82	910	ranked_910.pdb_clean	-60.59529896359541
83	924	ranked_924.pdb_clean	-60.556820645958496
84	753	ranked_753.pdb_clean	-60.432414344517156
85	717	ranked_717.pdb_clean	-60.37187292411852
86	992	ranked_992.pdb_clean	-60.347060308219724
87	705	ranked_705.pdb_clean	-60.09633468383829
88	745	ranked_745.pdb_clean	-59.88090552602806
89	725	ranked_725.pdb_clean	-59.87092602637671
90	954	ranked_954.pdb_clean	-59.222260354482174
91	980	ranked_980.pdb_clean	-59.16196979494504
92	663	ranked_663.pdb_clean	-58.85749488991807
93	940	ranked_940.pdb_clean	-57.763369035258776
94	898	ranked_898.pdb_clean	-57.25851214856786
95	757	ranked_757.pdb_clean	-57.17639801678486
96	747	ranked_747.pdb_clean	-56.61489515696256
97	932	ranked_932.pdb_clean	-56.3966850929212
98	965	ranked_965.pdb_clean	-55.85695894930144
99	958	ranked_958.pdb_clean	-55.23661390353877
100	886	ranked_886.pdb_clean	-55.20293632555082
101	621	ranked_621.pdb_clean	-54.63398630971453
102	674	ranked_674.pdb_clean	-53.312688796469075
103	830	ranked_830.pdb_clean	-52.989470455030926
104	776	ranked_776.pdb_clean	-52.271966740838565
105	23	ranked_23.pdb_clean	-51.871783299921816
106	205	ranked_205.pdb_clean	-51.853513052534524
107	142	ranked_142.pdb_clean	-51.71408294418579
108	773	ranked_773.pdb_clean	-51.217575983957204
109	48	ranked_48.pdb_clean	-51.15654502699715
110	847	ranked_847.pdb_clean	-51.06867582511073
111	909	ranked_909.pdb_clean	-50.301183481949806
112	286	ranked_286.pdb_clean	-49.34912692870782
113	970	ranked_970.pdb_clean	-49.14451223688731
