#  old_rank	structure_name		score
0	0	ranked_0.pdb_clean	23.16471857330994
1	6	ranked_6.pdb_clean	105.074804728643
2	9	ranked_9.pdb_clean	181.73563458461587
3	4	ranked_4.pdb_clean	198.9962413923941
4	2	ranked_2.pdb_clean	215.35104161968053
5	953	ranked_953.pdb_clean	220.8170018819369
6	10	ranked_10.pdb_clean	224.4621477364659
7	945	ranked_945.pdb_clean	224.91055543050783
8	958	ranked_958.pdb_clean	225.5420532440791
9	846	ranked_846.pdb_clean	236.08396495612277
10	7	ranked_7.pdb_clean	236.65661714137173
11	867	ranked_867.pdb_clean	245.92842102208698
12	1	ranked_1.pdb_clean	254.62061925347945
13	869	ranked_869.pdb_clean	263.46826247265045
14	960	ranked_960.pdb_clean	265.0559944483361
15	913	ranked_913.pdb_clean	277.3837650483209
16	803	ranked_803.pdb_clean	294.023652109248
17	888	ranked_888.pdb_clean	300.07967500233855
18	925	ranked_925.pdb_clean	311.9236908431307
19	779	ranked_779.pdb_clean	323.09703270961717
20	951	ranked_951.pdb_clean	329.49252135942544
21	882	ranked_882.pdb_clean	345.0764835810536
22	967	ranked_967.pdb_clean	350.507741902319
23	920	ranked_920.pdb_clean	352.83959986437895
24	836	ranked_836.pdb_clean	360.30674424238555
25	864	ranked_864.pdb_clean	397.7795040523982
26	11	ranked_11.pdb_clean	403.1117029695559
27	921	ranked_921.pdb_clean	436.2274103525527
28	12	ranked_12.pdb_clean	500.286603511028
29	874	ranked_874.pdb_clean	502.5865088966688
30	3	ranked_3.pdb_clean	504.62392203262056
31	8	ranked_8.pdb_clean	515.8054223086643
32	777	ranked_777.pdb_clean	531.8378208673181
33	5	ranked_5.pdb_clean	535.520889788473
34	926	ranked_926.pdb_clean	549.3079548474402
35	856	ranked_856.pdb_clean	567.2861802425525
36	911	ranked_911.pdb_clean	608.7508283868573
37	878	ranked_878.pdb_clean	619.6347898719524
38	787	ranked_787.pdb_clean	643.7132035497749
39	870	ranked_870.pdb_clean	645.305185593365
40	949	ranked_949.pdb_clean	656.1925308735802
