#  old_rank	structure_name		score
0	29	ranked_29.pdb_clean	-364.31966192530274
1	97	ranked_97.pdb_clean	-358.0750275986625
2	37	ranked_37.pdb_clean	-352.14136150014576
3	961	ranked_961.pdb_clean	-350.8248547876651
4	107	ranked_107.pdb_clean	-349.12332753920816
5	34	ranked_34.pdb_clean	-347.01738995932527
6	8	ranked_8.pdb_clean	-346.2042652818076
7	1	ranked_1.pdb_clean	-346.0448721944639
8	105	ranked_105.pdb_clean	-345.18762107549145
9	3	ranked_3.pdb_clean	-344.0778479801337
10	51	ranked_51.pdb_clean	-343.7779043425268
11	20	ranked_20.pdb_clean	-343.2890267261148
12	88	ranked_88.pdb_clean	-343.2834858854164
13	12	ranked_12.pdb_clean	-342.93539974559945
14	13	ranked_13.pdb_clean	-342.71956484569745
15	30	ranked_30.pdb_clean	-342.52076348264035
16	89	ranked_89.pdb_clean	-342.44215524123035
17	6	ranked_6.pdb_clean	-342.0305342904657
18	2	ranked_2.pdb_clean	-341.7110208999041
19	103	ranked_103.pdb_clean	-341.1604009173361
20	76	ranked_76.pdb_clean	-341.07927096622416
21	81	ranked_81.pdb_clean	-340.6159892596749
22	19	ranked_19.pdb_clean	-340.3491412208508
23	50	ranked_50.pdb_clean	-339.67493038207357
24	650	ranked_650.pdb_clean	-339.5769257375994
25	11	ranked_11.pdb_clean	-338.74400581195226
26	10	ranked_10.pdb_clean	-337.8963388469649
27	14	ranked_14.pdb_clean	-337.1981599676743
28	90	ranked_90.pdb_clean	-336.1487634327825
29	39	ranked_39.pdb_clean	-334.4553798060321
30	4	ranked_4.pdb_clean	-334.229984954566
31	115	ranked_115.pdb_clean	-333.7885836191735
32	106	ranked_106.pdb_clean	-330.36609037356556
33	9	ranked_9.pdb_clean	-329.93766205746465
34	83	ranked_83.pdb_clean	-328.489324112848
35	128	ranked_128.pdb_clean	-327.15712864358795
36	5	ranked_5.pdb_clean	-326.8268412226949
37	126	ranked_126.pdb_clean	-325.99988883425954
38	18	ranked_18.pdb_clean	-324.79915874006923
39	46	ranked_46.pdb_clean	-322.6909300712973
40	21	ranked_21.pdb_clean	-322.6452272437636
41	15	ranked_15.pdb_clean	-320.6166959625195
42	28	ranked_28.pdb_clean	-314.7845115177827
43	24	ranked_24.pdb_clean	-314.53355006197046
44	170	ranked_170.pdb_clean	-314.4842480458294
45	158	ranked_158.pdb_clean	-313.82216193934806
46	648	ranked_648.pdb_clean	-313.5970287759799
47	42	ranked_42.pdb_clean	-313.14622960164064
48	26	ranked_26.pdb_clean	-312.3620765693413
49	69	ranked_69.pdb_clean	-312.16956174977383
50	79	ranked_79.pdb_clean	-311.8705946804616
51	43	ranked_43.pdb_clean	-311.5804276861241
52	31	ranked_31.pdb_clean	-311.39564773259576
53	36	ranked_36.pdb_clean	-311.02540094429236
54	161	ranked_161.pdb_clean	-308.3030276088171
55	160	ranked_160.pdb_clean	-307.8809027620865
56	457	ranked_457.pdb_clean	-307.81001535503503
57	137	ranked_137.pdb_clean	-307.50828794371665
58	92	ranked_92.pdb_clean	-307.22837061184185
59	192	ranked_192.pdb_clean	-306.6532651158752
60	48	ranked_48.pdb_clean	-306.38309545101487
61	152	ranked_152.pdb_clean	-305.79025048794415
62	75	ranked_75.pdb_clean	-305.58659480043644
63	187	ranked_187.pdb_clean	-304.3359807470891
64	157	ranked_157.pdb_clean	-303.68409055733105
65	119	ranked_119.pdb_clean	-303.252316916595
66	132	ranked_132.pdb_clean	-300.70743486084564
67	741	ranked_741.pdb_clean	-299.7648154100922
68	364	ranked_364.pdb_clean	-299.6650865614529
69	888	ranked_888.pdb_clean	-298.90113357389737
70	40	ranked_40.pdb_clean	-298.1574331570062
71	416	ranked_416.pdb_clean	-294.99181306715167
72	436	ranked_436.pdb_clean	-294.4738654755021
73	174	ranked_174.pdb_clean	-293.49822228633707
74	16	ranked_16.pdb_clean	-292.6713328477054
75	258	ranked_258.pdb_clean	-291.35705315974496
76	537	ranked_537.pdb_clean	-291.3019203238301
77	770	ranked_770.pdb_clean	-291.2961450308647
78	448	ranked_448.pdb_clean	-289.2571491399546
79	162	ranked_162.pdb_clean	-285.7852647265704
80	221	ranked_221.pdb_clean	-284.86921019209694
81	193	ranked_193.pdb_clean	-284.4316493689565
82	410	ranked_410.pdb_clean	-282.97938563920906
83	803	ranked_803.pdb_clean	-277.2307846781555
84	166	ranked_166.pdb_clean	-272.45458195915734
85	666	ranked_666.pdb_clean	-271.30122180307126
86	111	ranked_111.pdb_clean	-270.5951651838397
87	348	ranked_348.pdb_clean	-270.40154858027364
88	750	ranked_750.pdb_clean	-267.70877224708175
89	141	ranked_141.pdb_clean	-266.3172136873135
90	602	ranked_602.pdb_clean	-265.7270021633467
91	729	ranked_729.pdb_clean	-264.77177715432873
92	426	ranked_426.pdb_clean	-262.2026199443516
93	705	ranked_705.pdb_clean	-260.3740857706613
94	748	ranked_748.pdb_clean	-256.98082440788056
95	798	ranked_798.pdb_clean	-256.45440422720645
96	197	ranked_197.pdb_clean	-255.74589550726222
97	789	ranked_789.pdb_clean	-251.31731028118702
98	531	ranked_531.pdb_clean	-240.8458832725979
99	812	ranked_812.pdb_clean	-238.91537288026976
100	904	ranked_904.pdb_clean	-228.17491295823618
101	535	ranked_535.pdb_clean	-224.4449576761343
102	33	ranked_33.pdb_clean	-217.1303163969812
103	907	ranked_907.pdb_clean	-209.56248166601026
104	779	ranked_779.pdb_clean	-207.6731816603339
105	915	ranked_915.pdb_clean	-200.57451504812997
106	885	ranked_885.pdb_clean	-192.4515814134096
107	521	ranked_521.pdb_clean	-184.07871465251105
108	706	ranked_706.pdb_clean	-181.97744977924742
109	884	ranked_884.pdb_clean	-179.79962793479854
110	929	ranked_929.pdb_clean	-179.5266077506107
111	956	ranked_956.pdb_clean	-172.78549576045896
112	575	ranked_575.pdb_clean	-168.0834520585949
113	588	ranked_588.pdb_clean	-167.47194297922132
114	32	ranked_32.pdb_clean	-167.28096325433407
115	0	ranked_0.pdb_clean	-153.21127547381056
116	7	ranked_7.pdb_clean	-146.23818622580137
117	717	ranked_717.pdb_clean	-144.3769523643918
118	59	ranked_59.pdb_clean	-136.13465782459224
119	601	ranked_601.pdb_clean	-134.53489059768464
120	556	ranked_556.pdb_clean	-131.12488882745026
121	605	ranked_605.pdb_clean	-126.94022320976259
122	732	ranked_732.pdb_clean	-118.88167863749646
123	552	ranked_552.pdb_clean	-110.92120430102145
124	973	ranked_973.pdb_clean	-109.30893918359943
125	113	ranked_113.pdb_clean	-106.1481326955413
126	793	ranked_793.pdb_clean	-102.66925655423047
127	859	ranked_859.pdb_clean	-101.9325774344708
128	727	ranked_727.pdb_clean	-96.6226291105797
129	25	ranked_25.pdb_clean	-94.33631300815463
130	466	ranked_466.pdb_clean	-83.17790423549219
131	432	ranked_432.pdb_clean	-80.69613177889657
132	940	ranked_940.pdb_clean	-78.6773854524385
133	443	ranked_443.pdb_clean	-78.32461553814993
134	203	ranked_203.pdb_clean	-72.831052238306
135	185	ranked_185.pdb_clean	-70.03689560800547
136	679	ranked_679.pdb_clean	-61.07459705349534
137	768	ranked_768.pdb_clean	-59.837711470428374
138	269	ranked_269.pdb_clean	-53.75539939921188
139	589	ranked_589.pdb_clean	-52.88780667236361
140	777	ranked_777.pdb_clean	-51.38903817622906
141	496	ranked_496.pdb_clean	-50.38582507410587
142	985	ranked_985.pdb_clean	-49.778424133294116
143	801	ranked_801.pdb_clean	-46.90037241345783
144	362	ranked_362.pdb_clean	-41.963414208500936
145	179	ranked_179.pdb_clean	-40.582271826262215
146	526	ranked_526.pdb_clean	-38.766817061769075
147	668	ranked_668.pdb_clean	-35.93405930509073
148	616	ranked_616.pdb_clean	-31.009726730981573
149	574	ranked_574.pdb_clean	-30.13147390709133
150	330	ranked_330.pdb_clean	-29.724409189342325
151	586	ranked_586.pdb_clean	-27.721185469920954
152	780	ranked_780.pdb_clean	-16.94543698362942
153	977	ranked_977.pdb_clean	-16.804361946098528
154	536	ranked_536.pdb_clean	-15.632021806292794
155	224	ranked_224.pdb_clean	-14.103678474672662
156	655	ranked_655.pdb_clean	-12.806585097048469
157	500	ranked_500.pdb_clean	-7.316444733146437
158	617	ranked_617.pdb_clean	-4.8971862287345225
159	899	ranked_899.pdb_clean	-4.522912630988149
160	736	ranked_736.pdb_clean	-4.019051538016239
161	609	ranked_609.pdb_clean	-2.063974412610328
162	604	ranked_604.pdb_clean	1.0313852659078186
163	155	ranked_155.pdb_clean	1.0725937244276018
164	690	ranked_690.pdb_clean	2.838070837317865
165	636	ranked_636.pdb_clean	3.3758239336790687
166	585	ranked_585.pdb_clean	3.796099507239287
167	490	ranked_490.pdb_clean	6.611679922934439
168	66	ranked_66.pdb_clean	8.848124375461811
169	316	ranked_316.pdb_clean	10.221939033463538
170	805	ranked_805.pdb_clean	12.674275727464742
171	578	ranked_578.pdb_clean	13.342895363917496
172	551	ranked_551.pdb_clean	16.817827369440177
173	573	ranked_573.pdb_clean	22.186854228385453
174	278	ranked_278.pdb_clean	22.583688067385086
175	430	ranked_430.pdb_clean	22.68643689161323
176	744	ranked_744.pdb_clean	23.887880224925393
177	561	ranked_561.pdb_clean	25.03019006647936
178	747	ranked_747.pdb_clean	29.866223900141545
179	555	ranked_555.pdb_clean	30.932826504555397
180	631	ranked_631.pdb_clean	31.534612789397148
181	704	ranked_704.pdb_clean	32.743185174617295
182	836	ranked_836.pdb_clean	35.16110098248717
183	482	ranked_482.pdb_clean	40.213754539207244
184	17	ranked_17.pdb_clean	48.6062224684116
185	697	ranked_697.pdb_clean	48.89159784595947
186	151	ranked_151.pdb_clean	48.95617293076532
187	514	ranked_514.pdb_clean	49.61834227560806
188	450	ranked_450.pdb_clean	49.868763987718964
189	486	ranked_486.pdb_clean	50.439211200280226
190	652	ranked_652.pdb_clean	51.64953259769446
191	865	ranked_865.pdb_clean	51.66892979903092
192	462	ranked_462.pdb_clean	52.608893158244314
193	368	ranked_368.pdb_clean	52.91172402814061
194	676	ranked_676.pdb_clean	53.94363968728506
195	472	ranked_472.pdb_clean	57.161048303426014
196	623	ranked_623.pdb_clean	58.714576287542414
197	401	ranked_401.pdb_clean	59.57577289606063
198	95	ranked_95.pdb_clean	60.43528026342885
199	334	ranked_334.pdb_clean	60.45462708850235
200	702	ranked_702.pdb_clean	61.93957602501932
201	173	ranked_173.pdb_clean	63.49861617291458
202	452	ranked_452.pdb_clean	65.33765807735202
203	396	ranked_396.pdb_clean	68.34142292556747
204	180	ranked_180.pdb_clean	71.03462441989049
205	781	ranked_781.pdb_clean	72.17772243619248
206	265	ranked_265.pdb_clean	75.58642378311906
207	257	ranked_257.pdb_clean	76.28416935214855
208	582	ranked_582.pdb_clean	76.79705191975995
209	553	ranked_553.pdb_clean	77.64752575807663
210	684	ranked_684.pdb_clean	78.01496513415056
211	504	ranked_504.pdb_clean	79.61993719433865
212	539	ranked_539.pdb_clean	80.25346276887538
213	393	ranked_393.pdb_clean	80.94985157295139
214	200	ranked_200.pdb_clean	81.44252133635918
215	972	ranked_972.pdb_clean	83.54384993008014
216	522	ranked_522.pdb_clean	83.65514852387992
217	761	ranked_761.pdb_clean	86.12371342727117
218	341	ranked_341.pdb_clean	89.5199348269516
219	710	ranked_710.pdb_clean	89.62024354305639
220	720	ranked_720.pdb_clean	90.53777782763856
221	93	ranked_93.pdb_clean	91.39246321440905
222	548	ranked_548.pdb_clean	91.56186123167245
223	383	ranked_383.pdb_clean	92.05895938088143
224	886	ranked_886.pdb_clean	94.05840630515885
225	507	ranked_507.pdb_clean	97.87404382905669
226	117	ranked_117.pdb_clean	99.75108782833684
227	112	ranked_112.pdb_clean	102.41239754692367
228	355	ranked_355.pdb_clean	105.29148331833818
229	182	ranked_182.pdb_clean	105.66189798564409
230	277	ranked_277.pdb_clean	106.62763758074342
231	411	ranked_411.pdb_clean	106.81659565251499
232	970	ranked_970.pdb_clean	107.506409625407
233	388	ranked_388.pdb_clean	109.79548265333744
234	305	ranked_305.pdb_clean	116.81869177508702
235	751	ranked_751.pdb_clean	117.56895161555116
236	354	ranked_354.pdb_clean	119.16470963951264
237	529	ranked_529.pdb_clean	120.02849836677208
238	451	ranked_451.pdb_clean	120.18845699135179
239	629	ranked_629.pdb_clean	120.34921435925025
240	656	ranked_656.pdb_clean	122.47089749443356
241	686	ranked_686.pdb_clean	123.21676095114046
242	230	ranked_230.pdb_clean	126.87991226644783
243	714	ranked_714.pdb_clean	126.97051411987903
244	138	ranked_138.pdb_clean	127.21206883361862
245	241	ranked_241.pdb_clean	127.7400463255095
246	129	ranked_129.pdb_clean	130.1525236184742
247	366	ranked_366.pdb_clean	130.15879005892936
248	169	ranked_169.pdb_clean	134.60476117881694
249	314	ranked_314.pdb_clean	134.80704662537494
250	459	ranked_459.pdb_clean	135.14612991900492
251	296	ranked_296.pdb_clean	135.75103082908427
252	612	ranked_612.pdb_clean	136.34121227519154
253	294	ranked_294.pdb_clean	137.31602965736207
254	523	ranked_523.pdb_clean	137.3502509814262
255	183	ranked_183.pdb_clean	137.92371132153815
256	370	ranked_370.pdb_clean	138.93376281453178
257	527	ranked_527.pdb_clean	139.25386477541082
258	349	ranked_349.pdb_clean	140.44501923530038
259	435	ranked_435.pdb_clean	141.04611744726049
260	232	ranked_232.pdb_clean	141.35939768219484
261	212	ranked_212.pdb_clean	141.74140298221795
262	795	ranked_795.pdb_clean	142.2313557520338
263	104	ranked_104.pdb_clean	143.06748885855978
264	464	ranked_464.pdb_clean	144.15510652143826
265	634	ranked_634.pdb_clean	145.36483834802348
266	541	ranked_541.pdb_clean	146.961981376091
267	382	ranked_382.pdb_clean	147.54910972773075
268	517	ranked_517.pdb_clean	148.39822747285587
269	641	ranked_641.pdb_clean	148.70558415381174
270	266	ranked_266.pdb_clean	150.49213631803053
271	181	ranked_181.pdb_clean	150.7244235605241
272	84	ranked_84.pdb_clean	150.75644959025584
273	222	ranked_222.pdb_clean	151.96122697849316
274	577	ranked_577.pdb_clean	152.23475234958465
275	719	ranked_719.pdb_clean	153.4800615996426
276	446	ranked_446.pdb_clean	154.8059243688653
277	765	ranked_765.pdb_clean	155.2627048010519
278	290	ranked_290.pdb_clean	155.5602983360386
279	109	ranked_109.pdb_clean	155.86694231971123
280	293	ranked_293.pdb_clean	156.7964889026038
281	422	ranked_422.pdb_clean	157.51404072236846
282	332	ranked_332.pdb_clean	158.44760479011063
283	140	ranked_140.pdb_clean	158.7406145221748
284	226	ranked_226.pdb_clean	159.10928248543428
285	87	ranked_87.pdb_clean	160.2464778741753
286	347	ranked_347.pdb_clean	160.39960806509634
287	646	ranked_646.pdb_clean	160.63581244935642
288	204	ranked_204.pdb_clean	160.97095389779528
289	787	ranked_787.pdb_clean	160.9932505778005
290	336	ranked_336.pdb_clean	161.1588649071858
291	381	ranked_381.pdb_clean	161.2482951891023
292	287	ranked_287.pdb_clean	161.435963068327
293	260	ranked_260.pdb_clean	162.36470852155625
294	688	ranked_688.pdb_clean	163.1108266929789
295	198	ranked_198.pdb_clean	163.4707992551886
296	201	ranked_201.pdb_clean	164.0334394839004
297	596	ranked_596.pdb_clean	165.4850151686915
298	215	ranked_215.pdb_clean	165.86029239054704
299	188	ranked_188.pdb_clean	167.49765173331036
300	493	ranked_493.pdb_clean	171.26063672584058
301	235	ranked_235.pdb_clean	171.54095230713844
302	156	ranked_156.pdb_clean	172.5765493842202
303	209	ranked_209.pdb_clean	172.77505393107668
304	216	ranked_216.pdb_clean	173.44054950025932
305	272	ranked_272.pdb_clean	174.11427755622861
306	696	ranked_696.pdb_clean	175.0499507423104
307	563	ranked_563.pdb_clean	175.53137052266715
308	658	ranked_658.pdb_clean	175.90455055608868
309	227	ranked_227.pdb_clean	176.66202768464862
310	546	ranked_546.pdb_clean	176.702747700167
311	284	ranked_284.pdb_clean	177.75162668273612
312	127	ranked_127.pdb_clean	177.85251915195565
313	356	ranked_356.pdb_clean	178.9023151435963
314	281	ranked_281.pdb_clean	178.92029470152613
315	339	ranked_339.pdb_clean	179.78697533927505
316	716	ranked_716.pdb_clean	180.49026496063107
317	288	ranked_288.pdb_clean	182.42854058557245
318	255	ranked_255.pdb_clean	183.68326591355148
319	701	ranked_701.pdb_clean	185.55648954392802
320	301	ranked_301.pdb_clean	185.71281605663737
321	283	ranked_283.pdb_clean	186.95144018170674
322	374	ranked_374.pdb_clean	187.0614864655427
323	372	ranked_372.pdb_clean	187.52481120657484
324	407	ranked_407.pdb_clean	188.30464997963395
325	439	ranked_439.pdb_clean	188.7253659407443
326	342	ranked_342.pdb_clean	190.5750881607603
327	414	ranked_414.pdb_clean	191.41534706176623
328	351	ranked_351.pdb_clean	192.1242251691541
329	420	ranked_420.pdb_clean	192.32010518130036
330	651	ranked_651.pdb_clean	192.4036633853632
331	299	ranked_299.pdb_clean	193.07583709980835
332	307	ranked_307.pdb_clean	193.57391430110818
333	415	ranked_415.pdb_clean	195.2446609751572
334	247	ranked_247.pdb_clean	195.81638546554024
335	384	ranked_384.pdb_clean	196.3275112144358
336	470	ranked_470.pdb_clean	196.34803511595874
337	329	ranked_329.pdb_clean	196.76659385153982
338	992	ranked_992.pdb_clean	196.84640301750096
339	303	ranked_303.pdb_clean	196.89298820358312
340	545	ranked_545.pdb_clean	199.3227449692183
341	323	ranked_323.pdb_clean	200.45667694562613
342	52	ranked_52.pdb_clean	201.2233412508076
343	380	ranked_380.pdb_clean	201.9966168843713
344	707	ranked_707.pdb_clean	206.02607840553887
345	583	ranked_583.pdb_clean	206.49575917848074
346	491	ranked_491.pdb_clean	207.3734009694093
347	458	ranked_458.pdb_clean	209.48564104443216
348	121	ranked_121.pdb_clean	210.53601403499462
349	408	ranked_408.pdb_clean	210.9794527790362
350	184	ranked_184.pdb_clean	212.14154975140934
351	205	ranked_205.pdb_clean	212.67124294187403
352	251	ranked_251.pdb_clean	212.71886741335885
353	225	ranked_225.pdb_clean	212.78346527339136
354	219	ranked_219.pdb_clean	212.796043205354
355	544	ranked_544.pdb_clean	214.3427161140031
356	681	ranked_681.pdb_clean	214.36312124898637
357	318	ranked_318.pdb_clean	215.43455015226678
358	289	ranked_289.pdb_clean	216.58416760250122
359	164	ranked_164.pdb_clean	217.078096012231
360	218	ranked_218.pdb_clean	217.98819389564153
361	146	ranked_146.pdb_clean	218.61133927705342
362	863	ranked_863.pdb_clean	219.5864299747489
363	275	ranked_275.pdb_clean	220.58241399575434
364	207	ranked_207.pdb_clean	220.7105356672859
365	476	ranked_476.pdb_clean	221.6068828513391
366	346	ranked_346.pdb_clean	222.57400080261263
367	240	ranked_240.pdb_clean	223.3029349111845
368	441	ranked_441.pdb_clean	223.78491167361986
369	231	ranked_231.pdb_clean	226.2067470023076
370	699	ranked_699.pdb_clean	226.35173803731286
371	358	ranked_358.pdb_clean	226.87550234189874
372	687	ranked_687.pdb_clean	227.73050201492657
373	159	ranked_159.pdb_clean	227.91414764344364
374	392	ranked_392.pdb_clean	228.06375118087618
375	692	ranked_692.pdb_clean	228.41350015527019
376	271	ranked_271.pdb_clean	228.64620334571288
377	405	ranked_405.pdb_clean	228.8566726554585
378	421	ranked_421.pdb_clean	229.54722891811008
379	550	ranked_550.pdb_clean	229.61010824387222
380	168	ranked_168.pdb_clean	229.82990224274198
381	252	ranked_252.pdb_clean	230.13457713146386
382	309	ranked_309.pdb_clean	230.82802878550967
383	322	ranked_322.pdb_clean	231.73608080019557
384	276	ranked_276.pdb_clean	232.41980604704514
385	387	ranked_387.pdb_clean	232.75280306630742
386	338	ranked_338.pdb_clean	234.1681838624118
387	262	ranked_262.pdb_clean	235.10688330498783
388	261	ranked_261.pdb_clean	236.17492034207078
389	815	ranked_815.pdb_clean	237.7503488075838
390	437	ranked_437.pdb_clean	237.79315596419434
391	417	ranked_417.pdb_clean	240.47320554618403
392	195	ranked_195.pdb_clean	240.61969467665017
393	236	ranked_236.pdb_clean	241.26080861245538
394	645	ranked_645.pdb_clean	241.93140499742543
395	300	ranked_300.pdb_clean	243.36583486147663
396	254	ranked_254.pdb_clean	245.35056841872614
397	376	ranked_376.pdb_clean	245.682636918607
398	320	ranked_320.pdb_clean	247.00282813191694
399	249	ranked_249.pdb_clean	247.53310120599576
400	194	ranked_194.pdb_clean	250.1130118202169
401	378	ranked_378.pdb_clean	251.72481391601121
402	335	ranked_335.pdb_clean	251.80948060452448
403	242	ranked_242.pdb_clean	253.14162806604662
404	256	ranked_256.pdb_clean	253.39079365968314
405	385	ranked_385.pdb_clean	254.13227783795975
406	428	ranked_428.pdb_clean	255.31205783876482
407	199	ranked_199.pdb_clean	257.06723714536463
408	424	ranked_424.pdb_clean	261.04843977978516
409	308	ranked_308.pdb_clean	261.3212242137935
410	248	ranked_248.pdb_clean	261.3308363720331
411	460	ranked_460.pdb_clean	261.5437680792364
412	331	ranked_331.pdb_clean	261.706806051449
413	246	ranked_246.pdb_clean	262.80598823894763
414	38	ranked_38.pdb_clean	265.8233965417663
415	302	ranked_302.pdb_clean	266.9369426483492
416	427	ranked_427.pdb_clean	266.980023405147
417	154	ranked_154.pdb_clean	268.20814948976704
418	315	ranked_315.pdb_clean	268.81055532372727
419	678	ranked_678.pdb_clean	269.8114477218446
420	172	ranked_172.pdb_clean	271.05376058845735
421	206	ranked_206.pdb_clean	272.9461786349739
422	352	ranked_352.pdb_clean	273.5079918932265
423	250	ranked_250.pdb_clean	274.06581337156155
424	698	ranked_698.pdb_clean	274.7309225476881
425	56	ranked_56.pdb_clean	275.673331000171
426	295	ranked_295.pdb_clean	278.73557186714095
427	253	ranked_253.pdb_clean	278.912108670732
428	626	ranked_626.pdb_clean	279.3307720741918
429	606	ranked_606.pdb_clean	280.1065166348785
430	377	ranked_377.pdb_clean	281.29932785233405
431	208	ranked_208.pdb_clean	281.6126742963691
432	337	ranked_337.pdb_clean	281.7404815010351
433	291	ranked_291.pdb_clean	281.93904066719966
434	311	ranked_311.pdb_clean	283.4048023522146
435	461	ranked_461.pdb_clean	284.06095377246214
436	211	ranked_211.pdb_clean	284.2480207591714
437	520	ranked_520.pdb_clean	286.6762982842524
438	298	ranked_298.pdb_clean	288.96647607033316
439	689	ranked_689.pdb_clean	290.10732160843344
440	540	ranked_540.pdb_clean	290.5303021112274
441	440	ranked_440.pdb_clean	292.16405417259034
442	280	ranked_280.pdb_clean	292.903653231643
443	386	ranked_386.pdb_clean	292.933983999758
444	579	ranked_579.pdb_clean	293.7628550523795
445	243	ranked_243.pdb_clean	294.4842375724329
446	134	ranked_134.pdb_clean	294.64418446483853
447	395	ranked_395.pdb_clean	295.601373736096
448	312	ranked_312.pdb_clean	295.94351025445474
449	223	ranked_223.pdb_clean	296.5178852692069
450	621	ranked_621.pdb_clean	296.62710246667666
451	390	ranked_390.pdb_clean	297.62040254241225
452	379	ranked_379.pdb_clean	299.3804401835529
453	960	ranked_960.pdb_clean	299.8050468983733
454	178	ranked_178.pdb_clean	299.8708974891745
455	237	ranked_237.pdb_clean	299.9599932207535
456	403	ranked_403.pdb_clean	301.4915414783253
457	304	ranked_304.pdb_clean	301.80046323592506
458	292	ranked_292.pdb_clean	302.3471074306435
459	313	ranked_313.pdb_clean	304.3786431485124
460	614	ranked_614.pdb_clean	305.3573010326327
461	328	ranked_328.pdb_clean	306.5566831024726
462	425	ranked_425.pdb_clean	306.63180724322825
463	971	ranked_971.pdb_clean	308.0535737657401
464	409	ranked_409.pdb_clean	308.05431540911917
465	610	ranked_610.pdb_clean	308.70149420032084
466	326	ranked_326.pdb_clean	309.8045844604019
467	633	ranked_633.pdb_clean	311.4625201971234
468	319	ranked_319.pdb_clean	312.09396883617853
469	371	ranked_371.pdb_clean	317.9873062696273
470	239	ranked_239.pdb_clean	319.53173217355777
471	233	ranked_233.pdb_clean	319.90489797294
472	566	ranked_566.pdb_clean	320.58802871112425
473	340	ranked_340.pdb_clean	322.97888231212966
474	792	ranked_792.pdb_clean	325.31634154164726
475	98	ranked_98.pdb_clean	325.63456279141707
476	268	ranked_268.pdb_clean	326.2438292101303
477	367	ranked_367.pdb_clean	327.14191108104325
478	213	ranked_213.pdb_clean	327.4139425356697
479	149	ranked_149.pdb_clean	327.5683925107133
480	306	ranked_306.pdb_clean	328.06857766419216
481	361	ranked_361.pdb_clean	329.45463066575047
482	438	ranked_438.pdb_clean	329.6514763685841
483	391	ranked_391.pdb_clean	332.0436675590406
484	359	ranked_359.pdb_clean	333.6463365378074
