#  old_rank	structure_name		score
0	94	ranked_94.pdb_clean	-18.54623864045267
1	109	ranked_109.pdb_clean	-17.388278030728042
2	263	ranked_263.pdb_clean	-17.09720143752501
3	14	ranked_14.pdb_clean	-14.396102346861987
4	146	ranked_146.pdb_clean	-14.374839556225169
5	117	ranked_117.pdb_clean	-14.358893402509318
6	271	ranked_271.pdb_clean	-13.315454731188009
7	259	ranked_259.pdb_clean	-12.540047391807306
8	164	ranked_164.pdb_clean	-12.463146771987878
9	242	ranked_242.pdb_clean	-11.999207121340987
10	258	ranked_258.pdb_clean	-11.982140830297778
11	97	ranked_97.pdb_clean	-11.603845581298678
12	161	ranked_161.pdb_clean	-11.23151916887199
13	136	ranked_136.pdb_clean	-11.16019162447192
14	359	ranked_359.pdb_clean	-10.972018944815158
15	209	ranked_209.pdb_clean	-10.82021480393183
16	268	ranked_268.pdb_clean	-10.757568104340626
17	48	ranked_48.pdb_clean	-10.617555560194637
18	105	ranked_105.pdb_clean	-9.790615717757026
19	247	ranked_247.pdb_clean	-9.745671239954893
20	224	ranked_224.pdb_clean	-9.374103993246727
21	152	ranked_152.pdb_clean	-9.323651330479496
22	335	ranked_335.pdb_clean	-9.19731054296356
23	59	ranked_59.pdb_clean	-9.186720216551242
24	99	ranked_99.pdb_clean	-9.03203664801393
25	274	ranked_274.pdb_clean	-8.934526464629341
26	156	ranked_156.pdb_clean	-8.743301882965882
27	300	ranked_300.pdb_clean	-8.614038473140802
28	197	ranked_197.pdb_clean	-8.575433106574392
29	392	ranked_392.pdb_clean	-8.565489146513839
30	310	ranked_310.pdb_clean	-8.564616166065885
31	113	ranked_113.pdb_clean	-8.36229276971904
32	67	ranked_67.pdb_clean	-8.31772047091623
33	380	ranked_380.pdb_clean	-8.076570007519933
34	211	ranked_211.pdb_clean	-8.064841133733282
35	301	ranked_301.pdb_clean	-8.005885670682934
36	294	ranked_294.pdb_clean	-7.977306393206867
37	237	ranked_237.pdb_clean	-7.799977202549151
38	186	ranked_186.pdb_clean	-7.536048882935377
39	87	ranked_87.pdb_clean	-7.458118408390952
40	50	ranked_50.pdb_clean	-7.43606907394922
41	374	ranked_374.pdb_clean	-7.259041055927774
42	188	ranked_188.pdb_clean	-7.202425248531307
43	302	ranked_302.pdb_clean	-7.158005982021031
44	312	ranked_312.pdb_clean	-7.027003823448762
45	285	ranked_285.pdb_clean	-6.950988988400541
46	278	ranked_278.pdb_clean	-6.939320193752092
47	223	ranked_223.pdb_clean	-6.6916961327834255
48	21	ranked_21.pdb_clean	-6.6134205094989476
49	333	ranked_333.pdb_clean	-6.522578678256529
50	190	ranked_190.pdb_clean	-6.294700453858066
51	172	ranked_172.pdb_clean	-6.287082312656889
52	355	ranked_355.pdb_clean	-6.257146736905403
53	12	ranked_12.pdb_clean	-6.249013973838823
54	288	ranked_288.pdb_clean	-6.226958251827158
55	101	ranked_101.pdb_clean	-6.201276257663727
56	254	ranked_254.pdb_clean	-6.193766814585601
57	292	ranked_292.pdb_clean	-6.13560188104498
58	311	ranked_311.pdb_clean	-5.934261727683259
59	121	ranked_121.pdb_clean	-5.928444863519873
60	123	ranked_123.pdb_clean	-5.883783426083639
61	332	ranked_332.pdb_clean	-5.640028527285455
62	342	ranked_342.pdb_clean	-5.57210314297579
63	122	ranked_122.pdb_clean	-5.481518098045461
64	180	ranked_180.pdb_clean	-5.461519189201397
65	331	ranked_331.pdb_clean	-5.416009928556884
66	149	ranked_149.pdb_clean	-5.40369610219248
67	66	ranked_66.pdb_clean	-5.2558499381231805
68	86	ranked_86.pdb_clean	-5.2022156218902715
69	196	ranked_196.pdb_clean	-5.031798094728401
70	390	ranked_390.pdb_clean	-5.029238870090362
71	378	ranked_378.pdb_clean	-5.011502722630221
72	145	ranked_145.pdb_clean	-5.00573141550025
73	340	ranked_340.pdb_clean	-4.973323839148671
74	204	ranked_204.pdb_clean	-4.9052040120271805
75	384	ranked_384.pdb_clean	-4.846537470386242
76	388	ranked_388.pdb_clean	-4.794117810080435
77	24	ranked_24.pdb_clean	-4.755059705128408
78	346	ranked_346.pdb_clean	-4.627346890392204
79	325	ranked_325.pdb_clean	-4.583179939229048
80	315	ranked_315.pdb_clean	-4.556674187425491
81	307	ranked_307.pdb_clean	-4.525635971643757
82	112	ranked_112.pdb_clean	-4.440451432120216
83	281	ranked_281.pdb_clean	-4.2979786907243085
84	91	ranked_91.pdb_clean	-4.2948505083645845
85	235	ranked_235.pdb_clean	-4.286084870426656
86	389	ranked_389.pdb_clean	-4.2324749171931835
87	329	ranked_329.pdb_clean	-4.14917982253948
88	377	ranked_377.pdb_clean	-4.148195739217709
89	159	ranked_159.pdb_clean	-4.115581396735591
90	155	ranked_155.pdb_clean	-4.078978404229618
91	266	ranked_266.pdb_clean	-3.981114001347523
92	193	ranked_193.pdb_clean	-3.922163466315192
93	178	ranked_178.pdb_clean	-3.8009833567086613
94	369	ranked_369.pdb_clean	-3.674201958084648
95	227	ranked_227.pdb_clean	-3.6495349806299195
96	363	ranked_363.pdb_clean	-3.62299748884581
97	323	ranked_323.pdb_clean	-3.526224048619854
98	269	ranked_269.pdb_clean	-3.3382763824586767
99	344	ranked_344.pdb_clean	-3.2578934052122044
100	284	ranked_284.pdb_clean	-3.2306180142513714
101	226	ranked_226.pdb_clean	-3.2138992586332655
102	241	ranked_241.pdb_clean	-2.968019330747616
103	297	ranked_297.pdb_clean	-2.7197889048270323
104	142	ranked_142.pdb_clean	-2.6211568604673765
105	261	ranked_261.pdb_clean	-2.557661398441798
106	251	ranked_251.pdb_clean	-2.5481947160305456
107	364	ranked_364.pdb_clean	-2.511877766579339
108	361	ranked_361.pdb_clean	-2.4782562533034103
109	306	ranked_306.pdb_clean	-2.4674267627143447
110	348	ranked_348.pdb_clean	-2.3711914203356006
111	194	ranked_194.pdb_clean	-2.2900662563009853
112	387	ranked_387.pdb_clean	-2.288088803597576
113	283	ranked_283.pdb_clean	-2.2173662266755514
114	187	ranked_187.pdb_clean	-2.2107990122317265
115	257	ranked_257.pdb_clean	-2.1923317764239503
116	298	ranked_298.pdb_clean	-2.169037672698213
117	154	ranked_154.pdb_clean	-2.0175534132670716
118	360	ranked_360.pdb_clean	-1.9703460430037332
119	358	ranked_358.pdb_clean	-1.8603087604322948
120	317	ranked_317.pdb_clean	-1.7570076184473358
121	319	ranked_319.pdb_clean	-1.7462263647436185
122	206	ranked_206.pdb_clean	-1.625949851131038
123	354	ranked_354.pdb_clean	-1.542091559715507
124	395	ranked_395.pdb_clean	-1.5068920877617362
125	379	ranked_379.pdb_clean	-1.4773139797236237
126	232	ranked_232.pdb_clean	-1.3818427740104813
127	321	ranked_321.pdb_clean	-1.3641857097843246
128	295	ranked_295.pdb_clean	-1.2548996653086189
129	356	ranked_356.pdb_clean	-1.2446163037562439
130	327	ranked_327.pdb_clean	-1.1681702071275257
131	249	ranked_249.pdb_clean	-1.0657716767011038
132	303	ranked_303.pdb_clean	-1.0175289542355035
133	383	ranked_383.pdb_clean	-0.9914077395057621
134	135	ranked_135.pdb_clean	-0.8309664953478837
135	256	ranked_256.pdb_clean	-0.6982803745480091
136	127	ranked_127.pdb_clean	-0.663443458041451
137	336	ranked_336.pdb_clean	-0.656678130276001
138	385	ranked_385.pdb_clean	-0.6393963090936428
139	287	ranked_287.pdb_clean	-0.6035312620339983
140	305	ranked_305.pdb_clean	-0.3758769936635016
141	174	ranked_174.pdb_clean	-0.3504746164337753
142	267	ranked_267.pdb_clean	-0.32188565576642425
143	179	ranked_179.pdb_clean	-0.13544096152332052
144	352	ranked_352.pdb_clean	-0.06529713287784134
145	324	ranked_324.pdb_clean	-0.0450780384028473
146	45	ranked_45.pdb_clean	0.056331557154514655
147	248	ranked_248.pdb_clean	0.30943157144110955
148	107	ranked_107.pdb_clean	0.3594264728540413
149	276	ranked_276.pdb_clean	0.4711283567587383
150	337	ranked_337.pdb_clean	0.4745078567184642
151	368	ranked_368.pdb_clean	0.4883135112196513
152	214	ranked_214.pdb_clean	0.6753881514751559
153	244	ranked_244.pdb_clean	0.6858630758212207
154	148	ranked_148.pdb_clean	0.7140756120379965
155	375	ranked_375.pdb_clean	0.7834171542420467
156	234	ranked_234.pdb_clean	0.9219226572411543
157	245	ranked_245.pdb_clean	0.9718345099141974
158	371	ranked_371.pdb_clean	1.2312581169985144
159	353	ranked_353.pdb_clean	1.233707409174464
160	299	ranked_299.pdb_clean	1.3492919051422394
161	350	ranked_350.pdb_clean	1.4013477270887265
162	394	ranked_394.pdb_clean	1.40933567523353
163	322	ranked_322.pdb_clean	1.5935133136328812
164	150	ranked_150.pdb_clean	1.8522849353157351
165	820	ranked_820.pdb_clean	1.9893222968447315
166	202	ranked_202.pdb_clean	2.0803914144872575
167	338	ranked_338.pdb_clean	2.158929511923576
168	366	ranked_366.pdb_clean	2.3619469751836117
169	334	ranked_334.pdb_clean	2.5648102796624936
170	168	ranked_168.pdb_clean	2.604957948461708
171	296	ranked_296.pdb_clean	2.6873903218346467
172	275	ranked_275.pdb_clean	2.777344407800255
173	370	ranked_370.pdb_clean	2.779911477840768
174	318	ranked_318.pdb_clean	2.8441007894146413
175	349	ranked_349.pdb_clean	3.0070983223161445
176	326	ranked_326.pdb_clean	3.0352352936912137
177	270	ranked_270.pdb_clean	3.264305967125514
178	228	ranked_228.pdb_clean	3.3961122571162345
179	84	ranked_84.pdb_clean	3.522952073868842
180	290	ranked_290.pdb_clean	4.058041993069073
181	279	ranked_279.pdb_clean	4.100531962953054
182	216	ranked_216.pdb_clean	4.362053967600486
183	181	ranked_181.pdb_clean	4.47153570760946
184	393	ranked_393.pdb_clean	4.48280750680861
185	229	ranked_229.pdb_clean	4.515406851682817
186	341	ranked_341.pdb_clean	5.090694917001537
187	339	ranked_339.pdb_clean	5.240791445814088
188	130	ranked_130.pdb_clean	5.338320511449217
189	313	ranked_313.pdb_clean	5.909745576837386
190	277	ranked_277.pdb_clean	6.101680433624077
191	151	ranked_151.pdb_clean	6.354052386487373
192	280	ranked_280.pdb_clean	6.562071161878789
193	293	ranked_293.pdb_clean	6.761837217136419
194	365	ranked_365.pdb_clean	7.382463938654352
195	391	ranked_391.pdb_clean	7.6120492550702235
196	362	ranked_362.pdb_clean	7.613649372826602
197	272	ranked_272.pdb_clean	9.183858533427832
198	246	ranked_246.pdb_clean	9.694988062474769
