#  old_rank	structure_name		score
0	516	ranked_516.pdb_clean	52.77271479219227
1	821	ranked_821.pdb_clean	57.800772718628174
2	571	ranked_571.pdb_clean	75.52212031797484
3	413	ranked_413.pdb_clean	77.83613973145086
4	357	ranked_357.pdb_clean	79.21744587895353
5	564	ranked_564.pdb_clean	105.94300823823104
6	710	ranked_710.pdb_clean	115.02680196107426
7	99	ranked_99.pdb_clean	117.39593029210965
8	517	ranked_517.pdb_clean	118.0305174396209
9	658	ranked_658.pdb_clean	119.52349173754462
10	789	ranked_789.pdb_clean	120.08833770203637
11	645	ranked_645.pdb_clean	120.86604136309845
12	250	ranked_250.pdb_clean	124.54511705717707
13	463	ranked_463.pdb_clean	128.35370777318948
14	689	ranked_689.pdb_clean	130.4968106248154
15	579	ranked_579.pdb_clean	137.20280467477806
16	486	ranked_486.pdb_clean	138.15665151959678
17	98	ranked_98.pdb_clean	138.32093188202595
18	431	ranked_431.pdb_clean	142.45066749081562
19	462	ranked_462.pdb_clean	142.4801727519678
20	527	ranked_527.pdb_clean	143.6686546849488
21	586	ranked_586.pdb_clean	146.05411116094197
22	749	ranked_749.pdb_clean	148.31785833194022
23	390	ranked_390.pdb_clean	151.68806072340348
24	700	ranked_700.pdb_clean	153.3671805356727
25	2	ranked_2.pdb_clean	155.38238306917464
26	0	ranked_0.pdb_clean	159.46024283635018
27	149	ranked_149.pdb_clean	159.66948537593802
28	661	ranked_661.pdb_clean	160.4355860791386
29	513	ranked_513.pdb_clean	161.05215325316234
30	683	ranked_683.pdb_clean	161.3332062030839
31	435	ranked_435.pdb_clean	162.15334412186613
32	917	ranked_917.pdb_clean	168.9959349158488
33	581	ranked_581.pdb_clean	170.04345831999828
34	342	ranked_342.pdb_clean	171.3627177014069
35	510	ranked_510.pdb_clean	171.4818415896213
36	383	ranked_383.pdb_clean	172.0846907901757
37	135	ranked_135.pdb_clean	172.79357476556658
38	105	ranked_105.pdb_clean	176.9848465426012
39	781	ranked_781.pdb_clean	178.6961315826387
40	281	ranked_281.pdb_clean	184.6713763586569
41	570	ranked_570.pdb_clean	186.05411917011958
42	503	ranked_503.pdb_clean	188.49239999477587
43	874	ranked_874.pdb_clean	190.78701784300605
44	347	ranked_347.pdb_clean	191.85151050954556
45	835	ranked_835.pdb_clean	192.49712726321079
46	735	ranked_735.pdb_clean	202.78362925505598
47	682	ranked_682.pdb_clean	203.99451745439006
48	51	ranked_51.pdb_clean	204.08600020512796
49	851	ranked_851.pdb_clean	204.09942484745613
50	136	ranked_136.pdb_clean	207.0357108510546
51	134	ranked_134.pdb_clean	207.7096680642219
52	38	ranked_38.pdb_clean	208.04057178840822
53	699	ranked_699.pdb_clean	208.55929519817363
