#	old_rank	structure_name	score
0	996	ranked_996.pdb_clean_haddock.pdb	-32.39613
1	914	ranked_914.pdb_clean_haddock.pdb	-31.85861
2	418	ranked_418.pdb_clean_haddock.pdb	-30.98046
3	739	ranked_739.pdb_clean_haddock.pdb	-30.68949
4	858	ranked_858.pdb_clean_haddock.pdb	-30.683349999999997
5	495	ranked_495.pdb_clean_haddock.pdb	-30.67333
6	838	ranked_838.pdb_clean_haddock.pdb	-30.542650000000002
7	276	ranked_276.pdb_clean_haddock.pdb	-30.516469999999998
8	603	ranked_603.pdb_clean_haddock.pdb	-30.466270000000005
9	662	ranked_662.pdb_clean_haddock.pdb	-30.33152
10	256	ranked_256.pdb_clean_haddock.pdb	-30.30333
11	896	ranked_896.pdb_clean_haddock.pdb	-30.25223
12	604	ranked_604.pdb_clean_haddock.pdb	-30.21035
13	991	ranked_991.pdb_clean_haddock.pdb	-30.17064
14	434	ranked_434.pdb_clean_haddock.pdb	-30.102710000000002
15	198	ranked_198.pdb_clean_haddock.pdb	-30.040059999999997
16	553	ranked_553.pdb_clean_haddock.pdb	-29.95886
17	864	ranked_864.pdb_clean_haddock.pdb	-29.84236
18	901	ranked_901.pdb_clean_haddock.pdb	-29.79007
19	408	ranked_408.pdb_clean_haddock.pdb	-29.78474
20	822	ranked_822.pdb_clean_haddock.pdb	-29.77964
21	477	ranked_477.pdb_clean_haddock.pdb	-29.69339
22	482	ranked_482.pdb_clean_haddock.pdb	-29.64086
23	413	ranked_413.pdb_clean_haddock.pdb	-29.56473
24	852	ranked_852.pdb_clean_haddock.pdb	-29.55937
25	543	ranked_543.pdb_clean_haddock.pdb	-29.45637
26	584	ranked_584.pdb_clean_haddock.pdb	-29.44216
27	420	ranked_420.pdb_clean_haddock.pdb	-29.362480000000005
28	594	ranked_594.pdb_clean_haddock.pdb	-29.359499999999997
29	212	ranked_212.pdb_clean_haddock.pdb	-29.344829999999998
30	50	ranked_50.pdb_clean_haddock.pdb	-29.32662
31	62	ranked_62.pdb_clean_haddock.pdb	-29.27063
32	9	ranked_9.pdb_clean_haddock.pdb	-29.25906
