#	old_rank	structure_name	score
0	12	ranked_12.pdb_clean_haddock.pdb	-72.15498
1	137	ranked_137.pdb_clean_haddock.pdb	-72.03802
2	17	ranked_17.pdb_clean_haddock.pdb	-72.0011
3	553	ranked_553.pdb_clean_haddock.pdb	-71.91672
4	425	ranked_425.pdb_clean_haddock.pdb	-71.91624
5	364	ranked_364.pdb_clean_haddock.pdb	-71.90956
6	242	ranked_242.pdb_clean_haddock.pdb	-71.87958
7	766	ranked_766.pdb_clean_haddock.pdb	-71.85302
8	2	ranked_2.pdb_clean_haddock.pdb	-71.80234
9	350	ranked_350.pdb_clean_haddock.pdb	-71.78546
10	32	ranked_32.pdb_clean_haddock.pdb	-71.7704
11	181	ranked_181.pdb_clean_haddock.pdb	-71.73016
12	308	ranked_308.pdb_clean_haddock.pdb	-71.72772
13	54	ranked_54.pdb_clean_haddock.pdb	-71.58198
14	592	ranked_592.pdb_clean_haddock.pdb	-71.57882000000001
15	0	ranked_0.pdb_clean_haddock.pdb	-71.573
16	379	ranked_379.pdb_clean_haddock.pdb	-71.55995999999999
17	49	ranked_49.pdb_clean_haddock.pdb	-71.55936
18	458	ranked_458.pdb_clean_haddock.pdb	-71.55424000000001
19	196	ranked_196.pdb_clean_haddock.pdb	-71.50294
20	232	ranked_232.pdb_clean_haddock.pdb	-71.4936
21	641	ranked_641.pdb_clean_haddock.pdb	-71.47014
22	332	ranked_332.pdb_clean_haddock.pdb	-71.4519
23	323	ranked_323.pdb_clean_haddock.pdb	-71.4422
24	76	ranked_76.pdb_clean_haddock.pdb	-71.43324
25	29	ranked_29.pdb_clean_haddock.pdb	-71.4157
26	238	ranked_238.pdb_clean_haddock.pdb	-71.38682
27	303	ranked_303.pdb_clean_haddock.pdb	-71.35726
28	70	ranked_70.pdb_clean_haddock.pdb	-71.33804
29	45	ranked_45.pdb_clean_haddock.pdb	-71.319
30	280	ranked_280.pdb_clean_haddock.pdb	-71.28794
31	199	ranked_199.pdb_clean_haddock.pdb	-71.28082
32	360	ranked_360.pdb_clean_haddock.pdb	-71.27516
33	231	ranked_231.pdb_clean_haddock.pdb	-71.2216
34	311	ranked_311.pdb_clean_haddock.pdb	-71.19118
35	365	ranked_365.pdb_clean_haddock.pdb	-71.17778
36	227	ranked_227.pdb_clean_haddock.pdb	-71.16015999999999
37	228	ranked_228.pdb_clean_haddock.pdb	-71.14802
38	8	ranked_8.pdb_clean_haddock.pdb	-71.11446
39	73	ranked_73.pdb_clean_haddock.pdb	-71.10976000000001
40	252	ranked_252.pdb_clean_haddock.pdb	-71.10534
41	38	ranked_38.pdb_clean_haddock.pdb	-71.10025999999999
42	21	ranked_21.pdb_clean_haddock.pdb	-71.07737999999999
43	384	ranked_384.pdb_clean_haddock.pdb	-71.04849999999999
44	239	ranked_239.pdb_clean_haddock.pdb	-71.0423
45	283	ranked_283.pdb_clean_haddock.pdb	-71.02942
46	613	ranked_613.pdb_clean_haddock.pdb	-71.01174
47	18	ranked_18.pdb_clean_haddock.pdb	-70.99072
48	355	ranked_355.pdb_clean_haddock.pdb	-70.9893
49	6	ranked_6.pdb_clean_haddock.pdb	-70.9817
50	370	ranked_370.pdb_clean_haddock.pdb	-70.97976
51	415	ranked_415.pdb_clean_haddock.pdb	-70.97832
52	105	ranked_105.pdb_clean_haddock.pdb	-70.97634
53	514	ranked_514.pdb_clean_haddock.pdb	-70.9454
54	293	ranked_293.pdb_clean_haddock.pdb	-70.94018
55	576	ranked_576.pdb_clean_haddock.pdb	-70.93512
56	77	ranked_77.pdb_clean_haddock.pdb	-70.90508
57	934	ranked_934.pdb_clean_haddock.pdb	-70.90466
58	178	ranked_178.pdb_clean_haddock.pdb	-70.89596
59	86	ranked_86.pdb_clean_haddock.pdb	-70.89182000000001
60	194	ranked_194.pdb_clean_haddock.pdb	-70.88732
61	60	ranked_60.pdb_clean_haddock.pdb	-70.82976
62	133	ranked_133.pdb_clean_haddock.pdb	-70.80394
63	270	ranked_270.pdb_clean_haddock.pdb	-70.78686
64	22	ranked_22.pdb_clean_haddock.pdb	-70.7772
65	903	ranked_903.pdb_clean_haddock.pdb	-70.77168
66	14	ranked_14.pdb_clean_haddock.pdb	-70.76672
67	158	ranked_158.pdb_clean_haddock.pdb	-70.76072
