#	old_rank	structure_name	score
0	544	ranked_544.pdb_clean_haddock.pdb	-131.41576
1	592	ranked_592.pdb_clean_haddock.pdb	-130.83836
2	494	ranked_494.pdb_clean_haddock.pdb	-129.08465
3	587	ranked_587.pdb_clean_haddock.pdb	-128.29145
4	534	ranked_534.pdb_clean_haddock.pdb	-127.65171000000001
5	579	ranked_579.pdb_clean_haddock.pdb	-127.33979000000001
6	412	ranked_412.pdb_clean_haddock.pdb	-127.11066
7	44	ranked_44.pdb_clean_haddock.pdb	-126.22930000000002
8	571	ranked_571.pdb_clean_haddock.pdb	-125.36173
9	174	ranked_174.pdb_clean_haddock.pdb	-125.18896000000001
10	217	ranked_217.pdb_clean_haddock.pdb	-125.03387000000002
11	147	ranked_147.pdb_clean_haddock.pdb	-124.78801000000001
12	584	ranked_584.pdb_clean_haddock.pdb	-124.25107
13	242	ranked_242.pdb_clean_haddock.pdb	-123.87841000000002
14	557	ranked_557.pdb_clean_haddock.pdb	-123.73836000000001
15	499	ranked_499.pdb_clean_haddock.pdb	-122.97012999999998
16	430	ranked_430.pdb_clean_haddock.pdb	-122.90663000000002
17	208	ranked_208.pdb_clean_haddock.pdb	-122.79960000000001
18	476	ranked_476.pdb_clean_haddock.pdb	-121.89340999999999
19	535	ranked_535.pdb_clean_haddock.pdb	-121.78801
20	501	ranked_501.pdb_clean_haddock.pdb	-121.67577
21	567	ranked_567.pdb_clean_haddock.pdb	-121.52315999999999
22	352	ranked_352.pdb_clean_haddock.pdb	-120.66791
23	260	ranked_260.pdb_clean_haddock.pdb	-120.55038
24	198	ranked_198.pdb_clean_haddock.pdb	-120.45034000000001
25	310	ranked_310.pdb_clean_haddock.pdb	-120.44787000000002
26	292	ranked_292.pdb_clean_haddock.pdb	-120.35067000000001
27	369	ranked_369.pdb_clean_haddock.pdb	-120.33858000000001
28	457	ranked_457.pdb_clean_haddock.pdb	-120.29907
29	238	ranked_238.pdb_clean_haddock.pdb	-120.28524
30	581	ranked_581.pdb_clean_haddock.pdb	-119.98459
31	299	ranked_299.pdb_clean_haddock.pdb	-119.96506
32	285	ranked_285.pdb_clean_haddock.pdb	-119.89693
33	496	ranked_496.pdb_clean_haddock.pdb	-119.73487999999999
34	626	ranked_626.pdb_clean_haddock.pdb	-119.19972000000001
35	522	ranked_522.pdb_clean_haddock.pdb	-119.00778000000001
36	258	ranked_258.pdb_clean_haddock.pdb	-118.8113
37	313	ranked_313.pdb_clean_haddock.pdb	-118.60761000000001
38	190	ranked_190.pdb_clean_haddock.pdb	-118.52096
39	488	ranked_488.pdb_clean_haddock.pdb	-118.46449
40	312	ranked_312.pdb_clean_haddock.pdb	-118.45474
41	654	ranked_654.pdb_clean_haddock.pdb	-118.3107
42	589	ranked_589.pdb_clean_haddock.pdb	-118.25334000000001
43	259	ranked_259.pdb_clean_haddock.pdb	-118.24588
44	216	ranked_216.pdb_clean_haddock.pdb	-118.18123
45	209	ranked_209.pdb_clean_haddock.pdb	-118.0487
46	304	ranked_304.pdb_clean_haddock.pdb	-118.03890000000001
47	362	ranked_362.pdb_clean_haddock.pdb	-118.03115
48	431	ranked_431.pdb_clean_haddock.pdb	-117.95388
49	359	ranked_359.pdb_clean_haddock.pdb	-117.84482000000001
50	330	ranked_330.pdb_clean_haddock.pdb	-117.7416
51	598	ranked_598.pdb_clean_haddock.pdb	-117.52783
52	914	ranked_914.pdb_clean_haddock.pdb	-117.50930000000001
53	245	ranked_245.pdb_clean_haddock.pdb	-117.38168000000002
54	334	ranked_334.pdb_clean_haddock.pdb	-117.24715000000002
55	525	ranked_525.pdb_clean_haddock.pdb	-117.24431000000001
56	232	ranked_232.pdb_clean_haddock.pdb	-117.15494000000001
57	221	ranked_221.pdb_clean_haddock.pdb	-117.08220999999999
58	361	ranked_361.pdb_clean_haddock.pdb	-116.905
59	207	ranked_207.pdb_clean_haddock.pdb	-116.8742
60	562	ranked_562.pdb_clean_haddock.pdb	-116.74258
61	389	ranked_389.pdb_clean_haddock.pdb	-116.70251
62	396	ranked_396.pdb_clean_haddock.pdb	-116.58463
63	439	ranked_439.pdb_clean_haddock.pdb	-116.50962
64	275	ranked_275.pdb_clean_haddock.pdb	-116.49744000000001
65	294	ranked_294.pdb_clean_haddock.pdb	-116.23410000000003
66	540	ranked_540.pdb_clean_haddock.pdb	-116.12221
67	414	ranked_414.pdb_clean_haddock.pdb	-116.10956
68	570	ranked_570.pdb_clean_haddock.pdb	-115.97907999999998
69	230	ranked_230.pdb_clean_haddock.pdb	-115.92182000000001
70	401	ranked_401.pdb_clean_haddock.pdb	-115.84534000000001
71	204	ranked_204.pdb_clean_haddock.pdb	-115.82567999999999
72	391	ranked_391.pdb_clean_haddock.pdb	-115.67492000000001
73	168	ranked_168.pdb_clean_haddock.pdb	-115.66420000000001
74	298	ranked_298.pdb_clean_haddock.pdb	-115.59523
75	515	ranked_515.pdb_clean_haddock.pdb	-115.57391
76	284	ranked_284.pdb_clean_haddock.pdb	-115.53496000000001
77	368	ranked_368.pdb_clean_haddock.pdb	-115.39255
78	357	ranked_357.pdb_clean_haddock.pdb	-115.32885000000002
79	272	ranked_272.pdb_clean_haddock.pdb	-115.26646
80	171	ranked_171.pdb_clean_haddock.pdb	-115.20653
81	373	ranked_373.pdb_clean_haddock.pdb	-115.19911
82	582	ranked_582.pdb_clean_haddock.pdb	-115.16763000000002
83	574	ranked_574.pdb_clean_haddock.pdb	-115.00700000000002
84	569	ranked_569.pdb_clean_haddock.pdb	-114.99624
85	481	ranked_481.pdb_clean_haddock.pdb	-114.84564
86	559	ranked_559.pdb_clean_haddock.pdb	-114.84289000000001
87	527	ranked_527.pdb_clean_haddock.pdb	-114.82918000000001
88	262	ranked_262.pdb_clean_haddock.pdb	-114.71924
89	173	ranked_173.pdb_clean_haddock.pdb	-114.61561
90	491	ranked_491.pdb_clean_haddock.pdb	-114.59558000000001
91	388	ranked_388.pdb_clean_haddock.pdb	-114.59093
92	244	ranked_244.pdb_clean_haddock.pdb	-114.58195
93	514	ranked_514.pdb_clean_haddock.pdb	-114.36924
94	189	ranked_189.pdb_clean_haddock.pdb	-114.35669
95	387	ranked_387.pdb_clean_haddock.pdb	-114.33790000000002
96	247	ranked_247.pdb_clean_haddock.pdb	-114.26050000000001
97	374	ranked_374.pdb_clean_haddock.pdb	-114.24672000000001
98	14	ranked_14.pdb_clean_haddock.pdb	-114.22240000000001
