#	old_rank	structure_name	score
0	171	ranked_171.pdb_clean_haddock.pdb	-178.9816
1	181	ranked_181.pdb_clean_haddock.pdb	-178.6766
2	92	ranked_92.pdb_clean_haddock.pdb	-178.28290000000004
3	84	ranked_84.pdb_clean_haddock.pdb	-178.2497
4	126	ranked_126.pdb_clean_haddock.pdb	-178.0389
5	62	ranked_62.pdb_clean_haddock.pdb	-177.8479
6	198	ranked_198.pdb_clean_haddock.pdb	-177.5323
7	201	ranked_201.pdb_clean_haddock.pdb	-176.85320000000002
8	81	ranked_81.pdb_clean_haddock.pdb	-176.68859999999998
9	78	ranked_78.pdb_clean_haddock.pdb	-176.66340000000002
10	52	ranked_52.pdb_clean_haddock.pdb	-176.5341
11	35	ranked_35.pdb_clean_haddock.pdb	-176.4701
12	196	ranked_196.pdb_clean_haddock.pdb	-176.3243
13	40	ranked_40.pdb_clean_haddock.pdb	-176.2939
14	107	ranked_107.pdb_clean_haddock.pdb	-176.1699
15	165	ranked_165.pdb_clean_haddock.pdb	-176.16559999999998
16	23	ranked_23.pdb_clean_haddock.pdb	-176.0557
17	144	ranked_144.pdb_clean_haddock.pdb	-176.0263
18	76	ranked_76.pdb_clean_haddock.pdb	-175.9487
19	28	ranked_28.pdb_clean_haddock.pdb	-175.90250000000003
20	91	ranked_91.pdb_clean_haddock.pdb	-175.8936
21	384	ranked_384.pdb_clean_haddock.pdb	-175.8297
22	177	ranked_177.pdb_clean_haddock.pdb	-175.7341
23	156	ranked_156.pdb_clean_haddock.pdb	-175.7241
24	216	ranked_216.pdb_clean_haddock.pdb	-175.69219999999999
25	170	ranked_170.pdb_clean_haddock.pdb	-175.6832
26	61	ranked_61.pdb_clean_haddock.pdb	-175.6414
27	29	ranked_29.pdb_clean_haddock.pdb	-175.6279
28	209	ranked_209.pdb_clean_haddock.pdb	-175.5327
29	206	ranked_206.pdb_clean_haddock.pdb	-175.52349999999998
30	233	ranked_233.pdb_clean_haddock.pdb	-175.4893
31	140	ranked_140.pdb_clean_haddock.pdb	-175.4494
32	14	ranked_14.pdb_clean_haddock.pdb	-175.4397
33	37	ranked_37.pdb_clean_haddock.pdb	-175.4004
34	83	ranked_83.pdb_clean_haddock.pdb	-175.4001
35	54	ranked_54.pdb_clean_haddock.pdb	-175.39509999999999
36	48	ranked_48.pdb_clean_haddock.pdb	-175.38320000000002
37	199	ranked_199.pdb_clean_haddock.pdb	-175.3741
38	224	ranked_224.pdb_clean_haddock.pdb	-175.36190000000002
39	117	ranked_117.pdb_clean_haddock.pdb	-175.3352
