#	old_rank	structure_name	score
0	209	ranked_209.pdb_clean_haddock.pdb	-123.38419999999999
1	455	ranked_455.pdb_clean_haddock.pdb	-120.8337
2	338	ranked_338.pdb_clean_haddock.pdb	-120.53680000000001
3	215	ranked_215.pdb_clean_haddock.pdb	-120.4961
4	241	ranked_241.pdb_clean_haddock.pdb	-120.364
5	254	ranked_254.pdb_clean_haddock.pdb	-120.32050000000001
6	275	ranked_275.pdb_clean_haddock.pdb	-120.31960000000001
7	236	ranked_236.pdb_clean_haddock.pdb	-119.95859999999999
8	342	ranked_342.pdb_clean_haddock.pdb	-119.7922
9	352	ranked_352.pdb_clean_haddock.pdb	-119.7528
10	279	ranked_279.pdb_clean_haddock.pdb	-119.6312
11	277	ranked_277.pdb_clean_haddock.pdb	-119.60230000000001
12	304	ranked_304.pdb_clean_haddock.pdb	-119.5066
13	349	ranked_349.pdb_clean_haddock.pdb	-119.47430000000001
14	218	ranked_218.pdb_clean_haddock.pdb	-119.37360000000001
15	285	ranked_285.pdb_clean_haddock.pdb	-119.36080000000001
16	415	ranked_415.pdb_clean_haddock.pdb	-119.3097
17	255	ranked_255.pdb_clean_haddock.pdb	-119.29180000000001
18	202	ranked_202.pdb_clean_haddock.pdb	-119.2817
19	212	ranked_212.pdb_clean_haddock.pdb	-119.24960000000002
20	740	ranked_740.pdb_clean_haddock.pdb	-119.2248
21	267	ranked_267.pdb_clean_haddock.pdb	-119.2232
22	294	ranked_294.pdb_clean_haddock.pdb	-119.1155
23	257	ranked_257.pdb_clean_haddock.pdb	-119.085
24	299	ranked_299.pdb_clean_haddock.pdb	-119.0724
25	331	ranked_331.pdb_clean_haddock.pdb	-118.99029999999999
26	591	ranked_591.pdb_clean_haddock.pdb	-118.8513
27	226	ranked_226.pdb_clean_haddock.pdb	-118.8066
28	749	ranked_749.pdb_clean_haddock.pdb	-118.76850000000002
29	318	ranked_318.pdb_clean_haddock.pdb	-118.6387
30	278	ranked_278.pdb_clean_haddock.pdb	-118.6337
31	201	ranked_201.pdb_clean_haddock.pdb	-118.62830000000001
32	356	ranked_356.pdb_clean_haddock.pdb	-118.61420000000001
33	203	ranked_203.pdb_clean_haddock.pdb	-118.6049
34	350	ranked_350.pdb_clean_haddock.pdb	-118.5905
35	287	ranked_287.pdb_clean_haddock.pdb	-118.5146
36	378	ranked_378.pdb_clean_haddock.pdb	-118.4881
37	434	ranked_434.pdb_clean_haddock.pdb	-118.4847
38	563	ranked_563.pdb_clean_haddock.pdb	-118.4747
39	270	ranked_270.pdb_clean_haddock.pdb	-118.4123
40	869	ranked_869.pdb_clean_haddock.pdb	-118.3776
41	403	ranked_403.pdb_clean_haddock.pdb	-118.32050000000001
42	210	ranked_210.pdb_clean_haddock.pdb	-118.1363
43	221	ranked_221.pdb_clean_haddock.pdb	-117.98340000000002
44	347	ranked_347.pdb_clean_haddock.pdb	-117.97639999999998
45	288	ranked_288.pdb_clean_haddock.pdb	-117.9743
46	374	ranked_374.pdb_clean_haddock.pdb	-117.9581
47	224	ranked_224.pdb_clean_haddock.pdb	-117.89359999999999
48	545	ranked_545.pdb_clean_haddock.pdb	-117.87020000000001
49	335	ranked_335.pdb_clean_haddock.pdb	-117.8493
50	256	ranked_256.pdb_clean_haddock.pdb	-117.8447
51	292	ranked_292.pdb_clean_haddock.pdb	-117.78899999999999
52	290	ranked_290.pdb_clean_haddock.pdb	-117.6913
53	208	ranked_208.pdb_clean_haddock.pdb	-117.6119
54	291	ranked_291.pdb_clean_haddock.pdb	-117.52010000000001
55	387	ranked_387.pdb_clean_haddock.pdb	-117.50429999999999
56	722	ranked_722.pdb_clean_haddock.pdb	-117.4779
57	309	ranked_309.pdb_clean_haddock.pdb	-117.4125
58	950	ranked_950.pdb_clean_haddock.pdb	-117.4098
59	310	ranked_310.pdb_clean_haddock.pdb	-117.3529
60	449	ranked_449.pdb_clean_haddock.pdb	-117.32339999999999
