#  old_rank	structure_name		score
0	203	ranked_203.pdb_clean	-439.24514465986323
1	165	ranked_165.pdb_clean	-428.58196960912693
2	122	ranked_122.pdb_clean	-424.91668727961405
3	153	ranked_153.pdb_clean	-419.7652695683574
4	208	ranked_208.pdb_clean	-417.2132935974516
5	212	ranked_212.pdb_clean	-416.7196290467054
6	244	ranked_244.pdb_clean	-413.368799574895
7	159	ranked_159.pdb_clean	-405.7228987628709
8	283	ranked_283.pdb_clean	-403.48859521612053
9	108	ranked_108.pdb_clean	-401.81694671265376
10	227	ranked_227.pdb_clean	-401.4037488472294
11	260	ranked_260.pdb_clean	-400.1011723145158
12	158	ranked_158.pdb_clean	-398.45931005584026
13	313	ranked_313.pdb_clean	-386.7062147945061
14	131	ranked_131.pdb_clean	-378.6080143369744
15	121	ranked_121.pdb_clean	-377.1967222254098
16	118	ranked_118.pdb_clean	-374.49136448728285
17	230	ranked_230.pdb_clean	-373.7685842402097
18	69	ranked_69.pdb_clean	-340.99838750944787
19	143	ranked_143.pdb_clean	-311.42004735901173
20	234	ranked_234.pdb_clean	-300.16634198643135
21	816	ranked_816.pdb_clean	-244.49032032723997
22	900	ranked_900.pdb_clean	-219.8320774148458
23	771	ranked_771.pdb_clean	-204.34457617784372
24	808	ranked_808.pdb_clean	-200.4220489978429
25	863	ranked_863.pdb_clean	-198.2888345994574
26	843	ranked_843.pdb_clean	-195.5763571751488
27	831	ranked_831.pdb_clean	-194.56651303619122
28	886	ranked_886.pdb_clean	-194.02110457140057
29	724	ranked_724.pdb_clean	-191.99315036781258
30	737	ranked_737.pdb_clean	-186.26003654313655
31	760	ranked_760.pdb_clean	-183.26308045587402
32	84	ranked_84.pdb_clean	-183.12347565556107
33	821	ranked_821.pdb_clean	-182.77593998246542
34	826	ranked_826.pdb_clean	-180.55807779430768
35	954	ranked_954.pdb_clean	-178.17324725531407
36	788	ranked_788.pdb_clean	-177.9935563011638
37	917	ranked_917.pdb_clean	-177.67969640299572
38	837	ranked_837.pdb_clean	-175.42115796988242
39	984	ranked_984.pdb_clean	-175.00809186726528
40	909	ranked_909.pdb_clean	-173.3444041116148
41	874	ranked_874.pdb_clean	-172.76389408047737
42	921	ranked_921.pdb_clean	-172.02285537270544
43	54	ranked_54.pdb_clean	-171.64777744055095
44	862	ranked_862.pdb_clean	-168.32481004278998
45	933	ranked_933.pdb_clean	-167.79999047325677
46	896	ranked_896.pdb_clean	-163.53650605141274
47	914	ranked_914.pdb_clean	-163.21906611311465
48	980	ranked_980.pdb_clean	-157.6345086358008
49	829	ranked_829.pdb_clean	-156.95712165404063
50	775	ranked_775.pdb_clean	-156.25651687335414
51	957	ranked_957.pdb_clean	-153.76157449582897
52	792	ranked_792.pdb_clean	-153.3580084700001
53	923	ranked_923.pdb_clean	-151.703137809017
54	810	ranked_810.pdb_clean	-150.43272215617483
55	801	ranked_801.pdb_clean	-147.35078927771863
56	907	ranked_907.pdb_clean	-147.01829983613348
57	799	ranked_799.pdb_clean	-146.4942970838464
58	913	ranked_913.pdb_clean	-145.91392141863642
59	828	ranked_828.pdb_clean	-143.32906347041197
60	855	ranked_855.pdb_clean	-143.29013279711492
61	892	ranked_892.pdb_clean	-141.73222861852875
62	890	ranked_890.pdb_clean	-140.43970118608965
63	894	ranked_894.pdb_clean	-139.72083288237457
