#  old_rank	structure_name		score
0	1	ranked_1.pdb_clean	1761.6738946595403
1	0	ranked_0.pdb_clean	1785.2782887787585
2	3	ranked_3.pdb_clean	1805.878685939331
3	50	ranked_50.pdb_clean	1836.859911052853
4	10	ranked_10.pdb_clean	1858.8100071072597
5	8	ranked_8.pdb_clean	1898.3832366539636
6	28	ranked_28.pdb_clean	1898.8709764206083
7	11	ranked_11.pdb_clean	1900.0580266060701
8	9	ranked_9.pdb_clean	1906.8622619242242
9	60	ranked_60.pdb_clean	1913.0317999004512
10	2	ranked_2.pdb_clean	1920.6932781482574
11	4	ranked_4.pdb_clean	1924.4537294074166
12	15	ranked_15.pdb_clean	1949.5337259979608
13	44	ranked_44.pdb_clean	1959.880202563843
14	5	ranked_5.pdb_clean	1969.9259410546279
15	32	ranked_32.pdb_clean	1973.9372601893356
16	18	ranked_18.pdb_clean	1976.8683751177145
17	6	ranked_6.pdb_clean	1976.9133456774243
18	12	ranked_12.pdb_clean	1976.992102530478
19	53	ranked_53.pdb_clean	1986.1541586546975
20	17	ranked_17.pdb_clean	1994.7412671372285
21	19	ranked_19.pdb_clean	2015.5870063980956
22	57	ranked_57.pdb_clean	2019.073084471615
23	78	ranked_78.pdb_clean	2026.2835961875621
24	42	ranked_42.pdb_clean	2042.5796489511395
25	14	ranked_14.pdb_clean	2046.2001121979247
26	7	ranked_7.pdb_clean	2056.6021751065964
27	20	ranked_20.pdb_clean	2063.580787167855
28	29	ranked_29.pdb_clean	2076.1144557815505
29	26	ranked_26.pdb_clean	2076.6900905587613
30	27	ranked_27.pdb_clean	2088.5415934839307
31	30	ranked_30.pdb_clean	2102.161288976069
32	13	ranked_13.pdb_clean	2106.250352443262
33	37	ranked_37.pdb_clean	2116.749942453933
34	16	ranked_16.pdb_clean	2138.3139739833955
35	48	ranked_48.pdb_clean	2150.8706385184696
36	43	ranked_43.pdb_clean	2179.1952517304762
37	65	ranked_65.pdb_clean	2184.465744316476
38	25	ranked_25.pdb_clean	2201.667116035831
39	62	ranked_62.pdb_clean	2249.0620741014673
40	70	ranked_70.pdb_clean	2258.429242594869
41	21	ranked_21.pdb_clean	2260.52396099796
42	58	ranked_58.pdb_clean	2274.094366775397
43	38	ranked_38.pdb_clean	2287.5661702098837
44	68	ranked_68.pdb_clean	2290.3688390749903
45	24	ranked_24.pdb_clean	2290.860427289491
46	23	ranked_23.pdb_clean	2291.8230217907208
47	83	ranked_83.pdb_clean	2343.1858207453133
48	40	ranked_40.pdb_clean	2359.0402145845987
49	200	ranked_200.pdb_clean	2376.6073781838268
50	107	ranked_107.pdb_clean	2377.682929476845
51	260	ranked_260.pdb_clean	2379.0426623647527
52	71	ranked_71.pdb_clean	2383.819691089359
53	22	ranked_22.pdb_clean	2420.2275888098125
54	47	ranked_47.pdb_clean	2449.1959281315158
55	33	ranked_33.pdb_clean	2461.300615758473
56	80	ranked_80.pdb_clean	2461.4680740193203
57	55	ranked_55.pdb_clean	2509.463311717854
58	188	ranked_188.pdb_clean	2510.475029286225
59	86	ranked_86.pdb_clean	2517.4814039502457
60	91	ranked_91.pdb_clean	2522.155414728972
61	51	ranked_51.pdb_clean	2531.4300986203866
62	104	ranked_104.pdb_clean	2534.3226129984155
63	287	ranked_287.pdb_clean	2536.4917457566216
64	119	ranked_119.pdb_clean	2552.2895698732323
65	110	ranked_110.pdb_clean	2554.0223436818965
66	34	ranked_34.pdb_clean	2569.6984633211714
67	159	ranked_159.pdb_clean	2577.8090394718533
68	36	ranked_36.pdb_clean	2580.923200339761
69	152	ranked_152.pdb_clean	2585.1547327928997
70	196	ranked_196.pdb_clean	2639.6913414061682
71	324	ranked_324.pdb_clean	2644.909908743541
72	77	ranked_77.pdb_clean	2645.9199468264624
73	54	ranked_54.pdb_clean	2646.104148216109
