#  old_rank	structure_name		score
0	878	ranked_878.pdb_clean	-143.52599166447152
1	877	ranked_877.pdb_clean	-113.27141060954523
2	875	ranked_875.pdb_clean	-77.42314689615941
3	876	ranked_876.pdb_clean	-68.68792126299877
4	398	ranked_398.pdb_clean	-66.74742998884933
5	895	ranked_895.pdb_clean	-52.8213959563478
6	0	ranked_0.pdb_clean	-47.03817731164747
7	880	ranked_880.pdb_clean	-40.90294252976791
8	879	ranked_879.pdb_clean	-19.619102180771982
9	887	ranked_887.pdb_clean	-15.210401545274154
10	85	ranked_85.pdb_clean	0.04372352788133327
11	1	ranked_1.pdb_clean	1.2593653726136935
12	10	ranked_10.pdb_clean	2.2329622666194346
13	889	ranked_889.pdb_clean	4.638805450923773
14	21	ranked_21.pdb_clean	6.546129891501167
15	881	ranked_881.pdb_clean	6.720532895351695
16	886	ranked_886.pdb_clean	7.075246791923714
17	66	ranked_66.pdb_clean	7.476596752050561
18	37	ranked_37.pdb_clean	14.403988134007712
19	891	ranked_891.pdb_clean	14.846457244947217
20	162	ranked_162.pdb_clean	19.357434546134726
21	46	ranked_46.pdb_clean	19.767891900271195
22	219	ranked_219.pdb_clean	21.815578795077542
23	222	ranked_222.pdb_clean	24.71081493986143
24	883	ranked_883.pdb_clean	25.155930222238
25	127	ranked_127.pdb_clean	25.75458907790297
26	176	ranked_176.pdb_clean	26.013372899707846
27	240	ranked_240.pdb_clean	26.85124237331562
28	884	ranked_884.pdb_clean	27.90474639077938
29	894	ranked_894.pdb_clean	29.033889777233682
30	132	ranked_132.pdb_clean	31.96937411535255
31	98	ranked_98.pdb_clean	32.03983352703978
32	140	ranked_140.pdb_clean	32.47485525896661
33	114	ranked_114.pdb_clean	38.25927076746976
34	257	ranked_257.pdb_clean	38.96072218533341
35	202	ranked_202.pdb_clean	39.12686405457064
36	177	ranked_177.pdb_clean	40.04252662734455
37	201	ranked_201.pdb_clean	42.95198492924486
38	280	ranked_280.pdb_clean	44.10818016581097
39	901	ranked_901.pdb_clean	44.29449561925777
40	117	ranked_117.pdb_clean	46.307908385141346
41	269	ranked_269.pdb_clean	48.94005094976859
42	142	ranked_142.pdb_clean	49.22172122237383
43	242	ranked_242.pdb_clean	52.19723307195595
44	304	ranked_304.pdb_clean	56.4856986083787
45	131	ranked_131.pdb_clean	58.423990397758416
46	204	ranked_204.pdb_clean	58.7343381458422
47	238	ranked_238.pdb_clean	58.900107766306434
48	268	ranked_268.pdb_clean	59.42272879673871
49	888	ranked_888.pdb_clean	59.62791977120051
50	241	ranked_241.pdb_clean	60.07618909328538
51	205	ranked_205.pdb_clean	62.27801468391604
52	172	ranked_172.pdb_clean	62.389360210785625
