#  old_rank	structure_name		score
0	29	ranked_29.pdb_clean	18.497354784630332
1	32	ranked_32.pdb_clean	24.44972087681333
2	28	ranked_28.pdb_clean	32.25153529451967
3	103	ranked_103.pdb_clean	33.52440337490247
4	26	ranked_26.pdb_clean	36.188059254381955
5	13	ranked_13.pdb_clean	48.666442920223226
6	30	ranked_30.pdb_clean	74.45299548636464
7	15	ranked_15.pdb_clean	74.73100257310193
8	21	ranked_21.pdb_clean	75.5585721355996
9	27	ranked_27.pdb_clean	79.08638634773158
10	16	ranked_16.pdb_clean	79.94822775082906
11	12	ranked_12.pdb_clean	81.52914199076201
12	25	ranked_25.pdb_clean	82.11158266910019
13	14	ranked_14.pdb_clean	82.13241637751088
14	20	ranked_20.pdb_clean	84.663662635165
15	18	ranked_18.pdb_clean	84.80885688859527
16	31	ranked_31.pdb_clean	85.66343434524995
17	7	ranked_7.pdb_clean	87.19707198596046
18	24	ranked_24.pdb_clean	88.99499314739722
19	33	ranked_33.pdb_clean	96.6301388946969
20	9	ranked_9.pdb_clean	110.51210611644373
21	19	ranked_19.pdb_clean	116.86999347787574
22	2	ranked_2.pdb_clean	117.1505703731093
23	11	ranked_11.pdb_clean	119.30307869893844
24	54	ranked_54.pdb_clean	125.8332338967094
25	44	ranked_44.pdb_clean	131.31229789172696
26	0	ranked_0.pdb_clean	131.37723778399283
27	17	ranked_17.pdb_clean	135.97766557012537
28	51	ranked_51.pdb_clean	143.7304437718726
29	4	ranked_4.pdb_clean	150.8011071768551
30	10	ranked_10.pdb_clean	162.21476934885007
31	22	ranked_22.pdb_clean	163.47898578343356
32	8	ranked_8.pdb_clean	169.26977580495492
33	6	ranked_6.pdb_clean	170.02456427804321
34	1	ranked_1.pdb_clean	175.629599956237
35	38	ranked_38.pdb_clean	177.3306828732864
36	34	ranked_34.pdb_clean	186.62552615968715
37	37	ranked_37.pdb_clean	186.72238002537443
38	5	ranked_5.pdb_clean	191.8348237062386
39	23	ranked_23.pdb_clean	231.78727061152784
40	3	ranked_3.pdb_clean	241.60680492850653
41	35	ranked_35.pdb_clean	251.8125443568917
42	36	ranked_36.pdb_clean	272.1510542731908
43	41	ranked_41.pdb_clean	283.36480790882314
44	42	ranked_42.pdb_clean	307.95882767524665
45	101	ranked_101.pdb_clean	311.32706205314423
46	39	ranked_39.pdb_clean	326.16379450228334
47	46	ranked_46.pdb_clean	337.458760719392
48	43	ranked_43.pdb_clean	345.44114219009975
49	76	ranked_76.pdb_clean	348.0357915876838
50	47	ranked_47.pdb_clean	382.7112577241209
51	40	ranked_40.pdb_clean	402.43680481496085
52	45	ranked_45.pdb_clean	430.97827639971973
53	48	ranked_48.pdb_clean	434.95306463472974
54	49	ranked_49.pdb_clean	515.1372192968151
55	50	ranked_50.pdb_clean	582.4714144443035
56	157	ranked_157.pdb_clean	668.7076873082696
57	60	ranked_60.pdb_clean	677.6879137195405
58	52	ranked_52.pdb_clean	699.5408322574631
59	59	ranked_59.pdb_clean	730.1094790051537
60	55	ranked_55.pdb_clean	738.8484144888231
61	61	ranked_61.pdb_clean	782.206342985763
62	57	ranked_57.pdb_clean	833.043240763308
63	134	ranked_134.pdb_clean	875.7103505052346
64	64	ranked_64.pdb_clean	927.3382183008553
65	66	ranked_66.pdb_clean	988.9890434822372
66	69	ranked_69.pdb_clean	990.6494497158036
67	68	ranked_68.pdb_clean	1034.0715470723273
68	67	ranked_67.pdb_clean	1044.4060624092936
69	75	ranked_75.pdb_clean	1059.6506038673053
70	62	ranked_62.pdb_clean	1071.8713738656468
