#  old_rank	structure_name		score
0	16	ranked_16.pdb_clean	-274.32852798524806
1	17	ranked_17.pdb_clean	-268.8115658848337
2	43	ranked_43.pdb_clean	-267.74907205251844
3	41	ranked_41.pdb_clean	-267.6647456197981
4	32	ranked_32.pdb_clean	-262.5999149667714
5	49	ranked_49.pdb_clean	-261.64113223243334
6	212	ranked_212.pdb_clean	-261.06526553701804
7	51	ranked_51.pdb_clean	-260.6755787704358
8	26	ranked_26.pdb_clean	-257.91042874682995
9	120	ranked_120.pdb_clean	-257.88994856766686
10	141	ranked_141.pdb_clean	-256.92522385887116
11	177	ranked_177.pdb_clean	-256.20830869503243
12	201	ranked_201.pdb_clean	-255.46046762485872
13	68	ranked_68.pdb_clean	-255.03348950491824
14	77	ranked_77.pdb_clean	-254.65135966912672
15	108	ranked_108.pdb_clean	-253.5041748737404
16	185	ranked_185.pdb_clean	-253.41567965682032
17	21	ranked_21.pdb_clean	-251.99956705580843
18	136	ranked_136.pdb_clean	-251.37483215219666
19	171	ranked_171.pdb_clean	-251.17930895258846
20	221	ranked_221.pdb_clean	-250.34729469351444
21	54	ranked_54.pdb_clean	-250.16128436362482
22	132	ranked_132.pdb_clean	-249.27856965441222
23	11	ranked_11.pdb_clean	-247.97811451761956
24	111	ranked_111.pdb_clean	-247.62272466984646
25	8	ranked_8.pdb_clean	-247.23828077579742
26	71	ranked_71.pdb_clean	-247.1596456968533
27	38	ranked_38.pdb_clean	-247.1464177776832
28	31	ranked_31.pdb_clean	-246.16272849181416
29	106	ranked_106.pdb_clean	-245.76977957974313
30	186	ranked_186.pdb_clean	-245.26986442463013
31	95	ranked_95.pdb_clean	-245.03197391437027
32	117	ranked_117.pdb_clean	-245.0206655003768
33	33	ranked_33.pdb_clean	-244.34821314686423
34	160	ranked_160.pdb_clean	-244.28882012180094
35	42	ranked_42.pdb_clean	-244.2611339063659
36	3	ranked_3.pdb_clean	-243.90274555526278
37	679	ranked_679.pdb_clean	-243.8502635772237
38	224	ranked_224.pdb_clean	-243.68950840063903
39	229	ranked_229.pdb_clean	-243.27771907467778
40	529	ranked_529.pdb_clean	-242.99489196328523
41	194	ranked_194.pdb_clean	-242.9505151855127
42	118	ranked_118.pdb_clean	-242.9497634949777
43	131	ranked_131.pdb_clean	-242.0812885642979
44	87	ranked_87.pdb_clean	-242.0218451401346
45	66	ranked_66.pdb_clean	-241.9934948568304
46	28	ranked_28.pdb_clean	-241.78459559133825
47	12	ranked_12.pdb_clean	-241.25920111232725
48	169	ranked_169.pdb_clean	-240.78779897097837
49	182	ranked_182.pdb_clean	-240.784351946337
50	157	ranked_157.pdb_clean	-239.7908623770838
51	73	ranked_73.pdb_clean	-239.75174371066987
52	102	ranked_102.pdb_clean	-239.65279295590375
53	89	ranked_89.pdb_clean	-239.52587173264783
54	500	ranked_500.pdb_clean	-239.34423106539285
55	58	ranked_58.pdb_clean	-238.87816766906917
56	7	ranked_7.pdb_clean	-238.139447691922
57	140	ranked_140.pdb_clean	-238.02583013075756
58	311	ranked_311.pdb_clean	-237.03927886421124
59	40	ranked_40.pdb_clean	-237.03615642995223
60	64	ranked_64.pdb_clean	-236.8830075117982
61	69	ranked_69.pdb_clean	-236.53377123427146
62	84	ranked_84.pdb_clean	-236.24636753739932
63	24	ranked_24.pdb_clean	-235.36183305601998
64	85	ranked_85.pdb_clean	-235.2290894098979
65	168	ranked_168.pdb_clean	-235.18515675873255
66	483	ranked_483.pdb_clean	-235.15183209945826
67	56	ranked_56.pdb_clean	-235.11321549936636
68	167	ranked_167.pdb_clean	-234.81434469412113
69	81	ranked_81.pdb_clean	-234.76797667315435
70	59	ranked_59.pdb_clean	-234.48843941610718
71	122	ranked_122.pdb_clean	-234.4611758682872
72	196	ranked_196.pdb_clean	-233.5690142742294
73	147	ranked_147.pdb_clean	-232.54116787576348
74	238	ranked_238.pdb_clean	-232.5037187123769
75	175	ranked_175.pdb_clean	-232.29438013984281
