#  old_rank	structure_name		score
0	7	ranked_7.pdb_clean	126.47584216359107
1	10	ranked_10.pdb_clean	142.26966232784807
2	24	ranked_24.pdb_clean	161.60265228422955
3	44	ranked_44.pdb_clean	173.90961154764932
4	487	ranked_487.pdb_clean	184.68606203609352
5	4	ranked_4.pdb_clean	204.55211101558626
6	225	ranked_225.pdb_clean	227.43415580672902
7	34	ranked_34.pdb_clean	234.0548692621468
8	17	ranked_17.pdb_clean	261.7167801891752
9	36	ranked_36.pdb_clean	262.4895219235584
10	42	ranked_42.pdb_clean	263.0764465230465
11	40	ranked_40.pdb_clean	269.65803395830545
12	433	ranked_433.pdb_clean	275.20895463855305
13	29	ranked_29.pdb_clean	284.0537816955253
14	508	ranked_508.pdb_clean	286.38369949182425
15	13	ranked_13.pdb_clean	302.0123257254462
16	41	ranked_41.pdb_clean	304.57878790122635
17	773	ranked_773.pdb_clean	308.56800261560295
18	12	ranked_12.pdb_clean	320.7652691578984
19	37	ranked_37.pdb_clean	321.0294091987468
20	0	ranked_0.pdb_clean	322.2740507835831
21	43	ranked_43.pdb_clean	327.052664108956
22	35	ranked_35.pdb_clean	327.537937496717
23	783	ranked_783.pdb_clean	327.6753692906394
24	38	ranked_38.pdb_clean	328.29773183424265
25	710	ranked_710.pdb_clean	328.9578817635377
26	284	ranked_284.pdb_clean	329.6567867072857
27	2	ranked_2.pdb_clean	333.73343693266975
28	518	ranked_518.pdb_clean	367.6152717148485
29	439	ranked_439.pdb_clean	369.67262064467275
30	26	ranked_26.pdb_clean	376.20367074402856
31	30	ranked_30.pdb_clean	377.1905997740628
32	394	ranked_394.pdb_clean	380.3309333172474
33	3	ranked_3.pdb_clean	385.37419960003007
34	8	ranked_8.pdb_clean	388.1498092990687
35	39	ranked_39.pdb_clean	390.19010023360613
36	23	ranked_23.pdb_clean	391.146938408523
37	15	ranked_15.pdb_clean	400.12740947656044
38	80	ranked_80.pdb_clean	409.0358400824989
39	455	ranked_455.pdb_clean	425.34504029138327
40	579	ranked_579.pdb_clean	427.30949437945674
41	748	ranked_748.pdb_clean	428.62151581489746
42	951	ranked_951.pdb_clean	433.40957644928494
43	33	ranked_33.pdb_clean	434.1911210371473
44	31	ranked_31.pdb_clean	434.7863918688367
45	821	ranked_821.pdb_clean	435.1794727088359
46	16	ranked_16.pdb_clean	439.0064606134269
47	485	ranked_485.pdb_clean	442.4013910602276
48	11	ranked_11.pdb_clean	461.1667489030199
49	743	ranked_743.pdb_clean	465.1655749356214
50	9	ranked_9.pdb_clean	470.3085771800068
51	549	ranked_549.pdb_clean	501.39847683892964
52	540	ranked_540.pdb_clean	501.72461265961834
53	18	ranked_18.pdb_clean	506.5871772377197
54	6	ranked_6.pdb_clean	512.701689932059
55	5	ranked_5.pdb_clean	517.8395860583037
56	1	ranked_1.pdb_clean	521.7545901877563
57	898	ranked_898.pdb_clean	533.7237270363678
58	619	ranked_619.pdb_clean	535.0615613427399
59	532	ranked_532.pdb_clean	541.95924762253
60	944	ranked_944.pdb_clean	551.0424817655787
61	25	ranked_25.pdb_clean	557.7780941424721
62	19	ranked_19.pdb_clean	559.7002638974811
63	973	ranked_973.pdb_clean	575.8058776795567
64	32	ranked_32.pdb_clean	583.7611099356232
65	834	ranked_834.pdb_clean	593.9664161922133
66	28	ranked_28.pdb_clean	606.1084292863159
67	872	ranked_872.pdb_clean	607.0306581983491
68	551	ranked_551.pdb_clean	623.1676928090505
69	458	ranked_458.pdb_clean	627.7210122965068
70	542	ranked_542.pdb_clean	631.259891360826
71	490	ranked_490.pdb_clean	647.6429210234633
72	857	ranked_857.pdb_clean	649.8864267323302
73	558	ranked_558.pdb_clean	650.0360701678312
74	904	ranked_904.pdb_clean	651.139509533878
75	756	ranked_756.pdb_clean	652.6842766971645
76	585	ranked_585.pdb_clean	668.7561541296495
77	599	ranked_599.pdb_clean	685.1417503794876
78	513	ranked_513.pdb_clean	691.3753721589269
79	27	ranked_27.pdb_clean	693.8006097059358
80	484	ranked_484.pdb_clean	695.9423761476728
81	675	ranked_675.pdb_clean	697.6868853979156
