#  old_rank	structure_name		score
0	250	ranked_250.pdb_clean	58.11669820943402
1	698	ranked_698.pdb_clean	67.63622786594075
2	482	ranked_482.pdb_clean	77.57708986000958
3	233	ranked_233.pdb_clean	85.78684622215715
4	500	ranked_500.pdb_clean	91.1181485615543
5	305	ranked_305.pdb_clean	95.31805350938654
6	225	ranked_225.pdb_clean	97.1533981430722
7	276	ranked_276.pdb_clean	99.7979588658608
8	236	ranked_236.pdb_clean	101.35215180763473
9	267	ranked_267.pdb_clean	108.90996587961828
10	779	ranked_779.pdb_clean	109.3524413800242
11	513	ranked_513.pdb_clean	113.96532733737288
12	344	ranked_344.pdb_clean	125.9763925253549
13	347	ranked_347.pdb_clean	127.87132214643356
14	534	ranked_534.pdb_clean	129.84126842780918
15	377	ranked_377.pdb_clean	135.81733743776468
16	306	ranked_306.pdb_clean	140.87997690572914
17	244	ranked_244.pdb_clean	144.76424029483675
18	376	ranked_376.pdb_clean	157.71251100048758
19	332	ranked_332.pdb_clean	158.37003044036138
20	430	ranked_430.pdb_clean	161.05440645121868
21	253	ranked_253.pdb_clean	165.14990651372946
22	107	ranked_107.pdb_clean	165.6630394866904
23	466	ranked_466.pdb_clean	170.87610072353718
24	326	ranked_326.pdb_clean	170.93228338433087
25	283	ranked_283.pdb_clean	171.07097580647795
26	464	ranked_464.pdb_clean	177.27872767414985
27	293	ranked_293.pdb_clean	180.92022370429694
28	265	ranked_265.pdb_clean	182.46252026671758
29	826	ranked_826.pdb_clean	192.73780263543918
30	414	ranked_414.pdb_clean	193.23413132531934
31	298	ranked_298.pdb_clean	199.4760668390435
32	345	ranked_345.pdb_clean	203.33664078768865
33	727	ranked_727.pdb_clean	204.85767026619047
34	380	ranked_380.pdb_clean	208.26515792024205
35	523	ranked_523.pdb_clean	209.7222625358987
36	484	ranked_484.pdb_clean	214.28351063484925
37	840	ranked_840.pdb_clean	214.70663727416186
38	251	ranked_251.pdb_clean	215.12596425497574
39	543	ranked_543.pdb_clean	220.462276502447
40	329	ranked_329.pdb_clean	225.5230527018588
41	459	ranked_459.pdb_clean	225.9706415769023
42	373	ranked_373.pdb_clean	227.1660801087992
43	242	ranked_242.pdb_clean	229.02047298137174
44	641	ranked_641.pdb_clean	233.40600227470813
45	378	ranked_378.pdb_clean	234.25332269885425
46	260	ranked_260.pdb_clean	234.3854644055971
47	531	ranked_531.pdb_clean	235.3751565979217
48	468	ranked_468.pdb_clean	242.09639792716663
49	397	ranked_397.pdb_clean	242.96041248864637
50	557	ranked_557.pdb_clean	243.30542781175748
51	446	ranked_446.pdb_clean	246.61103724866157
52	673	ranked_673.pdb_clean	246.840175406447
53	768	ranked_768.pdb_clean	252.41090629931628
54	383	ranked_383.pdb_clean	253.65861657389522
55	580	ranked_580.pdb_clean	254.20311554784413
56	325	ranked_325.pdb_clean	260.47452499805195
57	247	ranked_247.pdb_clean	264.5173376767083
58	816	ranked_816.pdb_clean	265.6008594535348
59	674	ranked_674.pdb_clean	266.483916972413
60	223	ranked_223.pdb_clean	266.51929069610696
61	304	ranked_304.pdb_clean	266.71537249524454
62	405	ranked_405.pdb_clean	279.01846304388766
63	585	ranked_585.pdb_clean	283.60441646435777
64	352	ranked_352.pdb_clean	283.6832080217531
65	520	ranked_520.pdb_clean	286.6359409211068
66	783	ranked_783.pdb_clean	287.0387539406113
67	684	ranked_684.pdb_clean	291.4413534740131
68	475	ranked_475.pdb_clean	292.71613802197965
69	601	ranked_601.pdb_clean	294.77783868445295
70	408	ranked_408.pdb_clean	296.0399569306451
71	509	ranked_509.pdb_clean	299.97548338769116
72	215	ranked_215.pdb_clean	301.24271861693865
73	452	ranked_452.pdb_clean	307.7265589896988
74	505	ranked_505.pdb_clean	307.8470181437426
75	357	ranked_357.pdb_clean	311.92490230215515
76	394	ranked_394.pdb_clean	313.7592994208526
77	319	ranked_319.pdb_clean	314.4712326938103
78	564	ranked_564.pdb_clean	317.7414463132435
79	284	ranked_284.pdb_clean	319.78422543846284
80	301	ranked_301.pdb_clean	332.90934722925226
81	486	ranked_486.pdb_clean	334.6215600778937
82	616	ranked_616.pdb_clean	338.78151164888027
83	429	ranked_429.pdb_clean	341.6123997250389
84	588	ranked_588.pdb_clean	343.55611843681163
85	561	ranked_561.pdb_clean	354.7718182853441
86	753	ranked_753.pdb_clean	355.08681718906894
87	622	ranked_622.pdb_clean	357.8565299917775
88	491	ranked_491.pdb_clean	357.94044204322483
89	669	ranked_669.pdb_clean	363.42451862414123
90	354	ranked_354.pdb_clean	368.04912942022156
91	631	ranked_631.pdb_clean	368.53204758207926
92	450	ranked_450.pdb_clean	372.51990954592736
93	193	ranked_193.pdb_clean	376.42311386402855
94	623	ranked_623.pdb_clean	379.88208424397476
95	451	ranked_451.pdb_clean	386.21213956501936
96	359	ranked_359.pdb_clean	387.09269724330886
97	626	ranked_626.pdb_clean	391.1434609979726
98	678	ranked_678.pdb_clean	393.27245818457357
99	574	ranked_574.pdb_clean	397.2669564609456
100	743	ranked_743.pdb_clean	397.54729141923485
101	542	ranked_542.pdb_clean	402.9402886901911
102	731	ranked_731.pdb_clean	406.1587392731493
103	571	ranked_571.pdb_clean	410.2787028629939
104	666	ranked_666.pdb_clean	413.8096489695712
105	843	ranked_843.pdb_clean	415.42567560585246
106	677	ranked_677.pdb_clean	416.3785690617758
107	587	ranked_587.pdb_clean	418.7319857410937
108	353	ranked_353.pdb_clean	420.0194705495113
109	404	ranked_404.pdb_clean	421.7427790631584
110	865	ranked_865.pdb_clean	422.53843672414575
111	795	ranked_795.pdb_clean	423.5311840228753
112	583	ranked_583.pdb_clean	425.2998791985384
113	942	ranked_942.pdb_clean	425.72447672744227
114	503	ranked_503.pdb_clean	426.2246592997624
115	577	ranked_577.pdb_clean	444.1280316797586
116	379	ranked_379.pdb_clean	448.6063315239288
117	202	ranked_202.pdb_clean	450.3608828747783
