#  old_rank	structure_name		score
0	424	ranked_424.pdb_clean	175.0080263645043
1	817	ranked_817.pdb_clean	191.47435959567454
2	415	ranked_415.pdb_clean	197.8492997392483
3	887	ranked_887.pdb_clean	210.15537880125143
4	814	ranked_814.pdb_clean	215.66864991319432
5	417	ranked_417.pdb_clean	217.15885566937223
6	862	ranked_862.pdb_clean	232.01530999131919
7	540	ranked_540.pdb_clean	235.30524967921517
8	463	ranked_463.pdb_clean	237.0432852818241
9	697	ranked_697.pdb_clean	261.79275275145017
10	494	ranked_494.pdb_clean	262.31421510586205
11	546	ranked_546.pdb_clean	276.78627394586675
12	524	ranked_524.pdb_clean	282.38168224453403
13	495	ranked_495.pdb_clean	293.229520904013
14	754	ranked_754.pdb_clean	296.3003558178946
15	679	ranked_679.pdb_clean	296.8769712581552
16	598	ranked_598.pdb_clean	301.1892207909431
17	202	ranked_202.pdb_clean	303.59061937423354
18	499	ranked_499.pdb_clean	308.544658519381
19	585	ranked_585.pdb_clean	310.6947410559009
20	288	ranked_288.pdb_clean	312.2471618692674
21	479	ranked_479.pdb_clean	323.5246208730231
22	655	ranked_655.pdb_clean	324.2244325939324
23	541	ranked_541.pdb_clean	324.2667095188193
24	672	ranked_672.pdb_clean	326.12752506153896
25	79	ranked_79.pdb_clean	327.7171787626535
26	721	ranked_721.pdb_clean	329.2172391072747
27	44	ranked_44.pdb_clean	332.32435181654984
28	483	ranked_483.pdb_clean	338.02207356128923
29	561	ranked_561.pdb_clean	338.21735785619137
30	431	ranked_431.pdb_clean	338.93220758519595
31	490	ranked_490.pdb_clean	338.96009228482825
32	126	ranked_126.pdb_clean	340.9160857768174
33	265	ranked_265.pdb_clean	342.09946294320827
34	615	ranked_615.pdb_clean	344.05068908117
35	763	ranked_763.pdb_clean	345.72450665876784
36	225	ranked_225.pdb_clean	346.99795161621705
37	149	ranked_149.pdb_clean	347.1324775859172
38	601	ranked_601.pdb_clean	347.3445315748252
39	207	ranked_207.pdb_clean	349.48741266688796
40	607	ranked_607.pdb_clean	349.9365223369441
41	765	ranked_765.pdb_clean	354.7830206052962
42	91	ranked_91.pdb_clean	355.82024094687796
43	842	ranked_842.pdb_clean	356.27907695566773
44	743	ranked_743.pdb_clean	358.6771293957317
45	18	ranked_18.pdb_clean	360.29392097874285
46	133	ranked_133.pdb_clean	362.8637832767274
47	583	ranked_583.pdb_clean	363.74140926146634
48	167	ranked_167.pdb_clean	366.58726948711643
49	153	ranked_153.pdb_clean	367.0695447682288
50	397	ranked_397.pdb_clean	368.4145930124867
51	335	ranked_335.pdb_clean	369.11135491718295
52	430	ranked_430.pdb_clean	369.87382456487535
53	244	ranked_244.pdb_clean	372.70291018615274
54	332	ranked_332.pdb_clean	373.6727142337639
55	423	ranked_423.pdb_clean	375.36894145381365
56	150	ranked_150.pdb_clean	376.0732472688932
57	219	ranked_219.pdb_clean	377.1867387761434
58	627	ranked_627.pdb_clean	377.5009729421871
59	363	ranked_363.pdb_clean	379.502960010535
60	27	ranked_27.pdb_clean	379.55978099357753
61	227	ranked_227.pdb_clean	380.1024976894224
62	503	ranked_503.pdb_clean	382.05284575170583
63	266	ranked_266.pdb_clean	384.187119676116
64	114	ranked_114.pdb_clean	384.3369266702359
65	214	ranked_214.pdb_clean	385.5457953068436
66	318	ranked_318.pdb_clean	385.70932429214935
67	90	ranked_90.pdb_clean	387.16394213906193
68	136	ranked_136.pdb_clean	388.74821844140496
69	191	ranked_191.pdb_clean	389.21499114481355
70	533	ranked_533.pdb_clean	390.40516506224407
71	250	ranked_250.pdb_clean	391.1308909095346
72	147	ranked_147.pdb_clean	394.05515985915497
73	462	ranked_462.pdb_clean	394.6418417954715
74	271	ranked_271.pdb_clean	394.99650866334747
75	519	ranked_519.pdb_clean	395.55106965459197
76	193	ranked_193.pdb_clean	396.5623967546556
77	851	ranked_851.pdb_clean	396.58410090147095
78	226	ranked_226.pdb_clean	396.64945040333754
79	218	ranked_218.pdb_clean	397.024366813665
80	300	ranked_300.pdb_clean	397.17294568755034
81	152	ranked_152.pdb_clean	400.096520487076
82	286	ranked_286.pdb_clean	400.24779797976043
83	164	ranked_164.pdb_clean	401.4718910492443
84	377	ranked_377.pdb_clean	401.6642324025409
85	194	ranked_194.pdb_clean	401.6861026094058
86	710	ranked_710.pdb_clean	401.9192772086279
