#  old_rank	structure_name		score
0	667	ranked_667.pdb_clean	128.04012232735235
1	622	ranked_622.pdb_clean	149.42707374357155
2	481	ranked_481.pdb_clean	154.03842886789812
3	260	ranked_260.pdb_clean	156.2348728329221
4	359	ranked_359.pdb_clean	159.35603786959652
5	610	ranked_610.pdb_clean	164.6784626052043
6	392	ranked_392.pdb_clean	166.88617881258102
7	431	ranked_431.pdb_clean	170.98171261765378
8	490	ranked_490.pdb_clean	172.9632117117929
9	684	ranked_684.pdb_clean	178.46043462275574
10	391	ranked_391.pdb_clean	178.9626817119305
11	680	ranked_680.pdb_clean	179.87183536882344
12	720	ranked_720.pdb_clean	180.9114866244365
13	576	ranked_576.pdb_clean	180.99308838925083
14	550	ranked_550.pdb_clean	183.16799971191293
15	332	ranked_332.pdb_clean	184.77846217566335
16	703	ranked_703.pdb_clean	187.19400971398002
17	654	ranked_654.pdb_clean	187.38828240166845
18	909	ranked_909.pdb_clean	187.77955655846148
19	886	ranked_886.pdb_clean	188.34560723787354
20	488	ranked_488.pdb_clean	188.44925471254302
21	643	ranked_643.pdb_clean	189.41618960805673
22	278	ranked_278.pdb_clean	190.06536821491784
23	111	ranked_111.pdb_clean	190.85129102865383
24	596	ranked_596.pdb_clean	191.07938781299123
25	921	ranked_921.pdb_clean	191.10886472190575
26	593	ranked_593.pdb_clean	192.72784035822758
27	237	ranked_237.pdb_clean	195.96357453180443
28	505	ranked_505.pdb_clean	196.5105764461915
29	615	ranked_615.pdb_clean	196.99798071274782
30	893	ranked_893.pdb_clean	197.92053915306582
31	515	ranked_515.pdb_clean	198.05624991475577
32	569	ranked_569.pdb_clean	198.1827368447967
33	763	ranked_763.pdb_clean	198.19525457129788
34	516	ranked_516.pdb_clean	201.96432201029953
35	502	ranked_502.pdb_clean	203.05688836438787
36	650	ranked_650.pdb_clean	203.61991046874365
37	297	ranked_297.pdb_clean	204.25255209126965
38	543	ranked_543.pdb_clean	204.63817339824732
39	642	ranked_642.pdb_clean	206.56098459088795
40	578	ranked_578.pdb_clean	206.9218047986849
41	910	ranked_910.pdb_clean	207.2375574195955
42	620	ranked_620.pdb_clean	208.0389037747101
43	581	ranked_581.pdb_clean	208.84608145315966
44	958	ranked_958.pdb_clean	212.35352207933457
45	124	ranked_124.pdb_clean	214.403125286926
46	545	ranked_545.pdb_clean	214.94763990495713
47	461	ranked_461.pdb_clean	215.84387147701486
