#  old_rank	structure_name		score
0	820	ranked_820.pdb_clean	-36.833152800581225
1	810	ranked_810.pdb_clean	-24.02248920462568
2	881	ranked_881.pdb_clean	-13.827226624703606
3	804	ranked_804.pdb_clean	-8.410553489463236
4	893	ranked_893.pdb_clean	-8.400460735840618
5	815	ranked_815.pdb_clean	-1.6978506419027042
6	853	ranked_853.pdb_clean	-1.497940050302745
7	826	ranked_826.pdb_clean	1.2102632271736624
8	823	ranked_823.pdb_clean	2.2094208239929998
9	799	ranked_799.pdb_clean	2.602443691580085
10	814	ranked_814.pdb_clean	6.888987611149005
11	915	ranked_915.pdb_clean	9.067281509293686
12	805	ranked_805.pdb_clean	12.75816857927645
13	846	ranked_846.pdb_clean	13.74114289049573
14	8	ranked_8.pdb_clean	15.076197581307177
15	871	ranked_871.pdb_clean	15.146601443989717
16	850	ranked_850.pdb_clean	18.057381893031696
17	798	ranked_798.pdb_clean	19.381988942418907
18	806	ranked_806.pdb_clean	22.342896149647423
19	812	ranked_812.pdb_clean	23.856453562478812
20	811	ranked_811.pdb_clean	31.446510632362582
21	829	ranked_829.pdb_clean	32.375888958479074
22	827	ranked_827.pdb_clean	32.45423741512901
23	809	ranked_809.pdb_clean	34.91908360855131
24	647	ranked_647.pdb_clean	37.33364793965699
25	873	ranked_873.pdb_clean	38.16259877625392
26	803	ranked_803.pdb_clean	43.340106692877974
27	859	ranked_859.pdb_clean	45.59010429078422
28	813	ranked_813.pdb_clean	46.50451756556779
29	841	ranked_841.pdb_clean	47.090221964288425
30	13	ranked_13.pdb_clean	49.32956671104832
31	854	ranked_854.pdb_clean	50.977252972247676
32	64	ranked_64.pdb_clean	51.785830794519306
33	925	ranked_925.pdb_clean	52.97882311289147
34	839	ranked_839.pdb_clean	54.806901767888625
35	867	ranked_867.pdb_clean	55.327436592128755
36	883	ranked_883.pdb_clean	56.613427337714405
37	171	ranked_171.pdb_clean	57.34738683791651
38	870	ranked_870.pdb_clean	59.083197516291925
39	2	ranked_2.pdb_clean	59.69291567647837
40	834	ranked_834.pdb_clean	60.85403687117779
41	5	ranked_5.pdb_clean	66.8206012308257
42	835	ranked_835.pdb_clean	67.62099174849564
43	836	ranked_836.pdb_clean	68.03444916594543
44	10	ranked_10.pdb_clean	68.25089107967202
45	22	ranked_22.pdb_clean	68.75337288083009
46	808	ranked_808.pdb_clean	71.75931840087475
47	897	ranked_897.pdb_clean	75.46106025108256
48	856	ranked_856.pdb_clean	76.48648246886856
49	824	ranked_824.pdb_clean	78.74181067108569
50	802	ranked_802.pdb_clean	79.30091659883516
51	0	ranked_0.pdb_clean	81.19623292752973
52	842	ranked_842.pdb_clean	85.14252126077099
53	971	ranked_971.pdb_clean	92.39338894943162
54	818	ranked_818.pdb_clean	92.39851801654157
55	148	ranked_148.pdb_clean	94.53229749566856
56	949	ranked_949.pdb_clean	94.57253406962494
57	865	ranked_865.pdb_clean	94.93902195971336
58	831	ranked_831.pdb_clean	97.12475770116743
59	15	ranked_15.pdb_clean	97.2058588465292
60	334	ranked_334.pdb_clean	99.38259730298745
61	817	ranked_817.pdb_clean	100.56598531552422
62	906	ranked_906.pdb_clean	101.31677938463261
63	82	ranked_82.pdb_clean	101.80567131796909
64	706	ranked_706.pdb_clean	104.33310873553893
65	837	ranked_837.pdb_clean	104.57219825965592
66	3	ranked_3.pdb_clean	104.77120517125675
67	807	ranked_807.pdb_clean	105.10266388949412
68	55	ranked_55.pdb_clean	105.53062563273537
69	118	ranked_118.pdb_clean	108.4899585088717
70	1	ranked_1.pdb_clean	108.56283733168306
71	275	ranked_275.pdb_clean	109.9434927256477
72	880	ranked_880.pdb_clean	110.3603905241321
73	24	ranked_24.pdb_clean	114.63131232314296
74	916	ranked_916.pdb_clean	115.2362772235488
75	154	ranked_154.pdb_clean	119.59020805716295
76	26	ranked_26.pdb_clean	123.17174155206865
77	239	ranked_239.pdb_clean	124.52261368508854
78	237	ranked_237.pdb_clean	124.87883972946662
79	117	ranked_117.pdb_clean	129.1291983368921
80	9	ranked_9.pdb_clean	136.26026385292863
81	282	ranked_282.pdb_clean	136.54084753731124
82	373	ranked_373.pdb_clean	138.05292687272873
83	833	ranked_833.pdb_clean	139.75786146309065
84	390	ranked_390.pdb_clean	140.5907105023066
85	323	ranked_323.pdb_clean	141.0385507277236
86	280	ranked_280.pdb_clean	145.47564330414076
87	440	ranked_440.pdb_clean	145.77077182547515
88	310	ranked_310.pdb_clean	145.93744772787207
89	244	ranked_244.pdb_clean	149.81472968306747
90	4	ranked_4.pdb_clean	154.5487164529998
91	439	ranked_439.pdb_clean	155.47868464343978
92	304	ranked_304.pdb_clean	157.6166715095616
93	7	ranked_7.pdb_clean	157.65401923696965
94	223	ranked_223.pdb_clean	160.2147089837116
95	314	ranked_314.pdb_clean	160.4338403256148
96	208	ranked_208.pdb_clean	160.5242047843709
97	479	ranked_479.pdb_clean	161.45622297194146
98	192	ranked_192.pdb_clean	165.37343839707057
99	173	ranked_173.pdb_clean	167.4347525048128
100	102	ranked_102.pdb_clean	167.77918396390325
101	709	ranked_709.pdb_clean	169.93342496041632
102	690	ranked_690.pdb_clean	170.38339733592522
