#  old_rank	structure_name		score
0	374	ranked_374.pdb_clean	-191.78468149807037
1	210	ranked_210.pdb_clean	-183.78895004623007
2	159	ranked_159.pdb_clean	-171.66809599961832
3	403	ranked_403.pdb_clean	-169.19536740193564
4	266	ranked_266.pdb_clean	-164.40459422405428
5	268	ranked_268.pdb_clean	-162.6451803752709
6	424	ranked_424.pdb_clean	-160.03013842937423
7	339	ranked_339.pdb_clean	-156.38966544749047
8	129	ranked_129.pdb_clean	-153.50198073332191
9	279	ranked_279.pdb_clean	-153.04002574926844
10	362	ranked_362.pdb_clean	-152.95834271810264
11	155	ranked_155.pdb_clean	-152.61238143742617
12	221	ranked_221.pdb_clean	-148.3571363054004
13	249	ranked_249.pdb_clean	-147.08946970693074
14	224	ranked_224.pdb_clean	-143.5359438836931
15	197	ranked_197.pdb_clean	-142.12494381081086
16	271	ranked_271.pdb_clean	-142.08308036837678
17	263	ranked_263.pdb_clean	-139.78729127620255
18	180	ranked_180.pdb_clean	-138.08786287057347
19	162	ranked_162.pdb_clean	-135.7388607099464
20	382	ranked_382.pdb_clean	-129.1022281239168
21	380	ranked_380.pdb_clean	-125.1386944536755
22	359	ranked_359.pdb_clean	-124.22425283376512
23	404	ranked_404.pdb_clean	-123.55554843997139
24	319	ranked_319.pdb_clean	-120.39871609702199
25	283	ranked_283.pdb_clean	-114.53588514240812
26	581	ranked_581.pdb_clean	-110.90869118571084
27	539	ranked_539.pdb_clean	-107.94776611700395
28	395	ranked_395.pdb_clean	-107.5525446592543
29	580	ranked_580.pdb_clean	-104.41187227833476
30	105	ranked_105.pdb_clean	-100.62133327969858
31	489	ranked_489.pdb_clean	-97.95653527173715
32	189	ranked_189.pdb_clean	-96.26854552408948
33	228	ranked_228.pdb_clean	-94.96759497463498
34	83	ranked_83.pdb_clean	-93.25329154775507
35	411	ranked_411.pdb_clean	-87.97816600301756
36	64	ranked_64.pdb_clean	-86.4174085900104
37	47	ranked_47.pdb_clean	-85.79576120390153
38	497	ranked_497.pdb_clean	-83.89752073095649
39	260	ranked_260.pdb_clean	-82.76232887051259
40	61	ranked_61.pdb_clean	-80.978584487626
41	402	ranked_402.pdb_clean	-80.2373647922339
