#  old_rank	structure_name		score
0	798	ranked_798.pdb_clean	-110.19168888219518
1	979	ranked_979.pdb_clean	-104.06680674898206
2	520	ranked_520.pdb_clean	-85.69566956797814
3	693	ranked_693.pdb_clean	-76.39017271733336
4	823	ranked_823.pdb_clean	-68.89546679235197
5	896	ranked_896.pdb_clean	-67.74320231633101
6	856	ranked_856.pdb_clean	-65.45679839961578
7	813	ranked_813.pdb_clean	-64.9920631851725
8	956	ranked_956.pdb_clean	-57.93227538079577
9	989	ranked_989.pdb_clean	-57.810244278601694
10	996	ranked_996.pdb_clean	-57.29557430895915
11	794	ranked_794.pdb_clean	-57.08947039161493
12	486	ranked_486.pdb_clean	-56.241269704450325
13	211	ranked_211.pdb_clean	-55.591102000125105
14	426	ranked_426.pdb_clean	-54.25966031814333
15	373	ranked_373.pdb_clean	-54.00911083511458
16	786	ranked_786.pdb_clean	-53.63986043551957
17	432	ranked_432.pdb_clean	-53.2744262517229
18	763	ranked_763.pdb_clean	-51.37990922726291
19	430	ranked_430.pdb_clean	-51.263901913576746
20	75	ranked_75.pdb_clean	-49.26529498877091
21	366	ranked_366.pdb_clean	-48.73923001215203
22	408	ranked_408.pdb_clean	-48.5793464596407
23	444	ranked_444.pdb_clean	-46.31310982527815
24	506	ranked_506.pdb_clean	-45.87141946411843
25	145	ranked_145.pdb_clean	-44.717899335947756
26	121	ranked_121.pdb_clean	-43.98462090585055
27	443	ranked_443.pdb_clean	-43.795249685378835
28	222	ranked_222.pdb_clean	-43.73635081152449
29	106	ranked_106.pdb_clean	-43.6978305874115
30	450	ranked_450.pdb_clean	-42.91572626757065
31	365	ranked_365.pdb_clean	-42.225515070716185
32	341	ranked_341.pdb_clean	-40.963315847419146
33	843	ranked_843.pdb_clean	-40.31887637710279
34	96	ranked_96.pdb_clean	-40.20473716786549
35	774	ranked_774.pdb_clean	-40.048259246149826
36	62	ranked_62.pdb_clean	-39.32730215136454
37	3	ranked_3.pdb_clean	-38.519935619184906
38	360	ranked_360.pdb_clean	-37.91350352107335
39	403	ranked_403.pdb_clean	-37.771570710444955
40	874	ranked_874.pdb_clean	-37.76555758490864
41	199	ranked_199.pdb_clean	-37.42345461184287
42	130	ranked_130.pdb_clean	-37.39839121047503
43	610	ranked_610.pdb_clean	-37.23441289006889
44	111	ranked_111.pdb_clean	-36.56008291681074
45	74	ranked_74.pdb_clean	-36.37298948259895
46	72	ranked_72.pdb_clean	-36.270537765475616
47	621	ranked_621.pdb_clean	-36.07482563132024
48	42	ranked_42.pdb_clean	-35.649633495554795
49	571	ranked_571.pdb_clean	-34.830185136204506
50	872	ranked_872.pdb_clean	-34.63027087991625
51	532	ranked_532.pdb_clean	-34.289597105119626
52	555	ranked_555.pdb_clean	-34.11332741870784
53	44	ranked_44.pdb_clean	-33.982045865359524
54	205	ranked_205.pdb_clean	-33.55617908949976
55	331	ranked_331.pdb_clean	-33.18694560792507
56	901	ranked_901.pdb_clean	-33.06018916309462
57	906	ranked_906.pdb_clean	-32.677209738922464
58	924	ranked_924.pdb_clean	-32.37194165084867
59	988	ranked_988.pdb_clean	-32.181216454422554
60	498	ranked_498.pdb_clean	-31.979747177533405
61	614	ranked_614.pdb_clean	-31.029810206837066
