#  old_rank	structure_name		score
0	52	ranked_52.pdb_clean	579.7589174311827
1	876	ranked_876.pdb_clean	614.0807289958351
2	78	ranked_78.pdb_clean	711.589409274954
3	278	ranked_278.pdb_clean	746.2921063853871
4	494	ranked_494.pdb_clean	829.7127417376346
5	231	ranked_231.pdb_clean	881.1047072969914
6	853	ranked_853.pdb_clean	944.8204481258117
7	648	ranked_648.pdb_clean	967.3413908252068
8	0	ranked_0.pdb_clean	985.8333036353214
9	17	ranked_17.pdb_clean	998.1683200317931
10	90	ranked_90.pdb_clean	1035.5950757529663
11	53	ranked_53.pdb_clean	1039.5894597265283
12	220	ranked_220.pdb_clean	1063.8149425098538
13	452	ranked_452.pdb_clean	1102.684401874187
14	22	ranked_22.pdb_clean	1115.3521888058672
15	50	ranked_50.pdb_clean	1126.0165497531589
16	859	ranked_859.pdb_clean	1159.1317769168668
17	61	ranked_61.pdb_clean	1176.63802786083
18	985	ranked_985.pdb_clean	1179.3130126283354
19	15	ranked_15.pdb_clean	1197.1284504244331
20	67	ranked_67.pdb_clean	1199.043878279263
21	7	ranked_7.pdb_clean	1203.3669913512701
22	564	ranked_564.pdb_clean	1204.3800959413657
23	98	ranked_98.pdb_clean	1204.5722686576898
24	257	ranked_257.pdb_clean	1240.7860585869612
25	241	ranked_241.pdb_clean	1257.1565884787333
26	809	ranked_809.pdb_clean	1257.6178618937993
27	14	ranked_14.pdb_clean	1257.7829197403994
28	9	ranked_9.pdb_clean	1257.927374382785
29	591	ranked_591.pdb_clean	1259.4479978741053
30	873	ranked_873.pdb_clean	1266.8812138845462
31	56	ranked_56.pdb_clean	1278.210136057466
32	168	ranked_168.pdb_clean	1280.7501084800676
33	115	ranked_115.pdb_clean	1280.8058967398008
34	405	ranked_405.pdb_clean	1281.8054527644686
35	727	ranked_727.pdb_clean	1285.5837916341427
36	435	ranked_435.pdb_clean	1322.814941531376
37	784	ranked_784.pdb_clean	1336.8139105140826
38	450	ranked_450.pdb_clean	1337.54175137051
39	127	ranked_127.pdb_clean	1338.902121615005
40	58	ranked_58.pdb_clean	1342.28229612549
41	47	ranked_47.pdb_clean	1352.055768895092
42	16	ranked_16.pdb_clean	1354.724755708508
43	343	ranked_343.pdb_clean	1355.5957665103708
44	753	ranked_753.pdb_clean	1357.5917270601087
45	480	ranked_480.pdb_clean	1359.085135310549
46	364	ranked_364.pdb_clean	1362.314083312128
47	2	ranked_2.pdb_clean	1366.9117791433678
48	888	ranked_888.pdb_clean	1367.8818273653194
49	3	ranked_3.pdb_clean	1368.4489828518824
50	325	ranked_325.pdb_clean	1372.2995481605285
51	251	ranked_251.pdb_clean	1374.8724055451885
52	8	ranked_8.pdb_clean	1377.3067951089727
53	12	ranked_12.pdb_clean	1379.024029891583
54	301	ranked_301.pdb_clean	1394.0301569556284
55	261	ranked_261.pdb_clean	1395.5118699457817
56	627	ranked_627.pdb_clean	1401.4406067270554
57	227	ranked_227.pdb_clean	1403.6071389032577
58	300	ranked_300.pdb_clean	1407.5965340210257
59	380	ranked_380.pdb_clean	1408.4130984407482
60	1	ranked_1.pdb_clean	1421.0563728070977
61	92	ranked_92.pdb_clean	1421.3778694086127
62	111	ranked_111.pdb_clean	1426.1631146449283
63	88	ranked_88.pdb_clean	1446.900515376385
64	100	ranked_100.pdb_clean	1451.7856842842953
65	77	ranked_77.pdb_clean	1456.7891358156717
66	60	ranked_60.pdb_clean	1464.0220028116364
67	230	ranked_230.pdb_clean	1465.092058003084
68	59	ranked_59.pdb_clean	1466.535104922358
69	10	ranked_10.pdb_clean	1471.606300626616
70	235	ranked_235.pdb_clean	1473.2723729936972
71	271	ranked_271.pdb_clean	1475.5221482634636
72	172	ranked_172.pdb_clean	1476.525119261304
73	340	ranked_340.pdb_clean	1483.7460916391276
74	287	ranked_287.pdb_clean	1486.8201241249792
75	153	ranked_153.pdb_clean	1491.6654357893553
76	128	ranked_128.pdb_clean	1491.6813376097964
77	19	ranked_19.pdb_clean	1492.2240716224542
78	674	ranked_674.pdb_clean	1493.8539613259832
79	780	ranked_780.pdb_clean	1498.0074090686164
80	186	ranked_186.pdb_clean	1500.1292738926654
81	145	ranked_145.pdb_clean	1500.9890555695038
82	259	ranked_259.pdb_clean	1501.8739526394586
83	187	ranked_187.pdb_clean	1503.265310653166
84	443	ranked_443.pdb_clean	1504.9158990122892
85	891	ranked_891.pdb_clean	1506.0846462381649
86	745	ranked_745.pdb_clean	1506.6780518376204
87	64	ranked_64.pdb_clean	1510.4148107242218
88	504	ranked_504.pdb_clean	1514.577095336825
89	288	ranked_288.pdb_clean	1522.3892751014619
90	146	ranked_146.pdb_clean	1523.852171241366
91	918	ranked_918.pdb_clean	1527.2161366852608
92	279	ranked_279.pdb_clean	1527.2686463796417
93	617	ranked_617.pdb_clean	1528.4297844412886
94	219	ranked_219.pdb_clean	1528.527878152504
95	423	ranked_423.pdb_clean	1529.4929164630603
96	112	ranked_112.pdb_clean	1532.8085379014312
97	500	ranked_500.pdb_clean	1542.4628783424434
98	308	ranked_308.pdb_clean	1548.798823386496
99	104	ranked_104.pdb_clean	1549.1566932339833
100	608	ranked_608.pdb_clean	1549.1723400987844
101	691	ranked_691.pdb_clean	1551.7764490445343
102	283	ranked_283.pdb_clean	1554.8471488314112
103	222	ranked_222.pdb_clean	1555.5042064445322
104	851	ranked_851.pdb_clean	1556.4978346059388
105	330	ranked_330.pdb_clean	1563.41647666997
106	486	ranked_486.pdb_clean	1571.159266281982
107	129	ranked_129.pdb_clean	1571.7536997532593
108	723	ranked_723.pdb_clean	1585.038004962629
109	225	ranked_225.pdb_clean	1585.3127557901348
110	306	ranked_306.pdb_clean	1585.3586404448452
111	553	ranked_553.pdb_clean	1593.065967924799
112	683	ranked_683.pdb_clean	1594.003937155151
113	506	ranked_506.pdb_clean	1601.4309068708908
114	246	ranked_246.pdb_clean	1601.4941809309569
115	66	ranked_66.pdb_clean	1601.869222163756
116	598	ranked_598.pdb_clean	1606.038481961663
117	324	ranked_324.pdb_clean	1612.4986844925706
118	713	ranked_713.pdb_clean	1619.523827290111
119	243	ranked_243.pdb_clean	1623.825886377243
120	114	ranked_114.pdb_clean	1629.150357358198
121	773	ranked_773.pdb_clean	1633.2328064654657
122	176	ranked_176.pdb_clean	1633.9047768170635
123	74	ranked_74.pdb_clean	1634.9287340557769
124	103	ranked_103.pdb_clean	1640.2817689848328
125	852	ranked_852.pdb_clean	1640.7089703735883
126	462	ranked_462.pdb_clean	1641.875952122152
127	253	ranked_253.pdb_clean	1644.0910020681395
128	160	ranked_160.pdb_clean	1644.5701057437313
129	438	ranked_438.pdb_clean	1645.4549813453827
130	970	ranked_970.pdb_clean	1651.132701786201
