#  old_rank	structure_name		score
0	937	ranked_937.pdb_clean	-100.52965633173986
1	745	ranked_745.pdb_clean	-96.81794447857483
2	823	ranked_823.pdb_clean	-96.66518465624712
3	956	ranked_956.pdb_clean	-96.16148004438034
4	952	ranked_952.pdb_clean	-95.12269234683839
5	735	ranked_735.pdb_clean	-94.88633447384255
6	851	ranked_851.pdb_clean	-93.73093544340384
7	929	ranked_929.pdb_clean	-91.62363735152486
8	680	ranked_680.pdb_clean	-91.57962963146909
9	634	ranked_634.pdb_clean	-91.16189092235967
10	804	ranked_804.pdb_clean	-90.9555385860249
11	901	ranked_901.pdb_clean	-88.22610620132372
12	833	ranked_833.pdb_clean	-87.60674563536533
13	703	ranked_703.pdb_clean	-86.60784864874151
14	657	ranked_657.pdb_clean	-86.03511114215284
15	604	ranked_604.pdb_clean	-85.85108690018612
16	172	ranked_172.pdb_clean	-85.46084381495047
17	954	ranked_954.pdb_clean	-84.39285609514104
18	862	ranked_862.pdb_clean	-84.38663190998244
19	995	ranked_995.pdb_clean	-84.17926821699996
20	616	ranked_616.pdb_clean	-83.9193880571751
21	701	ranked_701.pdb_clean	-83.85881663471784
22	926	ranked_926.pdb_clean	-83.5285529813025
23	156	ranked_156.pdb_clean	-83.05825942975733
24	972	ranked_972.pdb_clean	-82.20982985765738
25	827	ranked_827.pdb_clean	-81.996018713161
26	882	ranked_882.pdb_clean	-81.8375123018482
27	117	ranked_117.pdb_clean	-81.79954645570038
28	918	ranked_918.pdb_clean	-80.95968001689519
29	697	ranked_697.pdb_clean	-80.79947980233112
30	655	ranked_655.pdb_clean	-80.55022742438632
31	958	ranked_958.pdb_clean	-80.38382097525744
32	169	ranked_169.pdb_clean	-80.13912624046603
33	140	ranked_140.pdb_clean	-79.40745824173673
34	916	ranked_916.pdb_clean	-79.25302980333989
35	717	ranked_717.pdb_clean	-78.4621682353263
36	563	ranked_563.pdb_clean	-78.39741461492603
37	776	ranked_776.pdb_clean	-78.35497684376911
38	119	ranked_119.pdb_clean	-78.1484528934413
39	653	ranked_653.pdb_clean	-78.10303976771412
40	681	ranked_681.pdb_clean	-77.7898372796509
41	658	ranked_658.pdb_clean	-77.19063415541414
42	988	ranked_988.pdb_clean	-77.17506123741114
43	177	ranked_177.pdb_clean	-77.00532299465127
44	780	ranked_780.pdb_clean	-76.92009188926397
45	731	ranked_731.pdb_clean	-76.8595568126395
46	41	ranked_41.pdb_clean	-76.55415274011553
47	186	ranked_186.pdb_clean	-76.4918186669483
48	104	ranked_104.pdb_clean	-76.46820071509839
49	964	ranked_964.pdb_clean	-76.46052493790722
50	1	ranked_1.pdb_clean	-76.42208599959407
51	176	ranked_176.pdb_clean	-76.19605013986609
52	705	ranked_705.pdb_clean	-76.13814737840346
53	157	ranked_157.pdb_clean	-76.08874124427406
54	908	ranked_908.pdb_clean	-75.96816753276104
55	185	ranked_185.pdb_clean	-75.92052621178281
56	103	ranked_103.pdb_clean	-75.9184534423032
57	927	ranked_927.pdb_clean	-75.8917710499571
58	660	ranked_660.pdb_clean	-75.86999414598085
59	86	ranked_86.pdb_clean	-75.69549390551936
60	662	ranked_662.pdb_clean	-75.62609790099562
61	980	ranked_980.pdb_clean	-75.5885783167565
62	84	ranked_84.pdb_clean	-75.4758759089073
63	684	ranked_684.pdb_clean	-75.28587677810468
64	698	ranked_698.pdb_clean	-75.20769203017996
65	845	ranked_845.pdb_clean	-75.03476560378914
66	205	ranked_205.pdb_clean	-75.02915658738296
67	650	ranked_650.pdb_clean	-74.88818692693462
68	893	ranked_893.pdb_clean	-74.73422749743679
69	164	ranked_164.pdb_clean	-74.47404285765865
70	672	ranked_672.pdb_clean	-74.4599031401793
71	10	ranked_10.pdb_clean	-74.14796182410979
72	228	ranked_228.pdb_clean	-74.0443967515876
73	903	ranked_903.pdb_clean	-73.52640225716998
74	126	ranked_126.pdb_clean	-73.24259783130869
75	27	ranked_27.pdb_clean	-72.50478532490028
76	32	ranked_32.pdb_clean	-72.38340767008822
77	621	ranked_621.pdb_clean	-72.29661396246364
78	768	ranked_768.pdb_clean	-72.26981461790909
79	709	ranked_709.pdb_clean	-72.24573795842568
80	790	ranked_790.pdb_clean	-72.22874321441604
81	652	ranked_652.pdb_clean	-72.09843322668486
82	700	ranked_700.pdb_clean	-72.08024737512196
83	61	ranked_61.pdb_clean	-72.04441937550372
84	160	ranked_160.pdb_clean	-71.88655689071197
85	129	ranked_129.pdb_clean	-71.76528835306338
86	847	ranked_847.pdb_clean	-71.5873279125199
