#  old_rank	structure_name		score
0	5	ranked_5.pdb_clean	-765.4780317820067
1	3	ranked_3.pdb_clean	-762.3911139785288
2	599	ranked_599.pdb_clean	-719.057541588875
3	489	ranked_489.pdb_clean	-714.9520749655495
4	514	ranked_514.pdb_clean	-707.8022891644309
5	453	ranked_453.pdb_clean	-705.4047171392684
6	829	ranked_829.pdb_clean	-703.4868840687138
7	15	ranked_15.pdb_clean	-702.772376248368
8	541	ranked_541.pdb_clean	-700.557003897986
9	672	ranked_672.pdb_clean	-699.6463231557053
10	21	ranked_21.pdb_clean	-696.8818895938485
11	677	ranked_677.pdb_clean	-696.8215287794069
12	524	ranked_524.pdb_clean	-695.1005405942533
13	955	ranked_955.pdb_clean	-688.5753526177576
14	436	ranked_436.pdb_clean	-686.7980103923453
15	820	ranked_820.pdb_clean	-686.5413362626581
16	797	ranked_797.pdb_clean	-684.9282938547532
17	553	ranked_553.pdb_clean	-662.1948840504516
18	30	ranked_30.pdb_clean	-653.9541696943185
19	594	ranked_594.pdb_clean	-653.8825273647441
20	414	ranked_414.pdb_clean	-650.0260787160761
21	24	ranked_24.pdb_clean	-647.1961868139554
22	807	ranked_807.pdb_clean	-643.7455118492304
23	555	ranked_555.pdb_clean	-642.2286582968363
24	17	ranked_17.pdb_clean	-636.1363770186247
25	652	ranked_652.pdb_clean	-633.1230564573715
26	835	ranked_835.pdb_clean	-632.4365427000273
27	532	ranked_532.pdb_clean	-629.8918198396104
28	714	ranked_714.pdb_clean	-629.4903871595819
29	894	ranked_894.pdb_clean	-624.6777442131287
30	13	ranked_13.pdb_clean	-623.4776660352469
31	533	ranked_533.pdb_clean	-616.89479434159
32	12	ranked_12.pdb_clean	-611.3107888397701
33	561	ranked_561.pdb_clean	-609.4037068007863
34	565	ranked_565.pdb_clean	-606.3834475452728
35	87	ranked_87.pdb_clean	-604.6331110352514
36	1	ranked_1.pdb_clean	-604.2834115865278
37	596	ranked_596.pdb_clean	-600.7261273931011
38	634	ranked_634.pdb_clean	-593.8127057531802
39	23	ranked_23.pdb_clean	-592.0080993554292
40	374	ranked_374.pdb_clean	-587.2194138952924
41	878	ranked_878.pdb_clean	-584.7727388086943
42	642	ranked_642.pdb_clean	-583.636778975077
43	19	ranked_19.pdb_clean	-574.8629401670638
44	6	ranked_6.pdb_clean	-574.4100598553424
45	140	ranked_140.pdb_clean	-574.0575029889495
46	625	ranked_625.pdb_clean	-573.4226584655802
47	570	ranked_570.pdb_clean	-560.3487472951905
48	831	ranked_831.pdb_clean	-559.8014143119506
49	685	ranked_685.pdb_clean	-550.700865996162
50	408	ranked_408.pdb_clean	-547.9070161107749
51	729	ranked_729.pdb_clean	-547.2211274558205
52	864	ranked_864.pdb_clean	-542.4213775747126
53	7	ranked_7.pdb_clean	-539.3060147739433
54	585	ranked_585.pdb_clean	-537.9228481444492
55	2	ranked_2.pdb_clean	-527.2074968991633
56	433	ranked_433.pdb_clean	-522.6861784203396
57	576	ranked_576.pdb_clean	-517.0981096494028
58	629	ranked_629.pdb_clean	-508.7206229225516
59	602	ranked_602.pdb_clean	-508.448070232444
60	963	ranked_963.pdb_clean	-506.4615009789781
61	82	ranked_82.pdb_clean	-503.33215670147075
62	22	ranked_22.pdb_clean	-502.9217995512389
63	834	ranked_834.pdb_clean	-500.2970862171201
64	549	ranked_549.pdb_clean	-498.70564804827336
65	8	ranked_8.pdb_clean	-496.6746738590115
66	4	ranked_4.pdb_clean	-489.96881521354584
67	503	ranked_503.pdb_clean	-489.57723521758555
68	501	ranked_501.pdb_clean	-485.8766182116714
69	334	ranked_334.pdb_clean	-481.2561313268171
70	25	ranked_25.pdb_clean	-481.24246202405294
71	905	ranked_905.pdb_clean	-476.6882960616159
72	607	ranked_607.pdb_clean	-474.54241075208785
73	413	ranked_413.pdb_clean	-472.12179503435465
74	903	ranked_903.pdb_clean	-471.8632790455317
75	920	ranked_920.pdb_clean	-460.9101404623288
76	841	ranked_841.pdb_clean	-455.70739013816717
77	91	ranked_91.pdb_clean	-447.7494456144479
78	92	ranked_92.pdb_clean	-444.82489369113904
79	967	ranked_967.pdb_clean	-440.81483729227847
80	544	ranked_544.pdb_clean	-437.63488304390495
81	308	ranked_308.pdb_clean	-435.4875416955672
82	593	ranked_593.pdb_clean	-434.9329236625552
83	296	ranked_296.pdb_clean	-428.3695330229545
84	747	ranked_747.pdb_clean	-427.6784882726266
85	580	ranked_580.pdb_clean	-425.9559264138793
86	269	ranked_269.pdb_clean	-425.35368407761183
87	237	ranked_237.pdb_clean	-418.98627743769424
88	947	ranked_947.pdb_clean	-414.71046688861895
89	186	ranked_186.pdb_clean	-413.8309524948529
90	0	ranked_0.pdb_clean	-407.86792287915694
91	10	ranked_10.pdb_clean	-405.6483492752408
92	75	ranked_75.pdb_clean	-404.63267500628785
93	31	ranked_31.pdb_clean	-404.4600696467304
94	686	ranked_686.pdb_clean	-404.39117885447797
95	232	ranked_232.pdb_clean	-401.1959529987655
96	227	ranked_227.pdb_clean	-401.137327301514
97	261	ranked_261.pdb_clean	-400.9515013694519
98	664	ranked_664.pdb_clean	-399.3606108415179
99	885	ranked_885.pdb_clean	-399.20642473432645
100	716	ranked_716.pdb_clean	-391.00441358423535
101	14	ranked_14.pdb_clean	-389.206642140226
102	415	ranked_415.pdb_clean	-388.1546643141651
103	589	ranked_589.pdb_clean	-387.03366125021535
104	301	ranked_301.pdb_clean	-383.6258867423636
105	365	ranked_365.pdb_clean	-380.5897620431566
106	157	ranked_157.pdb_clean	-379.4886106720058
107	253	ranked_253.pdb_clean	-379.03641378388124
108	267	ranked_267.pdb_clean	-378.7378319796085
109	245	ranked_245.pdb_clean	-378.3800925771549
110	994	ranked_994.pdb_clean	-376.52080982492896
111	326	ranked_326.pdb_clean	-374.43655228943646
112	241	ranked_241.pdb_clean	-372.74327152679655
113	480	ranked_480.pdb_clean	-371.46164771876164
114	288	ranked_288.pdb_clean	-370.42468777527336
115	18	ranked_18.pdb_clean	-368.1617250979684
116	847	ranked_847.pdb_clean	-367.79470862099953
117	221	ranked_221.pdb_clean	-365.84847177137584
118	192	ranked_192.pdb_clean	-363.06507803742426
119	216	ranked_216.pdb_clean	-358.5406255018943
120	283	ranked_283.pdb_clean	-357.9439681476878
121	479	ranked_479.pdb_clean	-355.77909438570885
122	105	ranked_105.pdb_clean	-352.62438694428363
123	198	ranked_198.pdb_clean	-350.7242944766838
124	199	ranked_199.pdb_clean	-349.5035055368097
125	611	ranked_611.pdb_clean	-346.25596158813954
126	511	ranked_511.pdb_clean	-343.05781849308505
127	211	ranked_211.pdb_clean	-342.4741865867867
128	865	ranked_865.pdb_clean	-341.32135094958994
129	268	ranked_268.pdb_clean	-331.43784403377504
130	837	ranked_837.pdb_clean	-330.88668191112754
131	939	ranked_939.pdb_clean	-329.80548600469376
132	331	ranked_331.pdb_clean	-322.7531194529621
133	129	ranked_129.pdb_clean	-316.5598890145275
134	653	ranked_653.pdb_clean	-313.8560290614081
135	209	ranked_209.pdb_clean	-311.480026939469
136	996	ranked_996.pdb_clean	-304.77865914965514
137	475	ranked_475.pdb_clean	-299.9907043069107
138	949	ranked_949.pdb_clean	-297.42288195545257
139	482	ranked_482.pdb_clean	-295.09802417708244
140	483	ranked_483.pdb_clean	-291.65790184997974
141	274	ranked_274.pdb_clean	-289.1939083437419
142	678	ranked_678.pdb_clean	-287.26256705719027
143	622	ranked_622.pdb_clean	-285.3250809588456
144	265	ranked_265.pdb_clean	-284.5798450831512
145	850	ranked_850.pdb_clean	-284.0858643478384
146	56	ranked_56.pdb_clean	-282.6721512992467
147	392	ranked_392.pdb_clean	-282.13720072331523
148	191	ranked_191.pdb_clean	-280.7291257365071
149	323	ranked_323.pdb_clean	-279.4035676400832
150	303	ranked_303.pdb_clean	-275.45311162312566
151	937	ranked_937.pdb_clean	-273.66210543407186
152	610	ranked_610.pdb_clean	-271.7493036186025
153	260	ranked_260.pdb_clean	-271.2362534438159
154	278	ranked_278.pdb_clean	-270.0509394389143
155	148	ranked_148.pdb_clean	-269.6926004304301
156	396	ranked_396.pdb_clean	-268.1322962594354
157	891	ranked_891.pdb_clean	-267.3969655863129
158	156	ranked_156.pdb_clean	-265.8773644976345
159	438	ranked_438.pdb_clean	-261.1350141088503
160	528	ranked_528.pdb_clean	-253.62769917268128
161	337	ranked_337.pdb_clean	-253.12852422229264
162	122	ranked_122.pdb_clean	-243.33879076965775
163	998	ranked_998.pdb_clean	-232.7244461814181
164	457	ranked_457.pdb_clean	-232.4231928093061
165	26	ranked_26.pdb_clean	-227.61531219184815
166	470	ranked_470.pdb_clean	-227.00801683799796
167	566	ranked_566.pdb_clean	-226.43696401028797
168	883	ranked_883.pdb_clean	-226.07182713818582
169	121	ranked_121.pdb_clean	-225.22387486305922
170	126	ranked_126.pdb_clean	-224.7701716049133
171	262	ranked_262.pdb_clean	-220.79375210894779
172	166	ranked_166.pdb_clean	-218.77771859227528
173	540	ranked_540.pdb_clean	-216.09247652727635
174	367	ranked_367.pdb_clean	-203.01353069020524
175	525	ranked_525.pdb_clean	-197.91939961639764
176	16	ranked_16.pdb_clean	-195.6955460737292
177	285	ranked_285.pdb_clean	-188.26672392123118
178	155	ranked_155.pdb_clean	-172.96923439989234
179	969	ranked_969.pdb_clean	-172.50892369031868
180	325	ranked_325.pdb_clean	-167.64334455736133
181	135	ranked_135.pdb_clean	-165.44016881562152
182	84	ranked_84.pdb_clean	-162.56804914841115
183	600	ranked_600.pdb_clean	-158.75265753347867
184	171	ranked_171.pdb_clean	-154.90669913110378
185	180	ranked_180.pdb_clean	-154.90567004463156
186	352	ranked_352.pdb_clean	-153.48849663059048
187	397	ranked_397.pdb_clean	-151.6028569490996
188	364	ranked_364.pdb_clean	-151.37279763862057
189	505	ranked_505.pdb_clean	-149.92688716938574
190	407	ranked_407.pdb_clean	-149.6591855761775
191	534	ranked_534.pdb_clean	-148.7536143100603
192	971	ranked_971.pdb_clean	-145.79913378171415
193	20	ranked_20.pdb_clean	-142.6381558432122
194	974	ranked_974.pdb_clean	-142.06742952301028
195	361	ranked_361.pdb_clean	-141.8319947757658
196	284	ranked_284.pdb_clean	-141.36949302374404
197	924	ranked_924.pdb_clean	-135.61464948845622
198	404	ranked_404.pdb_clean	-132.99388505458666
199	259	ranked_259.pdb_clean	-132.4816888684661
200	347	ranked_347.pdb_clean	-125.36578536518681
201	154	ranked_154.pdb_clean	-116.67729293754988
202	997	ranked_997.pdb_clean	-109.96897324804988
203	255	ranked_255.pdb_clean	-107.02536756613037
204	933	ranked_933.pdb_clean	-104.25242616492847
205	342	ranked_342.pdb_clean	-101.82890466080057
206	429	ranked_429.pdb_clean	-101.34676781025442
207	976	ranked_976.pdb_clean	-100.74849866360492
208	102	ranked_102.pdb_clean	-97.8058346647189
209	290	ranked_290.pdb_clean	-97.38460342263596
210	101	ranked_101.pdb_clean	-95.46653171911402
211	152	ranked_152.pdb_clean	-92.88728525473775
212	494	ranked_494.pdb_clean	-89.57178063840995
213	858	ranked_858.pdb_clean	-89.22912430888006
214	210	ranked_210.pdb_clean	-85.80869000291642
215	940	ranked_940.pdb_clean	-85.2514812199239
216	234	ranked_234.pdb_clean	-84.12249784057718
217	273	ranked_273.pdb_clean	-80.3782212170764
218	439	ranked_439.pdb_clean	-78.94487198445425
219	162	ranked_162.pdb_clean	-74.42593667844537
220	233	ranked_233.pdb_clean	-73.58315557363238
221	252	ranked_252.pdb_clean	-71.84000849299875
222	357	ranked_357.pdb_clean	-71.78761492249362
223	99	ranked_99.pdb_clean	-67.93818891546353
224	202	ranked_202.pdb_clean	-61.99179693876597
225	178	ranked_178.pdb_clean	-55.0239476433028
226	141	ranked_141.pdb_clean	-50.07293279727533
227	442	ranked_442.pdb_clean	-45.87076706246737
228	360	ranked_360.pdb_clean	-42.119315216582784
229	874	ranked_874.pdb_clean	-41.179127280047965
230	34	ranked_34.pdb_clean	-39.98761073458999
231	11	ranked_11.pdb_clean	-31.212111308213615
232	263	ranked_263.pdb_clean	-30.10944471899534
233	310	ranked_310.pdb_clean	-20.074660047297783
234	406	ranked_406.pdb_clean	-11.710552815938968
235	420	ranked_420.pdb_clean	-10.728284941559878
236	309	ranked_309.pdb_clean	-7.096148535373231
237	282	ranked_282.pdb_clean	-4.575505267779278
238	988	ranked_988.pdb_clean	-4.226929848745769
239	184	ranked_184.pdb_clean	-2.7113270430496783
240	246	ranked_246.pdb_clean	-2.3796264930864908
241	461	ranked_461.pdb_clean	3.435940935693438
242	306	ranked_306.pdb_clean	3.5690812831292504
