Filename,Value,AlphaFold Rank
ranked_474.pdb_clean,0.3217,474.0
ranked_299.pdb_clean,0.3205,299.0
ranked_311.pdb_clean,0.3142,311.0
ranked_331.pdb_clean,0.3139,331.0
ranked_191.pdb_clean,0.3138,191.0
ranked_75.pdb_clean,0.3109,75.0
ranked_444.pdb_clean,0.3089,444.0
ranked_157.pdb_clean,0.3088,157.0
ranked_396.pdb_clean,0.3072,396.0
ranked_271.pdb_clean,0.3062,271.0
ranked_890.pdb_clean,0.3060,890.0
ranked_582.pdb_clean,0.3052,582.0
ranked_356.pdb_clean,0.3048,356.0
ranked_507.pdb_clean,0.3044,507.0
ranked_302.pdb_clean,0.3044,302.0
ranked_545.pdb_clean,0.3034,545.0
ranked_445.pdb_clean,0.3027,445.0
ranked_497.pdb_clean,0.3013,497.0
ranked_46.pdb_clean,0.3012,46.0
ranked_580.pdb_clean,0.3004,580.0
ranked_674.pdb_clean,0.2997,674.0
ranked_289.pdb_clean,0.2982,289.0
ranked_53.pdb_clean,0.2966,53.0
ranked_109.pdb_clean,0.2960,109.0
ranked_485.pdb_clean,0.2955,485.0
ranked_166.pdb_clean,0.2954,166.0
ranked_516.pdb_clean,0.2944,516.0
ranked_364.pdb_clean,0.2941,364.0
ranked_558.pdb_clean,0.2926,558.0
ranked_161.pdb_clean,0.2925,161.0
ranked_255.pdb_clean,0.2922,255.0
ranked_98.pdb_clean,0.2920,98.0
ranked_438.pdb_clean,0.2916,438.0
ranked_413.pdb_clean,0.2909,413.0
ranked_315.pdb_clean,0.2909,315.0
ranked_19.pdb_clean,0.2903,19.0
ranked_481.pdb_clean,0.2902,481.0
ranked_608.pdb_clean,0.2901,608.0
ranked_304.pdb_clean,0.2900,304.0
ranked_307.pdb_clean,0.2898,307.0
ranked_824.pdb_clean,0.2896,824.0
ranked_159.pdb_clean,0.2893,159.0
ranked_462.pdb_clean,0.2891,462.0
ranked_431.pdb_clean,0.2885,431.0
ranked_8.pdb_clean,0.2875,8.0
