Filename,Value,AlphaFold Rank
ranked_156.pdb_clean,0.5929,156.0
ranked_130.pdb_clean,0.5813,130.0
ranked_105.pdb_clean,0.5809,105.0
ranked_160.pdb_clean,0.5805,160.0
ranked_608.pdb_clean,0.5792,608.0
ranked_404.pdb_clean,0.5789,404.0
ranked_123.pdb_clean,0.5780,123.0
ranked_203.pdb_clean,0.5779,203.0
ranked_141.pdb_clean,0.5778,141.0
ranked_891.pdb_clean,0.5774,891.0
ranked_109.pdb_clean,0.5774,109.0
ranked_150.pdb_clean,0.5770,150.0
ranked_450.pdb_clean,0.5768,450.0
ranked_420.pdb_clean,0.5764,420.0
ranked_927.pdb_clean,0.5758,927.0
ranked_181.pdb_clean,0.5755,181.0
ranked_445.pdb_clean,0.5754,445.0
ranked_976.pdb_clean,0.5753,976.0
ranked_25.pdb_clean,0.5753,25.0
ranked_220.pdb_clean,0.5753,220.0
ranked_267.pdb_clean,0.5752,267.0
ranked_29.pdb_clean,0.5750,29.0
ranked_79.pdb_clean,0.5744,79.0
ranked_688.pdb_clean,0.5744,688.0
ranked_99.pdb_clean,0.5742,99.0
ranked_269.pdb_clean,0.5742,269.0
ranked_4.pdb_clean,0.5740,4.0
ranked_909.pdb_clean,0.5738,909.0
ranked_937.pdb_clean,0.5736,937.0
ranked_308.pdb_clean,0.5736,308.0
ranked_131.pdb_clean,0.5736,131.0
ranked_287.pdb_clean,0.5731,287.0
ranked_561.pdb_clean,0.5729,561.0
ranked_167.pdb_clean,0.5727,167.0
ranked_885.pdb_clean,0.5725,885.0
ranked_783.pdb_clean,0.5725,783.0
ranked_682.pdb_clean,0.5725,682.0
ranked_191.pdb_clean,0.5725,191.0
ranked_193.pdb_clean,0.5724,193.0
ranked_54.pdb_clean,0.5723,54.0
ranked_291.pdb_clean,0.5722,291.0
ranked_286.pdb_clean,0.5722,286.0
ranked_449.pdb_clean,0.5721,449.0
ranked_363.pdb_clean,0.5720,363.0
ranked_152.pdb_clean,0.5720,152.0
ranked_114.pdb_clean,0.5717,114.0
ranked_448.pdb_clean,0.5716,448.0
ranked_146.pdb_clean,0.5715,146.0
ranked_912.pdb_clean,0.5714,912.0
ranked_69.pdb_clean,0.5714,69.0
ranked_124.pdb_clean,0.5712,124.0
ranked_586.pdb_clean,0.5709,586.0
ranked_347.pdb_clean,0.5709,347.0
ranked_236.pdb_clean,0.5707,236.0
ranked_832.pdb_clean,0.5701,832.0
ranked_393.pdb_clean,0.5701,393.0
ranked_324.pdb_clean,0.5701,324.0
ranked_89.pdb_clean,0.5700,89.0
ranked_60.pdb_clean,0.5699,60.0
ranked_112.pdb_clean,0.5697,112.0
ranked_117.pdb_clean,0.5696,117.0
ranked_50.pdb_clean,0.5695,50.0
ranked_143.pdb_clean,0.5695,143.0
ranked_739.pdb_clean,0.5694,739.0
ranked_352.pdb_clean,0.5694,352.0
ranked_28.pdb_clean,0.5693,28.0
ranked_908.pdb_clean,0.5690,908.0
ranked_526.pdb_clean,0.5690,526.0
ranked_301.pdb_clean,0.5690,301.0
ranked_977.pdb_clean,0.5688,977.0
ranked_100.pdb_clean,0.5686,100.0
ranked_1.pdb_clean,0.5685,1.0
ranked_962.pdb_clean,0.5683,962.0
ranked_198.pdb_clean,0.5683,198.0
ranked_194.pdb_clean,0.5682,194.0
ranked_107.pdb_clean,0.5682,107.0
ranked_980.pdb_clean,0.5681,980.0
ranked_614.pdb_clean,0.5681,614.0
ranked_410.pdb_clean,0.5681,410.0
ranked_317.pdb_clean,0.5679,317.0
ranked_987.pdb_clean,0.5678,987.0
ranked_382.pdb_clean,0.5678,382.0
ranked_257.pdb_clean,0.5677,257.0
ranked_176.pdb_clean,0.5677,176.0
ranked_238.pdb_clean,0.5676,238.0
ranked_222.pdb_clean,0.5676,222.0
ranked_187.pdb_clean,0.5675,187.0
ranked_434.pdb_clean,0.5674,434.0
ranked_983.pdb_clean,0.5673,983.0
