Filename,Value,AlphaFold Rank
ranked_122.pdb_clean,0.5809,122.0
ranked_429.pdb_clean,0.5495,429.0
ranked_171.pdb_clean,0.5427,171.0
ranked_214.pdb_clean,0.5419,214.0
ranked_2.pdb_clean,0.5046,2.0
ranked_95.pdb_clean,0.4974,95.0
ranked_378.pdb_clean,0.4904,378.0
ranked_290.pdb_clean,0.4842,290.0
ranked_413.pdb_clean,0.4836,413.0
ranked_374.pdb_clean,0.4806,374.0
ranked_844.pdb_clean,0.4760,844.0
ranked_166.pdb_clean,0.4712,166.0
ranked_373.pdb_clean,0.4690,373.0
ranked_497.pdb_clean,0.4676,497.0
ranked_248.pdb_clean,0.4672,248.0
ranked_65.pdb_clean,0.4670,65.0
ranked_580.pdb_clean,0.4641,580.0
ranked_182.pdb_clean,0.4641,182.0
ranked_399.pdb_clean,0.4634,399.0
ranked_250.pdb_clean,0.4624,250.0
ranked_421.pdb_clean,0.4612,421.0
ranked_316.pdb_clean,0.4606,316.0
ranked_275.pdb_clean,0.4570,275.0
ranked_233.pdb_clean,0.4549,233.0
ranked_405.pdb_clean,0.4530,405.0
ranked_655.pdb_clean,0.4488,655.0
ranked_594.pdb_clean,0.4482,594.0
ranked_414.pdb_clean,0.4481,414.0
ranked_156.pdb_clean,0.4449,156.0
ranked_244.pdb_clean,0.4439,244.0
ranked_341.pdb_clean,0.4412,341.0
ranked_386.pdb_clean,0.4403,386.0
ranked_225.pdb_clean,0.4400,225.0
ranked_239.pdb_clean,0.4393,239.0
ranked_130.pdb_clean,0.4392,130.0
ranked_185.pdb_clean,0.4375,185.0
ranked_255.pdb_clean,0.4370,255.0
ranked_363.pdb_clean,0.4367,363.0
ranked_348.pdb_clean,0.4362,348.0
ranked_597.pdb_clean,0.4352,597.0
ranked_60.pdb_clean,0.4350,60.0
ranked_151.pdb_clean,0.4350,151.0
ranked_699.pdb_clean,0.4347,699.0
ranked_477.pdb_clean,0.4338,477.0
ranked_369.pdb_clean,0.4336,369.0
8F8Z_AE,0.4335,
ranked_324.pdb_clean,0.4322,324.0
ranked_274.pdb_clean,0.4319,274.0
ranked_502.pdb_clean,0.4313,502.0
ranked_770.pdb_clean,0.4312,770.0
ranked_465.pdb_clean,0.4305,465.0
ranked_197.pdb_clean,0.4300,197.0
ranked_401.pdb_clean,0.4299,401.0
ranked_381.pdb_clean,0.4299,381.0
ranked_289.pdb_clean,0.4298,289.0
ranked_493.pdb_clean,0.4297,493.0
ranked_131.pdb_clean,0.4291,131.0
ranked_718.pdb_clean,0.4288,718.0
ranked_873.pdb_clean,0.4281,873.0
ranked_666.pdb_clean,0.4276,666.0
ranked_467.pdb_clean,0.4253,467.0
ranked_201.pdb_clean,0.4253,201.0
ranked_165.pdb_clean,0.4244,165.0
ranked_325.pdb_clean,0.4237,325.0
ranked_357.pdb_clean,0.4234,357.0
ranked_424.pdb_clean,0.4232,424.0
ranked_102.pdb_clean,0.4232,102.0
ranked_519.pdb_clean,0.4231,519.0
ranked_287.pdb_clean,0.4231,287.0
ranked_133.pdb_clean,0.4229,133.0
ranked_256.pdb_clean,0.4209,256.0
ranked_85.pdb_clean,0.4206,85.0
ranked_195.pdb_clean,0.4205,195.0
ranked_544.pdb_clean,0.4204,544.0
ranked_394.pdb_clean,0.4193,394.0
ranked_299.pdb_clean,0.4192,299.0
ranked_223.pdb_clean,0.4186,223.0
ranked_847.pdb_clean,0.4184,847.0
ranked_723.pdb_clean,0.4183,723.0
ranked_310.pdb_clean,0.4182,310.0
ranked_3.pdb_clean,0.4181,3.0
ranked_573.pdb_clean,0.4179,573.0
ranked_305.pdb_clean,0.4179,305.0
ranked_579.pdb_clean,0.4175,579.0
ranked_427.pdb_clean,0.4173,427.0
ranked_761.pdb_clean,0.4172,761.0
ranked_485.pdb_clean,0.4171,485.0
ranked_431.pdb_clean,0.4169,431.0
ranked_222.pdb_clean,0.4169,222.0
ranked_755.pdb_clean,0.4168,755.0
ranked_553.pdb_clean,0.4168,553.0
ranked_332.pdb_clean,0.4168,332.0
ranked_456.pdb_clean,0.4155,456.0
ranked_396.pdb_clean,0.4154,396.0
