Filename,Value,AlphaFold Rank
ranked_521.pdb_clean,0.5985,521.0
ranked_999.pdb_clean,0.5976,999.0
ranked_362.pdb_clean,0.5975,362.0
ranked_509.pdb_clean,0.5928,509.0
ranked_793.pdb_clean,0.5853,793.0
ranked_291.pdb_clean,0.5836,291.0
ranked_927.pdb_clean,0.5824,927.0
ranked_784.pdb_clean,0.5805,784.0
ranked_770.pdb_clean,0.5803,770.0
ranked_359.pdb_clean,0.5787,359.0
ranked_559.pdb_clean,0.5783,559.0
ranked_481.pdb_clean,0.5764,481.0
ranked_295.pdb_clean,0.5752,295.0
ranked_704.pdb_clean,0.5740,704.0
ranked_891.pdb_clean,0.5739,891.0
ranked_913.pdb_clean,0.5736,913.0
ranked_535.pdb_clean,0.5735,535.0
ranked_768.pdb_clean,0.5722,768.0
ranked_982.pdb_clean,0.5719,982.0
ranked_955.pdb_clean,0.5716,955.0
ranked_821.pdb_clean,0.5715,821.0
ranked_540.pdb_clean,0.5706,540.0
ranked_221.pdb_clean,0.5704,221.0
ranked_325.pdb_clean,0.5696,325.0
ranked_581.pdb_clean,0.5694,581.0
ranked_802.pdb_clean,0.5686,802.0
ranked_874.pdb_clean,0.5681,874.0
ranked_546.pdb_clean,0.5680,546.0
ranked_851.pdb_clean,0.5676,851.0
ranked_701.pdb_clean,0.5673,701.0
ranked_740.pdb_clean,0.5667,740.0
ranked_833.pdb_clean,0.5663,833.0
ranked_838.pdb_clean,0.5660,838.0
ranked_991.pdb_clean,0.5659,991.0
ranked_964.pdb_clean,0.5658,964.0
ranked_919.pdb_clean,0.5658,919.0
ranked_980.pdb_clean,0.5656,980.0
ranked_970.pdb_clean,0.5655,970.0
ranked_483.pdb_clean,0.5652,483.0
ranked_385.pdb_clean,0.5652,385.0
ranked_983.pdb_clean,0.5646,983.0
ranked_675.pdb_clean,0.5646,675.0
ranked_907.pdb_clean,0.5641,907.0
ranked_989.pdb_clean,0.5639,989.0
ranked_938.pdb_clean,0.5639,938.0
ranked_511.pdb_clean,0.5639,511.0
ranked_990.pdb_clean,0.5636,990.0
ranked_847.pdb_clean,0.5636,847.0
ranked_227.pdb_clean,0.5636,227.0
ranked_485.pdb_clean,0.5633,485.0
ranked_929.pdb_clean,0.5630,929.0
ranked_820.pdb_clean,0.5629,820.0
ranked_541.pdb_clean,0.5624,541.0
ranked_663.pdb_clean,0.5621,663.0
ranked_803.pdb_clean,0.5618,803.0
ranked_542.pdb_clean,0.5615,542.0
ranked_421.pdb_clean,0.5614,421.0
ranked_738.pdb_clean,0.5613,738.0
ranked_191.pdb_clean,0.5612,191.0
ranked_870.pdb_clean,0.5611,870.0
ranked_844.pdb_clean,0.5609,844.0
ranked_922.pdb_clean,0.5606,922.0
ranked_593.pdb_clean,0.5606,593.0
ranked_978.pdb_clean,0.5605,978.0
ranked_422.pdb_clean,0.5604,422.0
ranked_872.pdb_clean,0.5603,872.0
ranked_909.pdb_clean,0.5601,909.0
ranked_259.pdb_clean,0.5601,259.0
ranked_771.pdb_clean,0.5600,771.0
ranked_715.pdb_clean,0.5600,715.0
ranked_814.pdb_clean,0.5598,814.0
ranked_953.pdb_clean,0.5597,953.0
ranked_788.pdb_clean,0.5597,788.0
ranked_975.pdb_clean,0.5596,975.0
ranked_883.pdb_clean,0.5594,883.0
ranked_717.pdb_clean,0.5594,717.0
ranked_343.pdb_clean,0.5594,343.0
ranked_898.pdb_clean,0.5593,898.0
ranked_345.pdb_clean,0.5593,345.0
ranked_309.pdb_clean,0.5592,309.0
ranked_257.pdb_clean,0.5592,257.0
ranked_748.pdb_clean,0.5590,748.0
ranked_889.pdb_clean,0.5586,889.0
ranked_817.pdb_clean,0.5585,817.0
ranked_249.pdb_clean,0.5585,249.0
ranked_995.pdb_clean,0.5584,995.0
ranked_998.pdb_clean,0.5583,998.0
ranked_685.pdb_clean,0.5582,685.0
ranked_34.pdb_clean,0.5581,34.0
ranked_853.pdb_clean,0.5580,853.0
ranked_424.pdb_clean,0.5580,424.0
ranked_859.pdb_clean,0.5579,859.0
ranked_223.pdb_clean,0.5576,223.0
ranked_840.pdb_clean,0.5575,840.0
ranked_652.pdb_clean,0.5573,652.0
ranked_512.pdb_clean,0.5572,512.0
ranked_347.pdb_clean,0.5572,347.0
ranked_939.pdb_clean,0.5571,939.0
ranked_946.pdb_clean,0.5570,946.0
ranked_747.pdb_clean,0.5569,747.0
ranked_508.pdb_clean,0.5568,508.0
ranked_963.pdb_clean,0.5566,963.0
ranked_356.pdb_clean,0.5566,356.0
ranked_921.pdb_clean,0.5565,921.0
ranked_866.pdb_clean,0.5564,866.0
ranked_277.pdb_clean,0.5564,277.0
ranked_539.pdb_clean,0.5561,539.0
ranked_373.pdb_clean,0.5560,373.0
ranked_122.pdb_clean,0.5560,122.0
ranked_432.pdb_clean,0.5557,432.0
ranked_790.pdb_clean,0.5554,790.0
ranked_604.pdb_clean,0.5554,604.0
ranked_914.pdb_clean,0.5553,914.0
ranked_934.pdb_clean,0.5552,934.0
ranked_44.pdb_clean,0.5551,44.0
ranked_321.pdb_clean,0.5551,321.0
ranked_786.pdb_clean,0.5548,786.0
ranked_741.pdb_clean,0.5547,741.0
ranked_686.pdb_clean,0.5546,686.0
ranked_845.pdb_clean,0.5541,845.0
ranked_178.pdb_clean,0.5539,178.0
ranked_536.pdb_clean,0.5538,536.0
ranked_705.pdb_clean,0.5537,705.0
ranked_346.pdb_clean,0.5535,346.0
ranked_551.pdb_clean,0.5534,551.0
ranked_106.pdb_clean,0.5534,106.0
ranked_855.pdb_clean,0.5532,855.0
ranked_532.pdb_clean,0.5532,532.0
ranked_459.pdb_clean,0.5532,459.0
ranked_728.pdb_clean,0.5531,728.0
ranked_119.pdb_clean,0.5530,119.0
ranked_895.pdb_clean,0.5528,895.0
ranked_181.pdb_clean,0.5527,181.0
ranked_552.pdb_clean,0.5524,552.0
ranked_69.pdb_clean,0.5523,69.0
ranked_159.pdb_clean,0.5523,159.0
ranked_607.pdb_clean,0.5522,607.0
ranked_91.pdb_clean,0.5521,91.0
ranked_841.pdb_clean,0.5519,841.0
ranked_297.pdb_clean,0.5519,297.0
ranked_194.pdb_clean,0.5519,194.0
ranked_813.pdb_clean,0.5518,813.0
ranked_522.pdb_clean,0.5518,522.0
ranked_755.pdb_clean,0.5516,755.0
ranked_174.pdb_clean,0.5516,174.0
ranked_590.pdb_clean,0.5515,590.0
ranked_826.pdb_clean,0.5514,826.0
ranked_684.pdb_clean,0.5514,684.0
ranked_98.pdb_clean,0.5511,98.0
ranked_80.pdb_clean,0.5511,80.0
ranked_545.pdb_clean,0.5510,545.0
ranked_503.pdb_clean,0.5509,503.0
ranked_470.pdb_clean,0.5509,470.0
ranked_689.pdb_clean,0.5507,689.0
ranked_20.pdb_clean,0.5507,20.0
ranked_32.pdb_clean,0.5506,32.0
ranked_46.pdb_clean,0.5505,46.0
