Filename,Value,AlphaFold Rank
ranked_656.pdb_clean,0.4247,656
ranked_475.pdb_clean,0.4247,475
ranked_590.pdb_clean,0.4244,590
ranked_505.pdb_clean,0.4236,505
ranked_425.pdb_clean,0.4232,425
ranked_445.pdb_clean,0.423,445
ranked_693.pdb_clean,0.4226,693
ranked_409.pdb_clean,0.4223,409
ranked_548.pdb_clean,0.4219,548
ranked_871.pdb_clean,0.4216,871
ranked_509.pdb_clean,0.4216,509
ranked_558.pdb_clean,0.421,558
ranked_576.pdb_clean,0.4206,576
ranked_560.pdb_clean,0.4204,560
ranked_585.pdb_clean,0.4202,585
ranked_652.pdb_clean,0.4186,652
ranked_629.pdb_clean,0.4185,629
ranked_909.pdb_clean,0.4176,909
ranked_383.pdb_clean,0.4174,383
ranked_607.pdb_clean,0.417,607
ranked_515.pdb_clean,0.4165,515
ranked_583.pdb_clean,0.4161,583
ranked_534.pdb_clean,0.4158,534
ranked_546.pdb_clean,0.4155,546
ranked_433.pdb_clean,0.4155,433
ranked_588.pdb_clean,0.4154,588
ranked_504.pdb_clean,0.4154,504
ranked_955.pdb_clean,0.4153,955
ranked_500.pdb_clean,0.415,500
ranked_452.pdb_clean,0.4146,452
ranked_669.pdb_clean,0.4145,669
ranked_578.pdb_clean,0.4145,578
ranked_440.pdb_clean,0.4145,440
ranked_412.pdb_clean,0.4142,412
ranked_586.pdb_clean,0.4138,586
ranked_506.pdb_clean,0.4133,506
ranked_344.pdb_clean,0.4131,344
ranked_557.pdb_clean,0.4126,557
ranked_624.pdb_clean,0.4123,624
ranked_845.pdb_clean,0.4121,845
ranked_428.pdb_clean,0.4119,428
ranked_664.pdb_clean,0.4118,664
ranked_574.pdb_clean,0.4116,574
ranked_741.pdb_clean,0.4115,741
ranked_778.pdb_clean,0.4112,778
ranked_613.pdb_clean,0.411,613
ranked_486.pdb_clean,0.411,486
ranked_351.pdb_clean,0.4109,351
ranked_606.pdb_clean,0.4108,606
ranked_895.pdb_clean,0.4104,895
ranked_594.pdb_clean,0.4101,594
ranked_592.pdb_clean,0.4101,592
ranked_521.pdb_clean,0.4099,521
ranked_545.pdb_clean,0.4095,545
ranked_525.pdb_clean,0.4095,525
ranked_608.pdb_clean,0.4089,608
ranked_423.pdb_clean,0.4087,423
ranked_973.pdb_clean,0.4086,973
ranked_438.pdb_clean,0.4081,438
ranked_949.pdb_clean,0.4076,949
ranked_391.pdb_clean,0.4075,391
ranked_908.pdb_clean,0.4074,908
ranked_365.pdb_clean,0.4074,365
ranked_593.pdb_clean,0.4073,593
ranked_402.pdb_clean,0.4073,402
ranked_320.pdb_clean,0.4072,320
ranked_589.pdb_clean,0.4069,589
ranked_555.pdb_clean,0.4066,555
ranked_658.pdb_clean,0.4065,658
ranked_770.pdb_clean,0.4063,770
ranked_564.pdb_clean,0.406,564
ranked_641.pdb_clean,0.4058,641
ranked_518.pdb_clean,0.4058,518
ranked_584.pdb_clean,0.4057,584
