Filename,Value,AlphaFold Rank
ranked_797.pdb_clean,0.3788,797
ranked_837.pdb_clean,0.3787,837
ranked_3.pdb_clean,0.3786,3
ranked_221.pdb_clean,0.3784,221
ranked_187.pdb_clean,0.3781,187
ranked_875.pdb_clean,0.378,875
ranked_85.pdb_clean,0.3778,85
ranked_364.pdb_clean,0.3778,364
ranked_348.pdb_clean,0.3776,348
ranked_383.pdb_clean,0.3774,383
ranked_301.pdb_clean,0.3774,301
ranked_418.pdb_clean,0.3774,418
ranked_73.pdb_clean,0.3772,73
ranked_596.pdb_clean,0.3771,596
ranked_762.pdb_clean,0.3767,762
ranked_103.pdb_clean,0.3767,103
ranked_44.pdb_clean,0.3767,44
ranked_463.pdb_clean,0.3766,463
ranked_726.pdb_clean,0.3764,726
ranked_971.pdb_clean,0.3761,971
ranked_878.pdb_clean,0.376,878
ranked_25.pdb_clean,0.376,25
ranked_112.pdb_clean,0.3759,112
ranked_454.pdb_clean,0.3756,454
ranked_980.pdb_clean,0.3755,980
ranked_178.pdb_clean,0.3753,178
ranked_76.pdb_clean,0.3753,76
ranked_672.pdb_clean,0.3752,672
ranked_285.pdb_clean,0.3751,285
ranked_918.pdb_clean,0.375,918
ranked_204.pdb_clean,0.375,204
ranked_107.pdb_clean,0.3749,107
ranked_793.pdb_clean,0.3746,793
ranked_782.pdb_clean,0.3741,782
ranked_48.pdb_clean,0.3738,48
ranked_485.pdb_clean,0.3737,485
ranked_231.pdb_clean,0.3737,231
ranked_774.pdb_clean,0.3737,774
ranked_940.pdb_clean,0.3737,940
ranked_235.pdb_clean,0.3736,235
ranked_377.pdb_clean,0.3736,377
ranked_938.pdb_clean,0.3736,938
ranked_533.pdb_clean,0.3733,533
ranked_225.pdb_clean,0.3732,225
ranked_506.pdb_clean,0.3731,506
ranked_566.pdb_clean,0.373,566
ranked_147.pdb_clean,0.373,147
ranked_299.pdb_clean,0.3729,299
ranked_230.pdb_clean,0.3727,230
ranked_727.pdb_clean,0.3727,727
ranked_200.pdb_clean,0.3726,200
ranked_162.pdb_clean,0.3724,162
ranked_887.pdb_clean,0.3722,887
ranked_228.pdb_clean,0.372,228
ranked_707.pdb_clean,0.3719,707
ranked_992.pdb_clean,0.3715,992
ranked_960.pdb_clean,0.3713,960
ranked_144.pdb_clean,0.3708,144
ranked_555.pdb_clean,0.3707,555
ranked_713.pdb_clean,0.3705,713
ranked_681.pdb_clean,0.3703,681
ranked_165.pdb_clean,0.3703,165
ranked_100.pdb_clean,0.3702,100
ranked_18.pdb_clean,0.3699,18
ranked_168.pdb_clean,0.3696,168
ranked_113.pdb_clean,0.3694,113
ranked_943.pdb_clean,0.3694,943
ranked_292.pdb_clean,0.3692,292
ranked_551.pdb_clean,0.3692,551
ranked_517.pdb_clean,0.3691,517
ranked_920.pdb_clean,0.369,920
ranked_338.pdb_clean,0.369,338
ranked_538.pdb_clean,0.369,538
ranked_730.pdb_clean,0.3687,730
ranked_556.pdb_clean,0.3686,556
ranked_966.pdb_clean,0.3686,966
ranked_545.pdb_clean,0.3683,545
ranked_871.pdb_clean,0.3683,871
ranked_243.pdb_clean,0.3682,243
ranked_69.pdb_clean,0.3681,69
ranked_512.pdb_clean,0.368,512
ranked_599.pdb_clean,0.3679,599
ranked_780.pdb_clean,0.3676,780
ranked_906.pdb_clean,0.3676,906
ranked_722.pdb_clean,0.3675,722
ranked_52.pdb_clean,0.3673,52
ranked_259.pdb_clean,0.3671,259
ranked_480.pdb_clean,0.3667,480
ranked_796.pdb_clean,0.3666,796
ranked_548.pdb_clean,0.3664,548
ranked_945.pdb_clean,0.3663,945
ranked_591.pdb_clean,0.3661,591
ranked_185.pdb_clean,0.3661,185
ranked_786.pdb_clean,0.3656,786
ranked_632.pdb_clean,0.3652,632
ranked_665.pdb_clean,0.3651,665
ranked_714.pdb_clean,0.3651,714
ranked_989.pdb_clean,0.3651,989
ranked_139.pdb_clean,0.365,139
ranked_559.pdb_clean,0.3648,559
ranked_891.pdb_clean,0.3648,891
ranked_455.pdb_clean,0.3646,455
ranked_574.pdb_clean,0.3646,574
ranked_216.pdb_clean,0.3645,216
ranked_249.pdb_clean,0.3643,249
ranked_68.pdb_clean,0.364,68
ranked_444.pdb_clean,0.3636,444
ranked_948.pdb_clean,0.3635,948
ranked_395.pdb_clean,0.3632,395
ranked_603.pdb_clean,0.3631,603
ranked_305.pdb_clean,0.3631,305
ranked_288.pdb_clean,0.3626,288
ranked_250.pdb_clean,0.3625,250
ranked_472.pdb_clean,0.3625,472
ranked_234.pdb_clean,0.3624,234
ranked_617.pdb_clean,0.3621,617
ranked_327.pdb_clean,0.3621,327
ranked_541.pdb_clean,0.362,541
ranked_244.pdb_clean,0.3619,244
ranked_873.pdb_clean,0.3618,873
ranked_101.pdb_clean,0.361,101
ranked_902.pdb_clean,0.3608,902
ranked_77.pdb_clean,0.3607,77
ranked_340.pdb_clean,0.3605,340
ranked_450.pdb_clean,0.3605,450
ranked_925.pdb_clean,0.3604,925
ranked_181.pdb_clean,0.3601,181
ranked_685.pdb_clean,0.3598,685
ranked_806.pdb_clean,0.3598,806
ranked_874.pdb_clean,0.3598,874
ranked_826.pdb_clean,0.3597,826
ranked_37.pdb_clean,0.3597,37
ranked_413.pdb_clean,0.3595,413
ranked_164.pdb_clean,0.3594,164
ranked_300.pdb_clean,0.3593,300
ranked_525.pdb_clean,0.3592,525
ranked_540.pdb_clean,0.3589,540
ranked_725.pdb_clean,0.3586,725
ranked_811.pdb_clean,0.3586,811
ranked_86.pdb_clean,0.3585,86
ranked_950.pdb_clean,0.3584,950
ranked_516.pdb_clean,0.3583,516
ranked_549.pdb_clean,0.3583,549
ranked_90.pdb_clean,0.3582,90
