Filename,Value,AlphaFold Rank
ranked_234.pdb_clean,0.6200,234.0
ranked_219.pdb_clean,0.6074,219.0
ranked_100.pdb_clean,0.6005,100.0
ranked_127.pdb_clean,0.5967,127.0
ranked_562.pdb_clean,0.5961,562.0
ranked_123.pdb_clean,0.5947,123.0
ranked_264.pdb_clean,0.5925,264.0
ranked_162.pdb_clean,0.5913,162.0
8EBL_AC,0.5879,
ranked_169.pdb_clean,0.5828,169.0
ranked_106.pdb_clean,0.5825,106.0
ranked_88.pdb_clean,0.5817,88.0
ranked_181.pdb_clean,0.5815,181.0
ranked_281.pdb_clean,0.5794,281.0
ranked_107.pdb_clean,0.5780,107.0
ranked_126.pdb_clean,0.5770,126.0
ranked_171.pdb_clean,0.5741,171.0
ranked_309.pdb_clean,0.5724,309.0
ranked_378.pdb_clean,0.5704,378.0
ranked_198.pdb_clean,0.5691,198.0
ranked_355.pdb_clean,0.5665,355.0
ranked_130.pdb_clean,0.5647,130.0
ranked_204.pdb_clean,0.5646,204.0
ranked_194.pdb_clean,0.5638,194.0
ranked_229.pdb_clean,0.5616,229.0
ranked_87.pdb_clean,0.5613,87.0
ranked_199.pdb_clean,0.5610,199.0
ranked_327.pdb_clean,0.5609,327.0
ranked_97.pdb_clean,0.5603,97.0
ranked_380.pdb_clean,0.5603,380.0
ranked_134.pdb_clean,0.5579,134.0
ranked_252.pdb_clean,0.5566,252.0
ranked_177.pdb_clean,0.5557,177.0
ranked_117.pdb_clean,0.5545,117.0
ranked_573.pdb_clean,0.5526,573.0
ranked_187.pdb_clean,0.5517,187.0
ranked_131.pdb_clean,0.5438,131.0
ranked_135.pdb_clean,0.5433,135.0
ranked_208.pdb_clean,0.5413,208.0
ranked_119.pdb_clean,0.5404,119.0
ranked_109.pdb_clean,0.5401,109.0
ranked_282.pdb_clean,0.5378,282.0
ranked_158.pdb_clean,0.5378,158.0
ranked_81.pdb_clean,0.5365,81.0
ranked_314.pdb_clean,0.5364,314.0
ranked_206.pdb_clean,0.5362,206.0
ranked_180.pdb_clean,0.5352,180.0
ranked_104.pdb_clean,0.5352,104.0
ranked_189.pdb_clean,0.5318,189.0
ranked_301.pdb_clean,0.5312,301.0
ranked_658.pdb_clean,0.5302,658.0
ranked_210.pdb_clean,0.5297,210.0
ranked_231.pdb_clean,0.5290,231.0
ranked_118.pdb_clean,0.5287,118.0
ranked_256.pdb_clean,0.5268,256.0
ranked_254.pdb_clean,0.5248,254.0
ranked_205.pdb_clean,0.5246,205.0
ranked_184.pdb_clean,0.5244,184.0
ranked_310.pdb_clean,0.5240,310.0
ranked_108.pdb_clean,0.5237,108.0
ranked_212.pdb_clean,0.5227,212.0
ranked_648.pdb_clean,0.5221,648.0
ranked_233.pdb_clean,0.5187,233.0
ranked_116.pdb_clean,0.5180,116.0
ranked_91.pdb_clean,0.5177,91.0
ranked_203.pdb_clean,0.5156,203.0
ranked_630.pdb_clean,0.5151,630.0
ranked_413.pdb_clean,0.5127,413.0
ranked_98.pdb_clean,0.5123,98.0
ranked_299.pdb_clean,0.5117,299.0
ranked_245.pdb_clean,0.5108,245.0
ranked_188.pdb_clean,0.5107,188.0
ranked_163.pdb_clean,0.5101,163.0
ranked_201.pdb_clean,0.5091,201.0
ranked_75.pdb_clean,0.5048,75.0
ranked_312.pdb_clean,0.5031,312.0
ranked_316.pdb_clean,0.5017,316.0
ranked_86.pdb_clean,0.5016,86.0
ranked_402.pdb_clean,0.4996,402.0
ranked_598.pdb_clean,0.4994,598.0
ranked_182.pdb_clean,0.4946,182.0
ranked_200.pdb_clean,0.4893,200.0
ranked_144.pdb_clean,0.4882,144.0
