Filename,Value,AlphaFold Rank
ranked_495.pdb_clean,0.5802,495.0
ranked_981.pdb_clean,0.5600,981.0
ranked_799.pdb_clean,0.5567,799.0
ranked_5.pdb_clean,0.5561,5.0
ranked_446.pdb_clean,0.5553,446.0
ranked_194.pdb_clean,0.5535,194.0
ranked_438.pdb_clean,0.5517,438.0
ranked_737.pdb_clean,0.5515,737.0
ranked_635.pdb_clean,0.5512,635.0
ranked_520.pdb_clean,0.5509,520.0
ranked_418.pdb_clean,0.5508,418.0
ranked_24.pdb_clean,0.5508,24.0
ranked_268.pdb_clean,0.5502,268.0
ranked_948.pdb_clean,0.5501,948.0
ranked_301.pdb_clean,0.5491,301.0
ranked_652.pdb_clean,0.5490,652.0
ranked_408.pdb_clean,0.5487,408.0
ranked_11.pdb_clean,0.5479,11.0
ranked_532.pdb_clean,0.5476,532.0
ranked_606.pdb_clean,0.5454,606.0
ranked_506.pdb_clean,0.5453,506.0
ranked_685.pdb_clean,0.5447,685.0
ranked_821.pdb_clean,0.5446,821.0
ranked_748.pdb_clean,0.5446,748.0
ranked_814.pdb_clean,0.5443,814.0
ranked_343.pdb_clean,0.5437,343.0
ranked_134.pdb_clean,0.5437,134.0
ranked_629.pdb_clean,0.5435,629.0
ranked_467.pdb_clean,0.5429,467.0
ranked_481.pdb_clean,0.5428,481.0
ranked_272.pdb_clean,0.5417,272.0
ranked_471.pdb_clean,0.5416,471.0
ranked_595.pdb_clean,0.5409,595.0
ranked_767.pdb_clean,0.5408,767.0
ranked_608.pdb_clean,0.5408,608.0
ranked_42.pdb_clean,0.5408,42.0
ranked_895.pdb_clean,0.5404,895.0
ranked_122.pdb_clean,0.5403,122.0
ranked_417.pdb_clean,0.5399,417.0
ranked_360.pdb_clean,0.5395,360.0
ranked_881.pdb_clean,0.5394,881.0
ranked_953.pdb_clean,0.5392,953.0
ranked_317.pdb_clean,0.5388,317.0
ranked_294.pdb_clean,0.5387,294.0
ranked_50.pdb_clean,0.5384,50.0
ranked_57.pdb_clean,0.5381,57.0
ranked_186.pdb_clean,0.5379,186.0
ranked_112.pdb_clean,0.5378,112.0
ranked_104.pdb_clean,0.5377,104.0
ranked_739.pdb_clean,0.5373,739.0
ranked_978.pdb_clean,0.5372,978.0
ranked_761.pdb_clean,0.5367,761.0
ranked_129.pdb_clean,0.5367,129.0
ranked_82.pdb_clean,0.5366,82.0
ranked_87.pdb_clean,0.5361,87.0
ranked_376.pdb_clean,0.5360,376.0
ranked_255.pdb_clean,0.5359,255.0
ranked_688.pdb_clean,0.5354,688.0
ranked_378.pdb_clean,0.5354,378.0
ranked_211.pdb_clean,0.5353,211.0
ranked_84.pdb_clean,0.5352,84.0
ranked_679.pdb_clean,0.5352,679.0
ranked_618.pdb_clean,0.5351,618.0
ranked_591.pdb_clean,0.5346,591.0
ranked_656.pdb_clean,0.5341,656.0
ranked_541.pdb_clean,0.5341,541.0
ranked_329.pdb_clean,0.5340,329.0
ranked_136.pdb_clean,0.5337,136.0
ranked_644.pdb_clean,0.5332,644.0
ranked_114.pdb_clean,0.5332,114.0
ranked_168.pdb_clean,0.5330,168.0
ranked_623.pdb_clean,0.5327,623.0
ranked_183.pdb_clean,0.5327,183.0
ranked_171.pdb_clean,0.5326,171.0
ranked_264.pdb_clean,0.5317,264.0
ranked_118.pdb_clean,0.5317,118.0
ranked_284.pdb_clean,0.5316,284.0
ranked_900.pdb_clean,0.5312,900.0
ranked_380.pdb_clean,0.5312,380.0
ranked_67.pdb_clean,0.5310,67.0
ranked_589.pdb_clean,0.5309,589.0
ranked_141.pdb_clean,0.5304,141.0
ranked_79.pdb_clean,0.5301,79.0
ranked_167.pdb_clean,0.5293,167.0
ranked_928.pdb_clean,0.5291,928.0
ranked_901.pdb_clean,0.5291,901.0
ranked_308.pdb_clean,0.5289,308.0
ranked_692.pdb_clean,0.5287,692.0
ranked_72.pdb_clean,0.5285,72.0
ranked_968.pdb_clean,0.5284,968.0
ranked_260.pdb_clean,0.5282,260.0
ranked_488.pdb_clean,0.5278,488.0
ranked_456.pdb_clean,0.5278,456.0
ranked_352.pdb_clean,0.5278,352.0
