Filename,Value,AlphaFold Rank
ranked_765.pdb_clean,0.6704,765.0
ranked_43.pdb_clean,0.6696,43.0
ranked_231.pdb_clean,0.6688,231.0
ranked_48.pdb_clean,0.6684,48.0
ranked_206.pdb_clean,0.6679,206.0
ranked_191.pdb_clean,0.6659,191.0
ranked_184.pdb_clean,0.6655,184.0
ranked_654.pdb_clean,0.6625,654.0
ranked_80.pdb_clean,0.6560,80.0
ranked_284.pdb_clean,0.6557,284.0
ranked_730.pdb_clean,0.6552,730.0
ranked_208.pdb_clean,0.6524,208.0
ranked_145.pdb_clean,0.6509,145.0
ranked_65.pdb_clean,0.6501,65.0
ranked_399.pdb_clean,0.6499,399.0
ranked_708.pdb_clean,0.6486,708.0
ranked_373.pdb_clean,0.6484,373.0
ranked_86.pdb_clean,0.6481,86.0
ranked_203.pdb_clean,0.6480,203.0
ranked_335.pdb_clean,0.6478,335.0
ranked_387.pdb_clean,0.6474,387.0
ranked_170.pdb_clean,0.6473,170.0
ranked_85.pdb_clean,0.6463,85.0
ranked_146.pdb_clean,0.6454,146.0
ranked_25.pdb_clean,0.6448,25.0
ranked_714.pdb_clean,0.6447,714.0
ranked_230.pdb_clean,0.6446,230.0
ranked_140.pdb_clean,0.6441,140.0
ranked_485.pdb_clean,0.6438,485.0
ranked_528.pdb_clean,0.6429,528.0
ranked_243.pdb_clean,0.6420,243.0
ranked_586.pdb_clean,0.6419,586.0
ranked_156.pdb_clean,0.6414,156.0
ranked_590.pdb_clean,0.6413,590.0
ranked_143.pdb_clean,0.6410,143.0
ranked_219.pdb_clean,0.6406,219.0
ranked_137.pdb_clean,0.6403,137.0
ranked_197.pdb_clean,0.6401,197.0
ranked_168.pdb_clean,0.6399,168.0
ranked_60.pdb_clean,0.6391,60.0
ranked_120.pdb_clean,0.6389,120.0
ranked_365.pdb_clean,0.6386,365.0
ranked_626.pdb_clean,0.6379,626.0
ranked_397.pdb_clean,0.6377,397.0
ranked_135.pdb_clean,0.6373,135.0
ranked_454.pdb_clean,0.6370,454.0
ranked_330.pdb_clean,0.6368,330.0
ranked_186.pdb_clean,0.6355,186.0
ranked_353.pdb_clean,0.6340,353.0
ranked_172.pdb_clean,0.6337,172.0
ranked_824.pdb_clean,0.6326,824.0
ranked_314.pdb_clean,0.6326,314.0
ranked_264.pdb_clean,0.6325,264.0
ranked_158.pdb_clean,0.6319,158.0
ranked_132.pdb_clean,0.6319,132.0
ranked_757.pdb_clean,0.6310,757.0
ranked_110.pdb_clean,0.6306,110.0
ranked_429.pdb_clean,0.6305,429.0
ranked_153.pdb_clean,0.6299,153.0
ranked_223.pdb_clean,0.6293,223.0
ranked_597.pdb_clean,0.6292,597.0
ranked_17.pdb_clean,0.6288,17.0
ranked_49.pdb_clean,0.6286,49.0
ranked_81.pdb_clean,0.6278,81.0
ranked_182.pdb_clean,0.6272,182.0
ranked_224.pdb_clean,0.6269,224.0
ranked_371.pdb_clean,0.6264,371.0
ranked_113.pdb_clean,0.6261,113.0
ranked_12.pdb_clean,0.6259,12.0
ranked_114.pdb_clean,0.6258,114.0
ranked_288.pdb_clean,0.6253,288.0
ranked_202.pdb_clean,0.6250,202.0
ranked_38.pdb_clean,0.6242,38.0
ranked_537.pdb_clean,0.6241,537.0
ranked_62.pdb_clean,0.6219,62.0
ranked_32.pdb_clean,0.6219,32.0
ranked_293.pdb_clean,0.6212,293.0
ranked_829.pdb_clean,0.6211,829.0
ranked_543.pdb_clean,0.6211,543.0
ranked_244.pdb_clean,0.6210,244.0
ranked_94.pdb_clean,0.6209,94.0
ranked_91.pdb_clean,0.6197,91.0
ranked_119.pdb_clean,0.6194,119.0
ranked_607.pdb_clean,0.6192,607.0
ranked_418.pdb_clean,0.6188,418.0
ranked_299.pdb_clean,0.6180,299.0
ranked_329.pdb_clean,0.6173,329.0
ranked_147.pdb_clean,0.6173,147.0
ranked_559.pdb_clean,0.6170,559.0
ranked_161.pdb_clean,0.6170,161.0
ranked_66.pdb_clean,0.6166,66.0
ranked_791.pdb_clean,0.6162,791.0
ranked_472.pdb_clean,0.6157,472.0
ranked_327.pdb_clean,0.6145,327.0
ranked_47.pdb_clean,0.6132,47.0
ranked_427.pdb_clean,0.6132,427.0
ranked_70.pdb_clean,0.6129,70.0
ranked_130.pdb_clean,0.6128,130.0
ranked_1.pdb_clean,0.6125,1.0
ranked_229.pdb_clean,0.6120,229.0
ranked_451.pdb_clean,0.6110,451.0
ranked_556.pdb_clean,0.6103,556.0
ranked_122.pdb_clean,0.6103,122.0
ranked_98.pdb_clean,0.6101,98.0
ranked_723.pdb_clean,0.6101,723.0
ranked_534.pdb_clean,0.6099,534.0
ranked_550.pdb_clean,0.6094,550.0
7Z7C_AB,0.6091,
ranked_218.pdb_clean,0.6081,218.0
ranked_259.pdb_clean,0.6077,259.0
ranked_703.pdb_clean,0.6076,703.0
ranked_178.pdb_clean,0.6074,178.0
ranked_164.pdb_clean,0.6073,164.0
ranked_84.pdb_clean,0.6071,84.0
ranked_95.pdb_clean,0.6066,95.0
ranked_233.pdb_clean,0.6062,233.0
ranked_582.pdb_clean,0.6061,582.0
ranked_97.pdb_clean,0.6055,97.0
ranked_529.pdb_clean,0.6054,529.0
ranked_553.pdb_clean,0.6052,553.0
ranked_56.pdb_clean,0.6051,56.0
ranked_144.pdb_clean,0.6042,144.0
ranked_99.pdb_clean,0.6037,99.0
ranked_4.pdb_clean,0.6035,4.0
ranked_112.pdb_clean,0.6035,112.0
ranked_90.pdb_clean,0.6025,90.0
ranked_11.pdb_clean,0.6017,11.0
ranked_709.pdb_clean,0.6016,709.0
ranked_802.pdb_clean,0.6008,802.0
ranked_265.pdb_clean,0.6000,265.0
ranked_747.pdb_clean,0.5989,747.0
