Filename,Value,AlphaFold Rank
ranked_768.pdb_clean,0.6781,768.0
ranked_794.pdb_clean,0.6775,794.0
ranked_858.pdb_clean,0.6766,858.0
ranked_500.pdb_clean,0.6765,500.0
ranked_906.pdb_clean,0.6756,906.0
ranked_815.pdb_clean,0.6753,815.0
ranked_686.pdb_clean,0.6751,686.0
ranked_912.pdb_clean,0.6745,912.0
ranked_697.pdb_clean,0.6743,697.0
ranked_787.pdb_clean,0.6739,787.0
ranked_811.pdb_clean,0.6738,811.0
ranked_800.pdb_clean,0.6738,800.0
ranked_890.pdb_clean,0.6737,890.0
ranked_695.pdb_clean,0.6735,695.0
ranked_809.pdb_clean,0.6729,809.0
ranked_753.pdb_clean,0.6729,753.0
ranked_889.pdb_clean,0.6719,889.0
ranked_452.pdb_clean,0.6718,452.0
ranked_838.pdb_clean,0.6701,838.0
ranked_947.pdb_clean,0.6699,947.0
ranked_792.pdb_clean,0.6687,792.0
ranked_950.pdb_clean,0.6684,950.0
ranked_673.pdb_clean,0.6678,673.0
ranked_880.pdb_clean,0.6676,880.0
ranked_888.pdb_clean,0.6675,888.0
ranked_292.pdb_clean,0.6673,292.0
ranked_931.pdb_clean,0.6671,931.0
ranked_829.pdb_clean,0.6669,829.0
ranked_685.pdb_clean,0.6669,685.0
ranked_793.pdb_clean,0.6668,793.0
ranked_208.pdb_clean,0.6666,208.0
ranked_866.pdb_clean,0.6665,866.0
ranked_541.pdb_clean,0.6665,541.0
ranked_342.pdb_clean,0.6659,342.0
ranked_882.pdb_clean,0.6657,882.0
ranked_988.pdb_clean,0.6656,988.0
ranked_960.pdb_clean,0.6652,960.0
ranked_290.pdb_clean,0.6648,290.0
ranked_718.pdb_clean,0.6646,718.0
ranked_745.pdb_clean,0.6645,745.0
ranked_69.pdb_clean,0.6645,69.0
ranked_871.pdb_clean,0.6642,871.0
ranked_848.pdb_clean,0.6631,848.0
ranked_903.pdb_clean,0.6630,903.0
ranked_892.pdb_clean,0.6628,892.0
ranked_896.pdb_clean,0.6627,896.0
ranked_784.pdb_clean,0.6627,784.0
ranked_977.pdb_clean,0.6624,977.0
ranked_217.pdb_clean,0.6623,217.0
ranked_179.pdb_clean,0.6622,179.0
ranked_983.pdb_clean,0.6619,983.0
ranked_714.pdb_clean,0.6615,714.0
ranked_125.pdb_clean,0.6615,125.0
ranked_67.pdb_clean,0.6614,67.0
ranked_867.pdb_clean,0.6613,867.0
ranked_526.pdb_clean,0.6611,526.0
ranked_417.pdb_clean,0.6610,417.0
ranked_113.pdb_clean,0.6606,113.0
ranked_932.pdb_clean,0.6605,932.0
ranked_316.pdb_clean,0.6603,316.0
ranked_142.pdb_clean,0.6603,142.0
ranked_76.pdb_clean,0.6600,76.0
ranked_128.pdb_clean,0.6600,128.0
ranked_212.pdb_clean,0.6599,212.0
ranked_894.pdb_clean,0.6598,894.0
ranked_879.pdb_clean,0.6597,879.0
ranked_202.pdb_clean,0.6597,202.0
ranked_225.pdb_clean,0.6595,225.0
ranked_105.pdb_clean,0.6595,105.0
ranked_777.pdb_clean,0.6594,777.0
ranked_189.pdb_clean,0.6593,189.0
ranked_237.pdb_clean,0.6592,237.0
ranked_810.pdb_clean,0.6591,810.0
ranked_638.pdb_clean,0.6591,638.0
ranked_49.pdb_clean,0.6589,49.0
ranked_516.pdb_clean,0.6588,516.0
ranked_85.pdb_clean,0.6587,85.0
ranked_192.pdb_clean,0.6587,192.0
ranked_336.pdb_clean,0.6585,336.0
ranked_134.pdb_clean,0.6584,134.0
ranked_996.pdb_clean,0.6583,996.0
ranked_929.pdb_clean,0.6582,929.0
ranked_969.pdb_clean,0.6581,969.0
ranked_945.pdb_clean,0.6581,945.0
ranked_646.pdb_clean,0.6580,646.0
ranked_558.pdb_clean,0.6580,558.0
ranked_135.pdb_clean,0.6580,135.0
ranked_964.pdb_clean,0.6579,964.0
ranked_145.pdb_clean,0.6579,145.0
ranked_893.pdb_clean,0.6578,893.0
ranked_864.pdb_clean,0.6578,864.0
