Filename,Value,AlphaFold Rank
ranked_623.pdb_clean,0.6810,623.0
ranked_107.pdb_clean,0.6487,107.0
ranked_52.pdb_clean,0.6472,52.0
ranked_42.pdb_clean,0.6467,42.0
ranked_43.pdb_clean,0.6464,43.0
ranked_973.pdb_clean,0.6463,973.0
ranked_50.pdb_clean,0.6461,50.0
ranked_33.pdb_clean,0.6457,33.0
ranked_41.pdb_clean,0.6447,41.0
ranked_69.pdb_clean,0.6442,69.0
ranked_49.pdb_clean,0.6441,49.0
ranked_89.pdb_clean,0.6439,89.0
ranked_58.pdb_clean,0.6438,58.0
ranked_70.pdb_clean,0.6433,70.0
ranked_160.pdb_clean,0.6427,160.0
ranked_62.pdb_clean,0.6425,62.0
ranked_71.pdb_clean,0.6423,71.0
ranked_186.pdb_clean,0.6421,186.0
ranked_45.pdb_clean,0.6420,45.0
ranked_79.pdb_clean,0.6415,79.0
ranked_239.pdb_clean,0.6415,239.0
ranked_23.pdb_clean,0.6411,23.0
ranked_29.pdb_clean,0.6399,29.0
ranked_40.pdb_clean,0.6398,40.0
ranked_31.pdb_clean,0.6396,31.0
ranked_92.pdb_clean,0.6392,92.0
ranked_30.pdb_clean,0.6392,30.0
ranked_106.pdb_clean,0.6391,106.0
ranked_102.pdb_clean,0.6389,102.0
ranked_90.pdb_clean,0.6388,90.0
ranked_25.pdb_clean,0.6386,25.0
ranked_19.pdb_clean,0.6385,19.0
ranked_138.pdb_clean,0.6385,138.0
ranked_6.pdb_clean,0.6384,6.0
ranked_22.pdb_clean,0.6384,22.0
ranked_17.pdb_clean,0.6384,17.0
ranked_5.pdb_clean,0.6383,5.0
ranked_21.pdb_clean,0.6383,21.0
ranked_7.pdb_clean,0.6382,7.0
ranked_24.pdb_clean,0.6382,24.0
ranked_119.pdb_clean,0.6382,119.0
ranked_268.pdb_clean,0.6381,268.0
ranked_13.pdb_clean,0.6380,13.0
ranked_9.pdb_clean,0.6379,9.0
ranked_32.pdb_clean,0.6378,32.0
ranked_12.pdb_clean,0.6378,12.0
ranked_20.pdb_clean,0.6376,20.0
ranked_16.pdb_clean,0.6376,16.0
ranked_8.pdb_clean,0.6375,8.0
ranked_14.pdb_clean,0.6375,14.0
ranked_1.pdb_clean,0.6371,1.0
ranked_18.pdb_clean,0.6370,18.0
ranked_11.pdb_clean,0.6370,11.0
ranked_378.pdb_clean,0.6369,378.0
ranked_34.pdb_clean,0.6369,34.0
ranked_325.pdb_clean,0.6369,325.0
ranked_15.pdb_clean,0.6369,15.0
ranked_28.pdb_clean,0.6368,28.0
ranked_10.pdb_clean,0.6368,10.0
ranked_4.pdb_clean,0.6367,4.0
ranked_114.pdb_clean,0.6367,114.0
ranked_0.pdb_clean,0.6367,0.0
ranked_3.pdb_clean,0.6366,3.0
ranked_2.pdb_clean,0.6365,2.0
ranked_27.pdb_clean,0.6364,27.0
ranked_61.pdb_clean,0.6362,61.0
ranked_122.pdb_clean,0.6362,122.0
ranked_26.pdb_clean,0.6359,26.0
ranked_39.pdb_clean,0.6348,39.0
ranked_74.pdb_clean,0.6345,74.0
ranked_35.pdb_clean,0.6336,35.0
ranked_93.pdb_clean,0.6334,93.0
ranked_73.pdb_clean,0.6334,73.0
ranked_118.pdb_clean,0.6331,118.0
ranked_54.pdb_clean,0.6319,54.0
ranked_120.pdb_clean,0.6319,120.0
ranked_81.pdb_clean,0.6314,81.0
ranked_38.pdb_clean,0.6313,38.0
ranked_272.pdb_clean,0.6304,272.0
ranked_65.pdb_clean,0.6300,65.0
ranked_46.pdb_clean,0.6300,46.0
ranked_66.pdb_clean,0.6299,66.0
ranked_203.pdb_clean,0.6299,203.0
ranked_60.pdb_clean,0.6295,60.0
ranked_51.pdb_clean,0.6291,51.0
ranked_47.pdb_clean,0.6288,47.0
ranked_220.pdb_clean,0.6281,220.0
ranked_36.pdb_clean,0.6279,36.0
ranked_112.pdb_clean,0.6268,112.0
ranked_218.pdb_clean,0.6267,218.0
ranked_362.pdb_clean,0.6261,362.0
ranked_55.pdb_clean,0.6260,55.0
ranked_59.pdb_clean,0.6259,59.0
ranked_68.pdb_clean,0.6255,68.0
ranked_130.pdb_clean,0.6255,130.0
ranked_53.pdb_clean,0.6253,53.0
ranked_44.pdb_clean,0.6252,44.0
ranked_57.pdb_clean,0.6248,57.0
ranked_170.pdb_clean,0.6246,170.0
ranked_157.pdb_clean,0.6234,157.0
ranked_103.pdb_clean,0.6232,103.0
ranked_88.pdb_clean,0.6231,88.0
ranked_152.pdb_clean,0.6220,152.0
ranked_147.pdb_clean,0.6216,147.0
ranked_105.pdb_clean,0.6214,105.0
ranked_37.pdb_clean,0.6210,37.0
ranked_342.pdb_clean,0.6208,342.0
ranked_156.pdb_clean,0.6208,156.0
ranked_161.pdb_clean,0.6204,161.0
ranked_76.pdb_clean,0.6203,76.0
ranked_101.pdb_clean,0.6200,101.0
ranked_390.pdb_clean,0.6195,390.0
ranked_113.pdb_clean,0.6191,113.0
ranked_91.pdb_clean,0.6177,91.0
ranked_266.pdb_clean,0.6173,266.0
ranked_64.pdb_clean,0.6172,64.0
ranked_257.pdb_clean,0.6170,257.0
ranked_255.pdb_clean,0.6170,255.0
ranked_124.pdb_clean,0.6169,124.0
ranked_99.pdb_clean,0.6158,99.0
ranked_140.pdb_clean,0.6157,140.0
ranked_135.pdb_clean,0.6157,135.0
ranked_78.pdb_clean,0.6155,78.0
ranked_209.pdb_clean,0.6153,209.0
ranked_307.pdb_clean,0.6149,307.0
ranked_162.pdb_clean,0.6149,162.0
ranked_72.pdb_clean,0.6145,72.0
ranked_264.pdb_clean,0.6144,264.0
ranked_228.pdb_clean,0.6137,228.0
ranked_163.pdb_clean,0.6134,163.0
ranked_75.pdb_clean,0.6131,75.0
ranked_263.pdb_clean,0.6128,263.0
ranked_100.pdb_clean,0.6128,100.0
ranked_87.pdb_clean,0.6126,87.0
ranked_86.pdb_clean,0.6125,86.0
