Filename,Value,AlphaFold Rank
ranked_996.pdb_clean,0.8457,996.0
ranked_990.pdb_clean,0.8415,990.0
ranked_993.pdb_clean,0.8368,993.0
ranked_985.pdb_clean,0.8359,985.0
ranked_991.pdb_clean,0.8328,991.0
ranked_983.pdb_clean,0.8192,983.0
ranked_998.pdb_clean,0.7402,998.0
ranked_995.pdb_clean,0.7275,995.0
ranked_988.pdb_clean,0.7243,988.0
ranked_979.pdb_clean,0.7098,979.0
ranked_984.pdb_clean,0.7097,984.0
ranked_987.pdb_clean,0.7085,987.0
ranked_989.pdb_clean,0.7020,989.0
ranked_999.pdb_clean,0.7001,999.0
ranked_982.pdb_clean,0.6972,982.0
ranked_980.pdb_clean,0.6962,980.0
ranked_986.pdb_clean,0.6870,986.0
ranked_978.pdb_clean,0.6588,978.0
ranked_359.pdb_clean,0.6150,359.0
ranked_977.pdb_clean,0.6045,977.0
ranked_207.pdb_clean,0.5874,207.0
ranked_981.pdb_clean,0.5751,981.0
ranked_254.pdb_clean,0.5718,254.0
ranked_276.pdb_clean,0.5575,276.0
ranked_663.pdb_clean,0.5515,663.0
ranked_308.pdb_clean,0.5436,308.0
ranked_840.pdb_clean,0.5418,840.0
ranked_816.pdb_clean,0.5417,816.0
ranked_916.pdb_clean,0.5416,916.0
ranked_603.pdb_clean,0.5365,603.0
ranked_407.pdb_clean,0.5350,407.0
ranked_631.pdb_clean,0.5304,631.0
ranked_820.pdb_clean,0.5303,820.0
ranked_299.pdb_clean,0.5291,299.0
ranked_549.pdb_clean,0.5289,549.0
ranked_438.pdb_clean,0.5264,438.0
ranked_532.pdb_clean,0.5229,532.0
ranked_884.pdb_clean,0.5226,884.0
ranked_528.pdb_clean,0.5220,528.0
ranked_550.pdb_clean,0.5219,550.0
ranked_897.pdb_clean,0.5211,897.0
ranked_693.pdb_clean,0.5193,693.0
ranked_909.pdb_clean,0.5183,909.0
ranked_440.pdb_clean,0.5165,440.0
ranked_553.pdb_clean,0.5162,553.0
ranked_380.pdb_clean,0.5136,380.0
ranked_912.pdb_clean,0.5130,912.0
ranked_910.pdb_clean,0.5127,910.0
ranked_900.pdb_clean,0.5124,900.0
ranked_539.pdb_clean,0.5124,539.0
ranked_247.pdb_clean,0.5122,247.0
ranked_837.pdb_clean,0.5112,837.0
ranked_498.pdb_clean,0.5108,498.0
ranked_997.pdb_clean,0.5099,997.0
ranked_906.pdb_clean,0.5091,906.0
ranked_181.pdb_clean,0.5091,181.0
ranked_737.pdb_clean,0.5081,737.0
ranked_870.pdb_clean,0.5080,870.0
ranked_453.pdb_clean,0.5075,453.0
ranked_833.pdb_clean,0.5074,833.0
ranked_350.pdb_clean,0.5073,350.0
ranked_935.pdb_clean,0.5070,935.0
ranked_443.pdb_clean,0.5069,443.0
ranked_747.pdb_clean,0.5054,747.0
ranked_606.pdb_clean,0.5054,606.0
ranked_613.pdb_clean,0.5048,613.0
ranked_853.pdb_clean,0.5046,853.0
ranked_412.pdb_clean,0.5046,412.0
ranked_571.pdb_clean,0.5042,571.0
ranked_248.pdb_clean,0.5041,248.0
ranked_594.pdb_clean,0.5035,594.0
ranked_552.pdb_clean,0.5019,552.0
ranked_887.pdb_clean,0.5001,887.0
ranked_865.pdb_clean,0.4999,865.0
ranked_481.pdb_clean,0.4995,481.0
ranked_373.pdb_clean,0.4995,373.0
ranked_489.pdb_clean,0.4975,489.0
ranked_664.pdb_clean,0.4968,664.0
ranked_640.pdb_clean,0.4968,640.0
ranked_741.pdb_clean,0.4956,741.0
ranked_605.pdb_clean,0.4956,605.0
ranked_538.pdb_clean,0.4945,538.0
ranked_704.pdb_clean,0.4939,704.0
ranked_692.pdb_clean,0.4929,692.0
ranked_780.pdb_clean,0.4926,780.0
ranked_893.pdb_clean,0.4922,893.0
ranked_867.pdb_clean,0.4921,867.0
ranked_517.pdb_clean,0.4921,517.0
ranked_715.pdb_clean,0.4915,715.0
ranked_677.pdb_clean,0.4909,677.0
ranked_872.pdb_clean,0.4894,872.0
ranked_756.pdb_clean,0.4885,756.0
ranked_626.pdb_clean,0.4878,626.0
ranked_428.pdb_clean,0.4876,428.0
ranked_460.pdb_clean,0.4868,460.0
ranked_574.pdb_clean,0.4866,574.0
ranked_545.pdb_clean,0.4858,545.0
ranked_871.pdb_clean,0.4854,871.0
ranked_941.pdb_clean,0.4853,941.0
ranked_562.pdb_clean,0.4849,562.0
ranked_287.pdb_clean,0.4844,287.0
ranked_902.pdb_clean,0.4841,902.0
ranked_706.pdb_clean,0.4825,706.0
ranked_286.pdb_clean,0.4825,286.0
ranked_672.pdb_clean,0.4816,672.0
ranked_678.pdb_clean,0.4814,678.0
ranked_372.pdb_clean,0.4813,372.0
ranked_277.pdb_clean,0.4813,277.0
ranked_776.pdb_clean,0.4810,776.0
ranked_815.pdb_clean,0.4807,815.0
ranked_769.pdb_clean,0.4807,769.0
ranked_771.pdb_clean,0.4806,771.0
ranked_762.pdb_clean,0.4804,762.0
ranked_809.pdb_clean,0.4798,809.0
ranked_796.pdb_clean,0.4797,796.0
ranked_782.pdb_clean,0.4792,782.0
ranked_799.pdb_clean,0.4788,799.0
ranked_333.pdb_clean,0.4781,333.0
ranked_477.pdb_clean,0.4780,477.0
ranked_599.pdb_clean,0.4779,599.0
ranked_615.pdb_clean,0.4775,615.0
ranked_471.pdb_clean,0.4774,471.0
ranked_408.pdb_clean,0.4772,408.0
ranked_439.pdb_clean,0.4768,439.0
ranked_446.pdb_clean,0.4766,446.0
ranked_822.pdb_clean,0.4764,822.0
ranked_703.pdb_clean,0.4756,703.0
ranked_218.pdb_clean,0.4747,218.0
ranked_293.pdb_clean,0.4732,293.0
ranked_430.pdb_clean,0.4723,430.0
ranked_739.pdb_clean,0.4719,739.0
ranked_854.pdb_clean,0.4715,854.0
ranked_656.pdb_clean,0.4715,656.0
ranked_959.pdb_clean,0.4708,959.0
ranked_773.pdb_clean,0.4702,773.0
ranked_327.pdb_clean,0.4699,327.0
ranked_686.pdb_clean,0.4696,686.0
ranked_848.pdb_clean,0.4695,848.0
ranked_387.pdb_clean,0.4695,387.0
ranked_885.pdb_clean,0.4692,885.0
ranked_642.pdb_clean,0.4689,642.0
ranked_568.pdb_clean,0.4689,568.0
ranked_597.pdb_clean,0.4687,597.0
ranked_779.pdb_clean,0.4680,779.0
ranked_945.pdb_clean,0.4677,945.0
ranked_925.pdb_clean,0.4677,925.0
ranked_447.pdb_clean,0.4676,447.0
ranked_958.pdb_clean,0.4673,958.0
ranked_135.pdb_clean,0.4668,135.0
ranked_587.pdb_clean,0.4658,587.0
ranked_722.pdb_clean,0.4657,722.0
ranked_288.pdb_clean,0.4650,288.0
ranked_920.pdb_clean,0.4649,920.0
ranked_519.pdb_clean,0.4648,519.0
ranked_346.pdb_clean,0.4647,346.0
ranked_529.pdb_clean,0.4638,529.0
ranked_551.pdb_clean,0.4633,551.0
ranked_424.pdb_clean,0.4632,424.0
ranked_895.pdb_clean,0.4629,895.0
ranked_921.pdb_clean,0.4627,921.0
ranked_823.pdb_clean,0.4614,823.0
ranked_962.pdb_clean,0.4613,962.0
ranked_322.pdb_clean,0.4603,322.0
ranked_561.pdb_clean,0.4598,561.0
ranked_802.pdb_clean,0.4592,802.0
ranked_725.pdb_clean,0.4588,725.0
ranked_364.pdb_clean,0.4586,364.0
ranked_808.pdb_clean,0.4580,808.0
ranked_533.pdb_clean,0.4567,533.0
ranked_585.pdb_clean,0.4553,585.0
ranked_644.pdb_clean,0.4545,644.0
ranked_230.pdb_clean,0.4545,230.0
ranked_726.pdb_clean,0.4536,726.0
ranked_918.pdb_clean,0.4517,918.0
ranked_627.pdb_clean,0.4513,627.0
ranked_488.pdb_clean,0.4505,488.0
ranked_490.pdb_clean,0.4500,490.0
ranked_601.pdb_clean,0.4498,601.0
ranked_675.pdb_clean,0.4484,675.0
ranked_708.pdb_clean,0.4477,708.0
ranked_753.pdb_clean,0.4474,753.0
ranked_469.pdb_clean,0.4458,469.0
ranked_721.pdb_clean,0.4456,721.0
ranked_877.pdb_clean,0.4452,877.0
ranked_888.pdb_clean,0.4447,888.0
ranked_535.pdb_clean,0.4447,535.0
ranked_861.pdb_clean,0.4442,861.0
ranked_534.pdb_clean,0.4435,534.0
ranked_435.pdb_clean,0.4431,435.0
ranked_828.pdb_clean,0.4430,828.0
ranked_733.pdb_clean,0.4424,733.0
ranked_899.pdb_clean,0.4419,899.0
ranked_504.pdb_clean,0.4417,504.0
ranked_328.pdb_clean,0.4409,328.0
ranked_575.pdb_clean,0.4406,575.0
ranked_354.pdb_clean,0.4403,354.0
ranked_907.pdb_clean,0.4401,907.0
ranked_673.pdb_clean,0.4397,673.0
ranked_368.pdb_clean,0.4388,368.0
ranked_724.pdb_clean,0.4386,724.0
ranked_572.pdb_clean,0.4383,572.0
ranked_874.pdb_clean,0.4382,874.0
ranked_465.pdb_clean,0.4381,465.0
ranked_320.pdb_clean,0.4378,320.0
ranked_781.pdb_clean,0.4377,781.0
ranked_434.pdb_clean,0.4369,434.0
ranked_436.pdb_clean,0.4362,436.0
ranked_811.pdb_clean,0.4358,811.0
ranked_806.pdb_clean,0.4357,806.0
ranked_341.pdb_clean,0.4353,341.0
ranked_873.pdb_clean,0.4352,873.0
ranked_946.pdb_clean,0.4349,946.0
ranked_859.pdb_clean,0.4341,859.0
ranked_789.pdb_clean,0.4340,789.0
ranked_514.pdb_clean,0.4339,514.0
ranked_869.pdb_clean,0.4335,869.0
ranked_459.pdb_clean,0.4335,459.0
ranked_466.pdb_clean,0.4334,466.0
ranked_467.pdb_clean,0.4331,467.0
ranked_792.pdb_clean,0.4324,792.0
ranked_462.pdb_clean,0.4321,462.0
ranked_817.pdb_clean,0.4320,817.0
ranked_625.pdb_clean,0.4310,625.0
ranked_937.pdb_clean,0.4308,937.0
ranked_827.pdb_clean,0.4305,827.0
ranked_94.pdb_clean,0.4300,94.0
ranked_586.pdb_clean,0.4297,586.0
ranked_709.pdb_clean,0.4292,709.0
ranked_911.pdb_clean,0.4290,911.0
ranked_402.pdb_clean,0.4285,402.0
ranked_883.pdb_clean,0.4280,883.0
ranked_579.pdb_clean,0.4280,579.0
ranked_231.pdb_clean,0.4280,231.0
ranked_638.pdb_clean,0.4279,638.0
ranked_876.pdb_clean,0.4277,876.0
ranked_546.pdb_clean,0.4259,546.0
ranked_949.pdb_clean,0.4257,949.0
ranked_955.pdb_clean,0.4256,955.0
ranked_542.pdb_clean,0.4254,542.0
ranked_415.pdb_clean,0.4249,415.0
ranked_518.pdb_clean,0.4247,518.0
ranked_405.pdb_clean,0.4234,405.0
ranked_707.pdb_clean,0.4232,707.0
ranked_963.pdb_clean,0.4226,963.0
ranked_694.pdb_clean,0.4225,694.0
ranked_905.pdb_clean,0.4221,905.0
ranked_705.pdb_clean,0.4219,705.0
ranked_249.pdb_clean,0.4214,249.0
ranked_537.pdb_clean,0.4208,537.0
ranked_835.pdb_clean,0.4205,835.0
ranked_393.pdb_clean,0.4202,393.0
ranked_658.pdb_clean,0.4201,658.0
ranked_244.pdb_clean,0.4198,244.0
ranked_592.pdb_clean,0.4192,592.0
ranked_952.pdb_clean,0.4188,952.0
ranked_570.pdb_clean,0.4180,570.0
ranked_369.pdb_clean,0.4168,369.0
ranked_491.pdb_clean,0.4144,491.0
ranked_229.pdb_clean,0.4143,229.0
ranked_851.pdb_clean,0.4142,851.0
ranked_622.pdb_clean,0.4140,622.0
ranked_956.pdb_clean,0.4132,956.0
ranked_824.pdb_clean,0.4117,824.0
ranked_261.pdb_clean,0.4116,261.0
ranked_727.pdb_clean,0.4086,727.0
ranked_154.pdb_clean,0.4083,154.0
ranked_370.pdb_clean,0.4080,370.0
ranked_928.pdb_clean,0.4079,928.0
ranked_338.pdb_clean,0.4074,338.0
ranked_175.pdb_clean,0.4074,175.0
ranked_384.pdb_clean,0.4072,384.0
ranked_777.pdb_clean,0.4071,777.0
ranked_734.pdb_clean,0.4071,734.0
ranked_831.pdb_clean,0.4070,831.0
ranked_976.pdb_clean,0.4069,976.0
ranked_639.pdb_clean,0.4068,639.0
ranked_618.pdb_clean,0.4052,618.0
ranked_313.pdb_clean,0.4049,313.0
ranked_923.pdb_clean,0.4048,923.0
ranked_904.pdb_clean,0.4048,904.0
ranked_889.pdb_clean,0.4045,889.0
ranked_451.pdb_clean,0.4045,451.0
ranked_136.pdb_clean,0.4040,136.0
ranked_582.pdb_clean,0.4030,582.0
ranked_512.pdb_clean,0.4028,512.0
ranked_866.pdb_clean,0.4027,866.0
ranked_784.pdb_clean,0.4022,784.0
ranked_938.pdb_clean,0.4012,938.0
ranked_458.pdb_clean,0.4004,458.0
ranked_740.pdb_clean,0.4000,740.0
ranked_748.pdb_clean,0.3989,748.0
ranked_931.pdb_clean,0.3985,931.0
ranked_655.pdb_clean,0.3985,655.0
ranked_536.pdb_clean,0.3983,536.0
ranked_241.pdb_clean,0.3976,241.0
ranked_700.pdb_clean,0.3974,700.0
ranked_637.pdb_clean,0.3973,637.0
ranked_386.pdb_clean,0.3973,386.0
