Filename,Value,AlphaFold Rank
ranked_487.pdb_clean,0.4515,487.0
ranked_36.pdb_clean,0.4463,36.0
ranked_9.pdb_clean,0.4449,9.0
ranked_722.pdb_clean,0.4413,722.0
ranked_791.pdb_clean,0.4387,791.0
ranked_116.pdb_clean,0.4346,116.0
ranked_723.pdb_clean,0.4342,723.0
ranked_922.pdb_clean,0.4317,922.0
ranked_3.pdb_clean,0.4307,3.0
ranked_219.pdb_clean,0.4307,219.0
ranked_31.pdb_clean,0.4303,31.0
ranked_0.pdb_clean,0.4265,0.0
ranked_43.pdb_clean,0.4254,43.0
ranked_277.pdb_clean,0.4248,277.0
ranked_773.pdb_clean,0.4220,773.0
ranked_72.pdb_clean,0.4214,72.0
ranked_482.pdb_clean,0.4211,482.0
ranked_29.pdb_clean,0.4211,29.0
ranked_530.pdb_clean,0.4208,530.0
ranked_170.pdb_clean,0.4203,170.0
ranked_809.pdb_clean,0.4200,809.0
ranked_6.pdb_clean,0.4199,6.0
ranked_917.pdb_clean,0.4181,917.0
ranked_179.pdb_clean,0.4176,179.0
ranked_234.pdb_clean,0.4169,234.0
ranked_902.pdb_clean,0.4159,902.0
ranked_355.pdb_clean,0.4159,355.0
ranked_866.pdb_clean,0.4154,866.0
ranked_782.pdb_clean,0.4146,782.0
ranked_233.pdb_clean,0.4145,233.0
ranked_454.pdb_clean,0.4141,454.0
ranked_237.pdb_clean,0.4137,237.0
ranked_231.pdb_clean,0.4137,231.0
ranked_94.pdb_clean,0.4136,94.0
ranked_595.pdb_clean,0.4134,595.0
ranked_713.pdb_clean,0.4132,713.0
ranked_174.pdb_clean,0.4131,174.0
ranked_907.pdb_clean,0.4126,907.0
ranked_78.pdb_clean,0.4114,78.0
ranked_502.pdb_clean,0.4104,502.0
ranked_30.pdb_clean,0.4102,30.0
8A68_AB,0.4102,
ranked_756.pdb_clean,0.4101,756.0
ranked_173.pdb_clean,0.4101,173.0
ranked_12.pdb_clean,0.4095,12.0
ranked_905.pdb_clean,0.4091,905.0
ranked_858.pdb_clean,0.4091,858.0
ranked_289.pdb_clean,0.4091,289.0
ranked_876.pdb_clean,0.4088,876.0
ranked_458.pdb_clean,0.4083,458.0
ranked_227.pdb_clean,0.4081,227.0
ranked_283.pdb_clean,0.4080,283.0
ranked_221.pdb_clean,0.4078,221.0
ranked_588.pdb_clean,0.4073,588.0
ranked_251.pdb_clean,0.4073,251.0
ranked_750.pdb_clean,0.4071,750.0
ranked_280.pdb_clean,0.4060,280.0
ranked_210.pdb_clean,0.4059,210.0
ranked_906.pdb_clean,0.4055,906.0
ranked_34.pdb_clean,0.4054,34.0
ranked_4.pdb_clean,0.4052,4.0
ranked_403.pdb_clean,0.4050,403.0
ranked_125.pdb_clean,0.4050,125.0
ranked_2.pdb_clean,0.4049,2.0
ranked_35.pdb_clean,0.4046,35.0
ranked_920.pdb_clean,0.4039,920.0
ranked_130.pdb_clean,0.4038,130.0
ranked_200.pdb_clean,0.4033,200.0
ranked_678.pdb_clean,0.4030,678.0
ranked_673.pdb_clean,0.4029,673.0
ranked_182.pdb_clean,0.4026,182.0
ranked_749.pdb_clean,0.4025,749.0
ranked_353.pdb_clean,0.4025,353.0
