Filename,Value,AlphaFold Rank
ranked_665.pdb_clean,0.6335,665.0
ranked_496.pdb_clean,0.6152,496.0
ranked_949.pdb_clean,0.6000,949.0
ranked_963.pdb_clean,0.5996,963.0
ranked_341.pdb_clean,0.5844,341.0
ranked_492.pdb_clean,0.5843,492.0
ranked_594.pdb_clean,0.5836,594.0
ranked_340.pdb_clean,0.5806,340.0
ranked_393.pdb_clean,0.5788,393.0
ranked_965.pdb_clean,0.5770,965.0
ranked_385.pdb_clean,0.5764,385.0
ranked_967.pdb_clean,0.5760,967.0
ranked_971.pdb_clean,0.5740,971.0
ranked_989.pdb_clean,0.5718,989.0
ranked_952.pdb_clean,0.5712,952.0
ranked_929.pdb_clean,0.5681,929.0
ranked_962.pdb_clean,0.5676,962.0
ranked_992.pdb_clean,0.5668,992.0
ranked_360.pdb_clean,0.5661,360.0
ranked_557.pdb_clean,0.5657,557.0
ranked_980.pdb_clean,0.5641,980.0
ranked_956.pdb_clean,0.5602,956.0
ranked_953.pdb_clean,0.5602,953.0
ranked_977.pdb_clean,0.5596,977.0
ranked_540.pdb_clean,0.5561,540.0
ranked_957.pdb_clean,0.5541,957.0
ranked_281.pdb_clean,0.5531,281.0
ranked_446.pdb_clean,0.5517,446.0
ranked_954.pdb_clean,0.5511,954.0
ranked_983.pdb_clean,0.5507,983.0
ranked_959.pdb_clean,0.5503,959.0
ranked_508.pdb_clean,0.5502,508.0
ranked_955.pdb_clean,0.5501,955.0
ranked_296.pdb_clean,0.5487,296.0
ranked_290.pdb_clean,0.5483,290.0
ranked_986.pdb_clean,0.5453,986.0
ranked_972.pdb_clean,0.5452,972.0
ranked_985.pdb_clean,0.5426,985.0
ranked_322.pdb_clean,0.5426,322.0
ranked_966.pdb_clean,0.5425,966.0
ranked_970.pdb_clean,0.5380,970.0
ranked_612.pdb_clean,0.5368,612.0
ranked_830.pdb_clean,0.5359,830.0
ranked_326.pdb_clean,0.5347,326.0
ranked_979.pdb_clean,0.5325,979.0
ranked_805.pdb_clean,0.5323,805.0
ranked_668.pdb_clean,0.5304,668.0
ranked_996.pdb_clean,0.5299,996.0
ranked_974.pdb_clean,0.5299,974.0
ranked_235.pdb_clean,0.5276,235.0
ranked_973.pdb_clean,0.5264,973.0
ranked_162.pdb_clean,0.5238,162.0
ranked_923.pdb_clean,0.5234,923.0
ranked_917.pdb_clean,0.5227,917.0
ranked_685.pdb_clean,0.5218,685.0
ranked_336.pdb_clean,0.5218,336.0
ranked_139.pdb_clean,0.5216,139.0
ranked_225.pdb_clean,0.5210,225.0
ranked_456.pdb_clean,0.5208,456.0
ranked_45.pdb_clean,0.5205,45.0
ranked_19.pdb_clean,0.5175,19.0
ranked_782.pdb_clean,0.5172,782.0
ranked_268.pdb_clean,0.5166,268.0
ranked_809.pdb_clean,0.5164,809.0
ranked_987.pdb_clean,0.5143,987.0
ranked_877.pdb_clean,0.5135,877.0
ranked_961.pdb_clean,0.5131,961.0
ranked_116.pdb_clean,0.5116,116.0
ranked_937.pdb_clean,0.5115,937.0
ranked_750.pdb_clean,0.5108,750.0
ranked_976.pdb_clean,0.5055,976.0
ranked_127.pdb_clean,0.5046,127.0
ranked_510.pdb_clean,0.5033,510.0
ranked_978.pdb_clean,0.5025,978.0
ranked_495.pdb_clean,0.5024,495.0
ranked_737.pdb_clean,0.5017,737.0
ranked_1.pdb_clean,0.5017,1.0
ranked_746.pdb_clean,0.5009,746.0
ranked_981.pdb_clean,0.5003,981.0
ranked_950.pdb_clean,0.4998,950.0
ranked_187.pdb_clean,0.4987,187.0
ranked_958.pdb_clean,0.4985,958.0
ranked_925.pdb_clean,0.4950,925.0
ranked_6.pdb_clean,0.4948,6.0
ranked_836.pdb_clean,0.4947,836.0
ranked_5.pdb_clean,0.4932,5.0
ranked_0.pdb_clean,0.4928,0.0
ranked_982.pdb_clean,0.4913,982.0
ranked_598.pdb_clean,0.4900,598.0
ranked_20.pdb_clean,0.4896,20.0
ranked_311.pdb_clean,0.4890,311.0
ranked_990.pdb_clean,0.4881,990.0
ranked_2.pdb_clean,0.4878,2.0
ranked_840.pdb_clean,0.4871,840.0
ranked_398.pdb_clean,0.4863,398.0
ranked_4.pdb_clean,0.4839,4.0
ranked_666.pdb_clean,0.4815,666.0
ranked_429.pdb_clean,0.4814,429.0
ranked_112.pdb_clean,0.4811,112.0
ranked_10.pdb_clean,0.4810,10.0
ranked_797.pdb_clean,0.4807,797.0
ranked_457.pdb_clean,0.4790,457.0
ranked_134.pdb_clean,0.4789,134.0
ranked_657.pdb_clean,0.4788,657.0
ranked_37.pdb_clean,0.4787,37.0
ranked_876.pdb_clean,0.4781,876.0
ranked_475.pdb_clean,0.4771,475.0
ranked_55.pdb_clean,0.4765,55.0
ranked_860.pdb_clean,0.4758,860.0
ranked_254.pdb_clean,0.4758,254.0
ranked_894.pdb_clean,0.4754,894.0
ranked_615.pdb_clean,0.4749,615.0
ranked_327.pdb_clean,0.4747,327.0
ranked_469.pdb_clean,0.4738,469.0
ranked_887.pdb_clean,0.4737,887.0
ranked_999.pdb_clean,0.4727,999.0
ranked_9.pdb_clean,0.4714,9.0
ranked_500.pdb_clean,0.4713,500.0
ranked_105.pdb_clean,0.4712,105.0
ranked_39.pdb_clean,0.4697,39.0
ranked_361.pdb_clean,0.4697,361.0
ranked_274.pdb_clean,0.4696,274.0
ranked_7.pdb_clean,0.4694,7.0
ranked_702.pdb_clean,0.4692,702.0
ranked_241.pdb_clean,0.4689,241.0
ranked_372.pdb_clean,0.4686,372.0
ranked_846.pdb_clean,0.4683,846.0
ranked_407.pdb_clean,0.4683,407.0
ranked_559.pdb_clean,0.4682,559.0
ranked_569.pdb_clean,0.4681,569.0
ranked_663.pdb_clean,0.4678,663.0
ranked_968.pdb_clean,0.4674,968.0
ranked_656.pdb_clean,0.4668,656.0
ranked_811.pdb_clean,0.4666,811.0
ranked_468.pdb_clean,0.4666,468.0
ranked_30.pdb_clean,0.4664,30.0
ranked_22.pdb_clean,0.4664,22.0
ranked_455.pdb_clean,0.4660,455.0
ranked_382.pdb_clean,0.4660,382.0
ranked_13.pdb_clean,0.4650,13.0
ranked_648.pdb_clean,0.4644,648.0
ranked_137.pdb_clean,0.4643,137.0
ranked_101.pdb_clean,0.4639,101.0
ranked_34.pdb_clean,0.4638,34.0
